fold,gt_keep_fraction,gt_spatial_minus_keep_color_bias,gt_spatial_minus_keep_psnr_db,gt_spatial_minus_keep_ssim,gt_spatial_minus_shuffled_psnr_db,gt_spatial_minus_uniform_psnr_db,gt_strengthen_fraction,gt_weaken_fraction,model,p00_keep_fraction,p00_minus_p11_psnr_db,p00_spatial_minus_keep_color_bias,p00_spatial_minus_keep_psnr_db,p00_spatial_minus_keep_ssim,p00_spatial_minus_shuffled_psnr_db,p00_spatial_minus_uniform_psnr_db,p00_strengthen_fraction,p00_weaken_fraction,p01_keep_fraction,p01_spatial_minus_keep_color_bias,p01_spatial_minus_keep_psnr_db,p01_spatial_minus_keep_ssim,p01_spatial_minus_shuffled_psnr_db,p01_spatial_minus_uniform_psnr_db,p01_strengthen_fraction,p01_weaken_fraction,p10_keep_fraction,p10_spatial_minus_keep_color_bias,p10_spatial_minus_keep_psnr_db,p10_spatial_minus_keep_ssim,p10_spatial_minus_shuffled_psnr_db,p10_spatial_minus_uniform_psnr_db,p10_strengthen_fraction,p10_weaken_fraction,p11_keep_fraction,p11_spatial_minus_keep_color_bias,p11_spatial_minus_keep_psnr_db,p11_spatial_minus_keep_ssim,p11_spatial_minus_shuffled_psnr_db,p11_spatial_minus_uniform_psnr_db,p11_strengthen_fraction,p11_weaken_fraction,population,scene
0,0.8299999999999998,6.740056127354263e-05,0.7863005463935977,3.3020973205566406e-05,7.538241796740465,0.7863005463935977,0.09333333333333331,0.07666666666666663,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,089a362f56dd8c1920de1a869664a1402a5c064bea777616d7d695689e66b373
1,0.6566666666666666,0.00014821806069044723,2.753436646773679,-0.0001232624053955078,5.73729546857048,2.753436646773679,0.1633333333333333,0.17999999999999997,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,08af8ac067bba159f2e79e67b68384a7c313457e6d110c9ed7765aab70fa802f
3,0.42239999999999983,-0.009111850994922377,3.468704317793957,-0.0012876391410827637,5.1313827594634205,3.468704317793957,0.044799999999999986,0.5327999999999998,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,08b7b999957aa20523aac1514c50751fa3d611ac0d7cd72ff80e3c900d103631
3,0.8133333333333331,-0.00047374495362823336,1.3659071996542167,-0.0008420348167419434,5.879537618716043,1.3659071996542167,0.11333333333333327,0.07333333333333332,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,08f32eb376a909d86fa89c84bf6da714c6c1143eb27b87488434f018ce972c76
3,0.7775999999999997,-0.0014094386939730603,0.9768649170104453,-0.00035965442657470703,3.6298656972486185,0.9768649170104453,0.1951999999999999,0.02719999999999999,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0a3282860dd790646a0658289530b8e238096014b9f18dd67a6388db4fea6aee
3,0.6303999999999997,-0.0034810726685934545,2.7029392369398266,-0.001961946487426758,6.014064261674292,2.7029392369398266,0.24959999999999988,0.11999999999999995,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0a3c638691ca3d4538cc447626ee0c4f06b5b11bfeb37001306941eb244bac94
3,0.3935999999999999,-0.006231371856007414,2.945360309842691,-0.0029647350311279297,5.373297282673256,2.945360309842691,0.5487999999999998,0.05759999999999998,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0ab306d3e150eb7d658f0e9a59e35e317a745981b3ff9ce2bbda990352c6d27f
0,0.4671999999999999,-0.0034721231017319967,1.67147606545484,0.0014756321907043457,1.9023744266623055,1.67147606545484,0.2319999999999999,0.30079999999999996,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0bffa5c601cd4252e96d93786aaaaac32eda5e2ff3b18ad1d7bc871af536e4e8
3,0.8543999999999999,-0.0008937943189715348,0.7018572239187009,-0.0017502903938293457,6.903804966972011,0.7018572239187009,0.13919999999999993,0.006399999999999998,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0cc155a9804759866d3d9fcd9f8e0dd048fe2834c9f56654fd5072c913c0ad66
3,0.7299999999999999,-0.0006236645982429915,1.6671332092857796,-0.0005325675010681152,7.352377080263345,1.6671332092857796,0.10666666666666663,0.1633333333333333,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0d1945547f43ccb7609fe56f0e8cc46a33fd6125b525a569a369c589ea578332
2,0.9615999999999998,-0.0008062701160126986,0.40841847300720246,-0.0005936026573181152,4.998693864411607,0.40841847300720246,0.03839999999999999,0.0,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0e9a9a5de1416a98d3371f53b1fa74bd9766b22746135c6aff3d9aea791d033b
2,0.3007999999999999,-0.0053495925716609515,2.0225605854918314,-0.0008120536804199219,3.1768275014199006,2.0225605854918314,0.6703999999999998,0.02879999999999999,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0f0b28e60d89832bb68f838fde1d7110a23fca0cc60657bfe34abf192b71c6cc
2,0.8866666666666665,-7.672096150018764e-05,0.3353545424882043,-0.0001704096794128418,3.7736629179111247,0.3353545424882043,0.10666666666666663,0.006666666666666665,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0f46a279ccaeae86598126ff0c046a22058bad2b86c91a4a33e2d99481f5bcec
2,0.9266666666666665,-0.0011386641929534054,1.2830128495440434,-0.0007598996162414551,5.441838328941515,1.2830128495440434,0.006666666666666665,0.06666666666666665,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,0fbcce9cb818a404c0cef3d93339e6c667819863ba1503cbfbe1b821a4cf6172
4,0.8415999999999998,2.161794407293206e-05,0.7828832832680277,-0.0017150044441223145,2.938995701116042,0.7828832832680277,0.07519999999999998,0.08319999999999995,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,107d09977a8a5d14dce80e9a0dc1ef3099f3864376f05d7c4a133bbb16d26241
1,0.5855999999999999,-0.003258962982349718,1.7780980281163465,-0.0020311474800109863,5.171922542694016,1.7780980281163465,0.2431999999999999,0.17119999999999994,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1210a1c1659b67cb090e0bbcf0a49eb195248d5f1494be777a6aa88cb9a489b9
2,0.46239999999999987,-0.005803993276961652,3.04622037068237,-0.0004661679267883301,3.5863730302559667,3.04622037068237,0.44479999999999986,0.09279999999999997,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,121fcf5a8d8ee21b3209ccaf2f14a7c33b3230e6cea7e8edb43d285969ad8613
0,0.8543999999999998,-0.002517644584811447,1.1944914025342186,-0.004794299602508545,5.711519048017983,1.1944914025342186,0.08159999999999998,0.06399999999999997,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,12395f8c4f4e5c8406b1fed03c4587798340bb06f7ae599c27c25d44898b6004
3,0.7899999999999998,-0.0004549350456929664,0.5024953620429429,-0.000934898853302002,3.128809287941344,0.5024953620429429,0.14666666666666664,0.06333333333333332,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1353506cbc9880d0798f1061e1b7c366541309f8f7533a200c5a5f49fd3d21b7
0,0.6207999999999998,-0.00010631793642532951,0.7612775049324796,0.0004528164863586426,5.676720615707929,0.7612775049324796,0.2991999999999999,0.07999999999999996,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,13a0c02f0f43af8b0e13aa0cb8c256d9c7f78646f00eda177768033a75cbd4ad
1,0.6863999999999998,-0.0034196652731295525,3.291802631426222,-0.00847846269607544,7.812478931222113,3.291802631426222,0.08639999999999996,0.2271999999999999,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,14857ac65206ec4198e9a4f3810a536bb65d64b41c9c3615dff23922310c8601
1,0.8863999999999996,-0.0003136342132725986,1.141358788787123,-0.0006030797958374023,7.374075426975743,1.141358788787123,0.05119999999999998,0.062399999999999976,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,14f23240dea2b607f55ce63fc2f2a990567cb2f690ed0317d52808c6cf0cd825
3,0.6751999999999998,-0.0025596142739503815,0.4229894846604054,-0.006906032562255859,1.8637808157691254,0.4229894846604054,0.21759999999999993,0.10719999999999996,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1590c2bfd2679f8fedd87e5453635fe86e61f9fc935bcc16f85f9f765cc7a08b
1,0.6299999999999999,-0.0012546034575219287,2.735816254882735,0.0005546212196350098,8.772607448248706,2.735816254882735,0.23333333333333328,0.1366666666666666,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,15af76ac38c9da480d3725249fa5c90eedc1b1fc882f0f060b7167b99ac773dd
3,0.8431999999999998,-0.0012091759587056009,0.5184678859409431,-0.0011087656021118164,8.47131509954626,0.5184678859409431,0.10559999999999996,0.05119999999999998,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,162d074ea9b5536188c946ff9b6921c5a95304042fd04c6acea44164912ad962
4,0.7615999999999997,0.00020673404261275802,0.8536252238315853,0.0005471110343933105,1.7107392717721837,0.8536252238315853,0.2287999999999999,0.009599999999999997,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,166024886375fc48decb6f7aa00ff2cd118c44d8362e856c05a846e06bd452f0
3,0.7099999999999999,-0.0003077015105908583,0.7473468701959334,-0.0002754330635070801,4.907870154539431,0.7473468701959334,0.09,0.19999999999999996,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,16d269c2c3a4db7d56b569b9ca76d28207cf57ae557824788da572985afde8b0
3,0.40159999999999985,-0.011078800768114159,2.933959619930093,-0.0037598013877868652,4.353138918950247,2.933959619930093,0.576,0.02239999999999999,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1781559bca0e2743a88d2864ee5fb8e7d4cdf9f4ceca157bb401326567bc60af
4,0.2751999999999999,-0.005783176697880844,1.4425280903666007,0.0010377168655395508,1.6142763258085395,1.4425280903666007,0.14879999999999996,0.5759999999999998,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,17d39c01da2c8fe5ab2727c02faf694fbb699a6c825b1f56ea9cae614b7f57d7
3,0.34559999999999985,-0.004775298082378386,0.6634714030060316,-0.003000199794769287,0.9905418848141458,0.6634714030060316,0.5295999999999998,0.12479999999999995,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1835efd9aba3a314fd2389e06c04c3a3491545d68f045d0daff2a772ed9669c6
0,0.6383999999999997,-0.0036819763779310363,2.894362701333513,-0.0027890801429748535,4.823716327938584,2.894362701333513,0.2911999999999999,0.07039999999999998,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,19333c3babfb0a9a69c9f71ed92ffa2d508309ab62842e9c5c580e317a26ef73
2,0.7807999999999998,-0.0038175583174820836,1.5222675332116467,-0.0011632442474365234,4.107203573570509,1.5222675332116467,0.19679999999999992,0.022399999999999993,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,196e3cd641a4a04c918a7743ab940b5ba671aff1791e9f2ddd477cea6f99fcc1
3,0.5215999999999998,-0.006876807961061908,4.538113894142889,-0.0025521516799926758,8.200090376050092,4.538113894142889,0.416,0.06239999999999997,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,19cb138715501ef08e6674ae3db9fc4b67f8c3db522b82ca537a48a4a1ba686c
4,0.5935999999999999,-0.006348682335329553,3.7773052789505392,0.005052328109741211,4.647495294053307,3.7773052789505392,0.3775999999999999,0.02879999999999999,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1a779e1118d7970aa2e393ba32621b8d525f7e5571745cfa5fc7a32c6ad73c37
2,0.7966666666666665,-0.0006729503454771978,1.4663214625651904,-0.0005397796630859375,5.088510729636944,1.4663214625651904,0.06999999999999999,0.13333333333333328,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1ab0c004bb2964b0b378f94f85ad121c666faebe30795b047c72c726eaa2e8d2
3,0.5266666666666665,-0.007471651926475779,3.8787976238020505,-0.0034492015838623047,5.747581331478813,3.8787976238020505,0.40666666666666657,0.06666666666666665,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1b1aedc7dc8f1ee443d18d6b64aa92c0105bef9a96c2d5b28eb1c64254904b7a
1,0.7295999999999997,-0.002265476023098261,0.9342212379676909,-0.0008130669593811035,3.3908190133894642,0.9342212379676909,0.08319999999999995,0.18719999999999992,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1b27b11b2aad75933b851ef73eecd09037f32da058d87ea56cbfc1a7596e56a5
4,0.7633333333333331,0.0007595114683822939,2.138127868677522,-0.002699613571166992,6.906824847953175,2.138127868677522,0.1333333333333333,0.10333333333333329,oof_fold_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1bbe0348da6b87cf5fd18a053f0f7a1f36e58aaff094f96fa7d610bc028cf50f
0,0.3663999999999999,-0.015745657448387164,5.933296032832203,0.00344771146774292,5.472431147847928,5.933296032832203,0.5983999999999999,0.03519999999999999,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1c24400b07ef576879fac0bf1b8bb08281872cc9fef0bcadbea0427c5103094a
3,0.6847999999999997,-0.0032139843103786312,1.4508260947256133,-0.0015404820442199707,6.908544581624859,1.4508260947256133,0.03999999999999998,0.2751999999999999,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1cd446767ca42538b195cf4c1d33dac9343d0ee71b83d6e1a7af20f744e84dbe
0,0.6833333333333332,-0.00045516375734981315,2.0930545482151146,-0.0011458396911621094,6.158727156029059,2.0930545482151146,0.20333333333333328,0.11333333333333331,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1d153d2f6f64ae1cf240e08d47eb0fecbad2fe9664c0fe654774bf4c180b75e4
2,0.9633333333333333,-0.0008639907599738057,1.111125294845941,-0.0012892484664916992,2.480205203377743,1.111125294845941,0.03666666666666666,0.0,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1d2261d7c2b3f53b35e2a0fe172ba402eaa3d9d0e66352f5404e387776a62ade
3,0.8199999999999998,0.00038871653687541153,1.6883625959033068,-0.0009685754776000977,4.353930519823109,1.6883625959033068,0.10666666666666663,0.07333333333333332,oof_fold_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1d74182b2493b63a96875bc876716088ac91dd77dd00f7b5b02a10f66f6f559a
1,0.35999999999999993,0.00033252620550756375,2.2244717142362305,-0.002346515655517578,4.291196528215131,2.2244717142362305,0.4266666666666665,0.21333333333333326,oof_fold_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1d82644808ec3bd80d4fef60d299a3b4deff30d93e9ac3ea926daf8e61b5c6c3
0,0.7359999999999999,0.0004911753128146908,3.125567250234731,-0.004060864448547363,7.909952027469039,3.125567250234731,0.1663999999999999,0.09759999999999996,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1e791fec8c93c964da8a45ec044944200f34b8e409842c4f797da62fbf4a9b25
2,0.6599999999999999,-0.0007932922753687106,0.6308120566589039,-0.0005170702934265137,4.63697944198875,0.6308120566589039,0.11666666666666663,0.22333333333333327,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1f7559f1a64089a8ae5254bc063121d972b8b10f4c9f95d12d469b9144dadc1e
0,0.5391999999999999,-0.0025593183922736603,2.9833243233195006,-0.005280196666717529,5.232761698940706,2.9833243233195006,0.32959999999999984,0.13119999999999996,oof_fold_0,0.9679999999999997,-0.007608163451550354,-0.00014727209252305383,-0.007608163451550354,-1.8537044525146484e-05,0.046744041693457916,-0.007608163451550354,0.03199999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679999999999997,-0.00014727209252305383,-0.007608163451550354,-1.8537044525146484e-05,0.10583909959308357,-0.007608163451550354,0.03199999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1f8ef93a2ef1835f6198f124d519e264a07c7ec380eeb379f830af48b0d3cccf
2,0.8799999999999998,-0.00045773701549453333,0.704907172316318,-0.000768125057220459,3.3629351310025513,0.704907172316318,0.1033333333333333,0.016666666666666663,oof_fold_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,1fef587d86b4fbf6ee6a2ffb81dd4f704601e9fa609ee65f883c288ffee5aae3
0,0.8366666666666666,-0.000646295847882862,0.8248999998971769,-0.0006696581840515137,6.106346394107561,0.8248999998971769,0.12999999999999998,0.033333333333333326,oof_fold_0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haze4k_train_oof,201497c760d7885d5d067d3d065c5c0f4f887a865c06eb1f980735c8452097d1
