run_label,epoch,updates,total,cvar,gradient_norm,render,anchor,margin,harm,repair,delta_abs
v3s_s1_scout32,1,8,0.00037985141170793213,9.924169717123732e-07,0.005187798236875096,0.0003221424813091289,3.2810021366458386e-10,2.2542839701600315e-06,2.87293460132787e-07,4.9256015927312546e-05,4.608425543395356e-07
v3s_s1_scout32,2,8,0.00037984864138707053,9.918503565131687e-07,0.005911460903007537,0.0003221424212824786,4.076810000697151e-10,2.2537253556720316e-06,2.871076958399499e-07,5.045975512985024e-05,4.722364543852109e-07
v3s_s1_scout32,3,8,0.0003795399570662994,9.922155186359305e-07,0.0059596599894575775,0.00032214285783993546,3.3719516068231314e-10,2.253836989041247e-06,2.871960305128596e-07,3.426335661060875e-05,3.206409697753543e-07
v3s_s1_scout32,4,8,0.0003792589577642502,9.923082870955113e-07,0.005839422170538455,0.00032214265411312226,2.027604750765022e-10,2.2540735358234087e-06,2.8723536615871126e-07,2.014094366131758e-05,1.8832816550684583e-07
v3s_s1_scout32,5,8,0.000379199331291602,9.922828212438617e-07,0.005622424389002845,0.00032214250313700177,1.3073986337985843e-10,2.2541220516814064e-06,2.8723627565341303e-07,1.7312428497007204e-05,1.6193404173137083e-07
v3s_s1_scout32,6,8,0.00037909706043137703,9.9222552307765e-07,0.005703846400137991,0.0003221427123207832,1.4978240869822912e-10,2.2540160031780943e-06,2.872167215173249e-07,1.2321105032242485e-05,1.1517167441965626e-07
v3s_s1_scout32,7,8,0.0003791213148360839,9.923123798216693e-07,0.0056175762438215315,0.000322142612276366,1.1601741789490916e-10,2.254073862673067e-06,2.872397999453824e-07,1.3378475500758213e-05,1.2491415457560606e-07
v3s_s1_scout32,8,8,0.000379117984266486,9.922400749928784e-07,0.005594212329015136,0.0003221426341042388,1.0430767360958271e-10,2.2540317701214008e-06,2.872230879802373e-07,1.3399520014445443e-05,1.252361929715562e-07
