name,split,teacher_dPSNR,teacher_dSSIM,teacher_positive,A0_PSNR,A0_SSIM,C12_PSNR,C12_SSIM,C12_dPSNR,C12_dSSIM,C13_PSNR,C13_SSIM,C13_dPSNR,C13_dSSIM,C13_max_abs_vs_A0
1000_0.74_1.6.png,train_core,2.004669189453125,0.0002824068069458008,True,36.92020034790039,0.9977827072143555,37.71525192260742,0.9978005290031433,0.7950515747070312,1.7821788787841797e-05,36.9222412109375,0.9977827072143555,0.002040863037109375,0.0,0.03462564945220947
1001_0.89_1.66.png,train_core,3.162872314453125,0.008472263813018799,True,35.0080680847168,0.9752732515335083,34.40702819824219,0.9742723703384399,-0.6010398864746094,-0.0010008811950683594,35.00823211669922,0.975281834602356,0.000164031982421875,8.58306884765625e-06,0.012209385633468628
1003_0.9_1.06.png,train_core,3.2316932678222656,0.004948616027832031,True,38.651920318603516,0.9868766665458679,38.00436782836914,0.986756443977356,-0.647552490234375,-0.00012022256851196289,38.65223693847656,0.986864447593689,0.000316619873046875,-1.2218952178955078e-05,0.022094644606113434
1004_0.91_1.17.png,train_core,3.8400535583496094,0.004568338394165039,True,37.14018249511719,0.988755464553833,36.629859924316406,0.988517165184021,-0.5103225708007812,-0.00023829936981201172,37.140499114990234,0.9887340068817139,0.000316619873046875,-2.1457672119140625e-05,0.022056497633457184
1005_0.74_1.81.png,train_core,1.3230514526367188,0.0005433559417724609,True,38.24256896972656,0.9962848424911499,37.98390579223633,0.9960120916366577,-0.2586631774902344,-0.0002727508544921875,38.30308532714844,0.9964064359664917,0.060516357421875,0.00012159347534179688,0.03560948371887207
1006_0.89_1.55.png,train_core,1.3573799133300781,0.0006875991821289062,True,37.08865737915039,0.9955443143844604,36.890464782714844,0.9951072931289673,-0.19819259643554688,-0.00043702125549316406,37.09952926635742,0.9955921173095703,0.01087188720703125,4.780292510986328e-05,0.0253371000289917
1007_0.68_1.25.png,train_core,1.3848762512207031,0.00046455860137939453,True,38.75063705444336,0.9976851940155029,38.022151947021484,0.997546374797821,-0.728485107421875,-0.00013881921768188477,38.78367614746094,0.9977482557296753,0.033039093017578125,6.306171417236328e-05,0.025154948234558105
1008_0.52_1.98.png,train_core,1.2398338317871094,0.0005561709403991699,True,39.023841857910156,0.9967288970947266,38.21111297607422,0.9965304732322693,-0.8127288818359375,-0.0001984238624572754,39.091495513916016,0.9969046115875244,0.06765365600585938,0.00017571449279785156,0.05364799499511719
1009_0.84_0.56.png,train_core,2.181224822998047,0.0037544965744018555,True,44.440006256103516,0.9891213178634644,44.38228988647461,0.9893772602081299,-0.05771636962890625,0.00025594234466552734,44.452667236328125,0.9891738891601562,0.012660980224609375,5.257129669189453e-05,0.021245300769805908
100_0.65_1.43.png,train_core,2.0082015991210938,0.0007085800170898438,True,36.17657470703125,0.9961954951286316,36.691497802734375,0.9963686466217041,0.514923095703125,0.00017315149307250977,36.1766471862793,0.9961955547332764,7.2479248046875e-05,5.960464477539063e-08,0.02033674716949463
1010_0.91_1.13.png,train_core,3.2669219970703125,0.012914180755615234,True,39.224037170410156,0.9720012545585632,38.94961166381836,0.968131959438324,-0.2744255065917969,-0.003869295120239258,39.22648620605469,0.9720039367675781,0.00244903564453125,2.682209014892578e-06,0.019996076822280884
1011_0.79_0.66.png,train_core,2.625072479248047,0.003630399703979492,True,43.74749755859375,0.9900081157684326,43.712127685546875,0.990278422832489,-0.035369873046875,0.0002703070640563965,43.75776290893555,0.9900333285331726,0.010265350341796875,2.5212764739990234e-05,0.02336174249649048
1013_0.63_1.83.png,train_core,1.8685455322265625,0.0008231997489929199,True,39.75517654418945,0.9964030981063843,39.05392837524414,0.9964935183525085,-0.7012481689453125,9.042024612426758e-05,39.767333984375,0.9964033961296082,0.012157440185546875,2.980232238769531e-07,0.03525054454803467
1014_0.74_1.61.png,train_core,1.7053031921386719,0.00086212158203125,True,40.07261657714844,0.9961057901382446,39.77460479736328,0.9963752031326294,-0.29801177978515625,0.0002694129943847656,40.07816696166992,0.9961068630218506,0.005550384521484375,1.0728836059570312e-06,0.023798346519470215
1015_0.7_1.92.png,train_core,1.56341552734375,0.0007565617561340332,True,39.57148361206055,0.9959372282028198,38.90666198730469,0.9960325956344604,-0.6648216247558594,9.5367431640625e-05,39.58008575439453,0.9959384799003601,0.008602142333984375,1.2516975402832031e-06,0.02787160873413086
1017_0.91_1.44.png,train_core,3.4682464599609375,0.0020843148231506348,True,33.621856689453125,0.9940203428268433,33.51573181152344,0.9938971996307373,-0.1061248779296875,-0.00012314319610595703,33.62205123901367,0.9940270185470581,0.000194549560546875,6.67572021484375e-06,0.019135478883981705
1018_0.88_0.54.png,train_core,2.6315574645996094,0.0006613731384277344,True,38.618621826171875,0.9982056021690369,38.69189453125,0.9982713460922241,0.073272705078125,6.574392318725586e-05,38.6190071105957,0.9982120990753174,0.000385284423828125,6.496906280517578e-06,0.014234080910682678
1019_0.82_1.87.png,train_core,3.6450958251953125,0.00259244441986084,True,32.746490478515625,0.9916017055511475,33.06711959838867,0.9914233088493347,0.3206291198730469,-0.00017839670181274414,32.74661636352539,0.9916027784347534,0.000125885009765625,1.0728836059570312e-06,0.018381468951702118
1020_0.5_0.98.png,train_core,1.6762542724609375,0.0007992386817932129,True,41.36623001098633,0.9977437853813171,39.38824462890625,0.9978319406509399,-1.9779853820800781,8.815526962280273e-05,41.36661911010742,0.9977430105209351,0.00038909912109375,-7.748603820800781e-07,0.013189613819122314
1021_0.73_0.84.png,train_core,3.5645751953125,0.00037598609924316406,True,38.97457504272461,0.9988822937011719,37.93813705444336,0.998748779296875,-1.03643798828125,-0.000133514404296875,38.976966857910156,0.9988964796066284,0.002391815185546875,1.4185905456542969e-05,0.016786590218544006
1022_0.66_1.05.png,train_core,3.4394607543945312,0.00033789873123168945,True,40.13714599609375,0.9988061785697937,38.96053695678711,0.9986855983734131,-1.1766090393066406,-0.00012058019638061523,40.141082763671875,0.9988166689872742,0.003936767578125,1.049041748046875e-05,0.021688714623451233
1025_0.95_1.79.png,train_core,2.5181922912597656,0.0012430548667907715,True,34.59271240234375,0.9947077631950378,34.09235763549805,0.9944045543670654,-0.5003547668457031,-0.0003032088279724121,34.59271240234375,0.9947078227996826,0.0,5.960464477539063e-08,0.006942272186279297
1026_0.77_0.89.png,train_core,1.5271873474121094,0.00015395879745483398,True,35.755924224853516,0.9987044334411621,34.859214782714844,0.9985785484313965,-0.8967094421386719,-0.000125885009765625,35.755924224853516,0.9987044334411621,0.0,0.0,0.0021082162857055664
1027_0.57_1.77.png,train_core,2.269786834716797,0.0008341670036315918,True,33.52218246459961,0.9958323240280151,32.58225631713867,0.9954882860183716,-0.9399261474609375,-0.0003440380096435547,33.522281646728516,0.995832622051239,9.918212890625e-05,2.980232238769531e-07,0.02315676212310791
1029_0.71_0.56.png,train_core,2.091876983642578,0.0002716183662414551,True,44.23097229003906,0.9988729953765869,42.80772399902344,0.9988622665405273,-1.423248291015625,-1.0728836059570312e-05,44.240779876708984,0.9988982081413269,0.009807586669921875,2.5212764739990234e-05,0.0132073312997818
1030_0.75_1.69.png,train_core,1.7201881408691406,0.004137575626373291,True,38.21603012084961,0.989622950553894,37.30812454223633,0.9868749380111694,-0.9079055786132812,-0.0027480125427246094,38.21989059448242,0.9896572828292847,0.0038604736328125,3.4332275390625e-05,0.019775211811065674
1032_0.6_0.6.png,train_core,1.6501693725585938,0.0003628730773925781,True,42.998748779296875,0.9986637830734253,41.566734313964844,0.9986639022827148,-1.4320144653320312,1.1920928955078125e-07,43.00468444824219,0.9986781477928162,0.0059356689453125,1.436471939086914e-05,0.013319894671440125
1034_0.55_0.77.png,train_core,3.59149169921875,0.001605391502380371,True,37.814796447753906,0.9962673187255859,38.15666580200195,0.9958619475364685,0.3418693542480469,-0.00040537118911743164,37.81723403930664,0.9962650537490845,0.002437591552734375,-2.2649765014648438e-06,0.018917441368103027
103_0.75_1.59.png,train_core,3.2631683349609375,0.004954159259796143,True,31.22648048400879,0.9877637624740601,30.4903621673584,0.9863259196281433,-0.7361183166503906,-0.001437842845916748,31.22649383544922,0.9877638220787048,1.33514404296875e-05,5.960464477539063e-08,0.004185914993286133
1040_0.78_2.0.png,train_core,3.0807723999023438,0.0016802549362182617,True,31.562419891357422,0.9948179125785828,31.45199203491211,0.9945605993270874,-0.1104278564453125,-0.00025731325149536133,31.56243133544922,0.9948179721832275,1.1444091796875e-05,5.960464477539063e-08,0.0074005126953125
1041_0.64_0.82.png,train_core,3.6030960083007812,0.0011689066886901855,True,36.11084747314453,0.997194766998291,35.34833526611328,0.9970618486404419,-0.76251220703125,-0.0001329183578491211,36.111610412597656,0.9972074031829834,0.000762939453125,1.2636184692382812e-05,0.018077611923217773
