checkpoint,variant,active_adapters,scale_multiplier,name,original_psnr,candidate_psnr,delta_psnr,original_ssim,candidate_ssim,delta_ssim,original_bright_low_gradient_psnr,candidate_bright_low_gradient_psnr,delta_bright_low_gradient_psnr,original_sky_bright_proxy_psnr,candidate_sky_bright_proxy_psnr,delta_sky_bright_proxy_psnr
best,all_adapters,all,1.0,121_0.86_1.21.png,30.258316040039062,30.20250129699707,-0.05581474304199219,0.9867027997970581,0.9866459369659424,-5.6862831115722656e-05,29.221542358398438,29.12179946899414,-0.09974288940429688,29.011425018310547,28.93185043334961,-0.0795745849609375
best,all_adapters,all,1.0,122_0.94_1.72.png,29.875505447387695,29.738582611083984,-0.13692283630371094,0.9838129281997681,0.9836193919181824,-0.00019353628158569336,28.93488883972168,28.752811431884766,-0.18207740783691406,28.797910690307617,28.61659049987793,-0.1813201904296875
best,all_adapters,all,1.0,123_0.59_0.7.png,33.31986618041992,33.357627868652344,0.037761688232421875,0.9886940717697144,0.9887162446975708,2.2172927856445312e-05,44.17963409423828,44.99543762207031,0.8158035278320312,43.828834533691406,44.80800247192383,0.9791679382324219
best,all_adapters,all,1.0,124_1.0_0.82.png,29.831802368164062,29.815719604492188,-0.016082763671875,0.9867395758628845,0.986731231212616,-8.344650268554688e-06,28.69036865234375,28.66559600830078,-0.02477264404296875,32.374114990234375,32.30925750732422,-0.06485748291015625
best,all_adapters,all,1.0,125_0.57_1.94.png,30.260364532470703,30.221662521362305,-0.03870201110839844,0.9893897771835327,0.9892364740371704,-0.0001533031463623047,29.116485595703125,29.037246704101562,-0.0792388916015625,28.859050750732422,28.79001808166504,-0.06903266906738281
best,all_adapters,all,1.0,126_0.64_1.73.png,31.87921142578125,31.844614028930664,-0.03459739685058594,0.9906343817710876,0.990453839302063,-0.0001805424690246582,32.17037582397461,32.10129165649414,-0.06908416748046875,32.19776153564453,32.148014068603516,-0.049747467041015625
best,all_adapters,all,1.0,127_0.57_0.92.png,33.73564147949219,33.692935943603516,-0.042705535888671875,0.9944167137145996,0.9942843914031982,-0.0001323223114013672,33.023983001708984,32.926658630371094,-0.09732437133789062,33.14461135864258,33.022918701171875,-0.12169265747070312
best,all_adapters,all,1.0,128_0.65_0.67.png,36.078067779541016,36.054588317871094,-0.023479461669921875,0.995619535446167,0.9955067038536072,-0.00011283159255981445,36.14698791503906,36.12355422973633,-0.023433685302734375,35.849754333496094,35.80999755859375,-0.03975677490234375
best,all_adapters,all,1.0,129_0.76_1.71.png,33.339378356933594,33.46674346923828,0.1273651123046875,0.9797182083129883,0.9796878695487976,-3.0338764190673828e-05,35.266197204589844,35.55344009399414,0.2872428894042969,35.69233703613281,36.03114700317383,0.3388099670410156
best,all_adapters,all,1.0,12_0.75_1.95.png,32.04886245727539,32.27810287475586,0.22924041748046875,0.993224024772644,0.9932546019554138,3.057718276977539e-05,31.741558074951172,31.98676872253418,0.2452106475830078,31.652896881103516,31.896526336669922,0.24362945556640625
best,all_adapters,all,1.0,130_0.9_0.92.png,33.59404754638672,33.69584655761719,0.10179901123046875,0.985026478767395,0.9852213263511658,0.00019484758377075195,41.38236618041992,41.542762756347656,0.16039657592773438,41.49664306640625,41.66222381591797,0.16558074951171875
best,all_adapters,all,1.0,131_0.72_0.59.png,36.166255950927734,36.33628463745117,0.1700286865234375,0.9924921989440918,0.9925481677055359,5.59687614440918e-05,36.785919189453125,36.95124816894531,0.1653289794921875,36.78483581542969,36.95069885253906,0.165863037109375
best,all_adapters,all,1.0,132_1.0_1.29.png,32.78429412841797,32.86035919189453,0.0760650634765625,0.9821958541870117,0.9822975993156433,0.0001017451286315918,35.26750183105469,35.27098083496094,0.00347900390625,35.63311004638672,35.63821029663086,0.005100250244140625
best,all_adapters,all,1.0,133_0.67_1.65.png,35.6724967956543,35.445587158203125,-0.22690963745117188,0.995297372341156,0.9952398538589478,-5.751848220825195e-05,38.00461959838867,37.01719665527344,-0.9874229431152344,38.19089889526367,37.01918029785156,-1.1717185974121094
best,all_adapters,all,1.0,134_0.53_0.77.png,36.20823669433594,35.68905258178711,-0.5191841125488281,0.9978498816490173,0.9977749586105347,-7.492303848266602e-05,33.610015869140625,32.80451965332031,-0.8054962158203125,33.541358947753906,32.72325134277344,-0.8181076049804688
best,all_adapters,all,1.0,135_0.54_1.58.png,34.31944274902344,33.768104553222656,-0.5513381958007812,0.9960829019546509,0.9959945678710938,-8.83340835571289e-05,31.318359375,30.542774200439453,-0.7755851745605469,30.166217803955078,29.60598373413086,-0.5602340698242188
best,all_adapters,all,1.0,136_0.75_0.8.png,37.884307861328125,37.630210876464844,-0.25409698486328125,0.9979681372642517,0.9979225397109985,-4.559755325317383e-05,37.11452865600586,36.56330490112305,-0.5512237548828125,37.047454833984375,36.49406433105469,-0.5533905029296875
best,all_adapters,all,1.0,137_0.99_1.98.png,26.744739532470703,26.888748168945312,0.14400863647460938,0.9729310870170593,0.9736995100975037,0.0007684230804443359,26.77521514892578,26.874818801879883,0.09960365295410156,26.876813888549805,26.97191047668457,0.09509658813476562
best,all_adapters,all,1.0,138_1.0_1.48.png,29.73959732055664,30.012733459472656,0.2731361389160156,0.9799687266349792,0.9808670878410339,0.0008983612060546875,31.32535171508789,31.503908157348633,0.1785564422607422,31.3333797454834,31.50764274597168,0.17426300048828125
best,all_adapters,all,1.0,139_0.85_0.96.png,31.556705474853516,31.813411712646484,0.25670623779296875,0.9887163639068604,0.98907870054245,0.0003623366355895996,32.27493667602539,32.684898376464844,0.4099617004394531,32.2474365234375,32.65980529785156,0.4123687744140625
best,all_adapters,all,1.0,13_0.52_1.9.png,28.175504684448242,27.959205627441406,-0.21629905700683594,0.9893563985824585,0.9891692996025085,-0.00018709897994995117,25.50271224975586,25.27162742614746,-0.23108482360839844,27.963600158691406,27.83025360107422,-0.1333465576171875
best,all_adapters,all,1.0,140_0.94_1.55.png,28.893062591552734,29.11467742919922,0.22161483764648438,0.9793901443481445,0.9802018404006958,0.0008116960525512695,30.086841583251953,30.24185562133789,0.1550140380859375,30.117183685302734,30.269563674926758,0.15237998962402344
best,all_adapters,all,1.0,141_0.79_1.1.png,37.065067291259766,37.088287353515625,0.023220062255859375,0.9963500499725342,0.996414065361023,6.401538848876953e-05,37.369380950927734,37.21101760864258,-0.15836334228515625,37.40787124633789,37.23851013183594,-0.16936111450195312
best,all_adapters,all,1.0,142_0.96_1.88.png,30.688129425048828,30.697593688964844,0.009464263916015625,0.987459123134613,0.9875210523605347,6.192922592163086e-05,29.702253341674805,29.698204040527344,-0.0040493011474609375,29.021711349487305,29.01308250427246,-0.00862884521484375
best,all_adapters,all,1.0,143_0.68_1.8.png,32.451778411865234,32.579261779785156,0.12748336791992188,0.9929348826408386,0.9929771423339844,4.225969314575195e-05,30.578781127929688,30.853172302246094,0.27439117431640625,30.68163299560547,31.02542495727539,0.3437919616699219
best,all_adapters,all,1.0,144_0.6_0.66.png,37.511260986328125,37.20773696899414,-0.3035240173339844,0.9983329772949219,0.9983601570129395,2.7179718017578125e-05,30.944305419921875,30.432283401489258,-0.5120220184326172,31.02459716796875,30.508745193481445,-0.5158519744873047
best,all_adapters,all,1.0,145_0.59_1.25.png,22.414873123168945,22.395870208740234,-0.019002914428710938,0.9600585699081421,0.9598557353019714,-0.0002028346061706543,24.377870559692383,24.32699966430664,-0.05087089538574219,28.58647346496582,28.5820369720459,-0.004436492919921875
best,all_adapters,all,1.0,146_0.72_0.71.png,24.0366268157959,24.079580307006836,0.0429534912109375,0.9702910780906677,0.9704231023788452,0.00013202428817749023,24.617416381835938,24.649158477783203,0.031742095947265625,34.360782623291016,34.52939987182617,0.16861724853515625
best,all_adapters,all,1.0,147_0.87_1.14.png,20.781978607177734,20.739049911499023,-0.04292869567871094,0.9510682821273804,0.9507454633712769,-0.0003228187561035156,19.811500549316406,19.767961502075195,-0.04353904724121094,27.007997512817383,26.948423385620117,-0.059574127197265625
best,all_adapters,all,1.0,148_0.51_1.15.png,23.825397491455078,23.800613403320312,-0.024784088134765625,0.967324435710907,0.9672311544418335,-9.328126907348633e-05,29.23091697692871,29.131105422973633,-0.09981155395507812,32.272342681884766,32.22569274902344,-0.046649932861328125
best,all_adapters,all,1.0,149_0.8_1.92.png,32.23451614379883,32.37128829956055,0.13677215576171875,0.9908618927001953,0.9910914897918701,0.0002295970916748047,37.674095153808594,38.058658599853516,0.3845634460449219,37.603702545166016,37.978736877441406,0.3750343322753906
best,all_adapters,all,1.0,14_0.98_1.76.png,29.815261840820312,29.760196685791016,-0.055065155029296875,0.9918100833892822,0.991806149482727,-3.933906555175781e-06,31.72208595275879,31.615598678588867,-0.10648727416992188,31.85588836669922,31.748628616333008,-0.10725975036621094
best,all_adapters,all,1.0,150_0.6_1.29.png,31.217126846313477,31.429889678955078,0.21276283264160156,0.990785539150238,0.9909877777099609,0.0002022385597229004,38.18272018432617,38.904563903808594,0.7218437194824219,38.626766204833984,39.422813415527344,0.7960472106933594
best,all_adapters,all,1.0,151_0.86_1.95.png,31.380155563354492,31.50653076171875,0.1263751983642578,0.9897521734237671,0.9899928569793701,0.00024068355560302734,35.6905632019043,36.003662109375,0.3130989074707031,35.51115036010742,35.80803298950195,0.29688262939453125
best,all_adapters,all,1.0,152_0.61_1.16.png,30.905359268188477,31.10110855102539,0.19574928283691406,0.9906002283096313,0.9907811880111694,0.00018095970153808594,38.23723602294922,38.990814208984375,0.7535781860351562,38.55606460571289,39.36634826660156,0.8102836608886719
best,all_adapters,all,1.0,153_0.96_1.61.png,27.34758758544922,27.36129379272461,0.013706207275390625,0.9767087697982788,0.9766632914543152,-4.547834396362305e-05,26.678504943847656,26.707111358642578,0.028606414794921875,27.772920608520508,27.82404327392578,0.05112266540527344
best,all_adapters,all,1.0,154_0.97_1.3.png,27.812376022338867,27.82270050048828,0.010324478149414062,0.979769229888916,0.9796619415283203,-0.00010728836059570312,28.670604705810547,28.754592895507812,0.08398818969726562,28.872270584106445,28.95991325378418,0.08764266967773438
best,all_adapters,all,1.0,155_0.68_1.77.png,25.572750091552734,25.62200164794922,0.049251556396484375,0.9759683609008789,0.9758850932121277,-8.32676887512207e-05,25.324195861816406,25.44062614440918,0.11643028259277344,25.412792205810547,25.533748626708984,0.1209564208984375
best,all_adapters,all,1.0,156_0.53_1.42.png,27.402164459228516,27.454029083251953,0.0518646240234375,0.9823512434959412,0.9821867346763611,-0.00016450881958007812,27.287370681762695,27.429222106933594,0.14185142517089844,27.297649383544922,27.43964958190918,0.1420001983642578
best,all_adapters,all,1.0,157_0.94_0.74.png,35.31727981567383,35.40798568725586,0.09070587158203125,0.9915065765380859,0.991564929485321,5.835294723510742e-05,42.851768493652344,42.95998001098633,0.10821151733398438,43.63951873779297,43.741546630859375,0.10202789306640625
best,all_adapters,all,1.0,158_0.83_0.86.png,35.523948669433594,35.60389709472656,0.07994842529296875,0.9914088249206543,0.9914261698722839,1.7344951629638672e-05,44.153663635253906,44.082664489746094,-0.0709991455078125,44.996543884277344,44.863582611083984,-0.13296127319335938
best,all_adapters,all,1.0,159_0.64_0.71.png,38.56507873535156,38.6671028137207,0.10202407836914062,0.9948616027832031,0.9948796629905701,1.806020736694336e-05,45.02019500732422,44.054752349853516,-0.9654426574707031,44.75814437866211,43.73225784301758,-1.0258865356445312
best,all_adapters,all,1.0,15_0.99_1.38.png,30.088464736938477,30.032747268676758,-0.05571746826171875,0.9930024147033691,0.9929634928703308,-3.892183303833008e-05,32.73862075805664,32.61024856567383,-0.1283721923828125,32.81135177612305,32.68654251098633,-0.12480926513671875
best,all_adapters,all,1.0,160_0.94_1.85.png,29.289636611938477,29.24167251586914,-0.04796409606933594,0.9752993583679199,0.9748077392578125,-0.0004916191101074219,29.00048828125,28.91318130493164,-0.08730697631835938,29.021183013916016,28.950098037719727,-0.07108497619628906
best,all_adapters,all,1.0,161_0.56_1.13.png,25.51769256591797,25.563514709472656,0.0458221435546875,0.9806175231933594,0.9808017015457153,0.00018417835235595703,31.394638061523438,31.403121948242188,0.00848388671875,31.422401428222656,31.43100357055664,0.008602142333984375
best,all_adapters,all,1.0,162_0.9_0.74.png,27.20648956298828,27.322853088378906,0.116363525390625,0.9830166101455688,0.9833347201347351,0.00031810998916625977,39.62949752807617,39.86591720581055,0.236419677734375,40.07038497924805,40.313873291015625,0.24348831176757812
best,all_adapters,all,1.0,163_0.97_1.57.png,25.819854736328125,25.915878295898438,0.0960235595703125,0.974566638469696,0.9749266505241394,0.0003600120544433594,27.966184616088867,28.040660858154297,0.07447624206542969,29.286537170410156,29.339706420898438,0.05316925048828125
best,all_adapters,all,1.0,164_0.84_1.26.png,25.064775466918945,25.14687728881836,0.08210182189941406,0.9748778343200684,0.9752218723297119,0.0003440380096435547,30.416797637939453,30.47762107849121,0.06082344055175781,33.123748779296875,33.15385437011719,0.0301055908203125
best,all_adapters,all,1.0,165_0.8_0.79.png,28.72661590576172,28.631601333618164,-0.09501457214355469,0.98338782787323,0.9836496114730835,0.0002617835998535156,25.46704864501953,25.28907012939453,-0.177978515625,25.482643127441406,25.305021286010742,-0.17762184143066406
best,all_adapters,all,1.0,166_0.74_1.47.png,30.008438110351562,29.7559757232666,-0.25246238708496094,0.986883819103241,0.9868583083152771,-2.5510787963867188e-05,27.523746490478516,27.092960357666016,-0.4307861328125,27.52735137939453,27.09763526916504,-0.4297161102294922
best,all_adapters,all,1.0,167_0.53_1.34.png,31.108266830444336,30.734729766845703,-0.3735370635986328,0.9890989065170288,0.9890623092651367,-3.6597251892089844e-05,28.524187088012695,27.893348693847656,-0.6308383941650391,28.637659072875977,28.005901336669922,-0.6317577362060547
best,all_adapters,all,1.0,168_0.8_1.19.png,28.56224250793457,28.39745330810547,-0.16478919982910156,0.9846596717834473,0.984749972820282,9.03010368347168e-05,25.163509368896484,24.921863555908203,-0.24164581298828125,25.174352645874023,24.93320083618164,-0.2411518096923828
best,all_adapters,all,1.0,169_0.77_1.51.png,28.35870933532715,28.19013786315918,-0.16857147216796875,0.9614183902740479,0.9606565237045288,-0.000761866569519043,32.03221130371094,32.098758697509766,0.06654739379882812,32.0286865234375,32.09168243408203,0.06299591064453125
best,all_adapters,all,1.0,16_0.6_1.46.png,32.96665954589844,32.94237518310547,-0.02428436279296875,0.9948544502258301,0.994849443435669,-5.0067901611328125e-06,38.9422721862793,38.431087493896484,-0.5111846923828125,38.2249870300293,37.54407501220703,-0.6809120178222656
best,all_adapters,all,1.0,170_0.96_1.28.png,28.86231231689453,28.67090606689453,-0.19140625,0.9618304967880249,0.9610382318496704,-0.0007922649383544922,32.939308166503906,32.995582580566406,0.0562744140625,32.81214141845703,32.890445709228516,0.07830429077148438
best,all_adapters,all,1.0,171_0.81_0.74.png,33.158145904541016,33.03916549682617,-0.11898040771484375,0.9820135831832886,0.9816655516624451,-0.00034803152084350586,39.86821746826172,39.76059341430664,-0.10762405395507812,39.99195861816406,39.84809875488281,-0.14385986328125
best,all_adapters,all,1.0,172_0.86_1.47.png,28.26233673095703,28.092554092407227,-0.1697826385498047,0.9597496390342712,0.9590451121330261,-0.0007045269012451172,32.092185974121094,32.14624786376953,0.0540618896484375,31.618865966796875,31.680721282958984,0.061855316162109375
best,all_adapters,all,1.0,173_0.83_1.31.png,21.556964874267578,21.54862403869629,-0.008340835571289062,0.9840248823165894,0.9842036962509155,0.00017881393432617188,21.74504852294922,21.712520599365234,-0.032527923583984375,21.66352081298828,21.630653381347656,-0.032867431640625
best,all_adapters,all,1.0,174_0.97_0.75.png,25.559768676757812,25.58953857421875,0.0297698974609375,0.9892911314964294,0.9894081950187683,0.00011706352233886719,31.505556106567383,31.498994827270508,-0.006561279296875,32.320098876953125,32.29981994628906,-0.0202789306640625
best,all_adapters,all,1.0,175_0.86_1.38.png,23.83939552307129,23.867961883544922,0.028566360473632812,0.9853516817092896,0.9856113195419312,0.00025963783264160156,25.591276168823242,25.599992752075195,0.008716583251953125,25.58781623840332,25.59705924987793,0.009243011474609375
best,all_adapters,all,1.0,176_0.77_0.84.png,21.787317276000977,21.768342971801758,-0.01897430419921875,0.9864415526390076,0.9865114688873291,6.99162483215332e-05,21.338489532470703,21.283140182495117,-0.05534934997558594,21.324560165405273,21.268360137939453,-0.05620002746582031
best,all_adapters,all,1.0,177_0.65_1.52.png,29.181509017944336,29.10710906982422,-0.07439994812011719,0.9950525760650635,0.994998574256897,-5.4001808166503906e-05,25.457448959350586,25.180341720581055,-0.27710723876953125,25.39450454711914,25.108810424804688,-0.2856941223144531
best,all_adapters,all,1.0,178_0.64_1.88.png,27.37131118774414,27.236228942871094,-0.13508224487304688,0.9921862483024597,0.9919823408126831,-0.00020390748977661133,22.95696449279785,22.730594635009766,-0.22636985778808594,23.005067825317383,22.767770767211914,-0.23729705810546875
best,all_adapters,all,1.0,179_0.78_1.87.png,28.396875381469727,28.506420135498047,0.10954475402832031,0.9916424751281738,0.9915961623191833,-4.6312808990478516e-05,27.503698348999023,27.67427635192871,0.1705780029296875,27.518695831298828,27.678449630737305,0.15975379943847656
best,all_adapters,all,1.0,17_0.54_0.92.png,36.832279205322266,36.81218719482422,-0.020092010498046875,0.9919290542602539,0.9919232130050659,-5.841255187988281e-06,47.41012191772461,46.95277404785156,-0.4573478698730469,47.379737854003906,46.947418212890625,-0.43231964111328125
best,all_adapters,all,1.0,180_0.79_1.22.png,29.13623046875,29.243152618408203,0.10692214965820312,0.9956780672073364,0.995733916759491,5.5849552154541016e-05,27.76592254638672,27.9033260345459,0.1374034881591797,27.86903190612793,27.999629974365234,0.1305980682373047
best,all_adapters,all,1.0,181_0.82_0.77.png,30.251449584960938,29.94512367248535,-0.30632591247558594,0.996522068977356,0.9965019226074219,-2.014636993408203e-05,28.869781494140625,28.54637908935547,-0.32340240478515625,28.862998962402344,28.5404052734375,-0.32259368896484375
best,all_adapters,all,1.0,182_0.89_1.0.png,30.59938621520996,30.325275421142578,-0.2741107940673828,0.9954387545585632,0.995400071144104,-3.8683414459228516e-05,29.654861450195312,29.371707916259766,-0.2831535339355469,29.625560760498047,29.342891693115234,-0.2826690673828125
best,all_adapters,all,1.0,183_0.86_1.21.png,29.73811149597168,29.397296905517578,-0.34081459045410156,0.9945659041404724,0.9944720268249512,-9.387731552124023e-05,28.936044692993164,28.57457160949707,-0.36147308349609375,28.867013931274414,28.503873825073242,-0.3631401062011719
best,all_adapters,all,1.0,184_0.83_0.77.png,30.107158660888672,29.790258407592773,-0.31690025329589844,0.9965566992759705,0.9965137839317322,-4.291534423828125e-05,28.720870971679688,28.39080047607422,-0.33007049560546875,28.71506690979004,28.38575553894043,-0.3293113708496094
best,all_adapters,all,1.0,185_0.79_1.23.png,34.010215759277344,34.098323822021484,0.08810806274414062,0.9947683215141296,0.9947649836540222,-3.337860107421875e-06,34.0620231628418,34.1837043762207,0.12168121337890625,34.312713623046875,34.45796585083008,0.14525222778320312
best,all_adapters,all,1.0,186_0.74_1.02.png,34.6578369140625,34.714908599853516,0.057071685791015625,0.9958109259605408,0.995803713798523,-7.212162017822266e-06,35.09944534301758,35.21670150756836,0.11725616455078125,35.75168991088867,35.882850646972656,0.13116073608398438
best,all_adapters,all,1.0,187_0.93_1.99.png,28.027637481689453,28.109302520751953,0.0816650390625,0.9867452383041382,0.9867473840713501,2.1457672119140625e-06,27.647109985351562,27.72978973388672,0.08267974853515625,27.692378997802734,27.771961212158203,0.07958221435546875
best,all_adapters,all,1.0,188_0.91_0.91.png,33.80316925048828,33.94048309326172,0.1373138427734375,0.9956139922142029,0.9956178665161133,3.874301910400391e-06,33.980857849121094,34.20669937133789,0.22584152221679688,34.10380554199219,34.3484001159668,0.24459457397460938
best,all_adapters,all,1.0,189_0.71_1.65.png,27.773874282836914,27.83563995361328,0.06176567077636719,0.9867038726806641,0.9868835210800171,0.00017964839935302734,28.025188446044922,28.061378479003906,0.036190032958984375,28.014402389526367,28.047706604003906,0.03330421447753906
best,all_adapters,all,1.0,18_0.67_1.61.png,32.715694427490234,32.76834487915039,0.05265045166015625,0.9763244986534119,0.9763414859771729,1.6987323760986328e-05,44.525726318359375,44.509056091308594,-0.01667022705078125,45.67403793334961,45.631744384765625,-0.042293548583984375
best,all_adapters,all,1.0,190_0.67_1.29.png,28.374988555908203,28.441394805908203,0.06640625,0.9881728887557983,0.9883533716201782,0.0001804828643798828,28.499378204345703,28.526039123535156,0.026660919189453125,28.451330184936523,28.47780990600586,0.026479721069335938
best,all_adapters,all,1.0,191_0.86_1.88.png,29.549678802490234,29.59893798828125,0.049259185791015625,0.9879707098007202,0.9881340861320496,0.0001633763313293457,29.37735366821289,29.380857467651367,0.0035037994384765625,29.33485984802246,29.334522247314453,-0.0003376007080078125
best,all_adapters,all,1.0,192_0.78_1.42.png,28.86762237548828,28.944883346557617,0.07726097106933594,0.9896036982536316,0.9898213744163513,0.00021767616271972656,28.61697006225586,28.646305084228516,0.02933502197265625,28.493976593017578,28.520708084106445,0.026731491088867188
best,all_adapters,all,1.0,193_0.52_0.72.png,32.11115646362305,31.564327239990234,-0.5468292236328125,0.9971083402633667,0.9969409704208374,-0.00016736984252929688,28.985130310058594,28.386919021606445,-0.5982112884521484,28.970409393310547,28.370189666748047,-0.6002197265625
