name,t_l1,t_rmse,t_pred_mean,t_gt_mean,t_pred_std,t_gt_std,spearman_tpred_tgt,spearman_depth_neglogt,rank_loss,tv_loss,proxy_loss,confidence_mean,airlight,stage2_gate_mean,stage2_gate_max,stage2_conf_mean,stage2_conf_min,stage2_gamma_abs_mean,stage2_beta_abs_mean,stage2_delta_abs_mean,stage3_gate_mean,stage3_gate_max,stage3_conf_mean,stage3_conf_min,stage3_gamma_abs_mean,stage3_beta_abs_mean,stage3_delta_abs_mean,output_delta_abs_mean
1000_0.74_1.6.png,0.11623357981443405,0.1470724195241928,0.3331533968448639,0.41974106431007385,0.19487044215202332,0.3028571307659149,0.9697618993390084,-0.9397895352421951,0.8269916772842407,0.020135926082730293,0.5280041098594666,0.9856045842170715,0.7400000095367432,0.01660093106329441,0.03877704218029976,0.961314857006073,0.21791274845600128,0.07271865755319595,0.04847635701298714,0.0011418975191190839,0.05758265405893326,0.05974444001913071,0.970401406288147,0.25694704055786133,0.07518327981233597,0.04582934081554413,0.0027998152654618025,0.00028073496650904417
1002_0.73_1.47.png,0.17766977846622467,0.19933976233005524,0.3027486801147461,0.4770404100418091,0.17120908200740814,0.19450169801712036,0.8759401016681375,-0.600674326624671,0.7963820099830627,0.021587667986750603,0.49980977177619934,0.9581224918365479,0.7300000190734863,0.015192748978734016,0.0360366553068161,0.9342735409736633,0.26319190859794617,0.07235132902860641,0.048353612422943115,0.0010248174658045173,0.05459994822740555,0.05969828739762306,0.9236674308776855,0.26958513259887695,0.07419057190418243,0.045468155294656754,0.002644369611516595,0.00022987341799307615
1005_0.74_1.81.png,0.05767349526286125,0.0723302960395813,0.24344757199287415,0.2773668169975281,0.19506953656673431,0.2408437579870224,0.8460426962112156,-0.8038053102009922,0.8027973771095276,0.019811000674962997,0.5767345428466797,0.9537143111228943,0.7400000095367432,0.014881067909300327,0.037978217005729675,0.9299067258834839,0.22659598290920258,0.07229028642177582,0.04833409935235977,0.0009933150140568614,0.05417434871196747,0.059711456298828125,0.9168242812156677,0.2829497456550598,0.0740654319524765,0.045422933995723724,0.002661229344084859,0.0002986135077662766
1016_0.8_1.72.png,0.0796181708574295,0.10397446900606155,0.2666223645210266,0.33339786529541016,0.18502606451511383,0.24991562962532043,0.9808653135969468,-0.9790835110892594,0.8108596205711365,0.018437109887599945,0.5212565064430237,0.9805076122283936,0.800000011920929,0.018351728096604347,0.03889065980911255,0.9587411284446716,0.22144518792629242,0.07372894883155823,0.048872210085392,0.001220409874804318,0.05682084336876869,0.0597602017223835,0.9587660431861877,0.2697087228298187,0.07492175698280334,0.04569233953952789,0.002776586916297674,0.00033367681317031384
1021_0.73_0.84.png,0.11177029460668564,0.12712262570858002,0.41316816210746765,0.3323877453804016,0.18694113194942474,0.2357402741909027,0.9388408467985433,-0.912395447270631,0.8133758306503296,0.032943397760391235,0.40166035294532776,0.9567246437072754,0.7300000190734863,0.01660899631679058,0.03769775480031967,0.9341779947280884,0.2241382896900177,0.07296346873044968,0.0485805980861187,0.0013045789673924446,0.05413299426436424,0.05973038077354431,0.9156365394592285,0.26857444643974304,0.07416415214538574,0.04543111100792885,0.002624823246151209,0.00024496219702996314
1026_0.77_0.89.png,0.10473908483982086,0.13443510234355927,0.3366345465183258,0.3961872458457947,0.15852904319763184,0.2603956162929535,0.9554476724373965,-0.9713827237831011,0.7951738834381104,0.025895897299051285,0.4189576506614685,0.9717367887496948,0.7699999809265137,0.019137879833579063,0.03890224173665047,0.9510723948478699,0.21653234958648682,0.07416299730539322,0.04903624206781387,0.0014105160953477025,0.055813636630773544,0.05974956601858139,0.94228196144104,0.25657543540000916,0.0747508630156517,0.045605432242155075,0.0026907192077487707,0.0002808746648952365
1029_0.71_0.56.png,0.09760435670614243,0.11417827755212784,0.40557581186294556,0.33156824111938477,0.18711842596530914,0.20720581710338593,0.9514331763934187,-0.9482757549974564,0.8204156756401062,0.024182632565498352,0.47307416796684265,0.9678816199302673,0.7099999785423279,0.01411930937319994,0.038206830620765686,0.9420472383499146,0.2176474779844284,0.07165910303592682,0.04808029904961586,0.0009626580285839736,0.055789515376091,0.059737518429756165,0.9421374201774597,0.2563927471637726,0.07455076277256012,0.04563411325216293,0.002745760837569833,0.0002467406739015132
1031_0.76_0.7.png,0.07715724408626556,0.09157101064920425,0.3703470230102539,0.31888508796691895,0.18633873760700226,0.20567390322685242,0.9618588800250664,-0.9510067986305248,0.818913996219635,0.022904030978679657,0.5048019289970398,0.9684423208236694,0.7599999904632568,0.014185420237481594,0.0382157601416111,0.9426835775375366,0.2176540642976761,0.0716971680521965,0.0480954572558403,0.000958202697802335,0.055832114070653915,0.05973900482058525,0.9428368210792542,0.2564545273780823,0.07455876469612122,0.04563610255718231,0.0027462830767035484,0.00024486982147209346
1043_0.68_1.87.png,0.04922453686594963,0.06948868930339813,0.23636318743228912,0.25286296010017395,0.20560072362422943,0.25738415122032166,0.9767024324477938,-0.9605786881609328,0.8295157551765442,0.01709432154893875,0.626774787902832,0.9754243493080139,0.6800000071525574,0.015774136409163475,0.038906533271074295,0.9509621262550354,0.21712537109851837,0.07243557274341583,0.048374686390161514,0.0010836315341293812,0.05637049302458763,0.05972735583782196,0.9515482187271118,0.2626155912876129,0.07478353381156921,0.04569108039140701,0.0027536319103091955,0.0002891088661272079
1044_0.69_0.99.png,0.07090664654970169,0.08637510240077972,0.32185035943984985,0.31135475635528564,0.2020837664604187,0.2696237862110138,0.972802867808976,-0.9598011237402145,0.8418383002281189,0.02159098908305168,0.555598258972168,0.9753934741020203,0.6899999976158142,0.015584687702357769,0.038959767669439316,0.9507198929786682,0.2172512263059616,0.07234128564596176,0.04833846911787987,0.0010742864105850458,0.0563681460916996,0.059739455580711365,0.9515028595924377,0.2627493739128113,0.07478373497724533,0.04569493234157562,0.0027522325981408358,0.0002790854196064174
1046_0.91_1.69.png,0.04654073342680931,0.05901769921183586,0.30047115683555603,0.2944202721118927,0.24950429797172546,0.2897859513759613,0.9355072014100799,-0.8462008546084234,0.8633835315704346,0.018797721713781357,0.5466687083244324,0.9619432091712952,0.9100000262260437,0.017518706619739532,0.03549136966466904,0.9398484230041504,0.22445295751094818,0.07333775609731674,0.0487162247300148,0.0011844808468595147,0.05469851568341255,0.0597371868789196,0.9243265390396118,0.270012229681015,0.07445694506168365,0.045522697269916534,0.002677141223102808,0.0003304801939520985
1053_0.54_1.81.png,0.1266176998615265,0.14432132244110107,0.3320220708847046,0.45054933428764343,0.19500823318958282,0.23186367750167847,0.9526153415660976,-0.7185195265370204,0.7883878946304321,0.01883094757795334,0.44352930784225464,0.9066848158836365,0.5400000214576721,0.013914918527007103,0.03162171691656113,0.8830750584602356,0.22640782594680786,0.07160545140504837,0.04804470017552376,0.0009093311382457614,0.05118009075522423,0.05967182666063309,0.8685705661773682,0.2642636299133301,0.07334878295660019,0.04514135792851448,0.0024667854886502028,0.00023208539641927928
1054_0.86_1.22.png,0.12413711100816727,0.14183856546878815,0.38974153995513916,0.5030996203422546,0.20219680666923523,0.2375829815864563,0.953928058090948,-0.719547958127158,0.8037319779396057,0.020192433148622513,0.39310789108276367,0.9024803042411804,0.8600000143051147,0.013963902369141579,0.03242744505405426,0.8790494799613953,0.2229798436164856,0.07162606716156006,0.04805109649896622,0.0009086352656595409,0.05090419575572014,0.05969400703907013,0.8641634583473206,0.26457762718200684,0.07329002767801285,0.04511504992842674,0.0024719235952943563,0.00022365509357769042
