variant,name,density_pearson,density_mae,need_pearson,need_mae,low_haze_false_strong_rate
d0_handcrafted,1099_0.54_1.76.png,-0.23679825743346863,0.32724905014038086,nan,nan,nan
d0_handcrafted,1102_0.65_0.94.png,-0.2708096045690548,0.2951635420322418,nan,nan,nan
d0_handcrafted,110_0.55_1.08.png,-0.3820424881998626,0.3135029673576355,nan,nan,nan
d0_handcrafted,1113_0.9_0.52.png,-0.6005138809019571,0.37431275844573975,nan,nan,nan
d0_handcrafted,1122_0.94_0.53.png,-0.12329217102730856,0.3493291735649109,nan,nan,nan
d0_handcrafted,1124_0.74_1.17.png,-0.3428208801050937,0.3586786985397339,nan,nan,nan
d0_handcrafted,1134_0.69_1.2.png,-0.015184014648586576,0.19967468082904816,nan,nan,nan
d0_handcrafted,1140_0.67_1.42.png,-0.3366915498571871,0.42748743295669556,nan,nan,nan
d0_handcrafted,1143_0.73_1.33.png,-0.5795209820521238,0.29478389024734497,nan,nan,nan
d0_handcrafted,1145_0.9_1.2.png,0.20799187088477414,0.34993085265159607,nan,nan,nan
d0_handcrafted,1146_0.89_0.87.png,0.20046425220247055,0.37400075793266296,nan,nan,nan
d0_handcrafted,114_0.75_1.45.png,-0.3829770609856392,0.4637471139431,nan,nan,nan
d0_handcrafted,1150_0.8_1.27.png,-0.20595732923008964,0.3198869824409485,nan,nan,nan
d0_handcrafted,1155_0.63_1.27.png,-0.5302290223721219,0.41581493616104126,nan,nan,nan
d0_handcrafted,1162_0.65_1.7.png,-0.47527889598027434,0.41659384965896606,nan,nan,nan
d0_handcrafted,1164_0.79_1.96.png,-0.3583946647395628,0.3770090639591217,nan,nan,nan
d0_handcrafted,1168_0.56_0.69.png,-0.6219226089062907,0.4385950267314911,nan,nan,nan
d0_handcrafted,116_0.64_1.08.png,-0.5432662229786474,0.4710998833179474,nan,nan,nan
d0_handcrafted,1170_0.71_1.78.png,-0.27219653161095947,0.44342052936553955,nan,nan,nan
d0_handcrafted,1179_0.56_1.96.png,-0.015928463302630005,0.4597965180873871,nan,nan,nan
d0_handcrafted,1187_0.82_1.57.png,-0.3307956580636468,0.4869076609611511,nan,nan,nan
d0_handcrafted,119_0.6_1.7.png,-0.42277428334413375,0.25601521134376526,nan,nan,nan
d0_handcrafted,1200_0.97_0.52.png,-0.006743409303124441,0.2895750403404236,nan,nan,nan
d0_handcrafted,1205_0.78_1.01.png,-0.4770750311442579,0.23530712723731995,nan,nan,nan
d0_handcrafted,1208_0.63_0.83.png,-0.656474151585648,0.25530463457107544,nan,nan,nan
d0_handcrafted,1211_0.88_1.93.png,-0.012527214288519505,0.36024409532546997,nan,nan,nan
d0_handcrafted,1231_0.98_1.26.png,-0.19628136506768434,0.5053666234016418,nan,nan,nan
d0_handcrafted,123_0.94_1.22.png,-0.3675171800126858,0.3971656858921051,nan,nan,nan
d0_handcrafted,1240_0.64_0.5.png,0.512721780366312,0.3497488498687744,nan,nan,nan
d0_handcrafted,1246_0.62_2.0.png,-0.39883854553543185,0.31765222549438477,nan,nan,nan
d0_handcrafted,1250_0.57_0.61.png,-0.5770463888854107,0.4138714373111725,nan,nan,nan
d0_handcrafted,1254_0.97_1.31.png,0.06930999483529324,0.31162941455841064,nan,nan,nan
d0_handcrafted,1263_0.9_1.41.png,-0.5469362076475116,0.5263451933860779,nan,nan,nan
d0_handcrafted,1266_0.96_1.34.png,-0.4224635884143332,0.37771862745285034,nan,nan,nan
d0_handcrafted,126_0.75_1.47.png,-0.36976110600994966,0.39285939931869507,nan,nan,nan
d0_handcrafted,1271_0.65_1.66.png,-0.4759925421015114,0.4013463258743286,nan,nan,nan
d0_handcrafted,1281_0.89_0.85.png,0.11334343343284053,0.46168583631515503,nan,nan,nan
d0_handcrafted,1282_0.62_0.6.png,-0.1302264606920952,0.49688440561294556,nan,nan,nan
d0_handcrafted,1292_0.66_1.45.png,-0.5137894615048563,0.44721168279647827,nan,nan,nan
d0_handcrafted,1297_0.99_0.69.png,-0.3958271160788154,0.41993090510368347,nan,nan,nan
d0_handcrafted,129_0.95_1.3.png,-0.32591075319619317,0.5354204177856445,nan,nan,nan
d0_handcrafted,1305_1.0_1.54.png,0.005948150268857982,0.3287966251373291,nan,nan,nan
d0_handcrafted,1306_0.6_0.6.png,0.5660138868509336,0.3116374909877777,nan,nan,nan
d0_handcrafted,1308_0.84_1.04.png,-0.29091343292142713,0.35075899958610535,nan,nan,nan
d0_handcrafted,1322_0.64_1.06.png,0.10128786797166285,0.24545159935951233,nan,nan,nan
d0_handcrafted,1323_0.89_0.88.png,-0.34523038367387515,0.31492680311203003,nan,nan,nan
d0_handcrafted,1324_0.55_1.43.png,0.4440118148426774,0.18075215816497803,nan,nan,nan
d0_handcrafted,1326_0.77_0.97.png,-0.5835923160412992,0.337647020816803,nan,nan,nan
d0_handcrafted,1341_0.94_0.51.png,0.05326630492372509,0.1750035136938095,nan,nan,nan
d0_handcrafted,1347_0.75_1.79.png,-0.035778350755542046,0.29543766379356384,nan,nan,nan
d0_handcrafted,136_0.6_1.01.png,-0.5434062938578218,0.45081645250320435,nan,nan,nan
d0_handcrafted,1376_0.65_1.6.png,-0.3835532389033916,0.292951762676239,nan,nan,nan
d0_handcrafted,1377_0.5_0.79.png,-0.04622445326841695,0.4710487425327301,nan,nan,nan
d0_handcrafted,1380_0.67_1.78.png,-0.6167336466189836,0.5115360617637634,nan,nan,nan
d0_handcrafted,1386_0.99_1.78.png,-0.0386444938470025,0.3569414019584656,nan,nan,nan
d0_handcrafted,1397_0.94_0.79.png,-0.06452494595736294,0.3405061364173889,nan,nan,nan
d0_handcrafted,139_0.87_1.52.png,-0.7769298171219388,0.4087649881839752,nan,nan,nan
d0_handcrafted,1403_0.73_1.26.png,-0.7198177116485603,0.3527364432811737,nan,nan,nan
d0_handcrafted,1407_0.6_1.92.png,-0.5421341183940335,0.3501039743423462,nan,nan,nan
d0_handcrafted,1410_0.76_1.08.png,-0.5873286307546816,0.536753237247467,nan,nan,nan
d0_handcrafted,141_0.71_1.48.png,-0.037605770989935686,0.2837935984134674,nan,nan,nan
d0_handcrafted,1425_0.84_1.75.png,-0.5966605923276095,0.31240588426589966,nan,nan,nan
d0_handcrafted,1432_0.91_1.29.png,-0.30158978474801074,0.46161335706710815,nan,nan,nan
d0_handcrafted,1433_0.9_1.85.png,0.3020084823628918,0.2600776255130768,nan,nan,nan
d0_handcrafted,1435_0.87_0.57.png,0.009072468507120809,0.19397741556167603,nan,nan,nan
d0_handcrafted,1436_0.66_1.76.png,0.2346670464637628,0.21479542553424835,nan,nan,nan
d0_handcrafted,1440_0.65_1.26.png,-0.3441455111620564,0.21829600632190704,nan,nan,nan
d0_handcrafted,1442_0.62_0.81.png,-0.7847478465437123,0.38519367575645447,nan,nan,nan
d0_handcrafted,1443_0.76_1.22.png,-0.7768721360198332,0.46979445219039917,nan,nan,nan
d0_handcrafted,1446_0.85_0.59.png,0.25793919018476186,0.3184889256954193,nan,nan,nan
d0_handcrafted,1449_0.94_0.78.png,-0.29393912555797747,0.37457990646362305,nan,nan,nan
d0_handcrafted,1452_0.81_1.88.png,-0.30634167764717024,0.3684517741203308,nan,nan,nan
d0_handcrafted,1454_0.62_1.48.png,-0.6399142123397983,0.4085732400417328,nan,nan,nan
d0_handcrafted,1456_0.66_1.83.png,-0.6132520707945996,0.4293881058692932,nan,nan,nan
d0_handcrafted,1457_0.88_0.58.png,-0.4104138226177571,0.2830355167388916,nan,nan,nan
d0_handcrafted,145_0.5_1.08.png,-0.025236344665766634,0.2659348249435425,nan,nan,nan
d0_handcrafted,1461_0.59_0.54.png,0.7323821609235951,0.27063697576522827,nan,nan,nan
d0_handcrafted,1464_0.64_1.56.png,0.019410537781491412,0.252313494682312,nan,nan,nan
d0_handcrafted,1470_0.63_1.26.png,0.31415317536663867,0.2466062307357788,nan,nan,nan
d0_handcrafted,1471_0.82_1.95.png,-0.14515872162232557,0.23792904615402222,nan,nan,nan
d0_handcrafted,1474_0.92_0.89.png,0.5405353258792245,0.16959182918071747,nan,nan,nan
d0_handcrafted,1481_0.7_0.89.png,-0.37866852143404595,0.3848602771759033,nan,nan,nan
d0_handcrafted,1482_0.59_1.05.png,-0.09057744865388358,0.3293393552303314,nan,nan,nan
d0_handcrafted,1485_0.6_1.5.png,0.3016269290336037,0.3830713629722595,nan,nan,nan
d0_handcrafted,1493_0.84_0.8.png,-0.5221497505160615,0.33690890669822693,nan,nan,nan
d0_handcrafted,1497_0.99_1.09.png,-0.15696023453018396,0.3408787250518799,nan,nan,nan
d0_handcrafted,1500_0.87_1.88.png,-0.20219448625383662,0.3396037817001343,nan,nan,nan
d0_handcrafted,1511_0.63_1.09.png,-0.006795439829144021,0.35907718539237976,nan,nan,nan
d0_handcrafted,1512_0.89_1.11.png,-0.10123953091691065,0.3555053174495697,nan,nan,nan
d0_handcrafted,1517_0.72_1.25.png,-0.16229175178480426,0.46245962381362915,nan,nan,nan
d0_handcrafted,1518_0.62_1.44.png,-0.12989415611916436,0.44688719511032104,nan,nan,nan
d0_handcrafted,1528_0.91_1.9.png,-0.2361961282258838,0.24107597768306732,nan,nan,nan
d0_handcrafted,152_0.8_1.99.png,-0.09268121597306916,0.3348780870437622,nan,nan,nan
d0_handcrafted,1531_0.52_1.01.png,0.318814432324212,0.30225273966789246,nan,nan,nan
d0_handcrafted,1537_0.52_1.24.png,0.3849337673160898,0.3251398801803589,nan,nan,nan
d0_handcrafted,1538_0.61_0.54.png,-0.10748735270730297,0.4182569980621338,nan,nan,nan
d0_handcrafted,1539_0.58_0.79.png,0.06804858453348935,0.39002734422683716,nan,nan,nan
d0_handcrafted,1543_0.92_1.98.png,-0.2903343874354884,0.34731540083885193,nan,nan,nan
d0_handcrafted,1544_0.87_1.52.png,-0.3824242620785387,0.3398348093032837,nan,nan,nan
d0_handcrafted,1547_0.77_1.84.png,-0.27320496035791436,0.30698907375335693,nan,nan,nan
d0_handcrafted,1548_0.85_1.55.png,-0.21257108696969565,0.30074048042297363,nan,nan,nan
d0_handcrafted,1549_0.91_1.37.png,-0.3888997993522769,0.25926369428634644,nan,nan,nan
d0_handcrafted,154_0.97_0.91.png,0.1564581294811617,0.2653559446334839,nan,nan,nan
d0_handcrafted,1568_0.8_1.8.png,-0.6829580269615932,0.5299902558326721,nan,nan,nan
d0_handcrafted,1573_0.61_1.06.png,-0.2270421063251098,0.440041720867157,nan,nan,nan
d0_handcrafted,1575_0.51_1.39.png,0.06419055735388264,0.4031065106391907,nan,nan,nan
d0_handcrafted,1578_0.57_1.99.png,-0.06626965700077334,0.2059413343667984,nan,nan,nan
d0_handcrafted,1580_0.7_1.59.png,-0.12236134896200547,0.24861609935760498,nan,nan,nan
d0_handcrafted,1586_0.74_1.29.png,-0.3547445104108118,0.25404661893844604,nan,nan,nan
d0_handcrafted,158_0.56_1.42.png,-0.21614439772452365,0.25637751817703247,nan,nan,nan
d0_handcrafted,1592_0.54_1.46.png,-0.260483688377511,0.2796422243118286,nan,nan,nan
d0_handcrafted,1599_0.71_1.3.png,0.01135630188942555,0.3920542597770691,nan,nan,nan
d0_handcrafted,1602_0.92_0.57.png,-0.4335677524804107,0.3100280463695526,nan,nan,nan
d0_handcrafted,1605_1.0_1.37.png,-0.09656641809373336,0.31012120842933655,nan,nan,nan
d0_handcrafted,1612_0.77_1.4.png,-0.4120581152590761,0.3501718044281006,nan,nan,nan
d0_handcrafted,161_0.83_1.56.png,-0.43189278020207356,0.36037591099739075,nan,nan,nan
d0_handcrafted,1621_0.5_0.72.png,-0.3057204247939918,0.1373853236436844,nan,nan,nan
d0_handcrafted,162_0.75_0.98.png,-0.5429075530929142,0.3646615147590637,nan,nan,nan
d0_handcrafted,1631_0.92_1.27.png,-0.11278318213838753,0.2761819064617157,nan,nan,nan
d0_handcrafted,1635_0.64_0.55.png,-0.27235039539171424,0.2985658049583435,nan,nan,nan
d0_handcrafted,1636_0.96_1.23.png,0.013838143188902903,0.31494903564453125,nan,nan,nan
d0_handcrafted,1647_0.89_1.55.png,0.07693575618773629,0.33682936429977417,nan,nan,nan
d0_handcrafted,1648_0.89_1.41.png,0.05398704197201149,0.3434303402900696,nan,nan,nan
d0_handcrafted,1657_0.68_1.28.png,-0.4236624198883742,0.2718537151813507,nan,nan,nan
d0_handcrafted,1663_0.92_1.8.png,-0.22356314506065705,0.35148540139198303,nan,nan,nan
d0_handcrafted,1664_0.8_2.0.png,-0.27665626024662954,0.35832679271698,nan,nan,nan
d0_handcrafted,1666_0.85_0.59.png,-0.7305791936334254,0.5381860136985779,nan,nan,nan
d0_handcrafted,1685_0.79_1.99.png,-0.14808576608531632,0.3592350482940674,nan,nan,nan
d0_handcrafted,1686_0.51_0.6.png,-0.006901649600684884,0.3539787530899048,nan,nan,nan
d0_handcrafted,1687_0.83_1.61.png,-0.21620438020416705,0.37075185775756836,nan,nan,nan
d0_handcrafted,1689_0.74_0.54.png,0.17193243634560307,0.4714449942111969,nan,nan,nan
d0_handcrafted,1691_0.77_1.92.png,0.11845782408164861,0.41996949911117554,nan,nan,nan
d0_handcrafted,1696_0.74_1.51.png,0.13913823619821808,0.33507299423217773,nan,nan,nan
d0_handcrafted,1701_0.55_0.71.png,0.4708973212448248,0.41268420219421387,nan,nan,nan
d0_handcrafted,1705_0.66_1.4.png,-0.3928544742182414,0.33648669719696045,nan,nan,nan
d0_handcrafted,1712_0.9_0.74.png,0.13537035681774082,0.3096619248390198,nan,nan,nan
d0_handcrafted,1718_0.92_1.01.png,0.19159600507653352,0.3135228753089905,nan,nan,nan
d0_handcrafted,1722_0.85_1.51.png,0.29999548687081096,0.2067984789609909,nan,nan,nan
d0_handcrafted,1726_0.54_0.7.png,0.32300321432657186,0.2642497420310974,nan,nan,nan
d0_handcrafted,1730_0.81_1.53.png,-0.0573713294037205,0.34237605333328247,nan,nan,nan
d0_handcrafted,1733_0.57_1.6.png,0.408450977308674,0.1685655415058136,nan,nan,nan
d0_handcrafted,173_0.88_1.45.png,-0.33851859633927145,0.4034385085105896,nan,nan,nan
d0_handcrafted,1756_0.77_1.19.png,-0.21281505721818147,0.4339642822742462,nan,nan,nan
d0_handcrafted,1761_0.99_0.94.png,-0.04301481775346493,0.2546688914299011,nan,nan,nan
d0_handcrafted,1763_0.58_1.25.png,-0.4325561688713542,0.3045448064804077,nan,nan,nan
d0_handcrafted,1765_0.51_1.47.png,-0.2528155242352378,0.3494367003440857,nan,nan,nan
d0_handcrafted,1773_0.58_1.45.png,0.1976118667805852,0.27451908588409424,nan,nan,nan
d0_handcrafted,1784_0.94_1.15.png,-0.15324058472088575,0.33271148800849915,nan,nan,nan
d0_handcrafted,1795_0.99_1.84.png,-0.17396409749980468,0.18755555152893066,nan,nan,nan
d0_handcrafted,1796_0.93_0.58.png,-0.411580023681521,0.1260724663734436,nan,nan,nan
d0_handcrafted,17_0.55_1.91.png,0.1705311030306622,0.21423426270484924,nan,nan,nan
d0_handcrafted,1801_0.99_0.78.png,-0.007601225647676827,0.36142998933792114,nan,nan,nan
d0_handcrafted,1803_0.99_1.79.png,0.11560528326903863,0.3498893082141876,nan,nan,nan
d0_handcrafted,1814_0.55_0.54.png,-0.5158430541502369,0.21950748562812805,nan,nan,nan
d0_handcrafted,1817_0.81_2.0.png,-0.621817751591998,0.32560187578201294,nan,nan,nan
d0_handcrafted,1822_0.51_1.51.png,0.14350482328862227,0.1616763174533844,nan,nan,nan
d0_handcrafted,1835_0.61_1.23.png,0.1679713789101017,0.24150346219539642,nan,nan,nan
d0_handcrafted,183_0.77_0.99.png,-0.25753249901012754,0.2941618263721466,nan,nan,nan
d0_handcrafted,1841_0.64_1.79.png,-0.24561081685154534,0.31736063957214355,nan,nan,nan
d0_handcrafted,1844_0.91_1.28.png,-0.29190815770854367,0.34192219376564026,nan,nan,nan
d0_handcrafted,1851_0.7_1.14.png,-0.011513670267542736,0.355315625667572,nan,nan,nan
d0_handcrafted,1854_0.94_1.49.png,0.1098261502062486,0.18675833940505981,nan,nan,nan
d0_handcrafted,1859_0.73_1.32.png,-0.32700157324218426,0.23202693462371826,nan,nan,nan
d0_handcrafted,1860_0.77_1.07.png,-0.34167425041841454,0.22987261414527893,nan,nan,nan
d0_handcrafted,1862_0.82_1.52.png,-0.5196032011722355,0.4399546980857849,nan,nan,nan
d0_handcrafted,1867_0.67_1.54.png,-0.4561759398555469,0.4044637382030487,nan,nan,nan
d0_handcrafted,1875_0.95_0.91.png,-0.43969752669404566,0.3832141160964966,nan,nan,nan
d0_handcrafted,1876_0.97_1.69.png,-0.27478709122660794,0.40039944648742676,nan,nan,nan
d0_handcrafted,1884_0.78_0.61.png,-0.49646647573780417,0.38282841444015503,nan,nan,nan
d0_handcrafted,1885_0.54_0.83.png,-0.13042489837369367,0.20334014296531677,nan,nan,nan
d0_handcrafted,1892_0.85_0.58.png,-0.12149817868248322,0.31659483909606934,nan,nan,nan
d0_handcrafted,1895_0.9_1.62.png,-0.30832941211673653,0.30524319410324097,nan,nan,nan
d0_handcrafted,1898_0.84_0.98.png,-0.08932217922273418,0.28812068700790405,nan,nan,nan
d0_handcrafted,1911_0.96_1.13.png,0.015685066463624355,0.36527809500694275,nan,nan,nan
d0_handcrafted,1912_1.0_0.84.png,-0.055451458999686724,0.37416714429855347,nan,nan,nan
d0_handcrafted,1914_0.81_0.98.png,-0.2246443476397118,0.5569851994514465,nan,nan,nan
d0_handcrafted,1917_0.96_1.37.png,-0.3726832644982606,0.2921259105205536,nan,nan,nan
d0_handcrafted,1919_0.59_0.94.png,-0.6931531871523393,0.30606168508529663,nan,nan,nan
d0_handcrafted,1920_0.99_1.69.png,-0.2935531508437849,0.29305750131607056,nan,nan,nan
d0_handcrafted,1923_0.81_1.81.png,-0.2443135377872479,0.42499393224716187,nan,nan,nan
d0_handcrafted,1936_0.52_1.67.png,-0.04698683517463074,0.18577438592910767,nan,nan,nan
d0_handcrafted,1937_0.79_0.84.png,-0.1626285412564546,0.2746284604072571,nan,nan,nan
d0_handcrafted,1939_0.93_1.32.png,-0.015764274775159383,0.25529682636260986,nan,nan,nan
d0_handcrafted,1942_0.89_0.67.png,-0.7671738483508199,0.592705249786377,nan,nan,nan
d0_handcrafted,1952_0.78_0.75.png,-0.5127723325451392,0.2978977560997009,nan,nan,nan
d0_handcrafted,1956_0.99_1.4.png,-0.08300789572130751,0.32937273383140564,nan,nan,nan
d0_handcrafted,1966_0.52_1.48.png,-0.09872242175534052,0.3278309106826782,nan,nan,nan
d0_handcrafted,196_0.8_0.88.png,-0.8375041390723168,0.4121512472629547,nan,nan,nan
d0_handcrafted,1979_0.6_0.93.png,-0.016570681578727053,0.2947360575199127,nan,nan,nan
d0_handcrafted,1982_0.99_1.89.png,-0.10497324618949909,0.3103819787502289,nan,nan,nan
d0_handcrafted,1985_0.57_1.93.png,0.11565388052753686,0.38012874126434326,nan,nan,nan
d0_handcrafted,1988_0.94_1.22.png,0.010721840253770078,0.4011739492416382,nan,nan,nan
d0_handcrafted,2000_0.86_0.62.png,-0.2290429227169983,0.3443676233291626,nan,nan,nan
d0_handcrafted,2003_0.64_1.33.png,0.06043843354199677,0.31999823451042175,nan,nan,nan
d0_handcrafted,2007_0.61_1.26.png,-0.1476922777769756,0.2917465269565582,nan,nan,nan
d0_handcrafted,2013_1.0_1.78.png,0.6229766980224378,0.2198038399219513,nan,nan,nan
d0_handcrafted,2024_0.99_1.36.png,-0.4341213459395298,0.4410109221935272,nan,nan,nan
d0_handcrafted,2026_0.99_1.41.png,0.39330705379684927,0.19697487354278564,nan,nan,nan
d0_handcrafted,2027_0.69_0.59.png,0.00559435095467468,0.184963196516037,nan,nan,nan
d0_handcrafted,2028_0.98_1.27.png,0.3594750986678386,0.19139887392520905,nan,nan,nan
d0_handcrafted,2033_0.61_0.56.png,-0.27605873667023706,0.5022645592689514,nan,nan,nan
d0_handcrafted,2043_0.97_0.54.png,-0.3683060983760365,0.38306495547294617,nan,nan,nan
d0_handcrafted,2050_0.8_1.8.png,-0.11596386990776866,0.3453538417816162,nan,nan,nan
d0_handcrafted,2051_0.92_0.92.png,-0.22529794354742796,0.3613553047180176,nan,nan,nan
d0_handcrafted,2057_0.86_0.85.png,-0.061676248761486994,0.30144378542900085,nan,nan,nan
d0_handcrafted,2061_0.79_1.72.png,0.0002725334985096354,0.2474224865436554,nan,nan,nan
d0_handcrafted,2063_0.76_1.8.png,-0.01399531099811521,0.24708524346351624,nan,nan,nan
d0_handcrafted,2069_0.7_1.18.png,-0.3803157845445023,0.47932830452919006,nan,nan,nan
d0_handcrafted,2070_0.86_0.78.png,-0.48707692813834513,0.5009162425994873,nan,nan,nan
d0_handcrafted,2071_0.63_1.21.png,-0.28273501378322924,0.4530276358127594,nan,nan,nan
d0_handcrafted,2072_0.87_1.18.png,-0.386940796937532,0.49070262908935547,nan,nan,nan
d0_handcrafted,2073_0.87_1.93.png,0.05561234123744033,0.3045528531074524,nan,nan,nan
d0_handcrafted,2074_0.71_0.74.png,-0.2758272949045879,0.3256434202194214,nan,nan,nan
d0_handcrafted,2076_0.85_1.77.png,0.0014278661089943707,0.3028774857521057,nan,nan,nan
d0_handcrafted,2079_0.62_1.17.png,-0.005375243942840538,0.36207523941993713,nan,nan,nan
d0_handcrafted,2080_0.53_1.58.png,0.3459267997151741,0.2818242013454437,nan,nan,nan
d0_handcrafted,2087_0.72_1.14.png,-0.08619714226902794,0.3474816083908081,nan,nan,nan
d0_handcrafted,2094_0.56_1.05.png,-0.09282989932723218,0.3385448455810547,nan,nan,nan
d0_handcrafted,2096_0.77_1.76.png,-0.3050150402072746,0.36801907420158386,nan,nan,nan
d0_handcrafted,2109_0.56_1.42.png,-0.03579654844668119,0.40852606296539307,nan,nan,nan
d0_handcrafted,2111_0.68_1.03.png,-0.2506676505449228,0.47876447439193726,nan,nan,nan
d0_handcrafted,2114_0.9_1.51.png,0.14789020800167083,0.40003177523612976,nan,nan,nan
d0_handcrafted,2115_0.75_1.52.png,0.06580211437390325,0.39198291301727295,nan,nan,nan
d0_handcrafted,2119_0.54_1.47.png,-0.043710164525559606,0.3735591173171997,nan,nan,nan
d0_handcrafted,2121_0.73_0.63.png,-0.21142071163028778,0.44855058193206787,nan,nan,nan
d0_handcrafted,2123_0.66_0.89.png,-0.2070949700741833,0.44328758120536804,nan,nan,nan
d0_handcrafted,2126_0.75_0.91.png,-0.3900667778296985,0.38419827818870544,nan,nan,nan
d0_handcrafted,212_0.71_1.94.png,-0.5091075382928967,0.401752769947052,nan,nan,nan
d0_handcrafted,2132_0.76_1.7.png,-0.08145448631977308,0.39110487699508667,nan,nan,nan
d0_handcrafted,2135_0.51_1.0.png,-0.3480072006082695,0.3593669533729553,nan,nan,nan
d0_handcrafted,2140_0.55_0.94.png,-0.10067205522738265,0.29596981406211853,nan,nan,nan
d0_handcrafted,2141_0.55_0.57.png,0.2136968643243238,0.29818981885910034,nan,nan,nan
d0_handcrafted,2144_0.54_1.03.png,0.262989056784497,0.2620893120765686,nan,nan,nan
d0_handcrafted,2145_0.59_1.25.png,0.1776231821737396,0.29682454466819763,nan,nan,nan
d0_handcrafted,2150_0.89_1.44.png,-0.033776317164045444,0.3108115792274475,nan,nan,nan
d0_handcrafted,2151_0.78_0.51.png,-0.3663617088650081,0.3212282061576843,nan,nan,nan
d0_handcrafted,2156_0.71_1.75.png,0.12820575045703797,0.3207268714904785,nan,nan,nan
d0_handcrafted,215_0.58_0.63.png,-0.5999780568687678,0.3064236640930176,nan,nan,nan
d0_handcrafted,2163_0.52_1.35.png,0.38014628687476354,0.18815186619758606,nan,nan,nan
d0_handcrafted,2176_0.54_1.82.png,0.0817363104338408,0.32925623655319214,nan,nan,nan
d0_handcrafted,2179_0.63_0.92.png,-0.40752043584558395,0.4249129891395569,nan,nan,nan
d0_handcrafted,217_0.79_0.54.png,-0.3730373010573781,0.5013327598571777,nan,nan,nan
d0_handcrafted,2190_0.51_0.51.png,0.20448892088943912,0.40819811820983887,nan,nan,nan
d0_handcrafted,2195_0.53_1.24.png,-0.16533157092859235,0.32001179456710815,nan,nan,nan
d0_handcrafted,2204_0.99_1.22.png,-0.203692058337031,0.41546720266342163,nan,nan,nan
d0_handcrafted,2207_0.53_1.2.png,-0.1317902172405701,0.29471248388290405,nan,nan,nan
d0_handcrafted,220_0.56_1.69.png,0.7181252598536148,0.2194777876138687,nan,nan,nan
d0_handcrafted,2216_0.58_1.17.png,0.1477382271395777,0.268494188785553,nan,nan,nan
d0_handcrafted,2220_0.92_1.02.png,0.06829423337860883,0.16396468877792358,nan,nan,nan
d0_handcrafted,2231_0.71_0.89.png,-0.04762739951819383,0.24249699711799622,nan,nan,nan
d0_handcrafted,2234_0.76_1.1.png,-0.0598678234145303,0.22000405192375183,nan,nan,nan
d0_handcrafted,2235_0.91_1.78.png,0.3598609534260679,0.2849637269973755,nan,nan,nan
d0_handcrafted,2244_0.77_1.02.png,-0.030812587362936177,0.28920239210128784,nan,nan,nan
d0_handcrafted,2247_0.9_1.37.png,-0.42780523168299556,0.3610045313835144,nan,nan,nan
d0_handcrafted,2250_0.67_1.7.png,0.16135217197916618,0.23444989323616028,nan,nan,nan
d0_handcrafted,2259_0.79_0.9.png,-0.12643940319957908,0.39186882972717285,nan,nan,nan
d0_handcrafted,2262_0.79_1.73.png,0.14448177636871298,0.3357943296432495,nan,nan,nan
d0_handcrafted,2264_0.66_1.54.png,0.13692357195579324,0.2797890901565552,nan,nan,nan
d0_handcrafted,2265_0.72_1.34.png,0.5188529234493542,0.2737743854522705,nan,nan,nan
d0_handcrafted,2269_0.52_1.13.png,0.23655374180219804,0.2222876250743866,nan,nan,nan
