index,name,height,width,max_abs_diff,mean_abs_diff,base_psnr,candidate_psnr,psnr_delta,base_ssim,candidate_ssim,ssim_delta
31,114_0.75_1.45.png,400,400,0.0,0.0,33.99034881591797,33.99034881591797,0.0,0.9935958385467529,0.9935958385467529,0.0
32,1150_0.8_1.27.png,400,400,0.0,0.0,40.393985748291016,40.393985748291016,0.0,0.9978169798851013,0.9978169798851013,0.0
33,1155_0.63_1.27.png,400,400,0.0,0.0,40.348236083984375,40.348236083984375,0.0,0.9965826272964478,0.9965826272964478,0.0
34,1162_0.65_1.7.png,400,400,0.0,0.0,38.18906784057617,38.18906784057617,0.0,0.9911346435546875,0.9911346435546875,0.0
35,1164_0.79_1.96.png,400,400,0.0,0.0,36.149314880371094,36.149314880371094,0.0,0.9852084517478943,0.9852084517478943,0.0
36,1168_0.56_0.69.png,400,400,0.0,0.0,38.89556884765625,38.89556884765625,0.0,0.998258113861084,0.998258113861084,0.0
37,116_0.64_1.08.png,400,400,0.0,0.0,36.548152923583984,36.548152923583984,0.0,0.9954354166984558,0.9954354166984558,0.0
38,1170_0.71_1.78.png,400,400,0.0,0.0,33.95701217651367,33.95701217651367,0.0,0.9573690295219421,0.9573690295219421,0.0
39,1179_0.56_1.96.png,400,400,0.0,0.0,30.768918991088867,30.768918991088867,0.0,0.9898537397384644,0.9898537397384644,0.0
40,1187_0.82_1.57.png,400,400,0.0,0.0,40.11456298828125,40.11456298828125,0.0,0.998112678527832,0.998112678527832,0.0
41,119_0.6_1.7.png,400,400,0.0,0.0,33.88690948486328,33.88690948486328,0.0,0.9931612014770508,0.9931612014770508,0.0
42,1200_0.97_0.52.png,400,400,0.0,0.0,31.8935546875,31.8935546875,0.0,0.9973222017288208,0.9973222017288208,0.0
43,1205_0.78_1.01.png,400,400,0.0,0.0,40.1090202331543,40.1090202331543,0.0,0.9987283945083618,0.9987283945083618,0.0
44,1208_0.63_0.83.png,400,400,0.0,0.0,41.227970123291016,41.227970123291016,0.0,0.9990168809890747,0.9990168809890747,0.0
45,1211_0.88_1.93.png,400,400,0.0,0.0,29.74270248413086,29.74270248413086,0.0,0.9920269846916199,0.9920269846916199,0.0
46,1231_0.98_1.26.png,400,400,0.0,0.0,36.41115951538086,36.41115951538086,0.0,0.9960058927536011,0.9960058927536011,0.0
47,123_0.94_1.22.png,400,400,0.0,0.0,34.57032012939453,34.57032012939453,0.0,0.9959446787834167,0.9959446787834167,0.0
48,1240_0.64_0.5.png,400,400,0.0,0.0,43.87199020385742,43.87199020385742,0.0,0.9992101192474365,0.9992101192474365,0.0
49,1246_0.62_2.0.png,400,400,0.0,0.0,33.35686111450195,33.35686111450195,0.0,0.9929227232933044,0.9929227232933044,0.0
50,1250_0.57_0.61.png,400,400,0.0,0.0,32.592018127441406,32.592018127441406,0.0,0.9980518817901611,0.9980518817901611,0.0
51,1254_0.97_1.31.png,400,400,0.0,0.0,38.62157440185547,38.62157440185547,0.0,0.9870166778564453,0.9870166778564453,0.0
52,1263_0.9_1.41.png,400,400,0.0,0.0,33.68553924560547,33.68553924560547,0.0,0.9949514269828796,0.9949514269828796,0.0
53,1266_0.96_1.34.png,400,400,0.0,0.0,35.37736511230469,35.37736511230469,0.0,0.9951614737510681,0.9951614737510681,0.0
54,126_0.75_1.47.png,400,400,0.0,0.0,28.263137817382812,28.263137817382812,0.0,0.9915175437927246,0.9915175437927246,0.0
55,1271_0.65_1.66.png,400,400,0.0,0.0,34.470909118652344,34.470909118652344,0.0,0.9934155941009521,0.9934155941009521,0.0
56,1281_0.89_0.85.png,400,400,0.0,0.0,34.66550064086914,34.66550064086914,0.0,0.9975511431694031,0.9975511431694031,0.0
57,1282_0.62_0.6.png,400,400,0.0,0.0,32.4411506652832,32.4411506652832,0.0,0.9979833960533142,0.9979833960533142,0.0
58,1292_0.66_1.45.png,400,400,0.0,0.0,36.756813049316406,36.756813049316406,0.0,0.9963709115982056,0.9963709115982056,0.0
59,1297_0.99_0.69.png,400,400,0.0,0.0,44.68919372558594,44.68919372558594,0.0,0.9982141256332397,0.9982141256332397,0.0
60,129_0.95_1.3.png,400,400,0.0,0.0,38.00340270996094,38.00340270996094,0.0,0.9966599345207214,0.9966599345207214,0.0
61,1305_1.0_1.54.png,400,400,0.0,0.0,31.860979080200195,31.860979080200195,0.0,0.9928016662597656,0.9928016662597656,0.0
62,1306_0.6_0.6.png,400,400,0.0,0.0,37.3335075378418,37.3335075378418,0.0,0.9978625774383545,0.9978625774383545,0.0
63,1308_0.84_1.04.png,400,400,0.0,0.0,35.422279357910156,35.422279357910156,0.0,0.9960440397262573,0.9960440397262573,0.0
64,1322_0.64_1.06.png,400,400,0.0,0.0,36.503692626953125,36.503692626953125,0.0,0.9969348907470703,0.9969348907470703,0.0
65,1323_0.89_0.88.png,400,400,0.0,0.0,37.61430358886719,37.61430358886719,0.0,0.997332751750946,0.997332751750946,0.0
66,1324_0.55_1.43.png,400,400,0.0,0.0,36.889705657958984,36.889705657958984,0.0,0.9964443445205688,0.9964443445205688,0.0
67,1326_0.77_0.97.png,400,400,0.0,0.0,40.24425506591797,40.24425506591797,0.0,0.9977431297302246,0.9977431297302246,0.0
68,1341_0.94_0.51.png,400,400,0.0,0.0,33.4066162109375,33.4066162109375,0.0,0.9951467514038086,0.9951467514038086,0.0
69,1347_0.75_1.79.png,400,400,0.0,0.0,28.99612045288086,28.99612045288086,0.0,0.9896620512008667,0.9896620512008667,0.0
70,136_0.6_1.01.png,400,400,0.0,0.0,30.91843032836914,30.91843032836914,0.0,0.9919790625572205,0.9919790625572205,0.0
71,1376_0.65_1.6.png,400,400,0.0,0.0,40.27091979980469,40.27091979980469,0.0,0.9954304099082947,0.9954304099082947,0.0
72,1377_0.5_0.79.png,400,400,0.0,0.0,39.29552459716797,39.29552459716797,0.0,0.9974663257598877,0.9974663257598877,0.0
73,1380_0.67_1.78.png,400,400,0.0,0.0,32.813232421875,32.813232421875,0.0,0.9911128282546997,0.9911128282546997,0.0
74,1386_0.99_1.78.png,400,400,0.0,0.0,36.51533126831055,36.51533126831055,0.0,0.9888864755630493,0.9888864755630493,0.0
75,1397_0.94_0.79.png,400,400,0.0,0.0,36.07341003417969,36.07341003417969,0.0,0.9972154498100281,0.9972154498100281,0.0
76,139_0.87_1.52.png,400,400,0.0,0.0,36.90916442871094,36.90916442871094,0.0,0.9972313642501831,0.9972313642501831,0.0
77,1403_0.73_1.26.png,400,400,0.0,0.0,34.93574523925781,34.93574523925781,0.0,0.9966057538986206,0.9966057538986206,0.0
78,1407_0.6_1.92.png,400,400,0.0,0.0,33.57875442504883,33.57875442504883,0.0,0.992459774017334,0.992459774017334,0.0
79,1410_0.76_1.08.png,400,400,0.0,0.0,38.52564239501953,38.52564239501953,0.0,0.9982455968856812,0.9982455968856812,0.0
80,141_0.71_1.48.png,400,400,0.0,0.0,34.302886962890625,34.302886962890625,0.0,0.9960068464279175,0.9960068464279175,0.0
81,1425_0.84_1.75.png,400,400,0.0,0.0,34.869720458984375,34.869720458984375,0.0,0.997031569480896,0.997031569480896,0.0
82,1432_0.91_1.29.png,400,400,0.0,0.0,32.592288970947266,32.592288970947266,0.0,0.9947547316551208,0.9947547316551208,0.0
83,1433_0.9_1.85.png,400,400,0.0,0.0,37.912841796875,37.912841796875,0.0,0.9888277053833008,0.9888277053833008,0.0
84,1435_0.87_0.57.png,400,400,0.0,0.0,43.45905685424805,43.45905685424805,0.0,0.9973148107528687,0.9973148107528687,0.0
85,1436_0.66_1.76.png,400,400,0.0,0.0,40.240570068359375,40.240570068359375,0.0,0.9922646284103394,0.9922646284103394,0.0
86,1440_0.65_1.26.png,400,400,0.0,0.0,31.814348220825195,31.814348220825195,0.0,0.9948740005493164,0.9948740005493164,0.0
87,1442_0.62_0.81.png,400,400,0.0,0.0,37.908058166503906,37.908058166503906,0.0,0.9971384406089783,0.9971384406089783,0.0
88,1443_0.76_1.22.png,400,400,0.0,0.0,37.67707824707031,37.67707824707031,0.0,0.9961501955986023,0.9961501955986023,0.0
89,1446_0.85_0.59.png,400,400,0.0,0.0,37.268394470214844,37.268394470214844,0.0,0.9987475275993347,0.9987475275993347,0.0
90,1449_0.94_0.78.png,400,400,0.0,0.0,39.55110549926758,39.55110549926758,0.0,0.9988099932670593,0.9988099932670593,0.0
91,1452_0.81_1.88.png,400,400,0.0,0.0,38.09918212890625,38.09918212890625,0.0,0.9975181818008423,0.9975181818008423,0.0
92,1454_0.62_1.48.png,400,400,0.0,0.0,33.79389190673828,33.79389190673828,0.0,0.9965152144432068,0.9965152144432068,0.0
93,1456_0.66_1.83.png,400,400,0.0,0.0,33.7647590637207,33.7647590637207,0.0,0.9951086044311523,0.9951086044311523,0.0
94,1457_0.88_0.58.png,400,400,0.0,0.0,42.51260757446289,42.51260757446289,0.0,0.9985691905021667,0.9985691905021667,0.0
95,145_0.5_1.08.png,400,400,0.0,0.0,42.56946563720703,42.56946563720703,0.0,0.9982694983482361,0.9982694983482361,0.0
96,1461_0.59_0.54.png,400,400,0.0,0.0,37.49658203125,37.49658203125,0.0,0.9985818266868591,0.9985818266868591,0.0
97,1464_0.64_1.56.png,400,400,0.0,0.0,34.53654479980469,34.53654479980469,0.0,0.9955641031265259,0.9955641031265259,0.0
98,1470_0.63_1.26.png,400,400,0.0,0.0,39.831077575683594,39.831077575683594,0.0,0.998294472694397,0.998294472694397,0.0
99,1471_0.82_1.95.png,400,400,0.0,0.0,36.415470123291016,36.415470123291016,0.0,0.9957742691040039,0.9957742691040039,0.0
100,1474_0.92_0.89.png,400,400,0.0,0.0,30.84564971923828,30.84564971923828,0.0,0.9947645664215088,0.9947645664215088,0.0
101,1481_0.7_0.89.png,400,400,0.0,0.0,40.590980529785156,40.590980529785156,0.0,0.9981932640075684,0.9981932640075684,0.0
102,1482_0.59_1.05.png,400,400,0.0,0.0,39.571929931640625,39.571929931640625,0.0,0.9977509379386902,0.9977509379386902,0.0
103,1485_0.6_1.5.png,400,400,0.0,0.0,35.421226501464844,35.421226501464844,0.0,0.9969371557235718,0.9969371557235718,0.0
104,1493_0.84_0.8.png,400,400,0.0,0.0,37.972782135009766,37.972782135009766,0.0,0.9973341822624207,0.9973341822624207,0.0
105,1497_0.99_1.09.png,400,400,0.0,0.0,36.257423400878906,36.257423400878906,0.0,0.995324969291687,0.995324969291687,0.0
106,1500_0.87_1.88.png,400,400,0.0,0.0,34.133811950683594,34.133811950683594,0.0,0.9903368949890137,0.9903368949890137,0.0
107,1511_0.63_1.09.png,480,640,0.0,0.0,42.98487854003906,42.98487854003906,0.0,0.9978989362716675,0.9978989362716675,0.0
108,1512_0.89_1.11.png,480,640,0.0,0.0,39.212806701660156,39.212806701660156,0.0,0.995607852935791,0.995607852935791,0.0
109,1517_0.72_1.25.png,480,640,0.0,0.0,42.95854187011719,42.95854187011719,0.0,0.9981884956359863,0.9981884956359863,0.0
110,1518_0.62_1.44.png,480,640,0.0,0.0,44.04253387451172,44.04253387451172,0.0,0.9982713460922241,0.9982713460922241,0.0
111,1528_0.91_1.9.png,480,640,0.0,0.0,33.69122314453125,33.69122314453125,0.0,0.9911141395568848,0.9911141395568848,0.0
112,152_0.8_1.99.png,400,400,0.0,0.0,36.06330108642578,36.06330108642578,0.0,0.994336724281311,0.994336724281311,0.0
113,1531_0.52_1.01.png,480,640,0.0,0.0,44.34563446044922,44.34563446044922,0.0,0.9980742931365967,0.9980742931365967,0.0
114,1537_0.52_1.24.png,480,640,0.0,0.0,39.613346099853516,39.613346099853516,0.0,0.9926047325134277,0.9926047325134277,0.0
115,1538_0.61_0.54.png,480,640,0.0,0.0,44.038448333740234,44.038448333740234,0.0,0.9957720041275024,0.9957720041275024,0.0
116,1539_0.58_0.79.png,480,640,0.0,0.0,42.365150451660156,42.365150451660156,0.0,0.9947288036346436,0.9947288036346436,0.0
117,1543_0.92_1.98.png,480,640,0.0,0.0,39.97447967529297,39.97447967529297,0.0,0.9934775829315186,0.9934775829315186,0.0
118,1544_0.87_1.52.png,480,640,0.0,0.0,41.543739318847656,41.543739318847656,0.0,0.9957826137542725,0.9957826137542725,0.0
119,1547_0.77_1.84.png,480,640,0.0,0.0,38.38124465942383,38.38124465942383,0.0,0.9884058833122253,0.9884058833122253,0.0
120,1548_0.85_1.55.png,480,640,0.0,0.0,38.477088928222656,38.477088928222656,0.0,0.9897322058677673,0.9897322058677673,0.0
121,1549_0.91_1.37.png,480,640,0.0,0.0,42.40513229370117,42.40513229370117,0.0,0.9956621527671814,0.9956621527671814,0.0
122,154_0.97_0.91.png,400,400,0.0,0.0,40.44247055053711,40.44247055053711,0.0,0.9952539801597595,0.9952539801597595,0.0
123,1568_0.8_1.8.png,480,640,0.0,0.0,39.8348503112793,39.8348503112793,0.0,0.99434894323349,0.99434894323349,0.0
124,1573_0.61_1.06.png,480,640,0.0,0.0,45.043785095214844,45.043785095214844,0.0,0.9989113807678223,0.9989113807678223,0.0
125,1575_0.51_1.39.png,480,640,0.0,0.0,42.51918029785156,42.51918029785156,0.0,0.9986202120780945,0.9986202120780945,0.0
126,1578_0.57_1.99.png,480,640,0.0,0.0,38.778297424316406,38.778297424316406,0.0,0.9903275370597839,0.9903275370597839,0.0
127,1580_0.7_1.59.png,480,640,0.0,0.0,40.74525451660156,40.74525451660156,0.0,0.9931348562240601,0.9931348562240601,0.0
128,1586_0.74_1.29.png,480,640,0.0,0.0,39.658199310302734,39.658199310302734,0.0,0.9954400062561035,0.9954400062561035,0.0
129,158_0.56_1.42.png,400,400,0.0,0.0,33.95351791381836,33.95351791381836,0.0,0.9939309358596802,0.9939309358596802,0.0
130,1592_0.54_1.46.png,480,640,0.0,0.0,43.463748931884766,43.463748931884766,0.0,0.9974822998046875,0.9974822998046875,0.0
131,1599_0.71_1.3.png,480,640,0.0,0.0,38.89838409423828,38.89838409423828,0.0,0.9973897933959961,0.9973897933959961,0.0
132,1602_0.92_0.57.png,480,640,0.0,0.0,46.93572998046875,46.93572998046875,0.0,0.9985873103141785,0.9985873103141785,0.0
133,1605_1.0_1.37.png,480,640,0.0,0.0,39.728694915771484,39.728694915771484,0.0,0.993395209312439,0.993395209312439,0.0
134,1612_0.77_1.4.png,480,640,0.0,0.0,41.40035629272461,41.40035629272461,0.0,0.9953811168670654,0.9953811168670654,0.0
135,161_0.83_1.56.png,400,400,0.0,0.0,28.507461547851562,28.507461547851562,0.0,0.9889260530471802,0.9889260530471802,0.0
136,1621_0.5_0.72.png,480,640,0.0,0.0,50.354713439941406,50.354713439941406,0.0,0.9973666071891785,0.9973666071891785,0.0
137,162_0.75_0.98.png,400,400,0.0,0.0,33.37916946411133,33.37916946411133,0.0,0.996480405330658,0.996480405330658,0.0
138,1631_0.92_1.27.png,480,640,0.0,0.0,35.52585983276367,35.52585983276367,0.0,0.9970763921737671,0.9970763921737671,0.0
139,1635_0.64_0.55.png,480,640,0.0,0.0,45.5196533203125,45.5196533203125,0.0,0.99886155128479,0.99886155128479,0.0
140,1636_0.96_1.23.png,480,640,0.0,0.0,36.98383712768555,36.98383712768555,0.0,0.9961888194084167,0.9961888194084167,0.0
141,1647_0.89_1.55.png,480,640,0.0,0.0,37.13827133178711,37.13827133178711,0.0,0.9963885545730591,0.9963885545730591,0.0
142,1648_0.89_1.41.png,480,640,0.0,0.0,37.611873626708984,37.611873626708984,0.0,0.9967104196548462,0.9967104196548462,0.0
143,1657_0.68_1.28.png,480,640,0.0,0.0,44.7774658203125,44.7774658203125,0.0,0.9971320033073425,0.9971320033073425,0.0
144,1663_0.92_1.8.png,480,640,0.0,0.0,37.98854446411133,37.98854446411133,0.0,0.9943214654922485,0.9943214654922485,0.0
145,1664_0.8_2.0.png,480,640,0.0,0.0,39.843040466308594,39.843040466308594,0.0,0.9952637553215027,0.9952637553215027,0.0
146,1666_0.85_0.59.png,480,640,0.0,0.0,47.10771179199219,47.10771179199219,0.0,0.992777943611145,0.992777943611145,0.0
147,1685_0.79_1.99.png,480,640,0.0,0.0,37.07921600341797,37.07921600341797,0.0,0.9948455691337585,0.9948455691337585,0.0
148,1686_0.51_0.6.png,480,640,0.0,0.0,47.02885055541992,47.02885055541992,0.0,0.9992883205413818,0.9992883205413818,0.0
149,1687_0.83_1.61.png,480,640,0.0,0.0,36.84811782836914,36.84811782836914,0.0,0.9957195520401001,0.9957195520401001,0.0
150,1689_0.74_0.54.png,480,640,0.0,0.0,46.188751220703125,46.188751220703125,0.0,0.9989084601402283,0.9989084601402283,0.0
151,1691_0.77_1.92.png,480,640,0.0,0.0,37.112693786621094,37.112693786621094,0.0,0.9952969551086426,0.9952969551086426,0.0
152,1696_0.74_1.51.png,480,640,0.0,0.0,42.0673828125,42.0673828125,0.0,0.9977614283561707,0.9977614283561707,0.0
153,1701_0.55_0.71.png,480,640,0.0,0.0,45.1659049987793,45.1659049987793,0.0,0.9989140033721924,0.9989140033721924,0.0
154,1705_0.66_1.4.png,480,640,0.0,0.0,40.265235900878906,40.265235900878906,0.0,0.9972307085990906,0.9972307085990906,0.0
155,1712_0.9_0.74.png,480,640,0.0,0.0,43.077735900878906,43.077735900878906,0.0,0.9982807040214539,0.9982807040214539,0.0
156,1718_0.92_1.01.png,480,640,0.0,0.0,39.82133102416992,39.82133102416992,0.0,0.9970976710319519,0.9970976710319519,0.0
157,1722_0.85_1.51.png,480,640,0.0,0.0,34.29477310180664,34.29477310180664,0.0,0.9910566210746765,0.9910566210746765,0.0
158,1726_0.54_0.7.png,480,640,0.0,0.0,45.238590240478516,45.238590240478516,0.0,0.9987164735794067,0.9987164735794067,0.0
159,1730_0.81_1.53.png,480,640,0.0,0.0,41.95496368408203,41.95496368408203,0.0,0.9975806474685669,0.9975806474685669,0.0
160,1733_0.57_1.6.png,480,640,0.0,0.0,38.20331954956055,38.20331954956055,0.0,0.9956669807434082,0.9956669807434082,0.0
161,173_0.88_1.45.png,400,400,0.0,0.0,35.5046501159668,35.5046501159668,0.0,0.9955031275749207,0.9955031275749207,0.0
162,1756_0.77_1.19.png,480,640,0.0,0.0,43.05044174194336,43.05044174194336,0.0,0.997893214225769,0.997893214225769,0.0
163,1761_0.99_0.94.png,480,640,0.0,0.0,35.21458435058594,35.21458435058594,0.0,0.9946035146713257,0.9946035146713257,0.0
164,1763_0.58_1.25.png,480,640,0.0,0.0,36.761207580566406,36.761207580566406,0.0,0.9969066977500916,0.9969066977500916,0.0
165,1765_0.51_1.47.png,480,640,0.0,0.0,39.86909484863281,39.86909484863281,0.0,0.9974483251571655,0.9974483251571655,0.0
166,1773_0.58_1.45.png,480,640,0.0,0.0,42.49274444580078,42.49274444580078,0.0,0.9982883334159851,0.9982883334159851,0.0
167,1784_0.94_1.15.png,480,640,0.0,0.0,41.398284912109375,41.398284912109375,0.0,0.996479868888855,0.996479868888855,0.0
168,1795_0.99_1.84.png,480,640,0.0,0.0,39.79030227661133,39.79030227661133,0.0,0.9869367480278015,0.9869367480278015,0.0
169,1796_0.93_0.58.png,480,640,0.0,0.0,46.79477310180664,46.79477310180664,0.0,0.9973863959312439,0.9973863959312439,0.0
170,17_0.55_1.91.png,400,400,0.0,0.0,38.01502990722656,38.01502990722656,0.0,0.9947122931480408,0.9947122931480408,0.0
171,1801_0.99_0.78.png,480,640,0.0,0.0,41.899410247802734,41.899410247802734,0.0,0.9974073767662048,0.9974073767662048,0.0
172,1803_0.99_1.79.png,480,640,0.0,0.0,34.576751708984375,34.576751708984375,0.0,0.9931974411010742,0.9931974411010742,0.0
173,1814_0.55_0.54.png,480,640,0.0,0.0,48.954872131347656,48.954872131347656,0.0,0.9980462789535522,0.9980462789535522,0.0
174,1817_0.81_2.0.png,480,640,0.0,0.0,40.14887237548828,40.14887237548828,0.0,0.993971586227417,0.993971586227417,0.0
175,1822_0.51_1.51.png,480,640,0.0,0.0,45.70733642578125,45.70733642578125,0.0,0.9973591566085815,0.9973591566085815,0.0
176,1835_0.61_1.23.png,480,640,0.0,0.0,44.48068618774414,44.48068618774414,0.0,0.9951278567314148,0.9951278567314148,0.0
177,183_0.77_0.99.png,400,400,0.0,0.0,42.87814712524414,42.87814712524414,0.0,0.998691201210022,0.998691201210022,0.0
178,1841_0.64_1.79.png,480,640,0.0,0.0,42.69792175292969,42.69792175292969,0.0,0.9978033900260925,0.9978033900260925,0.0
179,1844_0.91_1.28.png,480,640,0.0,0.0,43.405513763427734,43.405513763427734,0.0,0.9975912570953369,0.9975912570953369,0.0
180,1851_0.7_1.14.png,480,640,0.0,0.0,43.699893951416016,43.699893951416016,0.0,0.9976845979690552,0.9976845979690552,0.0
181,1854_0.94_1.49.png,480,640,0.0,0.0,44.52573776245117,44.52573776245117,0.0,0.9933040142059326,0.9933040142059326,0.0
182,1859_0.73_1.32.png,480,640,0.0,0.0,43.954490661621094,43.954490661621094,0.0,0.995659351348877,0.995659351348877,0.0
183,1860_0.77_1.07.png,480,640,0.0,0.0,45.2149543762207,45.2149543762207,0.0,0.9964088797569275,0.9964088797569275,0.0
184,1862_0.82_1.52.png,480,640,0.0,0.0,41.74744415283203,41.74744415283203,0.0,0.9947686195373535,0.9947686195373535,0.0
185,1867_0.67_1.54.png,480,640,0.0,0.0,37.20063400268555,37.20063400268555,0.0,0.9976343512535095,0.9976343512535095,0.0
186,1875_0.95_0.91.png,480,640,0.0,0.0,41.670074462890625,41.670074462890625,0.0,0.9952518343925476,0.9952518343925476,0.0
187,1876_0.97_1.69.png,480,640,0.0,0.0,39.561824798583984,39.561824798583984,0.0,0.9914981126785278,0.9914981126785278,0.0
188,1884_0.78_0.61.png,480,640,0.0,0.0,47.95027160644531,47.95027160644531,0.0,0.9959161281585693,0.9959161281585693,0.0
189,1885_0.54_0.83.png,480,640,0.0,0.0,47.586265563964844,47.586265563964844,0.0,0.9960422515869141,0.9960422515869141,0.0
190,1892_0.85_0.58.png,480,640,0.0,0.0,45.12610626220703,45.12610626220703,0.0,0.9991258382797241,0.9991258382797241,0.0
191,1895_0.9_1.62.png,480,640,0.0,0.0,32.40909194946289,32.40909194946289,0.0,0.9946009516716003,0.9946009516716003,0.0
192,1898_0.84_0.98.png,480,640,0.0,0.0,43.799129486083984,43.799129486083984,0.0,0.9987537860870361,0.9987537860870361,0.0
193,1911_0.96_1.13.png,480,640,0.0,0.0,37.946632385253906,37.946632385253906,0.0,0.995776891708374,0.995776891708374,0.0
194,1912_1.0_0.84.png,480,640,0.0,0.0,40.01874542236328,40.01874542236328,0.0,0.9969503879547119,0.9969503879547119,0.0
195,1914_0.81_0.98.png,480,640,0.0,0.0,44.023319244384766,44.023319244384766,0.0,0.9989013075828552,0.9989013075828552,0.0
196,1917_0.96_1.37.png,480,640,0.0,0.0,40.503658294677734,40.503658294677734,0.0,0.9922269582748413,0.9922269582748413,0.0
197,1919_0.59_0.94.png,480,640,0.0,0.0,49.66877365112305,49.66877365112305,0.0,0.9973064661026001,0.9973064661026001,0.0
198,1920_0.99_1.69.png,480,640,0.0,0.0,38.25492477416992,38.25492477416992,0.0,0.9876378774642944,0.9876378774642944,0.0
199,1923_0.81_1.81.png,480,640,0.0,0.0,41.934226989746094,41.934226989746094,0.0,0.9954267740249634,0.9954267740249634,0.0
200,1936_0.52_1.67.png,480,640,0.0,0.0,40.325618743896484,40.325618743896484,0.0,0.9957025051116943,0.9957025051116943,0.0
201,1937_0.79_0.84.png,480,640,0.0,0.0,40.12792205810547,40.12792205810547,0.0,0.9928349256515503,0.9928349256515503,0.0
