coverage,fold,material_scene_prevalence,p_deweighted_gain_db,q_minus_p_brier,q_weighted_gain_db,scene_count,semantic_gain_db
0.004026666666666667,0,0.03333333333333333,0.0021591859185533893,0.0011416074400718453,-6.340136209625295e-05,120,0.0022225872806496422
0.0024533333333333334,1,0.03333333333333333,0.012161668914961598,0.0050842994259907934,-0.00558476267558993,120,0.017746431590551528
0.003992222222222222,2,0.05,0.025012956617799422,0.005741887926228284,-0.00018807841663128025,120,0.025201035034430705
0.0037177777777777777,3,0.075,0.039311844918115506,0.007273910192907102,0.01286808259668799,120,0.02644376232142752
0.0002133333333333333,4,0.008333333333333333,0.0007945129524306852,0.005902101974304164,0.0,120,0.0007945129524306852
