family,alpha,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,worst_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB
expert,0.375,low_texture_q4,q2,150,1.5795309702555338,1.4705009104410807,1.5366488276301205,1.3098110198974608,1.683934701455606,-0.6088218688964844,0.001311415433883667,0.96,0.9154854608728422,0.96,3,12.0,0.05714766586424166
expert,0.375,low_texture_q4,q3,150,1.5792733510335286,1.4534722932179769,1.5162820558290224,1.239927101135254,1.6512247034021326,-1.4380111694335938,0.0014462562402089436,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561
expert,0.375,low_texture_q4,q4,150,1.6654775110880533,1.538306168238322,1.5149355192442198,1.244336581874538,1.6937629081107475,-0.4390678405761719,0.001314446528752645,0.9866666666666667,0.9526921436197237,0.9866666666666667,2,8.0,0.047307856380276334
expert,0.375,edge_density_q4,q1,150,1.707281977335612,1.5960058968861899,1.6456850412729624,1.4012494886243667,1.5937193793219488,-0.7657508850097656,0.001956726312637329,0.9666666666666667,0.9243471574929044,0.9666666666666667,5,20.0,0.0756528425070956
expert,0.375,edge_density_q4,q2,150,1.7015307108561197,1.599862995147705,1.8704316422745988,1.6516094826363228,1.413943625785209,-0.8850746154785156,0.001527352730433146,0.9733333333333334,0.9334450938998244,0.9733333333333334,3,12.0,0.05714766586424166
expert,0.375,edge_density_q4,q3,150,1.521221300760905,1.3913690064748128,1.5277344471699483,1.2688488650966336,1.710237760801573,-1.4380111694335938,0.0010802650451660156,0.9666666666666667,0.9243471574929044,0.9666666666666667,3,12.0,0.05714766586424166
expert,0.375,edge_density_q4,q4,150,1.4791703160603842,1.3702841300964357,1.3069061588596653,1.0258927113301044,1.5190151317699536,-0.4862861633300781,0.0011245961983998617,0.9733333333333334,0.9334450938998244,0.9733333333333334,3,12.0,0.05714766586424166
expert,0.375,sky_highlight_proxy_q4,q1,150,1.6260919189453125,1.4974764118194581,1.4905748109559755,1.201123235032365,1.6068385356181376,-1.4380111694335938,0.001067820390065511,0.98,0.9428523341357584,0.98,3,12.0,0.05714766586424166
expert,0.375,sky_highlight_proxy_q4,q2,150,1.5836534118652343,1.4659618511199952,1.3696791159140098,1.1384940508249646,1.5462724840318836,-0.6935768127441406,0.0012268400192260742,0.9733333333333334,0.9334450938998244,0.9733333333333334,4,16.0,0.06655490610017561
expert,0.375,sky_highlight_proxy_q4,q3,150,1.6093627802530925,1.5047262128194172,1.6885784767769478,1.4712285815058528,1.598904377705342,-0.6088218688964844,0.0017313985029856363,0.98,0.9428523341357584,0.98,1,4.0,0.036793752933975674
expert,0.375,sky_highlight_proxy_q4,q4,150,1.5900961939493816,1.4772450720469157,1.7608922494424355,1.5227327913851352,1.4200396151156038,-0.8850746154785156,0.0016628813743591309,0.9466666666666667,0.8982949952532904,0.9466666666666667,6,24.0,0.08451453912715763
expert,0.375,split,val_hard,300,1.5912697092692056,1.5085175711313883,1.5665432739257812,1.3945157457987467,1.575584971110026,-0.7657508850097656,0.001665349006652832,0.9733333333333334,0.9482704597024538,0.9733333333333334,5,10.0,0.038415943621705605
expert,0.375,split,val_regular,300,1.6133324432373046,1.531206784248352,1.5722865295410156,1.3729174067179362,1.6038603210449218,-1.4380111694335938,0.0011791211366653442,0.9666666666666667,0.9397375485424309,0.9666666666666667,9,18.0,0.05602315099190695
expert,0.5,A0-PSNR_q4,q1,150,2.195684700012207,2.0340000712076822,2.2291917543153503,1.8962008166957547,2.1397560738228463,-0.6303634643554688,0.002752995491027832,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561
expert,0.5,A0-PSNR_q4,q2,150,2.0554608408610027,1.8928417663574217,1.9162183194547087,1.627332847182815,1.918989645468222,-0.5568161010742188,0.0017350312074025471,0.9533333333333334,0.9068124260764262,0.9533333333333334,3,12.0,0.05714766586424166
expert,0.5,A0-PSNR_q4,q3,150,2.0335558319091795,1.8504640769958496,2.107678593815984,1.8068720534041123,2.301025390625,-2.0437889099121094,0.0016559517383575438,0.9666666666666667,0.9243471574929044,0.9666666666666667,5,20.0,0.0756528425070956
expert,0.5,A0-PSNR_q4,q4,150,1.8643054962158203,1.7240706481933594,2.0053256266825907,1.6390491073195999,1.7196692389410895,-2.005207061767578,0.0007612967491149903,0.9333333333333333,0.8816364734751868,0.9333333333333333,6,24.0,0.08451453912715763
expert,0.5,Expert-A0_diff_signed_q4,q1,150,2.7380214309692383,2.526034397125244,2.956941501514332,2.667249452745592,2.2200856595425993,-2.0437889099121094,0.002828174034754435,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956
expert,0.5,Expert-A0_diff_signed_q4,q2,150,1.9909903971354166,1.8470705560048422,1.5744318575472445,1.2473340214909734,2.4371182209736593,-0.6303634643554688,0.001833489735921224,0.9733333333333334,0.9334450938998244,0.9733333333333334,4,16.0,0.06655490610017561
expert,0.5,Expert-A0_diff_signed_q4,q3,150,1.7393515268961588,1.6153276131947836,1.5007635580526817,1.2569984564910064,2.0414900908599027,-0.8961448669433594,0.0012024863560994466,0.96,0.9154854608728422,0.96,2,8.0,0.047307856380276334
expert,0.5,Expert-A0_diff_signed_q4,q4,150,1.6806435139973959,1.53081649462382,1.5037804680901605,1.2460905229723132,1.6976305987383868,-1.4030876159667969,0.0010411250591278076,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377
expert,0.5,Expert-A0_diff_abs_q4,q1,150,1.5973634338378906,1.4629956804911297,0.713288384514886,0.5511855512051969,1.8354314855627112,-0.7881660461425781,0.0006789664427439371,0.96,0.9154854608728422,0.96,2,8.0,0.047307856380276334
expert,0.5,Expert-A0_diff_abs_q4,q2,150,1.6098549779256184,1.476992186864217,1.173871169219146,0.9580413586384542,1.8422762896563556,-1.4030876159667969,0.0013885637124379476,0.9266666666666666,0.873463014734016,0.9266666666666666,8,32.0,0.10170500474670958
expert,0.5,Expert-A0_diff_abs_q4,q3,150,2.1800111134847007,2.037916076660156,1.4985188664616764,1.2725507117606498,2.833994891192462,-0.4571800231933594,0.0019448745250701905,0.9733333333333334,0.9334450938998244,0.9733333333333334,3,12.0,0.05714766586424166
expert,0.5,Expert-A0_diff_abs_q4,q4,150,2.76177734375,2.5676315949757895,2.7356425104914486,2.3860306353182406,2.0298877406764673,-2.0437889099121094,0.002892870505650838,0.96,0.9154854608728422,0.96,5,20.0,0.0756528425070956
expert,0.5,expert_fulludp_disagreement_q4,q1,150,1.8890303039550782,1.743313309987386,1.414754816003748,1.113803853215398,1.7694813496357686,-1.4030876159667969,0.0007998843987782797,0.9533333333333334,0.9068124260764262,0.9533333333333334,4,16.0,0.06655490610017561
expert,0.5,expert_fulludp_disagreement_q4,q2,150,1.74495304107666,1.5996786314646405,1.5110412288356472,1.2392223229279389,1.7772826117438238,-0.6303634643554688,0.0013189935684204102,0.96,0.9154854608728422,0.96,3,12.0,0.05714766586424166
expert,0.5,expert_fulludp_disagreement_q4,q3,150,1.8773009490966797,1.7155300108591716,1.6796408988334037,1.3335460276217075,1.6817766138025232,-2.005207061767578,0.0016331839561462402,0.9266666666666666,0.873463014734016,0.9266666666666666,8,32.0,0.10170500474670958
expert,0.5,expert_fulludp_disagreement_q4,q4,150,2.6377225748697914,2.4817614053090415,2.8904362755852775,2.617607057416761,2.277293231036212,-2.0437889099121094,0.0031532132625579834,0.98,0.9428523341357584,0.98,3,12.0,0.05714766586424166
expert,0.5,residual_cosine_q4,q1,150,2.069842198689779,1.8976293938954671,2.1521366222484692,1.786223231135188,1.7365230869602513,-2.0437889099121094,0.0022255587577819824,0.9466666666666667,0.8982949952532904,0.9466666666666667,6,24.0,0.08451453912715763
expert,0.5,residual_cosine_q4,q2,150,1.842209726969401,1.7113185335795085,2.168158866263725,1.8389391486709181,1.710770168819943,-0.5734710693359375,0.001584924062093099,0.9733333333333334,0.9334450938998244,0.9733333333333334,2,8.0,0.047307856380276334
expert,0.5,residual_cosine_q4,q3,150,1.82043451944987,1.676197182337443,1.874921128556535,1.5192427660967853,1.6340884646853886,-1.2066535949707031,0.0014759480953216552,0.9333333333333333,0.8816364734751868,0.9333333333333333,6,24.0,0.08451453912715763
expert,0.5,residual_cosine_q4,q4,150,2.41652042388916,2.2361026757558187,2.516069927731076,2.1273139489663615,1.9884125993058488,-2.005207061767578,0.0016188442707061768,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561
expert,0.5,haze_density_q4,q1,150,2.234202105204264,2.0849528007507323,2.6633769370414115,2.4369336695284454,1.8077746210871517,-1.4030876159667969,0.0013387409845987957,0.9666666666666667,0.9243471574929044,0.9666666666666667,3,12.0,0.05714766586424166
expert,0.5,haze_density_q4,q2,150,2.082230046590169,1.8958680407206219,2.3848390321473816,2.019802879642796,1.6857264750712626,-2.0437889099121094,0.001535495122273763,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561
expert,0.5,haze_density_q4,q3,150,1.90627010345459,1.7512936611175538,2.354571935292837,1.9553497675302867,1.5959994341876056,-2.005207061767578,0.0018688344955444336,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377
expert,0.5,haze_density_q4,q4,150,1.9263046137491862,1.7685182514190674,1.893701965744431,1.6151720485171757,1.8230181513605892,-1.2066535949707031,0.002162204583485921,0.9533333333333334,0.9068124260764262,0.9533333333333334,4,16.0,0.06655490610017561
expert,0.5,haze_density_p90_q4,q1,150,2.15777400970459,1.9954283701578777,2.5881164653881177,2.252911376953125,1.7069652660472974,-1.4030876159667969,0.0011353556315104167,0.9733333333333334,0.9334450938998244,0.9733333333333334,3,12.0,0.05714766586424166
expert,0.5,haze_density_p90_q4,q2,163,2.0937838291098005,1.9395909677985255,2.07435622215271,1.6500199913978577,1.869499969482422,-0.7881660461425781,0.0017662812595718477,0.950920245398773,0.9061513138196909,0.950920245398773,4,14.723926380368098,0.061391737867693794
expert,0.5,haze_density_p90_q4,q3,142,1.9630050793500013,1.798656656372715,1.853620638166155,1.559376975468227,1.561438969203404,-2.0437889099121094,0.0019430929506328745,0.9436619718309859,0.8927713969204907,0.9436619718309859,7,29.577464788732392,0.09825450197610573
expert,0.5,haze_density_p90_q4,q4,145,1.921734092975485,1.7463934701064536,2.296504020690918,1.96000886493259,1.7762067582872179,-2.005207061767578,0.002080447509371001,0.9517241379310345,0.9037088518303072,0.9517241379310345,4,16.551724137931036,0.06877967448824501
expert,0.5,transmission_q4,q1,150,1.9263046137491862,1.7685182514190674,1.893701965744431,1.6151720485171757,1.8230181513605892,-1.2066535949707031,0.002162204583485921,0.9533333333333334,0.9068124260764262,0.9533333333333334,4,16.0,0.06655490610017561
expert,0.5,transmission_q4,q2,150,1.90627010345459,1.7512936611175538,2.354571935292837,1.9553497675302867,1.5959994341876056,-2.005207061767578,0.0018688344955444336,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377
expert,0.5,transmission_q4,q3,150,2.082230046590169,1.8958680407206219,2.3848390321473816,2.019802879642796,1.6857264750712626,-2.0437889099121094,0.001535495122273763,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561
expert,0.5,transmission_q4,q4,150,2.234202105204264,2.0849528007507323,2.6633769370414115,2.4369336695284454,1.8077746210871517,-1.4030876159667969,0.0013387409845987957,0.9666666666666667,0.9243471574929044,0.9666666666666667,3,12.0,0.05714766586424166
expert,0.5,airlight_proxy_q4,q1,150,2.001841112772624,1.8030022010803224,2.1230198112693994,1.759799238153406,1.5863767056851774,-2.0437889099121094,0.001292421023050944,0.9533333333333334,0.9068124260764262,0.9533333333333334,3,12.0,0.05714766586424166
expert,0.5,airlight_proxy_q4,q2,157,1.9774319594073448,1.8235279502382704,2.280467595809545,1.998147661258013,1.8401863880646534,-1.2066535949707031,0.0021008921276991534,0.9745222929936306,0.9363284856960792,0.9745222929936306,4,15.286624203821656,0.06367151430392087
expert,0.5,airlight_proxy_q4,q3,143,1.8966656798249357,1.7510399384932085,1.848465347290039,1.519737469809396,1.7990036010742188,-2.005207061767578,0.00179528189705802,0.9300699300699301,0.8760619719770455,0.9300699300699301,8,33.56643356643357,0.10650557993776238
expert,0.5,airlight_proxy_q4,q4,150,2.269299023946126,2.1224494825998943,2.692910117072028,2.384401476061022,1.9096190993850295,-1.4030876159667969,0.001702418327331543,0.96,0.9154854608728422,0.96,3,12.0,0.05714766586424166
expert,0.5,depth_q4,q1,150,2.0514326604207356,1.8735846163431802,2.2891590530807906,1.957130512031349,1.6522750854492188,-2.0437889099121094,0.0019092774391174317,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561
expert,0.5,depth_q4,q2,150,1.9354048919677735,1.7857628237406413,2.0990767607817777,1.749030373547528,1.9791526794433594,-2.005207061767578,0.0015235241254170735,0.9266666666666666,0.873463014734016,0.9266666666666666,7,28.0,0.09318757392357377
expert,0.5,depth_q4,q3,150,2.22654727935791,2.056395544687907,2.2740212002316036,1.9324750255894017,2.2218116554054053,0.045444488525390625,0.0016846740245819091,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871
expert,0.5,depth_q4,q4,150,1.9356220372517903,1.7734096355438231,2.079532777940905,1.7074176350155392,1.7679352631440033,-1.4030876159667969,0.001787799596786499,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377
expert,0.5,dark_channel_q4,q1,150,1.9658943684895833,1.7884386876424154,2.0145346151815877,1.6600826263427735,1.7897127512339,-2.0437889099121094,0.0012568895022074381,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956
expert,0.5,dark_channel_q4,q2,150,1.9634046045939129,1.8073891010284422,1.7746734103640995,1.4312499974225017,2.001625782734639,-0.7881660461425781,0.0014132789770762125,0.9666666666666667,0.9243471574929044,0.9666666666666667,1,4.0,0.036793752933975674
expert,0.5,dark_channel_q4,q3,150,2.0793271764119465,1.8925374037424723,2.1270693701666756,1.7669194736996212,1.945978628622519,-2.005207061767578,0.0017392277717590333,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377
expert,0.5,dark_channel_q4,q4,150,2.140380719502767,1.9949832261403402,2.381322345218143,2.0363634289921944,1.8723345576105892,-0.5734710693359375,0.0024958789348602296,0.9666666666666667,0.9243471574929044,0.9666666666666667,5,20.0,0.0756528425070956
expert,0.5,low_texture_q4,q1,150,2.0013624572753907,1.8644079240163167,2.753187437315245,2.457114384625409,1.770002725962046,-2.005207061767578,0.001981922388076782,0.96,0.9154854608728422,0.96,5,20.0,0.0756528425070956
expert,0.5,low_texture_q4,q2,150,2.0022055180867513,1.8560961933135987,2.072018236727328,1.7564043173918853,1.9894109158902555,-0.8961448669433594,0.0015961873531341554,0.9466666666666667,0.8982949952532904,0.9466666666666667,4,16.0,0.06655490610017561
expert,0.5,low_texture_q4,q3,150,2.0116888427734376,1.8338341414133708,2.040279903927365,1.6467873908377981,1.954522416398332,-2.0437889099121094,0.0017422755559285481,0.94,0.8899090795570952,0.94,6,24.0,0.08451453912715763
expert,0.5,low_texture_q4,q4,150,2.13375005086263,1.959613131205241,2.0609904108820736,1.6675257012650775,2.0300210488809123,-0.6303634643554688,0.0015848898887634278,0.9733333333333334,0.9334450938998244,0.9733333333333334,3,12.0,0.05714766586424166
expert,0.5,edge_density_q4,q1,150,2.1422959899902345,1.9833204180399577,2.226741172171928,1.875951540147936,1.8030162501979519,-1.2066535949707031,0.002396737337112427,0.9466666666666667,0.8982949952532904,0.9466666666666667,7,28.0,0.09318757392357377
expert,0.5,edge_density_q4,q2,150,2.170555534362793,2.0199717102050783,2.559269621565535,2.2440680710045067,1.5913962286871832,-2.005207061767578,0.0018411862850189209,0.9533333333333334,0.9068124260764262,0.9533333333333334,4,16.0,0.06655490610017561
expert,0.5,edge_density_q4,q3,150,1.9356210581461588,1.755958796819051,2.062763007911476,1.7065508558943465,2.0901424304859058,-2.0437889099121094,0.001306609312693278,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561
expert,0.5,edge_density_q4,q4,150,1.9005342864990233,1.7523353010813396,1.7606531091638513,1.3726299157013764,1.8457421998719912,-0.7881660461425781,0.0013607422510782878,0.96,0.9154854608728422,0.96,3,12.0,0.05714766586424166
expert,0.5,sky_highlight_proxy_q4,q1,150,2.051164042154948,1.8728054129282634,2.025689511685758,1.6183898590706491,1.8463810070140942,-2.0437889099121094,0.0012482813994089763,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561
expert,0.5,sky_highlight_proxy_q4,q2,150,1.9834799448649088,1.8092619387308757,1.8043735607250317,1.4749324979008855,1.8145410692369617,-1.4030876159667969,0.001468520959218343,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956
expert,0.5,sky_highlight_proxy_q4,q3,150,2.0430423100789388,1.892136090596517,2.2749430166708455,1.9710048727087073,1.914177250217747,-0.8961448669433594,0.002135318915049235,0.96,0.9154854608728422,0.96,1,4.0,0.036793752933975674
expert,0.5,sky_highlight_proxy_q4,q4,150,2.071320571899414,1.9019683691660563,2.401296976450327,2.072190864666088,1.6999234379948795,-2.005207061767578,0.002053153912226359,0.9466666666666667,0.8982949952532904,0.9466666666666667,8,32.0,0.10170500474670958
expert,0.5,split,val_hard,300,2.0833832931518557,1.9673231913248699,2.127191569010417,1.8843097330729166,1.9657076517740886,-1.2066535949707031,0.002055951158205668,0.9666666666666667,0.9397375485424309,0.9666666666666667,6,12.0,0.04294018673005515
expert,0.5,split,val_regular,300,1.9911201413472492,1.878538654645284,2.0833434804280597,1.809829106648763,1.8685392761230468,-2.0437889099121094,0.0013966864347457885,0.9433333333333334,0.9111333346485289,0.9433333333333334,12,24.0,0.06860486345997804
expert,0.75,A0-PSNR_q4,q1,150,3.3258335240681967,3.05877147992452,3.4546145361823006,2.8870665524456953,3.0951286522117822,-1.0632514953613281,0.003523347775141398,0.94,0.8899090795570952,0.94,6,24.0,0.08451453912715763
expert,0.75,A0-PSNR_q4,q2,150,2.79770637512207,2.554614828745524,2.7782482456516577,2.3158797856923696,2.4937832806561446,-0.9549522399902344,0.0021414140860239665,0.9266666666666666,0.873463014734016,0.9266666666666666,7,28.0,0.09318757392357377
expert,0.75,A0-PSNR_q4,q3,150,2.412483978271484,2.1575327644348143,2.6872049280115076,2.2423961948704076,2.619312389476879,-3.292377471923828,0.0018233291308085123,0.92,0.8653774250568133,0.92,10,40.0,0.11836352652481318
expert,0.75,A0-PSNR_q4,q4,150,1.884767049153646,1.6822754453023274,2.300223788699588,1.7949590528333508,1.6348050091717694,-4.371772766113281,0.0006973965962727864,0.88,0.8182903386460475,0.88,17,68.0,0.17400404256771052
expert,0.75,Expert-A0_diff_signed_q4,q1,150,3.7567547353108726,3.428636396408081,4.633918968406883,4.108775788384515,2.1969618926177152,-4.371772766113281,0.0034631999333699544,0.9133333333333333,0.8573705468757647,0.9133333333333333,12,48.0,0.13462257494318683
expert,0.75,Expert-A0_diff_signed_q4,q2,150,2.641769167582194,2.430870039621989,2.3251738161654085,1.819492920024975,2.95134838207348,-1.1372184753417969,0.0022153504689534503,0.9466666666666667,0.8982949952532904,0.9466666666666667,5,20.0,0.0756528425070956
expert,0.75,Expert-A0_diff_signed_q4,q3,150,2.052630475362142,1.8628665256500245,2.0980085939974398,1.7332620852702374,2.1262537982012772,-2.3309326171875,0.001321563720703125,0.94,0.8899090795570952,0.94,6,24.0,0.08451453912715763
expert,0.75,Expert-A0_diff_signed_q4,q4,150,1.9696365483601888,1.7523483060201008,2.1937206886910103,1.7837867169766815,1.5407892175622888,-3.06103515625,0.0011853734652201334,0.8666666666666667,0.8030184935523371,0.8666666666666667,17,68.0,0.17400404256771052
expert,0.75,Expert-A0_diff_abs_q4,q1,150,1.7974542744954427,1.6213033873240152,0.9475115183237437,0.7112052170006005,1.8177497451369826,-1.5276107788085938,0.0006679522991180419,0.92,0.8653774250568133,0.92,7,28.0,0.09318757392357377
expert,0.75,Expert-A0_diff_abs_q4,q2,150,1.9416471099853516,1.7375497697194418,1.7039795952874262,1.3570113568692594,1.5619481060955975,-3.06103515625,0.0016193687915802002,0.88,0.8182903386460475,0.88,15,60.0,0.15843607448060176
expert,0.75,Expert-A0_diff_abs_q4,q3,150,2.923096745808919,2.7191038239796956,2.227342038541227,1.8661120182759054,3.399396329312711,-0.9050369262695312,0.002403837045033773,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956
expert,0.75,Expert-A0_diff_abs_q4,q4,150,3.7585927963256838,3.4455537916819257,4.236559017284496,3.631247602926718,1.7873143376530827,-4.371772766113281,0.0034943294525146486,0.9133333333333333,0.8573705468757647,0.9133333333333333,13,52.0,0.14262945312423528
expert,0.75,expert_fulludp_disagreement_q4,q1,150,2.1146021270751953,1.9130223731994629,1.8814027116105363,1.463843464207005,1.7394148336874473,-3.06103515625,0.0007872974872589111,0.9066666666666666,0.8494348221544131,0.9066666666666666,10,40.0,0.11836352652481318
expert,0.75,expert_fulludp_disagreement_q4,q2,150,2.1910803858439127,1.9515542176564533,2.2865058795825854,1.8399345372174236,1.7111446277515308,-2.3309326171875,0.0015502293904622396,0.9133333333333333,0.8573705468757647,0.9133333333333333,9,36.0,0.11009092044290468
expert,0.75,expert_fulludp_disagreement_q4,q3,150,2.4300164413452148,2.176905106226603,2.5266127199740023,1.909293097418708,1.5954088778109163,-4.371772766113281,0.00197314461072286,0.9,0.8415639255193983,0.9,13,52.0,0.14262945312423528
expert,0.75,expert_fulludp_disagreement_q4,q4,150,3.685091972351074,3.405089302698771,4.480721241719014,4.011402434271735,2.6116643338590055,-3.292377471923828,0.003874816099802653,0.9466666666666667,0.8982949952532904,0.9466666666666667,8,32.0,0.10170500474670958
expert,0.75,residual_cosine_q4,q1,150,2.8584051259358723,2.585396847407023,3.313209327491554,2.712414986378438,2.028876021101668,-3.292377471923828,0.002813515265782674,0.9133333333333333,0.8573705468757647,0.9133333333333333,11,44.0,0.12653698526598403
expert,0.75,residual_cosine_q4,q2,150,2.3354614639282225,2.1136292800903322,3.2290865408407674,2.6550415142162427,1.7964255874221389,-1.5282859802246094,0.00186155637105306,0.9466666666666667,0.8982949952532904,0.9466666666666667,5,20.0,0.0756528425070956
expert,0.75,residual_cosine_q4,q3,150,2.259468510945638,2.029012556711833,2.741516216381176,2.2027238227225636,1.6456221503180426,-2.2271041870117188,0.0017312725385030111,0.8933333333333333,0.8337524992356726,0.8933333333333333,12,48.0,0.13462257494318683
expert,0.75,residual_cosine_q4,q4,150,2.967455825805664,2.6537168680826824,3.9178935901538745,3.2747314221150168,1.8818028424237225,-4.371772766113281,0.0017791434129079183,0.9133333333333333,0.8573705468757647,0.9133333333333333,12,48.0,0.13462257494318683
expert,0.75,haze_density_q4,q1,150,2.589359753926595,2.3325346043904625,3.599171561163825,3.2060477334099846,1.7915452493203652,-3.06103515625,0.0014854554335276286,0.9333333333333333,0.8816364734751868,0.9333333333333333,9,36.0,0.11009092044290468
expert,0.75,haze_density_q4,q2,150,2.5836836751302084,2.2855273933410647,3.579365601410737,2.947229442080936,1.6333065548458614,-3.292377471923828,0.0016460255781809488,0.92,0.8653774250568133,0.92,12,48.0,0.13462257494318683
expert,0.75,haze_density_q4,q3,150,2.6040803527832033,2.3366617425282796,3.6812936937486804,3.006804556459994,1.655457573968011,-4.371772766113281,0.0023387440045674643,0.8866666666666667,0.8259959574322895,0.8866666666666667,11,44.0,0.12653698526598403
expert,0.75,haze_density_q4,q4,150,2.6436671447753906,2.3808252525329587,2.852179140657992,2.3972037263818686,2.086499291497308,-2.2271041870117188,0.002715262571970622,0.9266666666666666,0.873463014734016,0.9266666666666666,8,32.0,0.10170500474670958
expert,0.75,haze_density_p90_q4,q1,150,2.4372602971394857,2.179067040125529,3.561633909070814,2.9780848348462903,1.5833124727816195,-3.06103515625,0.0011957502365112305,0.9266666666666666,0.873463014734016,0.9266666666666666,10,40.0,0.11836352652481318
expert,0.75,haze_density_p90_q4,q2,163,2.6753859256674177,2.439083699653485,3.079611587524414,2.4099786901474,2.0448036193847656,-2.3309326171875,0.00207189694504065,0.9141104294478528,0.8610012476708825,0.9141104294478528,9,33.12883435582822,0.10159515897385443
expert,0.75,haze_density_p90_q4,q3,142,2.607698856944769,2.3371885575039286,2.7957611628941126,2.3382195663452148,1.6249432155064174,-3.292377471923828,0.00230937230754906,0.8943661971830986,0.8330226167242017,0.8943661971830986,12,50.70422535211267,0.1419021370231642
expert,0.75,haze_density_p90_q4,q4,145,2.6975755231133824,2.409134520826669,3.55753755569458,2.981177881028917,2.034621980455187,-4.371772766113281,0.0026400726417015337,0.9310344827586207,0.8777075189555318,0.9310344827586207,9,37.241379310344826,0.11374921340646905
expert,0.75,transmission_q4,q1,150,2.6436671447753906,2.3808252525329587,2.852179140657992,2.3972037263818686,2.086499291497308,-2.2271041870117188,0.002715262571970622,0.9266666666666666,0.873463014734016,0.9266666666666666,8,32.0,0.10170500474670958
expert,0.75,transmission_q4,q2,150,2.6040803527832033,2.3366617425282796,3.6812936937486804,3.006804556459994,1.655457573968011,-4.371772766113281,0.0023387440045674643,0.8866666666666667,0.8259959574322895,0.8866666666666667,11,44.0,0.12653698526598403
expert,0.75,transmission_q4,q3,150,2.5836836751302084,2.2855273933410647,3.579365601410737,2.947229442080936,1.6333065548458614,-3.292377471923828,0.0016460255781809488,0.92,0.8653774250568133,0.92,12,48.0,0.13462257494318683
expert,0.75,transmission_q4,q4,150,2.589359753926595,2.3325346043904625,3.599171561163825,3.2060477334099846,1.7915452493203652,-3.06103515625,0.0014854554335276286,0.9333333333333333,0.8816364734751868,0.9333333333333333,9,36.0,0.11009092044290468
expert,0.75,airlight_proxy_q4,q1,150,2.7528693008422853,2.446483165105184,3.345144271850586,2.723510891682393,1.6811593545449746,-3.292377471923828,0.0015952817598978678,0.9266666666666666,0.873463014734016,0.9266666666666666,10,40.0,0.11836352652481318
expert,0.75,airlight_proxy_q4,q2,157,2.6256482069659386,2.3768077941457175,3.540324871356671,3.1057882871383278,1.8760547148875701,-2.2271041870117188,0.002492856068216312,0.9235668789808917,0.871161128363673,0.9235668789808917,7,26.751592356687897,0.08916405386871538
expert,0.75,airlight_proxy_q4,q3,143,2.3519437296407206,2.133375907444454,2.697431182861328,2.1658203806195937,1.8533641270228796,-4.371772766113281,0.002153444957066249,0.8951048951048951,0.834140242628048,0.8951048951048951,13,54.54545454545455,0.14932580337323734
expert,0.75,airlight_proxy_q4,q4,150,2.677556813557943,2.430512810389201,3.8391466913996517,3.3440366332595413,1.7838106928644955,-3.06103515625,0.0019280656178792318,0.92,0.8653774250568133,0.92,10,40.0,0.11836352652481318
expert,0.75,depth_q4,q1,150,2.6724172592163087,2.409353640874227,3.502269899522936,2.963544157389048,1.5706504615577492,-3.292377471923828,0.0023452095190684003,0.9266666666666666,0.873463014734016,0.9266666666666666,9,36.0,0.11009092044290468
expert,0.75,depth_q4,q2,150,2.480681800842285,2.2398582757314047,3.2213013623211837,2.6429565197712668,2.1028808387550146,-4.371772766113281,0.001826193332672119,0.8933333333333333,0.8337524992356726,0.8933333333333333,13,52.0,0.14262945312423528
expert,0.75,depth_q4,q3,150,2.9127243677775065,2.6623288911183676,3.486662014110668,2.872193738576528,2.2796066902779244,-0.5579910278320312,0.002019113302230835,0.98,0.9428523341357584,0.98,2,8.0,0.047307856380276334
