image_id,image_name,crop_id,sample_index,table_split,context_contract,teacher_alpha,A0_same_context_psnr,teacher_same_context_psnr,teacher_delta_vs_A0,hardness_bucket,easy_bucket,strong_reference_bucket,strong_reference_cut_psnr,fold_id,eligible,mask_reason,input_sha256,gt_sha256,A0_full_output_sha256,blend_output_sha256,locked_test_touched
1403_0.73_1.26,1403_0.73_1.26.png,full_image,447,val_hard,full_image_same_context_a0p5,0.5,34.93574523925781,38.493961334228516,3.558216094970703,mid,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,f22b661bb68ba122a10d099efb531252f87db36ce1e51845b68e7f843b2a5d90,44b42e7232a6ddf49e5db26d98b5cc68c960cee7fe0177a9aa070a8d6930c60e,62315d6e724b08c0ec3e720a717320d790204b028967447b46fa3078ff232562,61d6d8be289d52a15a845e9f164bf9a8cde28809289893c391e1e4c33dc0d847,False
1407_0.6_1.92,1407_0.6_1.92.png,full_image,451,val_hard,full_image_same_context_a0p5,0.5,33.57875442504883,38.291908264160156,4.713153839111328,hard,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,5afaad449b19db0f9977ef306e7cf8d49ae7975094bfbcde9a0c414db8c811f3,3e0cc69dcf7099a397ebd9a84a912c145eb9f011f12825d44bb1da612f87946a,09062b5f350cf3ee5cae7e2b5226bfcf63dc97baf6251436bd21bbc89abeaeb6,1549bc3b31a0855686db959880dc8a5b0d1eadca419c96f53146b7365e3d76e5,False
1412_0.87_1.34,1412_0.87_1.34.png,full_image,457,val_hard,full_image_same_context_a0p5,0.5,34.5390625,37.969329833984375,3.430267333984375,mid,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,a21c94c99214445cd0787712f649dad0f70562d6d100c03eba3e50e581e88bf4,6457e81f101464e35710a1bacfa5ce91e9ad1fbd476e2400146009013a638e66,23bb11914c8023043da5c798f5e49af111dfb3321c5c7eaa0cd53b433ef5c74d,fe5ef034f2c340254e3b320ee7e863086909c7d2c25ea290a7c02db1f4cc85a8,False
1413_0.65_1.47,1413_0.65_1.47.png,full_image,458,val_regular,full_image_same_context_a0p5,0.5,40.029693603515625,42.10736846923828,2.0776748657226562,easy,easy_top25,strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,a5660e290ae719c5e7866e31ba188fb942c4e6245a9225e8d25cc8ea7d03e80b,99ad35382a312f44d3e9c1fd80dbb607b1301119464117833aed974eb954e2fb,62227a7baa428b51586fe7d93bee5e8982c5db23c20480645eba85cf44a0ea97,a00d68e5b2104eacfcc1e7331480454b399f78d7c25222fdcfb5ce4862e06d22,False
1414_0.88_1.69,1414_0.88_1.69.png,full_image,459,val_hard,full_image_same_context_a0p5,0.5,37.49127197265625,39.12457275390625,1.63330078125,mid,not_easy_top25,not_strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,a4bddb2b836b75384ce912388e0b3f8b74ecf4613a7fd3ff61efd87d26c64c2d,99ad35382a312f44d3e9c1fd80dbb607b1301119464117833aed974eb954e2fb,9d659822d67f2e57dae574ba8a9361ce3d27d07ddfd9c80565b988341f4ee069,727fa11c11798aae2b8cfaa33d3999852c89fc164c2de1ea2d953dc6de6e4ef1,False
1416_0.95_1.15,1416_0.95_1.15.png,full_image,461,val_regular,full_image_same_context_a0p5,0.5,39.35450744628906,40.318572998046875,0.9640655517578125,mid,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,d2f00b6d8fa4b114525b312d7b07efc58aee3d62f38bac2f1fc57f9d5e9828cf,99ad35382a312f44d3e9c1fd80dbb607b1301119464117833aed974eb954e2fb,508c261d952bb766ba60eb91aec030c010cd66606edc75e799bc8f2d92d5d54a,775692127c6a646eacf3c19d9cb0ca192f72d5c7aa3c92adfdc72beed97b5c9a,False
1419_0.62_1.04,1419_0.62_1.04.png,full_image,464,val_regular,full_image_same_context_a0p5,0.5,37.91756820678711,41.80459976196289,3.8870315551757812,mid,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,0b50018909db9fd548bd1ab6b7e84ea278c5292a39f0fb53b572a628b0fa6510,bb550d60e953b8cd7d78995928cb2641b4be21cab7c8aa7a5f6e381ab8176d1e,afbe028941ff257cfad7a500a0405c2225cf4f4e357f788f07263c200ce3114e,65625281c84d96d673e11a0c07fc34d9a72ea94af340b6b8addfec3b78755364,False
1427_0.91_1.59,1427_0.91_1.59.png,full_image,473,val_hard,full_image_same_context_a0p5,0.5,33.29201889038086,38.25933074951172,4.967311859130859,hard,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,ae415dbb91b952382eb2198bf082fb1225eed0f316504cd1ce50b24acf761bfe,bec2e7e36e04929e104900247d6013fb828e89aab1e416d88d94fd95224bb3ac,2454fd50ed6586464ff0462744b6abdf89768443eb235a8716d718dae8ac379c,b186bbcef66d00349d3ca7cd63ec8cf608793f43d2c846597386e85fcb573715,False
1429_0.5_1.16,1429_0.5_1.16.png,full_image,475,val_hard,full_image_same_context_a0p5,0.5,32.56608200073242,38.162437438964844,5.596355438232422,hard,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,e04199b643cc7662900a75654456535e44e7de978b997253ca0d79e2d12997ca,fd2071511c012aa4b3d9a7be85142d5ff30f3a06c79d79570ccd498a915d415a,fa0227d56cd175a767ccd0fab588791f9e4e97c4ba5bd080226073ad740d7b74,db5665c7f87009af12d8843e8e66f87b8d9b3bb8f7a6d7a7dc5305b8df094326,False
1431_0.81_0.84,1431_0.81_0.84.png,full_image,478,val_hard,full_image_same_context_a0p5,0.5,34.22215270996094,40.039833068847656,5.817680358886719,mid,not_easy_top25,not_strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,e7085dceadfdf0cd1445719173186680188ffe6ececf599946a9d5da7ca935ee,fd2071511c012aa4b3d9a7be85142d5ff30f3a06c79d79570ccd498a915d415a,890bac06381bd856efb71fd52700ed885c0577baa3472b7d5173a4cb3150b341,353e838ddeb96a762e4042e009626ed02a4ee485c27fd6ec01adc3b2f058da1e,False
1432_0.91_1.29,1432_0.91_1.29.png,full_image,479,val_regular,full_image_same_context_a0p5,0.5,32.592288970947266,38.108211517333984,5.515922546386719,hard,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,2f6af23d1b781939bb6d2091c4bedde19231111e5652b14dc554b49340a265b9,fd2071511c012aa4b3d9a7be85142d5ff30f3a06c79d79570ccd498a915d415a,ef965827f6e929406b688f165d7c868340d5e8434c6793a616342ca0fca0c4f1,cae25ee79bd9e0033ca112040c194ce0adcbea1baf9fecb1667a6887b8cc5a30,False
1435_0.87_0.57,1435_0.87_0.57.png,full_image,482,val_regular,full_image_same_context_a0p5,0.5,43.45905685424805,45.565704345703125,2.106647491455078,easy,easy_top25,strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,cdf1f4485faee275496e8886c7a44ffc0e2783c73fffb6f6fb3c7c9fd3f34d76,49dbe3ae7d55e1318a6620407f2c66fee13a75c53a18ecc21de3c34566ef1fda,f0b632ad919ce04536c9a54b39026dab4db50ed89d755657bba8f6549f64e681,6cf64bff1878939fe95570ac5c1d46d99231363ce139fa34be420af14c005e7f,False
1441_0.58_1.73,1441_0.58_1.73.png,full_image,489,val_hard,full_image_same_context_a0p5,0.5,35.27217102050781,38.8289680480957,3.5567970275878906,mid,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,335047956d63538e5d3b86a1cd05e3235380e443e687aa0e853d76e5ce0417d9,4d190df985037a7f25d24ebb68626747c8ea473530fe4742d70043deb5b0ef93,04005e1d1e0ac88ceec5cec06033d66bdfb26199c3c77b338a7cbbac6126e5e0,951bcaef1ce7f0aa32dca49867d2e17bd85924200ec01c0e5c8891116dbfce53,False
1456_0.66_1.83,1456_0.66_1.83.png,full_image,505,val_regular,full_image_same_context_a0p5,0.5,33.7647590637207,38.30071258544922,4.535953521728516,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,55190299de1f6f7bb9646da212685d6da3e7b52c8e7815ca19d7a179f0e4f0c5,182c053999e03831604fd53e4bcca505555ab3bc3c1fa8ed1db2fdb89659376f,ae03cfd5c858c7377debd732561bae980ea4fbad73a59b8d8c4747d89a239724,e9d1d63826e8eb5e06440fc7f87a25b7d4c53464e592f7b7ad1949d6dc720221,False
1461_0.59_0.54,1461_0.59_0.54.png,full_image,511,val_regular,full_image_same_context_a0p5,0.5,37.49658203125,42.15828323364258,4.661701202392578,mid,not_easy_top25,not_strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,4d3bb8ef561dbb3d017972681a54c1b1fa50dce270f468e04a27ca71f3945ad8,3afd6d8fe73be65ed522450e93861e67636b03977c078942984d4dff5a395e79,0c70b92d1ea3b95d6630c39aefb5656dc3da7146d082fafc9cdaf4c8ae0977bc,8613cf2908406b2f2594bdd8bea97bb87e8d39cf0b6a3009886fde2631ba8556,False
1462_0.61_1.4,1462_0.61_1.4.png,full_image,512,val_hard,full_image_same_context_a0p5,0.5,35.28401565551758,41.35943603515625,6.075420379638672,mid,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,47773bb0d3b8f5dd5914b769560de485e6ff7d73f6ffd73c8a480cdccc88039e,3afd6d8fe73be65ed522450e93861e67636b03977c078942984d4dff5a395e79,b93d2dd98452c0b836ab9fd6084d7b97c006a158d4dbb84ab82e44ec20fd2d91,1dae9d7cd6e37ebe84089a6dd3fb6f6648ebc1b9d9638531a10090d879cd8cff,False
1464_0.64_1.56,1464_0.64_1.56.png,full_image,514,val_hard,full_image_same_context_a0p5,0.5,34.53654479980469,40.142364501953125,5.6058197021484375,mid,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,9a7a0d87c9862d3da4af9965f1026e3300dadfec849ee9de3abe773e8d4edd35,3afd6d8fe73be65ed522450e93861e67636b03977c078942984d4dff5a395e79,62af295b9f407fcc443822cee472d9b9c8bacd3be5e60544cc69a9e523057130,e0b7dffbee4539e1753028dd677de602fa0763fba7749671be5b74967b32199a,False
1467_0.61_1.24,1467_0.61_1.24.png,full_image,517,val_regular,full_image_same_context_a0p5,0.5,40.502967834472656,42.770103454589844,2.2671356201171875,easy,easy_top25,strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,2a2fcdc9ede3062b956c60f2aceff09262fb74025a1abd3efe21abd74f345feb,18e1cc753c258b778943b0fec013bda0f25911372fdd4178ca4e13f5e5fa5e30,61657225e58b3ef591d7d48f3cd4251049993c978b05a810b4a87f0472a85960,52ba0727dd3b251dfc3c84cec14059706a9989991c1b9e199e193be673ef0ffd,False
1474_0.92_0.89,1474_0.92_0.89.png,full_image,525,val_regular,full_image_same_context_a0p5,0.5,30.84564971923828,36.63862609863281,5.792976379394531,hard,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,242e618b6743581aff74be07f51a2cf375731dc061a5583bc4f81c51cb0afec6,425ddb30e219bb4e2dc637bc6cab6b5d48e9d37d822ff18e226f0b6020c75d8d,8ff1cd83d59ac032b0c3209ac606fbdb102183fb0fda661966a13cfc0708df28,90529d32939073bc2e48371f21656a3e0573d042bb1b4a41a3acfe787eecbf13,False
1479_0.8_1.08,1479_0.8_1.08.png,full_image,530,val_hard,full_image_same_context_a0p5,0.5,32.12825393676758,39.71028518676758,7.58203125,hard,not_easy_top25,not_strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,e5ded392b0d94d33734a67e10b0b8019f2720636bbf92561589f8879b39d0858,e37c0542fda44eb98b2bfc7886480b7742296af91157c649c6919306fb57b6fb,32451e3ae45a8014e2f41e7b52c95898975fc379dc44dc84f08202c70b55a2b6,9f7752fe1faa206c113626f6c1b36495f106ea7bfbc044775562329dd0ef08d5,False
1480_0.96_1.38,1480_0.96_1.38.png,full_image,532,val_regular,full_image_same_context_a0p5,0.5,30.89598846435547,37.10635757446289,6.210369110107422,hard,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,6a63d00f34eb4adde2a79bccefac7c890fe7c8ccb9733a059b58f60585b79677,e37c0542fda44eb98b2bfc7886480b7742296af91157c649c6919306fb57b6fb,4bbc474bc9bdf8a72761ebabd0d5345bfcc7ecbe0b63dc731a1e636bfd91ffe2,649ce93d897f702d70fbce5ab48e284034a5a38ef233f5ea3a1adec61b46386b,False
148_0.79_1.94,148_0.79_1.94.png,full_image,542,val_hard,full_image_same_context_a0p5,0.5,33.4608039855957,37.83708572387695,4.37628173828125,hard,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,62e7abc2cfdea9a39de6df2841241e3797cb3d432a27b2e306420c83fbaeb933,5e9e324eab873a0fd5e333cccdc6b151058c4a5a7ae1b454a79c4e0f9da01b3f,b8f2127f5726277df401e402125fc8c3924cc4ae33e6672b30be674ab8446b49,702905ae21b7d2aee142cce6009ff8815baf083d89e2e7b6564322ad2eb9be8b,False
1491_0.88_1.85,1491_0.88_1.85.png,full_image,544,val_regular,full_image_same_context_a0p5,0.5,33.60693359375,35.41002655029297,1.8030929565429688,hard,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,c6fd67e9f760bba3dcdab6754f92a48771412477692ce65d47593cec2d1cba33,ae74005c99ee63f660ce1504c38446b05808758a8a7d552c4d0cb645f97dc1ab,30649ffb58e9a6f41702a0b2effa374c2008ec8be14d265909382e6e111c9870,daa821fbdbb67edd868dd7dc6624d51e143d1c082cb3a6e425ae1e8f8d8129d9,False
1500_0.87_1.88,1500_0.87_1.88.png,full_image,555,val_regular,full_image_same_context_a0p5,0.5,34.133811950683594,37.976539611816406,3.8427276611328125,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,1ee5cc5c0f24cd6f7629b98aca57a060adf5b925cfb37656448ab35f52ca5e1c,2f6f5fda208a8f23d7acef723e440185f22ae2dd10fe8df8c52cfd6e40655585,32fc495b88b97db844eecb06e5507144c687608897764dc299ce8254ced3d9bb,5068cd931b949fba958bb2e59ed4bb26bee8dd0b4f22d8cfbbc462b9e8043825,False
1502_0.65_1.08,1502_0.65_1.08.png,full_image,557,val_regular,full_image_same_context_a0p5,0.5,42.03142547607422,44.19183349609375,2.1604080200195312,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,22ff931c97d9f4c9476a55cf811516799904f752d3da6861392ad0f9e287f52c,ecc2033477bf25f08607f81df73d89e69c65f1695d804f535d05fcc47110b98e,d1a320620eee820f99f46e345a84688aca34c1dc10e6afb943541b0823190a9d,850ea176334fbb20d6cced55dad8464449d8645311417e1e9ea85c01f7788741,False
1503_0.95_1.58,1503_0.95_1.58.png,full_image,558,val_hard,full_image_same_context_a0p5,0.5,35.6917724609375,39.03831100463867,3.346538543701172,mid,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,a222f796da272afd51d2936f6a70f258eac9b395ce0c11d5ef5891c6d95571e2,ecc2033477bf25f08607f81df73d89e69c65f1695d804f535d05fcc47110b98e,8867b13f26ed86ead8f6af54a4b8239ee21f4d45bd09b5a10a2040753de2eef3,10b87878f1a7e1a24d24a9f879149432bb7ebead27b9b36a190f4f85408807c8,False
1528_0.91_1.9,1528_0.91_1.9.png,full_image,585,val_regular,full_image_same_context_a0p5,0.5,33.69122314453125,35.561012268066406,1.8697891235351562,hard,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,2f4858d70b9b50a96bc1780e0c2804c0ec5dad1b7ddad79698d1ebd4ba44d286,60c8ca416beb8d579a7c0c4e48a5c4a1b8849cb5be7ed8c902e94dee68d74ada,5cc434e758f471a2f896f0c82531af73bca74f0032146e353b554a395aeef671,7ef7b05e242da433a3c7ad702b8da71439931346508708ffdaf38223062c65df,False
1534_0.7_0.91,1534_0.7_0.91.png,full_image,592,val_regular,full_image_same_context_a0p5,0.5,45.49168395996094,44.37712097167969,-1.11456298828125,easy,easy_top25,strong_reference,40.01145362854004,1,False,nonpositive_same_contract_teacher_delta,958e33515dab6e729d292933fd826c7df1999a0388e9bc9218a5a74db28055b3,0adb4d117b771fa606c757100494ee65c6ebd9802548747ba4e4e9034908e12a,9f6ed05011bcf6eb950c26dc80d120fd638bbc77661241d29f7101d3c29c669f,b53da96059dc5b32f6028706c1b49ba822a2ecc0397096f419079eff5a924f6c,False
153_0.93_2.0,153_0.93_2.0.png,full_image,598,val_hard,full_image_same_context_a0p5,0.5,37.46636199951172,40.70595169067383,3.2395896911621094,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,f60ed25b79958436b057b399f721a3a6b88f22f8fb660fe9dcfc1fbac87a7c1d,2485b57a7c31ff47c82e4338d4efe98f9b22da84b4beae54191696f4ed60d010,960cbd1c92f1d18ab727249b1d88c210927875a9c0f78756242f74e3a6ebcf90,d2adf3acbf44abc8945e3e6a797ee6384ea5f066bac69e4930cbb435fed4149c,False
1547_0.77_1.84,1547_0.77_1.84.png,full_image,606,val_regular,full_image_same_context_a0p5,0.5,38.38124465942383,39.21062469482422,0.8293800354003906,mid,not_easy_top25,not_strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,f0e7878c07a3fc8540c60dfa2518802256aa0e14ce7e8c390ed8f7d0d7a152b8,735ffef387ce0fca5b6335c4536f890b4835fe149b33124b87003a2969b44b52,368a8f70a52fc261de86466c22b529a545cc80fbd492233374976080296e02f9,36bc376ed0639c82d7321fe6a4fdbe237a373036fe1217b9fba651d779aa4b06,False
1550_0.87_0.57,1550_0.87_0.57.png,full_image,610,val_regular,full_image_same_context_a0p5,0.5,45.68153762817383,47.1518669128418,1.4703292846679688,easy,easy_top25,strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,d9cd97a837c906305e310e1c4f33cf0427dd615eaea6e6375ba71136ec339e9e,c53b2835d09f2fd83fdc469df2e240df12444824dd63dbd09c8d8082a2c2a130,238e02fd41625fb7b2d9b0d06bf9aff844236ef44ecfe3ab5bdf3fc6a1ab2206,c4489d729a230ffe82a0df2a23b70ccabe7d10a39336cac61faba3284f0412cc,False
155_0.83_1.97,155_0.83_1.97.png,full_image,620,val_hard,full_image_same_context_a0p5,0.5,36.43070983886719,40.759944915771484,4.329235076904297,mid,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,9e7815fecba005608150d8ac8bb4a26ca19e6000252a364400e4abfce633f40b,2485b57a7c31ff47c82e4338d4efe98f9b22da84b4beae54191696f4ed60d010,a046687eb59ffe74092650b607f9817835bf00cfa0ad218f97c26fd2548b84b4,02c78e324701527d6a5bbba5eb5fc4ebdbcd21ffa4e4590ea22c2388f4ef718c,False
1567_0.8_0.84,1567_0.8_0.84.png,full_image,628,val_regular,full_image_same_context_a0p5,0.5,41.407432556152344,44.54553985595703,3.1381072998046875,easy,easy_top25,strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,9a2ce071516f98db328dbb9194eaceeaf2a717a472b7185584263be908ef88e1,af780d3db8093498e012d8288001625c0ad70230ed7b6e02de9d2075bed01d58,c5ab72974c903be77250ee2e988ffc61dd5bbbd552585b8bcdfbbebd3812160e,f5b2fce8f5dccaacabfc414a1c740b48da61215b18b2d0b026d3abac917a7b5f,False
156_0.57_1.11,156_0.57_1.11.png,full_image,631,val_hard,full_image_same_context_a0p5,0.5,36.81056594848633,41.791595458984375,4.981029510498047,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,e190a5cb743b42fdbc9d993615ced8d3f209c8a748124aac8e666dd6f2b14de6,2485b57a7c31ff47c82e4338d4efe98f9b22da84b4beae54191696f4ed60d010,2965091153fc995b5e2e353ffd504bf21da4173cda5ed039e306fc1897a4b3bc,3e68714e35d58342955901baca975d14dde0ad18ceba7a81c30308dd485a859c,False
1575_0.51_1.39,1575_0.51_1.39.png,full_image,637,val_regular,full_image_same_context_a0p5,0.5,42.51918029785156,42.41942596435547,-0.09975433349609375,easy,easy_top25,strong_reference,40.01145362854004,3,False,nonpositive_same_contract_teacher_delta,489e7618d025ee331f5ece54e92993b5c755a2f2ed3d7e28847eb1a0d5739d35,eba477ff137b64ad245f9060016f9274d55718efa2b9a8499131d38cfd46ca9f,6b4c54033dd6d0a6f21f3456379df6cabf99a43317af9270ffb144a63b6fe40f,a1d696eaf5336aa5b5a14f9caa048c4f48792efe3640ea7ed44b1b5296d1b367,False
1579_0.67_1.31,1579_0.67_1.31.png,full_image,641,val_regular,full_image_same_context_a0p5,0.5,43.41728973388672,43.75320053100586,0.3359107971191406,easy,easy_top25,strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,951aa75c72f75881d82049e7aeb98456223658978c3b2a97b8a3d009caf91f8b,511663f9ff294c12caa416a95d7e3a45c972d5dc83c22a953069ee851dd92378,0bcaa206572c27bd661ce23e1ebc8f00c2ffef50286e27af06b40de97849cdf3,9a25577982e5e19c26e5a58c6f4a080054fa57226f885103be3285fcf0597195,False
1580_0.7_1.59,1580_0.7_1.59.png,full_image,643,val_regular,full_image_same_context_a0p5,0.5,40.74525451660156,42.127960205078125,1.3827056884765625,easy,easy_top25,strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,242d5cd371cbbfeb9ced714d9fbd56a4f5cb508c2d2e764ba78bbb72cc387077,511663f9ff294c12caa416a95d7e3a45c972d5dc83c22a953069ee851dd92378,728a68a8b88fd2c1daa41e2cbe1ada74d6320683866b6eaaad3b25761d6d1dec,f271bbd18a9c69cdf440085811917c1d75209c319d6cf034cab3c74763b82085,False
1586_0.74_1.29,1586_0.74_1.29.png,full_image,649,val_regular,full_image_same_context_a0p5,0.5,39.658199310302734,41.35002136230469,1.6918220520019531,mid,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,7a7c3576e5d7e32d910d0ecc43d47f845db1103a1a8bc0fe1536a06f45b84617,8d51335b4a1d5802626a6343420dba6092ff3c0394095c3c7173505c49b8efa2,d65ccf1d8fa67a13cad49cc963a599fb80766dd71b3de1e5d49e68dd8531f911,9c37e84d08d6278950e93b3b89d53c322df9a8770156741574bf8707de483b15,False
1587_0.73_1.54,1587_0.73_1.54.png,full_image,650,val_regular,full_image_same_context_a0p5,0.5,38.57203674316406,40.27989196777344,1.707855224609375,mid,not_easy_top25,not_strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,668b0ce9fcc0ee4ad7c111f175df83d7dd6cc46a308dd265041287a92ba1a6a0,8d51335b4a1d5802626a6343420dba6092ff3c0394095c3c7173505c49b8efa2,7e4b4b8b811bfbff77ed9538bdd2dc8d306f0af14e07142802873d87017fc92d,1d4b2b48fcfbd05ba4b3aa46ba596457ea449cc084f4a83ebcf1c4e50f1406e5,False
1589_0.74_1.06,1589_0.74_1.06.png,full_image,652,val_regular,full_image_same_context_a0p5,0.5,42.409263610839844,41.97576141357422,-0.433502197265625,easy,easy_top25,strong_reference,40.01145362854004,3,False,nonpositive_same_contract_teacher_delta,947081369680422d97fef20894efaef9366d129531758b15d09d26c724a8cb6b,c77644959c2c449cc8b7c97baf5bb28af11a42256c9fdd399649eb05dae85246,2b5d84ae53c9650c47c9ad3c21c1955f674186bb3f1e947f5ca6780f28db4056,cb29661fc0d638bd0f7f09b42ed410a26929d5b1276a0d0ad55f2523fa995edc,False
1595_0.99_1.84,1595_0.99_1.84.png,full_image,659,val_hard,full_image_same_context_a0p5,0.5,31.291189193725586,33.05485534667969,1.7636661529541016,hard,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,b494ff7d76d9bf377479e49160d42cd37d7af2835c5212b59d1047cefcaeeb0b,2b8c376cc376a9df04b5bb7de97f7dc9f57e57e522875ada879ac5d369bb38eb,6193d9dabc8c91981cf66292b7cd17bf7cfa14115b1431e988ee4f6f7ebe2e6e,59de628b5da12a004bed18064233ac7b6f394ef9f93c487e7e984c98cdcea4b2,False
15_0.88_1.43,15_0.88_1.43.png,full_image,665,val_hard,full_image_same_context_a0p5,0.5,37.183013916015625,40.508018493652344,3.3250045776367188,mid,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,5eb9b9681308fa2e633aa779e44dda87a6e447003b86835f6bfe9acbd5b87da5,a2eea7a0f53d9d1d305d3887180f043e5e1b2b3023103d3bfea0360bd1a23922,c2ca153af020839b7afe4c045ea3864c6597c72c090bb7a59130b131cd78dab9,7b980ea4f577719ede80b8a5a65a91ec2316e8577c5dde2dce0d3d515444b38f,False
1611_0.9_1.98,1611_0.9_1.98.png,full_image,678,val_hard,full_image_same_context_a0p5,0.5,37.499610900878906,39.52793884277344,2.0283279418945312,mid,not_easy_top25,not_strong_reference,40.01145362854004,1,True,positive_same_contract_teacher_delta,bfb945ef6872b2b9bac314c27eeb85f33f5ef4eab5213bddf9e9f744518a9db6,2cbba8fc154e887e88670f3b81472610babf0ced03bd52cc3d735be2519b0d4b,60645e7e9e2fe9f2bc7777fd3b839b384ae0e980c3c0c608f34c56fd309ec9ec,8783924fdc77068d4dc4d71eb62e031457dc932deb88f5010b30555100ecb9b9,False
1612_0.77_1.4,1612_0.77_1.4.png,full_image,679,val_regular,full_image_same_context_a0p5,0.5,41.40035629272461,41.68890380859375,0.2885475158691406,easy,easy_top25,strong_reference,40.01145362854004,2,True,positive_same_contract_teacher_delta,06807595d526e4b75e23cd601ebb8907559c8ba9b106e9f02b0f3d20b389aec6,2cbba8fc154e887e88670f3b81472610babf0ced03bd52cc3d735be2519b0d4b,481e49493639df37bae663edb0716dd67b4d0c28832e5c4acd6539f4ee5a67c0,3218e79f6de7070cc72c07a0c284c5671b0f623a4fbf2fc6c1b42ab856ca265d,False
1618_0.97_1.32,1618_0.97_1.32.png,full_image,685,val_regular,full_image_same_context_a0p5,0.5,42.35805892944336,43.70407485961914,1.3460159301757812,easy,easy_top25,strong_reference,40.01145362854004,3,True,positive_same_contract_teacher_delta,13ed023834881ac33126db160404211f5c93b88d0d743ad11194f0fe72f76648,ace892bdb3271f6930a83818028f29ffd6de0daaf60ad3f28ccf8dc63c7a489c,ac0b78bb27f1b405dac0bf35b8306cd421e2b88c62355c0663f6dc2f22456091,0412a2493ecdae0f3dc7892741de72c27184d67024fe76030e7288bb4be4ac82,False
161_0.83_1.56,161_0.83_1.56.png,full_image,687,val_regular,full_image_same_context_a0p5,0.5,28.507461547851562,34.403564453125,5.8961029052734375,hard,not_easy_top25,not_strong_reference,40.01145362854004,4,True,positive_same_contract_teacher_delta,ba25b96ea93da159f258d445dcd20209bfff49a32021f06c81b3c37853110943,5764961d740e28923050f898c38ce7f26f4a6c277127e18a8274f75e6c9a6707,a20e231361ea2166738e13de768cb01aa93bd576736fa2f32005ce20223065b6,449d4ba7a1ef1ec54d79748beb0e09d637afa5441cf80d73d2c205b84e0afef4,False
1629_0.87_1.78,1629_0.87_1.78.png,full_image,697,val_hard,full_image_same_context_a0p5,0.5,33.046775817871094,39.19004821777344,6.143272399902344,hard,not_easy_top25,not_strong_reference,40.01145362854004,0,True,positive_same_contract_teacher_delta,298f0ed5d96775c3703d453bb493d11cd052a9b13501f15b9754bf0e76a6df65,53f9c2728f4c46effce81ad183254302e044f645fd1380b1f006626aecbc36b9,3f6c94ecdda4ff94ae19507f91bc3da135527033ef40ca56332e323b8d22fee5,a4d3c31549a3cf3b0f403c4682de61d67542a594b12fc7371025260a9ab9d754,False
