image_id,image_name,fold_id,hardness_bucket,strong_reference_bucket,eligible,mask_reason
216_0.58_1.1,216_0.58_1.1.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2170_0.98_1.62,2170_0.98_1.62.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2186_0.56_1.06,2186_0.56_1.06.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2187_0.73_1.15,2187_0.73_1.15.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2188_0.86_0.97,2188_0.86_0.97.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
2189_0.81_0.71,2189_0.81_0.71.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2193_0.55_1.89,2193_0.55_1.89.png,1,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
219_0.84_1.07,219_0.84_1.07.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
21_0.84_0.84,21_0.84_0.84.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2200_0.75_1.88,2200_0.75_1.88.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2204_0.99_1.22,2204_0.99_1.22.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
220_0.56_1.69,220_0.56_1.69.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2216_0.58_1.17,2216_0.58_1.17.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2218_0.96_1.73,2218_0.96_1.73.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
221_0.88_1.44,221_0.88_1.44.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2222_0.73_1.79,2222_0.73_1.79.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2225_0.9_0.54,2225_0.9_0.54.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
2232_0.72_0.59,2232_0.72_0.59.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2235_0.91_1.78,2235_0.91_1.78.png,3,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2242_0.99_1.49,2242_0.99_1.49.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
2257_0.75_1.03,2257_0.75_1.03.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2266_0.54_0.77,2266_0.54_0.77.png,1,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2289_0.83_1.86,2289_0.83_1.86.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2290_0.92_1.28,2290_0.92_1.28.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
229_0.93_1.79,229_0.93_1.79.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
230_0.98_1.69,230_0.98_1.69.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2310_0.9_1.71,2310_0.9_1.71.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2311_0.83_1.77,2311_0.83_1.77.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2313_0.57_0.7,2313_0.57_0.7.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2321_0.92_0.62,2321_0.92_0.62.png,4,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2325_0.93_1.76,2325_0.93_1.76.png,0,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2338_0.62_1.42,2338_0.62_1.42.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2340_0.98_1.97,2340_0.98_1.97.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2342_0.63_0.94,2342_0.63_0.94.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2343_0.53_1.69,2343_0.53_1.69.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
234_0.85_1.32,234_0.85_1.32.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2370_0.65_1.01,2370_0.65_1.01.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
2377_0.59_1.32,2377_0.59_1.32.png,2,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2379_0.79_1.37,2379_0.79_1.37.png,3,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2380_0.52_1.3,2380_0.52_1.3.png,4,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2383_0.59_1.38,2383_0.59_1.38.png,0,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
238_0.87_1.74,238_0.87_1.74.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2392_0.93_1.96,2392_0.93_1.96.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2397_0.64_0.76,2397_0.64_0.76.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
23_0.83_1.63,23_0.83_1.63.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2405_0.56_0.59,2405_0.56_0.59.png,0,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2409_0.55_1.95,2409_0.55_1.95.png,1,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2411_0.81_0.52,2411_0.81_0.52.png,2,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2420_0.95_0.63,2420_0.95_0.63.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2421_0.95_1.35,2421_0.95_1.35.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2427_0.71_0.9,2427_0.71_0.9.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
242_0.69_1.56,242_0.69_1.56.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2435_0.72_0.78,2435_0.72_0.78.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2436_0.83_1.9,2436_0.83_1.9.png,3,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
244_0.79_0.78,244_0.79_0.78.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
246_0.81_1.95,246_0.81_1.95.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2488_0.64_1.77,2488_0.64_1.77.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
2494_0.83_1.83,2494_0.83_1.83.png,2,mid,not_strong_reference,False,nonpositive_same_contract_teacher_delta
2511_0.82_1.93,2511_0.82_1.93.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2528_0.96_1.84,2528_0.96_1.84.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2530_0.54_0.81,2530_0.54_0.81.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2534_0.74_1.5,2534_0.74_1.5.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
2551_0.71_1.76,2551_0.71_1.76.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2561_0.98_0.54,2561_0.98_0.54.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2566_0.98_1.33,2566_0.98_1.33.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
25_0.59_1.43,25_0.59_1.43.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2609_0.89_1.63,2609_0.89_1.63.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
260_0.65_1.07,260_0.65_1.07.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2612_0.52_1.14,2612_0.52_1.14.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2639_0.74_1.16,2639_0.74_1.16.png,4,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2641_0.7_1.91,2641_0.7_1.91.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2648_0.66_1.92,2648_0.66_1.92.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
264_0.8_1.72,264_0.8_1.72.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2662_0.71_1.19,2662_0.71_1.19.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2671_0.88_1.49,2671_0.88_1.49.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2674_0.84_1.83,2674_0.84_1.83.png,0,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
267_0.59_0.62,267_0.59_0.62.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2684_0.56_0.96,2684_0.56_0.96.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
268_0.79_1.15,268_0.79_1.15.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
26_0.91_0.86,26_0.91_0.86.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2717_0.97_0.78,2717_0.97_0.78.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2722_0.85_0.56,2722_0.85_0.56.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
2733_0.56_1.8,2733_0.56_1.8.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
273_0.75_1.31,273_0.75_1.31.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2748_0.57_0.6,2748_0.57_0.6.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
2751_0.51_0.98,2751_0.51_0.98.png,0,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2767_0.69_0.71,2767_0.69_0.71.png,1,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2768_1.0_1.26,2768_1.0_1.26.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2778_0.58_1.79,2778_0.58_1.79.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2786_0.88_1.47,2786_0.88_1.47.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2787_0.55_1.38,2787_0.55_1.38.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2818_0.7_1.02,2818_0.7_1.02.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
281_0.93_1.17,281_0.93_1.17.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2827_0.92_0.93,2827_0.92_0.93.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
282_0.95_1.38,282_0.95_1.38.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2836_0.86_1.64,2836_0.86_1.64.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
283_0.71_1.63,283_0.71_1.63.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2841_0.6_1.33,2841_0.6_1.33.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2845_0.61_0.81,2845_0.61_0.81.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2850_0.78_1.51,2850_0.78_1.51.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2869_0.8_0.83,2869_0.8_0.83.png,0,easy,strong_reference,False,nonpositive_same_contract_teacher_delta
2878_0.94_1.32,2878_0.94_1.32.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2884_0.65_1.22,2884_0.65_1.22.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2891_0.75_1.3,2891_0.75_1.3.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
2894_0.56_1.76,2894_0.56_1.76.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2899_0.92_1.08,2899_0.92_1.08.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2902_0.53_1.49,2902_0.53_1.49.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
2904_0.97_0.81,2904_0.97_0.81.png,2,mid,not_strong_reference,False,nonpositive_same_contract_teacher_delta
2905_0.99_0.96,2905_0.99_0.96.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2909_0.91_1.44,2909_0.91_1.44.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
290_0.6_1.14,290_0.6_1.14.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2915_0.93_1.21,2915_0.93_1.21.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
2918_0.6_1.92,2918_0.6_1.92.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2919_0.84_0.65,2919_0.84_0.65.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2922_0.61_1.92,2922_0.61_1.92.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
2930_0.83_1.16,2930_0.83_1.16.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
2936_0.98_1.9,2936_0.98_1.9.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2950_0.52_1.03,2950_0.52_1.03.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
2957_0.86_1.61,2957_0.86_1.61.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2964_0.89_1.68,2964_0.89_1.68.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2965_0.87_0.95,2965_0.87_0.95.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2973_0.95_1.29,2973_0.95_1.29.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2978_0.94_1.66,2978_0.94_1.66.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
2979_0.89_0.81,2979_0.89_0.81.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
297_0.85_0.87,297_0.85_0.87.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2992_0.95_0.97,2992_0.95_0.97.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2995_0.98_1.88,2995_0.98_1.88.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
2999_0.57_1.33,2999_0.57_1.33.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
29_0.91_1.09,29_0.91_1.09.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
304_0.72_1.7,304_0.72_1.7.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
307_0.69_0.73,307_0.69_0.73.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
311_0.68_1.57,311_0.68_1.57.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
317_0.72_1.67,317_0.72_1.67.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
31_0.54_1.13,31_0.54_1.13.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
320_0.75_0.76,320_0.75_0.76.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
325_0.68_1.71,325_0.68_1.71.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
326_0.56_0.94,326_0.56_0.94.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
327_0.89_1.58,327_0.89_1.58.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
328_0.97_1.45,328_0.97_1.45.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
329_0.57_1.97,329_0.57_1.97.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
330_0.59_1.02,330_0.59_1.02.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
331_0.87_1.64,331_0.87_1.64.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
332_0.74_1.24,332_0.74_1.24.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
335_0.73_1.53,335_0.73_1.53.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
340_0.94_1.5,340_0.94_1.5.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
343_0.84_1.57,343_0.84_1.57.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
344_0.57_1.11,344_0.57_1.11.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
346_0.81_1.65,346_0.81_1.65.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
348_0.85_0.6,348_0.85_0.6.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
349_0.53_1.37,349_0.53_1.37.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
34_0.67_1.92,34_0.67_1.92.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
351_0.6_1.91,351_0.6_1.91.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
352_0.55_0.71,352_0.55_0.71.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
355_0.85_0.53,355_0.85_0.53.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
357_0.76_1.35,357_0.76_1.35.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
368_0.53_1.11,368_0.53_1.11.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
369_0.78_1.42,369_0.78_1.42.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
36_0.6_1.64,36_0.6_1.64.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
371_0.85_1.28,371_0.85_1.28.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
379_0.78_0.78,379_0.78_0.78.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
380_0.72_1.62,380_0.72_1.62.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
385_0.54_0.9,385_0.54_0.9.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
389_0.93_0.77,389_0.93_0.77.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
38_0.79_1.15,38_0.79_1.15.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
398_0.74_1.43,398_0.74_1.43.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
3_0.88_1.73,3_0.88_1.73.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
400_0.99_1.08,400_0.99_1.08.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
401_1.0_1.69,401_1.0_1.69.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
406_0.63_0.99,406_0.63_0.99.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
413_0.96_1.25,413_0.96_1.25.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
414_0.52_1.27,414_0.52_1.27.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
416_0.76_0.72,416_0.76_0.72.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
417_0.87_1.47,417_0.87_1.47.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
419_0.74_1.36,419_0.74_1.36.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
422_0.82_1.34,422_0.82_1.34.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
427_0.64_1.21,427_0.64_1.21.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
429_0.66_1.55,429_0.66_1.55.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
431_0.76_1.15,431_0.76_1.15.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
435_0.58_1.68,435_0.58_1.68.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
43_0.92_1.86,43_0.92_1.86.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
440_0.72_1.73,440_0.72_1.73.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
441_0.78_0.66,441_0.78_0.66.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
442_0.83_1.12,442_0.83_1.12.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
446_0.72_1.25,446_0.72_1.25.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
453_0.76_1.67,453_0.76_1.67.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
467_0.75_1.41,467_0.75_1.41.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
468_0.56_1.55,468_0.56_1.55.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
473_0.55_0.65,473_0.55_0.65.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
474_0.56_1.28,474_0.56_1.28.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
476_0.69_0.56,476_0.69_0.56.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
481_0.63_1.77,481_0.63_1.77.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
484_0.58_1.89,484_0.58_1.89.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
490_0.83_1.67,490_0.83_1.67.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
491_0.85_0.78,491_0.85_0.78.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
492_0.61_1.32,492_0.61_1.32.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
493_0.69_1.39,493_0.69_1.39.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
494_0.54_1.59,494_0.54_1.59.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
497_0.97_1.43,497_0.97_1.43.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
500_0.56_0.68,500_0.56_0.68.png,3,easy,strong_reference,True,positive_same_contract_teacher_delta
501_0.99_0.7,501_0.99_0.7.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
510_0.57_0.99,510_0.57_0.99.png,0,easy,strong_reference,True,positive_same_contract_teacher_delta
514_0.62_1.93,514_0.62_1.93.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
516_0.68_1.23,516_0.68_1.23.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
518_0.95_1.66,518_0.95_1.66.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
521_0.93_1.49,521_0.93_1.49.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
523_0.92_1.59,523_0.92_1.59.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
530_0.9_0.71,530_0.9_0.71.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
533_0.96_1.51,533_0.96_1.51.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
54_0.69_1.86,54_0.69_1.86.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
556_0.86_1.79,556_0.86_1.79.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
55_0.95_1.7,55_0.95_1.7.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
562_0.93_1.27,562_0.93_1.27.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
565_0.76_1.56,565_0.76_1.56.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
566_0.6_1.1,566_0.6_1.1.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
567_0.99_1.93,567_0.99_1.93.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
56_0.78_1.27,56_0.78_1.27.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
570_0.79_1.59,570_0.79_1.59.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
573_0.78_1.94,573_0.78_1.94.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
577_0.51_0.99,577_0.51_0.99.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
583_0.58_1.41,583_0.58_1.41.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
585_0.6_0.89,585_0.6_0.89.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
586_0.56_1.23,586_0.56_1.23.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
588_0.66_1.55,588_0.66_1.55.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
591_0.83_0.96,591_0.83_0.96.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
599_0.86_1.4,599_0.86_1.4.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
600_0.89_1.63,600_0.89_1.63.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
603_0.67_1.99,603_0.67_1.99.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
604_0.92_1.7,604_0.92_1.7.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
610_0.58_0.89,610_0.58_0.89.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
611_0.99_1.33,611_0.99_1.33.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
612_0.78_0.9,612_0.78_0.9.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
616_0.88_1.72,616_0.88_1.72.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
619_0.59_1.76,619_0.59_1.76.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
620_0.78_1.73,620_0.78_1.73.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
622_0.86_1.34,622_0.86_1.34.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
626_0.66_1.13,626_0.66_1.13.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
627_0.51_0.54,627_0.51_0.54.png,1,easy,strong_reference,True,positive_same_contract_teacher_delta
628_0.64_1.31,628_0.64_1.31.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
630_0.77_1.56,630_0.77_1.56.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
633_0.67_1.53,633_0.67_1.53.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
635_0.65_1.64,635_0.65_1.64.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
642_0.52_1.04,642_0.52_1.04.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
643_0.58_1.55,643_0.58_1.55.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
649_0.55_0.86,649_0.55_0.86.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
654_0.84_1.79,654_0.84_1.79.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
655_0.53_1.69,655_0.53_1.69.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
663_0.87_1.75,663_0.87_1.75.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
664_0.71_1.28,664_0.71_1.28.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
671_0.78_0.85,671_0.78_0.85.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
672_0.8_0.77,672_0.8_0.77.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
676_0.53_1.48,676_0.53_1.48.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
680_0.76_1.75,680_0.76_1.75.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
689_0.82_1.73,689_0.82_1.73.png,2,mid,not_strong_reference,True,positive_same_contract_teacher_delta
692_0.69_1.32,692_0.69_1.32.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
693_0.92_1.29,693_0.92_1.29.png,4,mid,not_strong_reference,True,positive_same_contract_teacher_delta
694_0.51_1.61,694_0.51_1.61.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
705_0.63_1.99,705_0.63_1.99.png,1,hard,not_strong_reference,True,positive_same_contract_teacher_delta
720_0.62_1.27,720_0.62_1.27.png,2,easy,strong_reference,True,positive_same_contract_teacher_delta
723_0.77_1.08,723_0.77_1.08.png,3,mid,not_strong_reference,True,positive_same_contract_teacher_delta
728_0.58_1.55,728_0.58_1.55.png,4,easy,strong_reference,True,positive_same_contract_teacher_delta
735_0.5_1.46,735_0.5_1.46.png,0,hard,not_strong_reference,True,positive_same_contract_teacher_delta
736_0.78_1.76,736_0.78_1.76.png,1,mid,not_strong_reference,True,positive_same_contract_teacher_delta
737_0.84_1.88,737_0.84_1.88.png,2,hard,not_strong_reference,True,positive_same_contract_teacher_delta
738_0.93_1.46,738_0.93_1.46.png,3,hard,not_strong_reference,True,positive_same_contract_teacher_delta
739_0.97_1.72,739_0.97_1.72.png,4,hard,not_strong_reference,True,positive_same_contract_teacher_delta
73_0.93_1.41,73_0.93_1.41.png,0,mid,not_strong_reference,True,positive_same_contract_teacher_delta
