name,a0_psnr,h_img,s_pixel_mean,mask_mean,rmse0,spatial_bce,zero_residual_max_abs_diff_vs_a0
1000_0.73_1.8.png,28.284752440633802,0.021297426894307137,0.39153409004211426,0.008338667452335358,0.038540422916412354,0.812200129032135,0.0
100_0.5_1.76.png,29.537743467754225,0.021271727979183197,0.3838861286640167,0.008165921084582806,0.033355843275785446,0.8213310241699219,0.0
101_0.83_1.44.png,24.609098398551644,0.0213918536901474,0.39989984035491943,0.00855459924787283,0.05882272496819496,0.9005311131477356,0.0
102_0.67_1.36.png,24.43211714376359,0.021365776658058167,0.39377087354660034,0.008413219824433327,0.06003356724977493,0.9105851054191589,0.0
103_0.94_0.98.png,26.648918387220863,0.021354632452130318,0.3922995924949646,0.008377413265407085,0.04651084542274475,0.89836186170578,0.0
104_0.91_1.41.png,25.641777181096458,0.021396316587924957,0.40131741762161255,0.008586714044213295,0.05222894623875618,0.8867521286010742,0.0
105_0.84_0.8.png,26.4522573194084,0.02126781828701496,0.3748992681503296,0.007973289117217064,0.04757601395249367,0.8408364057540894,0.0
106_0.59_1.07.png,29.951141861855227,0.021262014284729958,0.377220094203949,0.008020459674298763,0.031801335513591766,0.8131530284881592,0.0
107_0.89_1.5.png,25.931467710802806,0.021369360387325287,0.39262670278549194,0.008390181697905064,0.05051615089178085,0.7990464568138123,0.0
108_0.73_1.27.png,27.32750281685105,0.021295540034770966,0.3788966238498688,0.008068808354437351,0.043015819042921066,0.8299919962882996,0.0
109_0.74_1.74.png,32.8297094582653,0.02132568694651127,0.38159382343292236,0.008137750439345837,0.022830452769994736,0.7831213474273682,0.0
10_0.6_1.67.png,35.124030389490436,0.021325159817934036,0.39130935072898865,0.008344735018908978,0.01754414476454258,0.7553094029426575,0.0
110_0.68_1.22.png,32.72798306365337,0.021275576204061508,0.3738478422164917,0.007953827269375324,0.02309940755367279,0.7908342480659485,0.0
111_0.98_0.89.png,32.068963816838085,0.021285265684127808,0.3758370876312256,0.007999792695045471,0.02492021583020687,0.7432633638381958,0.0
112_0.54_0.98.png,32.687639506086214,0.02124098688364029,0.3730205297470093,0.007923324592411518,0.023208070546388626,0.7893185615539551,0.0
113_0.71_1.48.png,32.29976859818446,0.02138536609709263,0.4052340090274811,0.008666077628731728,0.024266883730888367,0.7628679275512695,0.0
114_0.7_0.91.png,34.14269006696878,0.021332843229174614,0.39258936047554016,0.008375046774744987,0.019627565518021584,0.7392813563346863,0.0
115_0.52_0.82.png,35.04573558546123,0.02129499800503254,0.38583385944366455,0.008216331712901592,0.017689481377601624,0.7561116218566895,0.0
116_0.73_1.62.png,31.986031267589,0.02140173502266407,0.40891033411026,0.008751391433179379,0.0251594390720129,0.7689976096153259,0.0
117_0.69_1.13.png,26.411629307061034,0.021283019334077835,0.3863885998725891,0.008223515935242176,0.04780076816678047,0.8888837695121765,0.0
118_0.68_1.96.png,23.857191826446456,0.021303385496139526,0.3927658200263977,0.008367241360247135,0.06414663791656494,0.8928552269935608,0.0
119_0.81_0.75.png,28.633098203607933,0.02127818763256073,0.3818415403366089,0.008124896325170994,0.03701357915997505,0.8734452128410339,0.0
11_0.98_0.72.png,36.17008149172679,0.02132064662873745,0.3812221586704254,0.008127903565764427,0.015541995875537395,0.7481123805046082,0.0
120_0.8_0.89.png,28.090170620938263,0.021284401416778564,0.3836575448513031,0.00816592201590538,0.039400916546583176,0.8741607069969177,0.0
121_0.86_1.21.png,30.259113079944477,0.021349066868424416,0.3950882852077484,0.008434765040874481,0.03069384954869747,0.8148856163024902,0.0
122_0.94_1.72.png,29.85943163615001,0.021442638710141182,0.4157467782497406,0.008914708159863949,0.03213886544108391,0.7902272939682007,0.0
123_0.59_0.7.png,33.32102912118641,0.021254299208521843,0.3783199191093445,0.008040925487875938,0.021580148488283157,0.749018132686615,0.0
124_1.0_0.82.png,29.833458681718405,0.021326951682567596,0.38927263021469116,0.008301998488605022,0.03223712742328644,0.8297644257545471,0.0
125_0.57_1.94.png,30.262053406128096,0.02137627638876438,0.39707082509994507,0.008487895131111145,0.0306837297976017,0.819000780582428,0.0
126_0.64_1.73.png,31.880109405213748,0.021377136930823326,0.39707717299461365,0.008488372899591923,0.02546842023730278,0.7942069172859192,0.0
127_0.57_0.92.png,33.734881597989585,0.021300315856933594,0.3834667503833771,0.008167962543666363,0.020571310073137283,0.7857663631439209,0.0
128_0.65_0.67.png,36.071229246491754,0.021289590746164322,0.3816174864768982,0.00812448002398014,0.015719519928097725,0.7422412037849426,0.0
129_0.76_1.71.png,33.340219529325786,0.021337229758501053,0.3922083079814911,0.008368639275431633,0.021530432626605034,0.7625157833099365,0.0
12_0.75_1.95.png,32.05001089380489,0.021360576152801514,0.39378127455711365,0.008411395363509655,0.024978987872600555,0.7792372107505798,0.0
130_0.9_0.92.png,33.597259275795246,0.021286461502313614,0.38347679376602173,0.008162864483892918,0.020900798961520195,0.7266213893890381,0.0
131_0.72_0.59.png,36.17033189331226,0.021220019087195396,0.37347927689552307,0.007925237528979778,0.015543469227850437,0.7315452694892883,0.0
132_1.0_1.29.png,32.78689216502842,0.021355733275413513,0.3963886499404907,0.008465170860290527,0.022946031764149666,0.7570770382881165,0.0
133_0.67_1.65.png,35.668938913879146,0.021343005821108818,0.39552661776542664,0.008441727608442307,0.01646467112004757,0.7351430654525757,0.0
134_0.53_0.77.png,36.22388528853537,0.021287554875016212,0.38588768243789673,0.008214605040848255,0.015445634722709656,0.7504673600196838,0.0
135_0.54_1.58.png,34.34309714814047,0.021306747570633888,0.3895200788974762,0.008299406617879868,0.019179867580533028,0.7625170946121216,0.0
136_0.75_0.8.png,37.869344301047796,0.021318040788173676,0.3875199854373932,0.008261166512966156,0.012780058197677135,0.7241758704185486,0.0
137_0.99_1.98.png,26.737862440009184,0.021434850990772247,0.4095185399055481,0.008777969516813755,0.046037085354328156,0.8401061296463013,0.0
138_1.0_1.48.png,29.743455480313365,0.02140081487596035,0.40402600169181824,0.008646485395729542,0.03257118538022041,0.8081361055374146,0.0
139_0.85_0.96.png,31.565784054835863,0.021319467574357986,0.38782212138175964,0.008268161676824093,0.026416895911097527,0.8335829973220825,0.0
13_0.52_1.9.png,28.172093259865775,0.021304558962583542,0.3856496810913086,0.008216096088290215,0.03902989625930786,0.8799412846565247,0.0
140_0.94_1.55.png,28.893471009803715,0.021400244906544685,0.4034459888935089,0.008633842691779137,0.03592093661427498,0.8326655030250549,0.0
141_0.79_1.1.png,37.08845761290937,0.021322229877114296,0.38986819982528687,0.008312859572470188,0.013983274810016155,0.7178491950035095,0.0
142_0.96_1.88.png,30.70550704730416,0.0214442890137434,0.4183589220046997,0.008971408940851688,0.029156606644392014,0.7543116211891174,0.0
143_0.68_1.8.png,32.4661578006105,0.021350447088479996,0.3986167907714844,0.008510646410286427,0.023806925863027573,0.7503466606140137,0.0
144_0.6_0.66.png,37.50013755736057,0.02125329151749611,0.3782294690608978,0.00803862139582634,0.013335718773305416,0.7106712460517883,0.0
145_0.59_1.25.png,22.410650358912136,0.02127288095653057,0.3757879137992859,0.007994091138243675,0.07576745003461838,0.9418769478797913,0.0
146_0.72_0.71.png,24.034721000480555,0.02126110903918743,0.36901962757110596,0.00784576591104269,0.06284469366073608,0.9364191293716431,0.0
147_0.87_1.14.png,20.785516801824095,0.021314170211553574,0.37744441628456116,0.008044914342463017,0.0913534164428711,0.9307742714881897,0.0
148_0.51_1.15.png,23.823729560223875,0.021264877170324326,0.3761245012283325,0.007998242042958736,0.06439293920993805,0.9342347383499146,0.0
