name,bucket,original_psnr,candidate_psnr,delta_psnr,original_ssim,candidate_ssim,delta_ssim,gamma_mean,gamma_abs_mean,gamma_std,gamma_min,gamma_max,gamma_abs_gt_0.05,gamma_abs_gt_0.10,gamma_abs_gt_0.09,beta_present,beta_mean,beta_abs_mean,beta_std,beta_min,beta_max,beta_abs_gt_0.02,beta_abs_gt_0.05,beta_abs_gt_0.1
34_0.77_1.56.png,easy_top_25pct,27.66779136657715,19.976770401000977,-7.691020965576172,0.9842665195465088,0.9339806437492371,-0.05028587579727173,-0.005260734353214502,0.026862194761633873,0.03304048255085945,-0.09978098422288895,0.09984596818685532,0.1206679493188858,0.0,0.008184489794075489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350_0.84_1.87.png,medium_middle_50pct,23.107097625732422,28.488828659057617,5.381731033325195,0.9733189940452576,0.9848329424858093,0.011513948440551758,-0.004817471839487553,0.025067344307899475,0.03146487474441528,-0.09975738078355789,0.09988396614789963,0.11906225234270096,0.0,0.004094772972166538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351_0.75_1.19.png,medium_middle_50pct,24.99538803100586,28.703622817993164,3.7082347869873047,0.9814223051071167,0.9886884689331055,0.0072661638259887695,-0.004781786352396011,0.027859708294272423,0.03414640203118324,-0.09948945045471191,0.09983412176370621,0.16071099042892456,0.0,0.0034085786901414394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352_0.87_0.77.png,medium_middle_50pct,26.67686653137207,29.575117111206055,2.8982505798339844,0.9881138205528259,0.992792010307312,0.004678189754486084,-0.004751431755721569,0.02980637364089489,0.036218199878931046,-0.09918052703142166,0.09982849657535553,0.19011981785297394,0.0,0.0034995898604393005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353_0.53_1.07.png,easy_top_25pct,28.362995147705078,26.817777633666992,-1.545217514038086,0.9902746081352234,0.9811903238296509,-0.00908428430557251,-0.0049727302975952625,0.027422498911619186,0.033608004450798035,-0.09993492811918259,0.09947933256626129,0.1490301638841629,0.0,0.0029130743350833654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354_0.98_1.12.png,medium_middle_50pct,24.45635986328125,23.312355041503906,-1.1440048217773438,0.9859118461608887,0.9686745405197144,-0.017237305641174316,-0.004969472996890545,0.02744404785335064,0.03437082841992378,-0.09989232569932938,0.09956690669059753,0.16769175231456757,0.0,0.004114275332540274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355_0.83_0.96.png,easy_top_25pct,28.27430534362793,26.202470779418945,-2.0718345642089844,0.9913078546524048,0.976508617401123,-0.014799237251281738,-0.004965548403561115,0.02767759934067726,0.03445879742503166,-0.09991230070590973,0.09953641146421432,0.1724604368209839,0.0,0.0035086185671389103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356_0.67_0.95.png,easy_top_25pct,32.123565673828125,28.43625831604004,-3.687307357788086,0.9927498698234558,0.9806650876998901,-0.012084782123565674,-0.004969900473952293,0.027713950723409653,0.03421910107135773,-0.09992537647485733,0.0995112732052803,0.1664862185716629,0.0,0.0031391573138535023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357_0.86_1.37.png,hard_bottom_25pct,18.074674606323242,21.78106689453125,3.706392288208008,0.9467967748641968,0.9700899124145508,0.023293137550354004,-0.004556819796562195,0.02243657037615776,0.02895713597536087,-0.09993220120668411,0.09992600977420807,0.10273264348506927,0.0,0.004079604521393776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358_0.68_1.38.png,hard_bottom_25pct,19.339458465576172,17.455461502075195,-1.8839969635009766,0.9624177813529968,0.9634736776351929,0.001055896282196045,-0.004419207107275724,0.019667914137244225,0.027061451226472855,-0.0999017134308815,0.09989737719297409,0.0941140428185463,0.0,0.0037610658910125494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359_0.5_1.58.png,hard_bottom_25pct,14.974401473999023,13.357056617736816,-1.617344856262207,0.9403448104858398,0.9182392954826355,-0.022105515003204346,-0.004181709140539169,0.018737785518169403,0.026570580899715424,-0.09986402094364166,0.09983334690332413,0.09150578826665878,0.0,0.003738674335181713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35_0.77_1.43.png,easy_top_25pct,27.563613891601562,19.808929443359375,-7.7546844482421875,0.984410285949707,0.9326962828636169,-0.05171400308609009,-0.005287873558700085,0.02724703960120678,0.03341583535075188,-0.09976520389318466,0.09984888881444931,0.12481292337179184,0.0,0.00825997069478035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360_0.87_0.88.png,medium_middle_50pct,22.912979125976562,25.077695846557617,2.1647167205810547,0.9738184809684753,0.9858126640319824,0.01199418306350708,-0.0045238458551466465,0.022392654791474342,0.029116738587617874,-0.09992533177137375,0.09989538788795471,0.10444632172584534,0.0,0.004051795229315758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361_0.51_1.62.png,hard_bottom_25pct,9.70559024810791,10.03059196472168,0.32500171661376953,0.766146183013916,0.7790100574493408,0.012863874435424805,-0.004480930510908365,0.023237640038132668,0.02963988669216633,-0.09958832710981369,0.09943658113479614,0.10841071605682373,0.0,0.0035631530918180943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362_0.82_0.88.png,hard_bottom_25pct,18.665945053100586,16.767070770263672,-1.898874282836914,0.9572142958641052,0.9063254594802856,-0.05088883638381958,-0.0046006422489881516,0.02642129361629486,0.03253849223256111,-0.09986504912376404,0.09963835775852203,0.13568729162216187,0.0,0.0029639971908181906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363_0.56_0.51.png,hard_bottom_25pct,17.03335952758789,17.151338577270508,0.11797904968261719,0.9489345550537109,0.9372166395187378,-0.011717915534973145,-0.0046317121013998985,0.030239127576351166,0.03618055209517479,-0.09974318742752075,0.09969227761030197,0.17771849036216736,0.0,0.003769733477383852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364_0.98_0.89.png,hard_bottom_25pct,21.825485229492188,17.83868408203125,-3.9868011474609375,0.9649503231048584,0.9168824553489685,-0.04806786775588989,-0.004569932818412781,0.02561708353459835,0.03210130333900452,-0.09991595894098282,0.09969564527273178,0.14210247993469238,0.0,0.0030824560672044754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365_0.71_0.69.png,medium_middle_50pct,25.639266967773438,29.59771728515625,3.9584503173828125,0.9666714072227478,0.9772109985351562,0.010539591312408447,-0.0043662237003445625,0.028033437207341194,0.03433704003691673,-0.0999792143702507,0.09983581304550171,0.15560534596443176,0.0,0.004577998071908951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
