name,t_l1,t_rmse,t_pred_mean,t_gt_mean,t_pred_std,t_gt_std,spearman_tpred_tgt,spearman_depth_neglogt,rank_loss,tv_loss,proxy_loss,confidence_mean,airlight,stage2_gate_mean,stage2_gate_max,stage2_conf_mean,stage2_conf_min,stage2_gamma_abs_mean,stage2_beta_abs_mean,stage2_delta_abs_mean,stage3_gate_mean,stage3_gate_max,stage3_conf_mean,stage3_conf_min,stage3_gamma_abs_mean,stage3_beta_abs_mean,stage3_delta_abs_mean,output_delta_abs_mean
1001_0.89_1.66.png,0.175856351852417,0.2069379985332489,0.28396373987197876,0.45859789848327637,0.22092121839523315,0.19351816177368164,0.8599433025858472,0.6113952936231312,0.5832071900367737,0.022703494876623154,0.23813456296920776,0.9470785856246948,0.8899999856948853,0.01141265593469143,0.017036039382219315,0.9252245426177979,0.21038751304149628,0.07728780806064606,0.0478912778198719,0.0007406704244203866,0.05034134164452553,0.059165727347135544,0.901339054107666,0.2619503140449524,0.08058130741119385,0.044739171862602234,0.002442225581035018,0.0002514360239729285
1003_0.9_1.06.png,0.18629373610019684,0.2228240668773651,0.332511305809021,0.5177175402641296,0.2273762971162796,0.1961594969034195,0.8439328887393975,0.6007051011214437,0.570897102355957,0.025689465925097466,0.197818785905838,0.9466876983642578,0.8999999761581421,0.011510979384183884,0.016872094944119453,0.9253411889076233,0.21060600876808167,0.07744940370321274,0.04794633388519287,0.000775942113250494,0.05053630843758583,0.05914147570729256,0.9007653594017029,0.26236411929130554,0.08072533458471298,0.04481218755245209,0.0024586222134530544,0.00023777040769346058
1006_0.89_1.55.png,0.04438139498233795,0.05542749911546707,0.27722039818763733,0.29597070813179016,0.24049042165279388,0.24085621535778046,0.8782450435820144,0.8039626313856569,0.5896872282028198,0.02606913447380066,0.24408580362796783,0.9476891160011292,0.8899999856948853,0.011150892823934555,0.018809322267770767,0.9260331392288208,0.2195730209350586,0.07742798328399658,0.04794859141111374,0.0007597896037623286,0.050668444484472275,0.059379156678915024,0.9046311378479004,0.27624833583831787,0.08070268481969833,0.044798336923122406,0.002503984374925494,0.00029650027863681316
1010_0.91_1.13.png,0.05836951732635498,0.0717654898762703,0.3996324837207794,0.4087565541267395,0.2518659830093384,0.2794443666934967,0.9792240375849128,0.9712390111884518,0.5626143217086792,0.02576543390750885,0.17443110048770905,0.9652332067489624,0.9100000262260437,0.011648640036582947,0.019675998017191887,0.9393801689147949,0.20804178714752197,0.07656948268413544,0.047618668526411057,0.0008450290188193321,0.050011031329631805,0.05946023389697075,0.9312933683395386,0.2569100260734558,0.07996637374162674,0.04434686154127121,0.0024288904387503862,0.0004223592986818403
1012_0.85_1.28.png,0.05515590310096741,0.06839736551046371,0.38202983140945435,0.39701446890830994,0.2538127899169922,0.2772408723831177,0.9804445516000356,0.9711039163716897,0.5611411333084106,0.024776047095656395,0.1896417886018753,0.9654197096824646,0.8500000238418579,0.01166478544473648,0.01968957856297493,0.9396036267280579,0.20803895592689514,0.07658408582210541,0.04762352630496025,0.0008326306706294417,0.05004043132066727,0.05946040898561478,0.9315158724784851,0.25690802931785583,0.0799766406416893,0.04435205087065697,0.0024254540912806988,0.0004276522377040237
1013_0.63_1.83.png,0.05960828438401222,0.0765160545706749,0.2695293426513672,0.3249821364879608,0.22747518122196198,0.24858742952346802,0.9802887600709069,0.9790437339538439,0.5692901611328125,0.020592093467712402,0.27256855368614197,0.9754035472869873,0.6299999952316284,0.01178736798465252,0.019610855728387833,0.9514448046684265,0.208082377910614,0.0771300196647644,0.04782821610569954,0.0007692505023442209,0.0520942397415638,0.05945373326539993,0.9477775692939758,0.2579422891139984,0.0804060846567154,0.04458485171198845,0.0025260497350245714,0.0003538407909218222
1017_0.91_1.44.png,0.0529673807322979,0.08154843747615814,0.3330726623535156,0.34812086820602417,0.3092573881149292,0.311161071062088,0.9215460112006988,0.9397873915821043,0.5137145519256592,0.01984700933098793,0.22304406762123108,0.9763220548629761,0.9100000262260437,0.014241354539990425,0.019274121150374413,0.9573454856872559,0.20828543603420258,0.07926692068576813,0.04851030558347702,0.0008838222711347044,0.053988248109817505,0.05942371115088463,0.9507018327713013,0.2575349807739258,0.08236962556838989,0.04550066962838173,0.0026526281144469976,0.0002007847506320104
1019_0.82_1.87.png,0.05282146483659744,0.0833633616566658,0.3079254627227783,0.3222693204879761,0.2997111678123474,0.2996896207332611,0.9206210134155168,0.940381652130175,0.5201705098152161,0.018758460879325867,0.23033638298511505,0.9764619469642639,0.8199999928474426,0.014179179444909096,0.019177725538611412,0.9573814868927002,0.2083362191915512,0.07922103255987167,0.048495784401893616,0.0008797498303465545,0.05396820977330208,0.059414856135845184,0.950931191444397,0.25767582654953003,0.08232734352350235,0.04548110440373421,0.002628697082400322,0.0002069038018817082
1035_0.76_1.14.png,0.03611462563276291,0.05301332846283913,0.31512150168418884,0.33713653683662415,0.2922091484069824,0.3019190728664398,0.9726378915567689,0.9270845938975228,0.5330913066864014,0.01970568671822548,0.23013177514076233,0.9694685339927673,0.7599999904632568,0.012374326586723328,0.018187284469604492,0.9470474123954773,0.21083608269691467,0.07770270109176636,0.0480048730969429,0.000793468439951539,0.051987506449222565,0.059311747550964355,0.9376043677330017,0.2594425678253174,0.08092454820871353,0.04483700543642044,0.0025458652526140213,0.0002945319574791938
1038_0.87_1.29.png,0.12115644663572311,0.14775598049163818,0.3598748743534088,0.2546892762184143,0.25792431831359863,0.20392154157161713,0.9572178386696126,0.8749261578793517,0.5513463616371155,0.027293328195810318,0.15630696713924408,0.9658225178718567,0.8700000047683716,0.013329930603504181,0.018971575424075127,0.9465383887290955,0.2084817737340927,0.07887695729732513,0.04839916527271271,0.000915961863938719,0.0530209057033062,0.059394825249910355,0.9339288473129272,0.25802332162857056,0.08203545957803726,0.045368947088718414,0.002614079276099801,0.000242832291405648
