name,index,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,gain_delta,output_max_abs_diff_vs_anchor,corr,M_safe_mean,P_benefit,proxy_score,target_abs_mean,pred_abs_mean,applied_abs_mean
1000_0.74_1.6.png,0,36.89458465576172,37.124107360839844,38.789039611816406,0.229522705078125,1.8944549560546875,0.229522705078125,0.001154571771621704,0.0641205683350563,0.2134159654378891,1.0,0.9999957084655762,0.011313256807625294,0.002520057139918208,0.0005426204879768193
1001_0.89_1.66.png,1,35.02743911743164,35.174224853515625,36.463478088378906,0.14678573608398438,1.4360389709472656,0.14678573608398438,0.0006635189056396484,0.4539675712585449,0.15698379278182983,1.0,0.9999926090240479,0.013404681347310543,0.0022296321112662554,0.00035345760989002883
1002_0.73_1.47.png,2,33.70071029663086,33.724266052246094,34.3560905456543,0.023555755615234375,0.6553802490234375,0.023555755615234375,0.00033089518547058105,0.4285264015197754,0.08550451695919037,1.0,0.9999188184738159,0.014679329469799995,0.0019682799465954304,0.00016986177070066333
1003_0.9_1.06.png,3,38.71543502807617,38.7806396484375,39.21985626220703,0.06520462036132812,0.5044212341308594,0.06520462036132812,0.00022032856941223145,0.3612556457519531,0.05866250395774841,1.0,0.9999078512191772,0.009056659415364265,0.0019203454721719027,0.00011353906302247196
1004_0.91_1.17.png,4,37.05818557739258,37.13117980957031,37.72386169433594,0.07299423217773438,0.6656761169433594,0.07299423217773438,0.0002942681312561035,0.2637746334075928,0.07627230137586594,1.0,0.9999440908432007,0.01114090345799923,0.0019813813269138336,0.00015243810776155442
1005_0.74_1.81.png,5,38.33662796020508,38.322025299072266,39.121376037597656,-0.0146026611328125,0.7847480773925781,-0.0146026611328125,0.0011757612228393555,0.09986010938882828,0.11804071068763733,1.0,0.9999839067459106,0.007624668534845114,0.00283425347879529,0.0003357997920829803
1006_0.89_1.55.png,6,37.09894561767578,37.076446533203125,38.48366165161133,-0.02249908447265625,1.3847160339355469,-0.02249908447265625,0.0015100762248039246,0.14383721351623535,0.1934923231601715,1.0,0.9999990463256836,0.008587831631302834,0.0030087947379797697,0.0005888607120141387
1007_0.68_1.25.png,7,38.79450607299805,38.78538131713867,38.94744873046875,-0.009124755859375,0.15294265747070312,-0.009124755859375,0.0002205371856689453,0.07786599546670914,0.02106962539255619,1.0,0.9970719814300537,0.007698973640799522,0.0024337631184607744,5.1330949645489454e-05
1008_0.52_1.98.png,8,39.02428436279297,39.03023147583008,39.0996208190918,0.005947113037109375,0.07533645629882812,0.005947113037109375,0.0002766251564025879,0.1888236254453659,0.01296052522957325,1.0,0.997860848903656,0.00647794408723712,0.002962751779705286,3.8313697587000206e-05
1009_0.84_0.56.png,9,44.44461441040039,44.44461441040039,44.44461441040039,0.0,0.0,0.0,0.0,,4.93106635985896e-05,0.0,8.601648005424067e-05,0.004470694810152054,0.002281337045133114,0.0
100_0.65_1.43.png,10,36.16236114501953,36.19397735595703,37.09977722167969,0.0316162109375,0.9374160766601562,0.0316162109375,0.0007064938545227051,0.037419889122247696,0.11936704814434052,1.0,0.9997609257698059,0.0106405820697546,0.0021811961196362972,0.0002619503648020327
1010_0.91_1.13.png,11,39.185401916503906,39.20252990722656,39.29069900512695,0.01712799072265625,0.10529708862304688,0.01712799072265625,8.825957775115967e-05,-0.015143746510148048,0.01370201725512743,1.0,0.9999287128448486,0.007629727479070425,0.0030683623626828194,4.284373062546365e-05
1011_0.79_0.66.png,12,43.748023986816406,43.748023986816406,43.748023986816406,0.0,0.0,0.0,0.0,,9.821240382734686e-05,0.0,0.0007819355232641101,0.005071797873824835,0.0023720059543848038,0.0
