name,index,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,gain_delta,output_max_abs_diff_vs_anchor,corr,M_safe_mean,P_benefit,proxy_score,target_abs_mean,pred_abs_mean,applied_abs_mean
1000_0.74_1.6.png,0,36.89458465576172,37.03744125366211,38.789039611816406,0.14285659790039062,1.8944549560546875,0.14285659790039062,0.0026346445083618164,0.18493928015232086,0.2134159654378891,1.0,0.9999957084655762,0.011313256807625294,0.002654574578627944,0.0005738870240747929
1001_0.89_1.66.png,1,35.02743911743164,35.1737060546875,36.463478088378906,0.14626693725585938,1.4360389709472656,0.14626693725585938,0.0017417222261428833,0.5437396168708801,0.15698379278182983,1.0,0.9999926090240479,0.013404681347310543,0.00255201174877584,0.00040435997652821243
1002_0.73_1.47.png,2,33.70071029663086,33.75790023803711,34.3560905456543,0.05718994140625,0.6553802490234375,0.05718994140625,0.0009335540235042572,0.5657646656036377,0.08550451695919037,1.0,0.9999188184738159,0.014679329469799995,0.0025020453613251448,0.00021509523503482342
1003_0.9_1.06.png,3,38.71543502807617,38.784881591796875,39.21985626220703,0.06944656372070312,0.5044212341308594,0.06944656372070312,0.0007065795361995697,0.34343135356903076,0.05866250395774841,1.0,0.9999078512191772,0.009056659415364265,0.0025386495981365442,0.00014959568215999752
1004_0.91_1.17.png,4,37.05818557739258,37.126747131347656,37.72386169433594,0.06856155395507812,0.6656761169433594,0.06856155395507812,0.0008740797638893127,0.29064619541168213,0.07627230137586594,1.0,0.9999440908432007,0.01114090345799923,0.002509316196665168,0.0001924828247865662
1005_0.74_1.81.png,5,38.33662796020508,38.34959411621094,39.121376037597656,0.012966156005859375,0.7847480773925781,0.012966156005859375,0.001402735710144043,0.15483863651752472,0.11804071068763733,1.0,0.9999839067459106,0.007624668534845114,0.002781440271064639,0.0003309341554995626
1006_0.89_1.55.png,6,37.09894561767578,37.130340576171875,38.48366165161133,0.03139495849609375,1.3847160339355469,0.03139495849609375,0.002285897731781006,0.19442008435726166,0.1934923231601715,1.0,0.9999990463256836,0.008587831631302834,0.0030303022358566523,0.0005939883994869888
1007_0.68_1.25.png,7,38.79450607299805,38.79643249511719,38.94744873046875,0.001926422119140625,0.15294265747070312,0.001926422119140625,0.0002548098564147949,0.19595806300640106,0.02106962539255619,1.0,0.9970719814300537,0.007698973640799522,0.0025184242986142635,5.315852104104124e-05
1008_0.52_1.98.png,8,39.02428436279297,39.02968978881836,39.0996208190918,0.005405426025390625,0.07533645629882812,0.005405426025390625,0.0001569986343383789,0.25490084290504456,0.01296052522957325,1.0,0.997860848903656,0.00647794408723712,0.002445155056193471,3.167685281368904e-05
1009_0.84_0.56.png,9,44.44461441040039,44.44461441040039,44.44461441040039,0.0,0.0,0.0,0.0,,4.93106635985896e-05,0.0,8.601648005424067e-05,0.004470694810152054,0.003444027155637741,0.0
100_0.65_1.43.png,10,36.16236114501953,36.192588806152344,37.09977722167969,0.0302276611328125,0.9374160766601562,0.0302276611328125,0.0014567971229553223,0.09095794707536697,0.11936704814434052,1.0,0.9997609257698059,0.0106405820697546,0.002684521023184061,0.0003204746462870389
1010_0.91_1.13.png,11,39.185401916503906,39.20262908935547,39.29069900512695,0.0172271728515625,0.10529708862304688,0.0172271728515625,0.00018361210823059082,0.24025653302669525,0.01370201725512743,1.0,0.9999287128448486,0.007629727479070425,0.0026439097709953785,3.571857087081298e-05
1011_0.79_0.66.png,12,43.748023986816406,43.748023986816406,43.748023986816406,0.0,0.0,0.0,0.0,,9.821240382734686e-05,0.0,0.0007819355232641101,0.005071797873824835,0.003321100492030382,0.0
1012_0.85_1.28.png,13,38.438724517822266,38.45970916748047,38.60681915283203,0.020984649658203125,0.16809463500976562,0.020984649658203125,0.00028694048523902893,0.13303622603416443,0.02146560698747635,1.0,0.999962568283081,0.008506431244313717,0.002599247731268406,5.5125419748947024e-05
1013_0.63_1.83.png,14,39.83412170410156,40.02825164794922,40.726287841796875,0.19412994384765625,0.8921661376953125,0.19412994384765625,0.0014139488339424133,0.6427983045578003,0.11482831835746765,1.0,0.9999841451644897,0.006926377769559622,0.0029815228190273046,0.000342982733855024
1014_0.74_1.61.png,15,40.047698974609375,40.211158752441406,40.91287612915039,0.16345977783203125,0.8651771545410156,0.16345977783203125,0.001394227147102356,0.658642590045929,0.11008141934871674,1.0,0.9999018907546997,0.00640513701364398,0.002985783386975527,0.00032922299578785896
1015_0.7_1.92.png,16,39.555458068847656,39.820255279541016,40.884544372558594,0.2647972106933594,1.3290863037109375,0.2647972106933594,0.0019988417625427246,0.6505333185195923,0.16993017494678497,1.0,0.999993085861206,0.00713506992906332,0.0031323619186878204,0.0005354171735234559
1016_0.8_1.72.png,17,39.64141082763672,39.87759017944336,40.935420989990234,0.23617935180664062,1.2940101623535156,0.23617935180664062,0.0019738972187042236,0.6101846694946289,0.16453078389167786,1.0,0.9999897480010986,0.006814457476139069,0.003132531186565757,0.000518338056281209
1017_0.91_1.44.png,18,33.59113311767578,33.61442565917969,34.21234130859375,0.02329254150390625,0.6212081909179688,0.02329254150390625,0.001117795705795288,0.3331184685230255,0.09871816635131836,1.0,0.9995864033699036,0.011212984099984169,0.0026528865564614534,0.00026311096735298634
1018_0.88_0.54.png,19,38.61735534667969,38.61735534667969,38.61735534667969,0.0,0.0,0.0,0.0,,0.004500661976635456,0.0,0.0519559346139431,0.007016218267381191,0.0028681803960353136,0.0
1019_0.82_1.87.png,20,32.75981140136719,32.793434143066406,33.519691467285156,0.03362274169921875,0.7598800659179688,0.03362274169921875,0.0013526678085327148,0.2571335434913635,0.11797859519720078,1.0,0.9994409680366516,0.013951051980257034,0.0026780941989272833,0.0003186585381627083
101_0.78_1.87.png,21,31.293811798095703,31.37901496887207,33.87527847290039,0.08520317077636719,2.5814666748046875,0.08520317077636719,0.004053749144077301,0.16788983345031738,0.3091174364089966,1.0,0.9999998807907104,0.019500868394970894,0.0031768896151334047,0.0009980229660868645
1020_0.5_0.98.png,22,41.363670349121094,41.363670349121094,41.363670349121094,0.0,0.0,0.0,0.0,,0.004220263101160526,0.0,0.00888428557664156,0.00665947375819087,0.0030259983614087105,0.0
1021_0.73_0.84.png,23,38.96540451049805,38.96540451049805,38.96540451049805,0.0,0.0,0.0,0.0,,0.014000875875353813,0.0,0.9809446334838867,0.005958791356533766,0.0026011038571596146,0.0
1022_0.66_1.05.png,24,40.1223030090332,40.14564895629883,40.285011291503906,0.023345947265625,0.16270828247070312,0.023345947265625,0.0002716183662414551,0.42906633019447327,0.02091854251921177,1.0,0.9939929842948914,0.005909023806452751,0.0025486007798463106,5.336114554665983e-05
1023_0.5_1.87.png,25,37.44718933105469,37.49477005004883,37.90703582763672,0.047580718994140625,0.45984649658203125,0.047580718994140625,0.0007561445236206055,0.42645809054374695,0.0583980455994606,1.0,0.9996567964553833,0.008995349518954754,0.0025837563443928957,0.0001506574626546353
1024_0.69_1.66.png,26,35.45882034301758,35.509033203125,36.03076171875,0.050212860107421875,0.5719413757324219,0.050212860107421875,0.001052558422088623,0.3742416203022003,0.08301740139722824,1.0,0.9999728202819824,0.009800033643841743,0.0025524445809423923,0.00021171249682083726
1025_0.95_1.79.png,27,34.556087493896484,34.84617233276367,36.82017517089844,0.2900848388671875,2.264087677001953,0.2900848388671875,0.003510802984237671,0.6837778091430664,0.28326040506362915,1.0,0.9999998807907104,0.01305338367819786,0.00298216356895864,0.0008517835522070527
1026_0.77_0.89.png,28,35.73930740356445,35.757755279541016,36.20172882080078,0.0184478759765625,0.4624214172363281,0.0184478759765625,0.0006929636001586914,0.47523680329322815,0.054025571793317795,1.0,0.9998424053192139,0.013351695612072945,0.0025167143903672695,0.00013581692473962903
1027_0.57_1.77.png,29,33.44512176513672,33.495113372802734,34.482154846191406,0.049991607666015625,1.0370330810546875,0.049991607666015625,0.001725524663925171,0.3428643047809601,0.1344485878944397,1.0,0.9999932050704956,0.014729207381606102,0.002614482305943966,0.00035147261223755777
1028_0.97_1.41.png,30,36.600486755371094,36.85071563720703,38.38471603393555,0.2502288818359375,1.7842292785644531,0.2502288818359375,0.0027788281440734863,0.6687740683555603,0.22275389730930328,1.0,0.9999997615814209,0.0100977448746562,0.0028219528030604124,0.0006318176165223122
1029_0.71_0.56.png,31,44.27614212036133,44.27614212036133,44.27614212036133,0.0,0.0,0.0,0.0,,0.0009659481002017856,0.0,0.0011881550308316946,0.003963490482419729,0.003449473762884736,0.0
