name,split,A0_PSNR,A0_SSIM,h,w
1390_0.57_1.23.png,val_regular,37.17292022705078,0.9973490238189697,400,400
1397_0.94_0.79.png,val_regular,36.07341003417969,0.9973644018173218,400,400
1413_0.65_1.47.png,val_regular,40.029693603515625,0.99813312292099,400,400
1416_0.95_1.15.png,val_regular,39.35450744628906,0.9975528717041016,400,400
1419_0.62_1.04.png,val_regular,37.91756820678711,0.9978004693984985,400,400
1432_0.91_1.29.png,val_regular,32.592288970947266,0.9951907992362976,400,400
1435_0.87_0.57.png,val_regular,43.45905685424805,0.9972916841506958,400,400
1456_0.66_1.83.png,val_regular,33.7647590637207,0.995869517326355,400,400
1461_0.59_0.54.png,val_regular,37.49658203125,0.9987297058105469,400,400
1467_0.61_1.24.png,val_regular,40.502967834472656,0.9966832995414734,400,400
1474_0.92_0.89.png,val_regular,30.84564971923828,0.9950827956199646,400,400
1480_0.96_1.38.png,val_regular,30.89598846435547,0.9845699071884155,400,400
1491_0.88_1.85.png,val_regular,33.60693359375,0.9803597927093506,400,400
1500_0.87_1.88.png,val_regular,34.133811950683594,0.9912416934967041,400,400
1502_0.65_1.08.png,val_regular,42.03142547607422,0.9978890419006348,480,640
1528_0.91_1.9.png,val_regular,33.69122314453125,0.991508960723877,480,640
1534_0.7_0.91.png,val_regular,45.49168395996094,0.9979850053787231,480,640
1547_0.77_1.84.png,val_regular,38.38124465942383,0.988956093788147,480,640
1550_0.87_0.57.png,val_regular,45.68153762817383,0.9984166026115417,480,640
1567_0.8_0.84.png,val_regular,41.407432556152344,0.9975055456161499,480,640
1575_0.51_1.39.png,val_regular,42.51918029785156,0.9987870454788208,480,640
1579_0.67_1.31.png,val_regular,43.41728973388672,0.9952517747879028,480,640
1580_0.7_1.59.png,val_regular,40.74525451660156,0.9933710098266602,480,640
1586_0.74_1.29.png,val_regular,39.658199310302734,0.9956009387969971,480,640
1587_0.73_1.54.png,val_regular,38.57203674316406,0.9944166541099548,480,640
1589_0.74_1.06.png,val_regular,42.409263610839844,0.9972491264343262,480,640
1612_0.77_1.4.png,val_regular,41.40035629272461,0.9956945180892944,480,640
1618_0.97_1.32.png,val_regular,42.35805892944336,0.9923638105392456,480,640
161_0.83_1.56.png,val_regular,28.507461547851562,0.9893857836723328,400,400
1642_0.91_0.72.png,val_regular,42.78815841674805,0.9979864954948425,480,640
164_0.84_0.62.png,val_regular,36.692848205566406,0.9980541467666626,400,400
165_0.71_1.57.png,val_regular,38.072059631347656,0.9967471957206726,400,400
1664_0.8_2.0.png,val_regular,39.843040466308594,0.9955949783325195,480,640
1674_0.9_1.32.png,val_regular,41.21522903442383,0.9973911046981812,480,640
1675_0.56_1.81.png,val_regular,40.72483444213867,0.9981164336204529,480,640
1684_0.61_1.24.png,val_regular,40.037628173828125,0.9980568885803223,480,640
1701_0.55_0.71.png,val_regular,45.1659049987793,0.9989857077598572,480,640
1704_0.9_1.06.png,val_regular,42.12257766723633,0.9978984594345093,480,640
1716_0.87_0.59.png,val_regular,41.12841033935547,0.9974349737167358,480,640
1729_0.85_0.57.png,val_regular,46.273719787597656,0.9988396167755127,480,640
1739_0.98_1.18.png,val_regular,35.7130126953125,0.9900989532470703,480,640
1741_0.52_0.81.png,val_regular,49.388763427734375,0.9990334510803223,480,640
1744_0.79_1.18.png,val_regular,45.94437026977539,0.9984724521636963,480,640
1753_0.96_1.66.png,val_regular,38.762107849121094,0.9957391619682312,480,640
1778_0.61_0.57.png,val_regular,48.499603271484375,0.9993103742599487,480,640
179_0.79_1.66.png,val_regular,38.14277648925781,0.9926873445510864,400,400
1801_0.99_0.78.png,val_regular,41.899410247802734,0.9976012706756592,480,640
1811_0.62_1.47.png,val_regular,45.49977111816406,0.994335412979126,480,640
1823_0.78_0.96.png,val_regular,46.246498107910156,0.997694194316864,480,640
1838_0.88_0.63.png,val_regular,46.66019821166992,0.9969189167022705,480,640
1840_0.94_1.56.png,val_regular,40.745826721191406,0.991902232170105,480,640
1847_0.55_2.0.png,val_regular,41.16305923461914,0.9967164993286133,480,640
1851_0.7_1.14.png,val_regular,43.699893951416016,0.9979134798049927,480,640
185_0.65_1.74.png,val_regular,37.41775894165039,0.996454656124115,400,400
1864_0.63_1.68.png,val_regular,43.06857681274414,0.9964665174484253,480,640
1870_0.54_1.45.png,val_regular,45.08063888549805,0.9971928596496582,480,640
1893_0.53_1.29.png,val_regular,42.14978790283203,0.9986950755119324,480,640
1896_0.7_0.8.png,val_regular,41.113487243652344,0.9988799095153809,480,640
1900_0.59_0.94.png,val_regular,46.70277404785156,0.9992443323135376,480,640
1901_0.77_1.18.png,val_regular,45.5927848815918,0.9976041316986084,480,640
1917_0.96_1.37.png,val_regular,40.503658294677734,0.9925552606582642,480,640
1919_0.59_0.94.png,val_regular,49.66877365112305,0.997470498085022,480,640
191_0.53_1.57.png,val_regular,38.3542594909668,0.9895628690719604,400,400
1944_0.99_1.3.png,val_regular,37.29791259765625,0.9957485198974609,480,640
1946_0.91_1.18.png,val_regular,40.009361267089844,0.9934877753257751,480,640
1953_0.73_0.63.png,val_regular,46.2166748046875,0.9988734126091003,480,640
1994_0.55_1.79.png,val_regular,40.03269577026367,0.9965494871139526,480,640
1999_0.93_0.74.png,val_regular,38.25382614135742,0.9960905909538269,480,640
2002_0.86_1.83.png,val_regular,41.456565856933594,0.9973829984664917,480,640
2036_0.8_0.55.png,val_regular,45.4213752746582,0.9990679621696472,480,640
2037_0.65_0.92.png,val_regular,46.26551055908203,0.9980179071426392,480,640
203_0.79_0.99.png,val_regular,40.77477264404297,0.9977566599845886,400,400
2040_0.75_1.75.png,val_regular,41.328704833984375,0.9953746199607849,480,640
2045_0.94_0.71.png,val_regular,40.68751525878906,0.9967378973960876,480,640
2050_0.8_1.8.png,val_regular,37.133453369140625,0.9917596578598022,480,640
2055_0.69_0.57.png,val_regular,45.234230041503906,0.9988986253738403,480,640
2070_0.86_0.78.png,val_regular,44.18519592285156,0.998853862285614,480,640
2075_0.73_2.0.png,val_regular,37.772151947021484,0.9960936307907104,480,640
2076_0.85_1.77.png,val_regular,37.446353912353516,0.9957679510116577,480,640
2080_0.53_1.58.png,val_regular,40.51661682128906,0.9968829154968262,480,640
210_0.87_0.81.png,val_regular,40.07377624511719,0.9975995421409607,400,400
2125_0.65_0.5.png,val_regular,48.210052490234375,0.9994418025016785,480,640
212_0.71_1.94.png,val_regular,37.92646789550781,0.9950463771820068,400,400
2131_0.88_1.57.png,val_regular,40.44395065307617,0.9966959953308105,480,640
2151_0.78_0.51.png,val_regular,46.2123908996582,0.9975413680076599,480,640
2155_0.7_0.67.png,val_regular,47.292633056640625,0.9992339015007019,480,640
2161_0.69_1.35.png,val_regular,39.421669006347656,0.9941563606262207,480,640
2165_0.88_1.99.png,val_regular,36.218971252441406,0.9843754172325134,480,640
216_0.58_1.1.png,val_regular,42.43221664428711,0.9978792667388916,400,400
2170_0.98_1.62.png,val_regular,36.97211837768555,0.9940961599349976,480,640
2186_0.56_1.06.png,val_regular,45.2315673828125,0.9988759756088257,480,640
2187_0.73_1.15.png,val_regular,43.14413070678711,0.9984225630760193,480,640
2188_0.86_0.97.png,val_regular,41.72505187988281,0.9982399940490723,480,640
2189_0.81_0.71.png,val_regular,43.006988525390625,0.9985343813896179,480,640
2193_0.55_1.89.png,val_regular,40.62742614746094,0.9936261177062988,480,640
21_0.84_0.84.png,val_regular,32.694557189941406,0.9930357933044434,400,400
2200_0.75_1.88.png,val_regular,39.51340103149414,0.9974014759063721,480,640
2216_0.58_1.17.png,val_regular,43.877967834472656,0.9969774484634399,480,640
2218_0.96_1.73.png,val_regular,41.60429000854492,0.9890475273132324,480,640
221_0.88_1.44.png,val_regular,36.87973403930664,0.99591463804245,400,400
2222_0.73_1.79.png,val_regular,44.08167266845703,0.9909189939498901,480,640
2225_0.9_0.54.png,val_regular,50.72407150268555,0.9940214157104492,480,640
2232_0.72_0.59.png,val_regular,46.65019226074219,0.9970468282699585,480,640
2235_0.91_1.78.png,val_regular,41.80078125,0.9887348413467407,480,640
2242_0.99_1.49.png,val_regular,41.05020523071289,0.9883158206939697,480,640
2257_0.75_1.03.png,val_regular,44.90550994873047,0.9982110857963562,480,640
2266_0.54_0.77.png,val_regular,49.744056701660156,0.9941355586051941,480,640
2289_0.83_1.86.png,val_regular,38.94189453125,0.990743100643158,480,640
2290_0.92_1.28.png,val_regular,40.588104248046875,0.9936127066612244,480,640
229_0.93_1.79.png,val_regular,36.4676628112793,0.9931097030639648,400,400
230_0.98_1.69.png,val_regular,36.82231521606445,0.9935182332992554,400,400
2310_0.9_1.71.png,val_regular,34.047264099121094,0.9947938919067383,480,640
2311_0.83_1.77.png,val_regular,35.87874984741211,0.9959909915924072,480,640
2313_0.57_0.7.png,val_regular,45.1551513671875,0.998020350933075,480,640
2321_0.92_0.62.png,val_regular,42.376766204833984,0.9975287318229675,480,640
2325_0.93_1.76.png,val_regular,40.576690673828125,0.9959797859191895,480,640
2338_0.62_1.42.png,val_regular,39.05648422241211,0.9971674680709839,480,640
2340_0.98_1.97.png,val_regular,29.83597755432129,0.9862773418426514,480,640
2342_0.63_0.94.png,val_regular,45.71601867675781,0.9984113574028015,480,640
2343_0.53_1.69.png,val_regular,44.17800521850586,0.99774569272995,480,640
234_0.85_1.32.png,val_regular,38.49966812133789,0.995205283164978,400,400
2370_0.65_1.01.png,val_regular,40.95262908935547,0.9963169097900391,480,640
2377_0.59_1.32.png,val_regular,48.39084243774414,0.9960572123527527,480,640
2379_0.79_1.37.png,val_regular,46.562686920166016,0.9950606226921082,480,640
2380_0.52_1.3.png,val_regular,46.27729797363281,0.9962672591209412,480,640
2383_0.59_1.38.png,val_regular,45.949180603027344,0.9941436648368835,480,640
2397_0.64_0.76.png,val_regular,40.67257308959961,0.9981995820999146,480,640
2405_0.56_0.59.png,val_regular,48.764373779296875,0.9992415308952332,480,640
2409_0.55_1.95.png,val_regular,42.88624572753906,0.9967190623283386,480,640
2411_0.81_0.52.png,val_regular,46.595741271972656,0.9986326694488525,480,640
2420_0.95_0.63.png,val_regular,43.20460510253906,0.9980798959732056,480,640
2421_0.95_1.35.png,val_regular,36.852535247802734,0.9927572011947632,480,640
2427_0.71_0.9.png,val_regular,44.35322189331055,0.9981392621994019,480,640
2435_0.72_0.78.png,val_regular,44.581809997558594,0.9991245269775391,480,640
2436_0.83_1.9.png,val_regular,41.73863220214844,0.9981087446212769,480,640
2488_0.64_1.77.png,val_regular,41.72721862792969,0.9962775111198425,480,640
2511_0.82_1.93.png,val_regular,42.605648040771484,0.996218204498291,480,640
2530_0.54_0.81.png,val_regular,49.453651428222656,0.9978940486907959,480,640
2534_0.74_1.5.png,val_regular,43.997764587402344,0.9932962656021118,480,640
2551_0.71_1.76.png,val_regular,42.33821487426758,0.9962159991264343,480,640
2561_0.98_0.54.png,val_regular,47.3411750793457,0.9975230097770691,480,640
2566_0.98_1.33.png,val_regular,42.36669158935547,0.9946717023849487,480,640
2609_0.89_1.63.png,val_regular,41.94690704345703,0.9924439787864685,480,640
2612_0.52_1.14.png,val_regular,44.372005462646484,0.996762752532959,480,640
2639_0.74_1.16.png,val_regular,46.30553436279297,0.9986562728881836,480,640
2641_0.7_1.91.png,val_regular,41.928409576416016,0.9975551962852478,480,640
2648_0.66_1.92.png,val_regular,40.705841064453125,0.9970933198928833,480,640
2662_0.71_1.19.png,val_regular,44.0142822265625,0.9969965815544128,480,640
2674_0.84_1.83.png,val_regular,43.538597106933594,0.9958112239837646,480,640
2684_0.56_0.96.png,val_regular,45.67626190185547,0.9990720748901367,480,640
2717_0.97_0.78.png,val_regular,43.2253303527832,0.9964074492454529,480,640
2722_0.85_0.56.png,val_regular,44.42556381225586,0.9966665506362915,480,640
2733_0.56_1.8.png,val_regular,42.04910659790039,0.9937330484390259,480,640
2748_0.57_0.6.png,val_regular,48.459938049316406,0.9987084865570068,480,640
2751_0.51_0.98.png,val_regular,45.989341735839844,0.9989046454429626,480,640
2767_0.69_0.71.png,val_regular,45.41575622558594,0.9988548755645752,480,640
2768_1.0_1.26.png,val_regular,39.541526794433594,0.9967455267906189,480,640
2778_0.58_1.79.png,val_regular,38.03901290893555,0.9872233271598816,480,640
2786_0.88_1.47.png,val_regular,39.653079986572266,0.9959635138511658,480,640
2787_0.55_1.38.png,val_regular,43.835060119628906,0.9981783628463745,480,640
2818_0.7_1.02.png,val_regular,42.25469207763672,0.9970905780792236,480,640
281_0.93_1.17.png,val_regular,34.74897003173828,0.9941496849060059,400,400
2827_0.92_0.93.png,val_regular,42.22527313232422,0.9955587387084961,480,640
282_0.95_1.38.png,val_regular,33.88818359375,0.9923486709594727,400,400
2836_0.86_1.64.png,val_regular,35.413299560546875,0.9920467138290405,480,640
283_0.71_1.63.png,val_regular,35.859649658203125,0.9936639666557312,400,400
2841_0.6_1.33.png,val_regular,41.10662078857422,0.9970827102661133,480,640
2845_0.61_0.81.png,val_regular,45.55027770996094,0.9984420537948608,480,640
2850_0.78_1.51.png,val_regular,37.93180847167969,0.9925956130027771,480,640
2869_0.8_0.83.png,val_regular,44.68730545043945,0.9987058043479919,480,640
2884_0.65_1.22.png,val_regular,41.60354232788086,0.9978117346763611,480,640
2891_0.75_1.3.png,val_regular,41.5404167175293,0.998237133026123,480,640
2902_0.53_1.49.png,val_regular,42.88335418701172,0.9988573789596558,480,640
2904_0.97_0.81.png,val_regular,39.98292541503906,0.9984647631645203,480,640
2909_0.91_1.44.png,val_regular,41.04759979248047,0.9950271844863892,480,640
290_0.6_1.14.png,val_regular,41.84199523925781,0.9984147548675537,400,400
2915_0.93_1.21.png,val_regular,41.82171630859375,0.9973475337028503,480,640
2919_0.84_0.65.png,val_regular,39.83439636230469,0.9954478740692139,480,640
2922_0.61_1.92.png,val_regular,40.017730712890625,0.9951337575912476,480,640
2930_0.83_1.16.png,val_regular,42.4506721496582,0.9972237944602966,480,640
2950_0.52_1.03.png,val_regular,42.50505065917969,0.9982669353485107,480,640
2957_0.86_1.61.png,val_regular,34.51286697387695,0.9936381578445435,480,640
2973_0.95_1.29.png,val_regular,38.173614501953125,0.993074893951416,480,640
2978_0.94_1.66.png,val_regular,32.17509460449219,0.9866337180137634,480,640
2992_0.95_0.97.png,val_regular,39.22126007080078,0.9956940412521362,480,640
2999_0.57_1.33.png,val_regular,41.66831588745117,0.9969315528869629,480,640
307_0.69_0.73.png,val_regular,42.92820739746094,0.9985955953598022,400,400
31_0.54_1.13.png,val_regular,35.92552185058594,0.9960752725601196,400,400
325_0.68_1.71.png,val_regular,34.85320281982422,0.9969688653945923,400,400
327_0.89_1.58.png,val_regular,35.03750228881836,0.9963024854660034,400,400
330_0.59_1.02.png,val_regular,38.7113037109375,0.9984740614891052,400,400
331_0.87_1.64.png,val_regular,34.58487319946289,0.99420166015625,400,400
335_0.73_1.53.png,val_regular,35.285858154296875,0.9947487711906433,400,400
343_0.84_1.57.png,val_regular,37.8377571105957,0.9964000582695007,400,400
34_0.67_1.92.png,val_regular,29.102691650390625,0.9874376654624939,400,400
357_0.76_1.35.png,val_regular,33.03480529785156,0.9952319860458374,400,400
368_0.53_1.11.png,val_regular,42.46780776977539,0.9987285137176514,400,400
38_0.79_1.15.png,val_regular,35.498802185058594,0.9970506429672241,400,400
406_0.63_0.99.png,val_regular,41.88631057739258,0.9987421035766602,400,400
414_0.52_1.27.png,val_regular,33.6174430847168,0.996764600276947,400,400
416_0.76_0.72.png,val_regular,36.39189147949219,0.9977664351463318,400,400
417_0.87_1.47.png,val_regular,29.75628662109375,0.9910255670547485,400,400
422_0.82_1.34.png,val_regular,34.1904182434082,0.9942145347595215,400,400
427_0.64_1.21.png,val_regular,36.19586944580078,0.9930658340454102,400,400
440_0.72_1.73.png,val_regular,33.24836349487305,0.9893919825553894,400,400
441_0.78_0.66.png,val_regular,39.13285827636719,0.9986313581466675,400,400
442_0.83_1.12.png,val_regular,36.60702133178711,0.9971551895141602,400,400
468_0.56_1.55.png,val_regular,33.9266242980957,0.9972369074821472,400,400
484_0.58_1.89.png,val_regular,36.561424255371094,0.9968637824058533,400,400
492_0.61_1.32.png,val_regular,31.20379638671875,0.9912652969360352,400,400
494_0.54_1.59.png,val_regular,30.686674118041992,0.9882453680038452,400,400
500_0.56_0.68.png,val_regular,41.64704895019531,0.9989141225814819,400,400
501_0.99_0.7.png,val_regular,39.12370300292969,0.996062695980072,400,400
510_0.57_0.99.png,val_regular,43.031105041503906,0.9984331130981445,400,400
514_0.62_1.93.png,val_regular,36.61734390258789,0.9958693981170654,400,400
530_0.9_0.71.png,val_regular,37.84626388549805,0.9977885484695435,400,400
54_0.69_1.86.png,val_regular,35.62252426147461,0.9953570365905762,400,400
55_0.95_1.7.png,val_regular,36.13276290893555,0.9944230914115906,400,400
566_0.6_1.1.png,val_regular,33.15584945678711,0.9955329895019531,400,400
567_0.99_1.93.png,val_regular,31.909191131591797,0.9904093742370605,400,400
577_0.51_0.99.png,val_regular,37.29763412475586,0.9947162866592407,400,400
603_0.67_1.99.png,val_regular,33.89271545410156,0.9925445318222046,400,400
604_0.92_1.7.png,val_regular,35.33054733276367,0.9927939772605896,400,400
611_0.99_1.33.png,val_regular,36.198265075683594,0.9950469732284546,400,400
627_0.51_0.54.png,val_regular,40.79170608520508,0.9985708594322205,400,400
655_0.53_1.69.png,val_regular,35.65850067138672,0.993962287902832,400,400
680_0.76_1.75.png,val_regular,36.94757080078125,0.9917086362838745,400,400
692_0.69_1.32.png,val_regular,37.3756103515625,0.9977346658706665,400,400
693_0.92_1.29.png,val_regular,34.52173614501953,0.9872077703475952,400,400
720_0.62_1.27.png,val_regular,40.511207580566406,0.9968790411949158,400,400
728_0.58_1.55.png,val_regular,42.54945373535156,0.9973101019859314,400,400
737_0.84_1.88.png,val_regular,31.896617889404297,0.9939336776733398,400,400
73_0.93_1.41.png,val_regular,35.0085334777832,0.9950594902038574,400,400
743_0.75_1.36.png,val_regular,40.335269927978516,0.9974154233932495,400,400
746_0.64_0.98.png,val_regular,39.539649963378906,0.9955303072929382,400,400
750_0.72_1.91.png,val_regular,38.18317413330078,0.9931915998458862,400,400
754_0.7_1.86.png,val_regular,30.514408111572266,0.9927531480789185,400,400
75_0.61_0.9.png,val_regular,36.99298095703125,0.9985732436180115,400,400
769_0.72_1.83.png,val_regular,29.185922622680664,0.989417314529419,400,400
778_0.99_1.06.png,val_regular,33.92324447631836,0.997578501701355,400,400
785_0.71_1.08.png,val_regular,41.92075729370117,0.9971957206726074,400,400
797_0.56_1.33.png,val_regular,41.1241569519043,0.9952853918075562,400,400
801_0.55_1.38.png,val_regular,36.48031234741211,0.9966651797294617,400,400
813_0.7_1.11.png,val_regular,42.95447540283203,0.9988256692886353,400,400
818_0.72_0.52.png,val_regular,41.16519546508789,0.9991772174835205,400,400
82_0.97_1.73.png,val_regular,36.885231018066406,0.992477536201477,400,400
851_0.78_0.98.png,val_regular,40.27180099487305,0.9990954399108887,400,400
85_1.0_1.41.png,val_regular,30.509258270263672,0.9894241690635681,400,400
861_0.95_0.65.png,val_regular,40.746341705322266,0.9982951879501343,400,400
863_0.87_0.58.png,val_regular,36.93708038330078,0.9985420107841492,400,400
869_0.66_1.74.png,val_regular,36.571502685546875,0.996405303478241,400,400
881_0.6_1.13.png,val_regular,37.47826385498047,0.998186469078064,400,400
885_0.96_1.05.png,val_regular,39.522891998291016,0.9976508021354675,400,400
898_0.93_1.53.png,val_regular,37.860267639160156,0.9966248273849487,400,400
902_0.78_1.81.png,val_regular,35.63092803955078,0.9912281036376953,400,400
934_0.9_1.4.png,val_regular,38.905025482177734,0.9936479330062866,400,400
940_0.91_1.03.png,val_regular,35.25252914428711,0.9959598779678345,400,400
983_0.51_0.73.png,val_regular,39.61924743652344,0.9977986216545105,400,400
984_0.67_1.7.png,val_regular,36.09882354736328,0.9942643046379089,400,400
98_0.97_1.56.png,val_regular,34.891136169433594,0.9932648539543152,400,400
99_0.79_1.39.png,val_regular,35.6903190612793,0.9955622553825378,400,400
1002_0.73_1.47.png,val_hard,33.58782196044922,0.9880730509757996,400,400
101_0.78_1.87.png,val_hard,31.260887145996094,0.9864507913589478,400,400
1024_0.69_1.66.png,val_hard,35.46369171142578,0.996813178062439,400,400
1028_0.97_1.41.png,val_hard,36.6344108581543,0.9965917468070984,400,400
102_0.94_1.18.png,val_hard,32.18922424316406,0.9894636869430542,400,400
1033_0.52_1.2.png,val_hard,34.245323181152344,0.9937106370925903,400,400
1036_0.69_1.69.png,val_hard,30.818397521972656,0.986284613609314,400,400
1038_0.87_1.29.png,val_hard,32.466121673583984,0.996090292930603,400,400
1045_0.58_1.58.png,val_hard,32.29377365112305,0.9799885153770447,400,400
1056_0.85_1.39.png,val_hard,37.56621170043945,0.9756582975387573,400,400
105_0.74_1.06.png,val_hard,36.506134033203125,0.9975177645683289,400,400
1069_0.66_1.4.png,val_hard,33.770050048828125,0.9889904260635376,400,400
106_0.91_1.85.png,val_hard,30.734580993652344,0.9912113547325134,400,400
1074_0.59_1.24.png,val_hard,34.382545471191406,0.9979127645492554,400,400
1075_0.76_1.99.png,val_hard,29.513813018798828,0.9932088851928711,400,400
1083_0.67_0.81.png,val_hard,36.44873809814453,0.9975614547729492,400,400
1084_0.81_1.75.png,val_hard,29.947710037231445,0.9895719289779663,400,400
1092_0.84_1.93.png,val_hard,33.319366455078125,0.9896768927574158,400,400
1094_0.77_1.07.png,val_hard,35.43501663208008,0.9972715377807617,400,400
1096_0.72_0.86.png,val_hard,35.75572204589844,0.9981672167778015,400,400
1098_0.8_0.51.png,val_hard,33.103145599365234,0.9975003600120544,400,400
1101_0.77_1.17.png,val_hard,27.404401779174805,0.991023063659668,400,400
1103_0.88_1.95.png,val_hard,24.205032348632812,0.9820016622543335,400,400
1108_0.58_1.2.png,val_hard,36.34623336791992,0.9981435537338257,400,400
1111_0.57_1.35.png,val_hard,35.80939865112305,0.9974082708358765,400,400
1117_0.61_0.56.png,val_hard,36.795684814453125,0.9988030195236206,400,400
1137_0.87_0.85.png,val_hard,36.012386322021484,0.9977009296417236,400,400
113_0.65_1.81.png,val_hard,33.20071029663086,0.9922611713409424,400,400
1161_0.75_1.93.png,val_hard,36.41259765625,0.9878116846084595,400,400
1165_0.76_1.92.png,val_hard,34.60610580444336,0.9950454235076904,400,400
1166_0.73_1.03.png,val_hard,35.95402908325195,0.9975139498710632,400,400
1169_0.58_1.98.png,val_hard,32.43940353393555,0.9505411982536316,400,400
1174_0.74_1.33.png,val_hard,34.84700012207031,0.9949582815170288,400,400
1179_0.56_1.96.png,val_hard,30.768918991088867,0.9915858507156372,400,400
1194_0.88_1.52.png,val_hard,36.354087829589844,0.9962829947471619,400,400
1196_0.78_1.47.png,val_hard,37.08366012573242,0.9970972537994385,400,400
1197_0.84_0.85.png,val_hard,30.763004302978516,0.9965819120407104,400,400
1199_0.86_0.65.png,val_hard,32.44545364379883,0.9976421594619751,400,400
1201_0.75_1.76.png,val_hard,35.21162796020508,0.9946274757385254,400,400
1209_0.92_0.65.png,val_hard,36.628822326660156,0.9983641505241394,400,400
1210_0.69_0.81.png,val_hard,36.730621337890625,0.9984480738639832,400,400
1214_0.74_1.7.png,val_hard,32.7144775390625,0.9952976703643799,400,400
1217_0.82_0.83.png,val_hard,35.31479263305664,0.9967960715293884,400,400
1223_0.74_2.0.png,val_hard,34.76213455200195,0.9954349398612976,400,400
1228_0.85_1.77.png,val_hard,35.974647521972656,0.9961622953414917,400,400
122_0.85_2.0.png,val_hard,28.758010864257812,0.9909970164299011,400,400
1235_0.97_1.72.png,val_hard,37.207584381103516,0.9930488467216492,400,400
1237_0.86_1.79.png,val_hard,36.08387756347656,0.9959328174591064,400,400
1239_0.66_1.97.png,val_hard,37.202476501464844,0.9962593913078308,400,400
123_0.94_1.22.png,val_hard,34.57032012939453,0.9964569807052612,400,400
1247_0.62_1.15.png,val_hard,35.90427780151367,0.9967089891433716,400,400
1249_0.79_0.56.png,val_hard,31.977333068847656,0.9979829788208008,400,400
1251_0.98_0.8.png,val_hard,27.91212272644043,0.9950821399688721,400,400
1257_0.92_0.83.png,val_hard,31.882497787475586,0.9958484172821045,400,400
1260_0.82_1.01.png,val_hard,30.742568969726562,0.9952549934387207,400,400
1261_0.52_1.86.png,val_hard,33.40861892700195,0.9954850077629089,400,400
1262_0.55_0.76.png,val_hard,36.60027313232422,0.9980683326721191,400,400
1267_0.75_1.55.png,val_hard,36.55731964111328,0.9962044954299927,400,400
1275_0.54_1.73.png,val_hard,33.21113967895508,0.9961189031600952,400,400
127_0.99_1.4.png,val_hard,27.430631637573242,0.9904483556747437,400,400
1283_0.55_1.12.png,val_hard,35.11349105834961,0.9978367686271667,400,400
