count,coverage,dSSIM,easy_top25_dPSNR,hard_bottom25_dPSNR,mean_dPSNR,mean_patch_action_fraction_a0,mean_patch_action_fraction_a0p125,mean_patch_action_fraction_a0p25,mean_patch_action_fraction_a0p375,mean_patch_action_fraction_a0p5,mean_patch_action_fraction_a0p75,nonnegative_ratio,positive_ratio,score,screen_gate_pass,seed,selected_count,selected_nonnegative_ratio,selected_precision,selected_severe_count,severe_loss_count,severe_loss_per_600,strong_gate_pass,strong_loss_count,strong_loss_per_600
600,0.9983333333333333,0.00022778213024139405,0.3891765340169271,0.3366282653808594,0.332034797668457,0.20241666666666666,0.14381249999999998,0.5512916666666666,0.05629166666666668,0.046187500000000006,0.0,0.805,0.8033333333333333,0.9157550633748371,True,3407,599,0.8046744574290484,0.8046744574290484,43,43,43.0,True,83,83.0
600,0.9983333333333333,0.0002447931965192159,0.4331569163004557,0.305245107014974,0.33780454635620116,0.20816666666666667,0.0,0.6862708333333333,0.1055625,0.0,0.0,0.7966666666666666,0.795,0.9090663235982259,True,3411,599,0.7963272120200334,0.7963272120200334,37,37,37.0,True,81,81.0
600,0.9966666666666667,0.00023117353518803914,0.39809061686197916,0.3380580902099609,0.3405798403422038,0.24304166666666666,0.10941666666666668,0.5063125,0.10295833333333333,0.03827083333333333,0.0,0.7983333333333333,0.795,0.9305853741963704,True,2026,598,0.7976588628762542,0.7976588628762542,39,39,39.0,True,85,85.0
