fold,train_policy_id,train_screen_gate_pass,train_formal_candidate_gate_pass,train_score,train_count,heldout_count,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,screen_gate_pass,formal_candidate_gate_pass,score
0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0041439879|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0068474563,True,True,1.0988785976587983,464,136,136,125,0.9191176470588235,0.43392449266770305,0.4722124548519359,0.6308293062097886,0.00026227752952014696,0.7352941176470589,0.8161764705882353,10,44.11764705882353,20,88.23529411764706,0.8,0.8,10,True,True,1.184997975405525
1,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0030439693|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0073640332,True,False,1.1088869367155838,485,115,115,103,0.8956521739130435,0.3833963808806046,0.476705687386649,0.3987245559692383,0.00021588802337646484,0.7043478260869566,0.808695652173913,7,36.52173913043478,19,99.13043478260869,0.7864077669902912,0.7864077669902912,7,True,True,1.1147363834320148
2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0027345826|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0044290172,False,False,1.1076471564727126,484,116,116,95,0.8189655172413793,0.5348027821244865,0.8097632177944841,0.40512374351764546,0.0003134341075502593,0.6810344827586207,0.8620689655172413,9,46.55172413793104,13,67.24137931034483,0.8315789473684211,0.8315789473684211,9,False,False,1.474187436700949
3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0028705212|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0045321998,False,False,1.1738359419017337,489,111,111,96,0.8648648648648649,0.36908027717659064,0.5936201590078848,0.5115572611490885,0.0002881422773137823,0.6936936936936937,0.8288288288288288,8,43.24324324324324,15,81.08108108108108,0.8020833333333334,0.8020833333333334,8,True,False,1.1773984593266364
4,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0038177745|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0053551169,True,True,1.2072358815720428,478,122,122,106,0.8688524590163934,0.39011512818883676,0.21239363352457682,0.42599817911783855,0.0002976152740541052,0.6721311475409836,0.8032786885245902,12,59.01639344262295,22,108.19672131147541,0.7735849056603774,0.7735849056603774,12,False,False,0.5246209554163891
