A0_PSNR,A0_SSIM,chosen_profile,dPSNR,dSSIM,dimension,fold,heldout_bin,local_alpha_PSNR,local_alpha_SSIM,name,patch_action_count_a0,patch_action_count_a0p125,patch_action_count_a0p25,patch_action_count_a0p375,patch_action_count_a0p5,patch_action_count_a0p75,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,profile,split
36.506134033203125,0.9975177645683289,riskcap42_no075,0.17550277709960938,0.00012093782424926758,split,0,val_hard,36.681636810302734,0.9976387023925781,105_0.74_1.06.png,5,0,8,3,0,0,0.3125,0.0,0.5,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
33.770050048828125,0.9889904260635376,riskcap42_no075,0.6006088256835938,0.0010772347450256348,split,4,val_hard,34.37065887451172,0.9900676608085632,1069_0.66_1.4.png,0,0,11,5,0,0,0.0,0.0,0.6875,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
30.734580993652344,0.9912113547325134,riskcap42_no075,0.021394729614257812,6.842613220214844e-05,split,0,val_hard,30.7559757232666,0.9912797808647156,106_0.91_1.85.png,8,0,8,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
34.382545471191406,0.9979127645492554,riskcap42_no075,0.44454193115234375,5.125999450683594e-05,split,0,val_hard,34.82708740234375,0.9979640245437622,1074_0.59_1.24.png,7,0,8,1,0,0,0.4375,0.0,0.5,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
29.513813018798828,0.9932088851928711,riskcap42_no075,0.3863792419433594,1.990795135498047e-05,split,4,val_hard,29.900192260742188,0.9932287931442261,1075_0.76_1.99.png,7,0,6,3,0,0,0.4375,0.0,0.375,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
36.44873809814453,0.9975614547729492,riskcap42_no075,0.1553802490234375,7.790327072143555e-05,split,1,val_hard,36.60411834716797,0.9976393580436707,1083_0.67_0.81.png,0,0,15,1,0,0,0.0,0.0,0.9375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
29.947710037231445,0.9895719289779663,riskcap42_no075,0.10134315490722656,0.00011259317398071289,split,0,val_hard,30.049053192138672,0.989684522151947,1084_0.81_1.75.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
33.319366455078125,0.9896768927574158,riskcap42_no075,0.0864105224609375,0.00034230947494506836,split,4,val_hard,33.40577697753906,0.9900192022323608,1092_0.84_1.93.png,4,0,11,1,0,0,0.25,0.0,0.6875,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
35.43501663208008,0.9972715377807617,riskcap42_no075,0.07630157470703125,0.00011205673217773438,split,4,val_hard,35.51131820678711,0.9973835945129395,1094_0.77_1.07.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
35.75572204589844,0.9981672167778015,riskcap42_no075,0.13820266723632812,0.00010538101196289062,split,2,val_hard,35.893924713134766,0.9982725977897644,1096_0.72_0.86.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_hard
33.103145599365234,0.9975003600120544,riskcap42_no075,0.5053787231445312,0.00010967254638671875,split,3,val_hard,33.608524322509766,0.9976100325584412,1098_0.8_0.51.png,0,0,13,3,0,0,0.0,0.0,0.8125,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
27.404401779174805,0.991023063659668,riskcap42_no075,0.1847820281982422,0.0002808570861816406,split,1,val_hard,27.589183807373047,0.9913039207458496,1101_0.77_1.17.png,2,0,12,2,0,0,0.125,0.0,0.75,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
24.205032348632812,0.9820016622543335,riskcap42_no075,-0.00335693359375,1.5556812286376953e-05,split,1,val_hard,24.201675415039062,0.9820172190666199,1103_0.88_1.95.png,13,0,3,0,0,0,0.8125,0.0,0.1875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
36.34623336791992,0.9981435537338257,riskcap42_no075,0.43862152099609375,1.2040138244628906e-05,split,0,val_hard,36.784854888916016,0.9981555938720703,1108_0.58_1.2.png,0,0,14,2,0,0,0.0,0.0,0.875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
35.80939865112305,0.9974082708358765,riskcap42_no075,0.7094078063964844,3.719329833984375e-05,split,0,val_hard,36.51880645751953,0.9974454641342163,1111_0.57_1.35.png,3,0,10,3,0,0,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
36.795684814453125,0.9988030195236206,riskcap42_no075,0.22369003295898438,4.845857620239258e-05,split,2,val_hard,37.01937484741211,0.998851478099823,1117_0.61_0.56.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_hard
36.012386322021484,0.9977009296417236,riskcap42_no075,0.046253204345703125,8.463859558105469e-05,split,4,val_hard,36.05863952636719,0.9977855682373047,1137_0.87_0.85.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
33.20071029663086,0.9922611713409424,riskcap42_no075,-0.11510848999023438,-0.00012862682342529297,split,2,val_hard,33.085601806640625,0.9921325445175171,113_0.65_1.81.png,6,0,9,1,0,0,0.375,0.0,0.5625,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_hard
36.41259765625,0.9878116846084595,riskcap42_no075,0.0,0.0,split,0,val_hard,36.41259765625,0.9878116846084595,1161_0.75_1.93.png,16,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
34.60610580444336,0.9950454235076904,riskcap42_no075,-0.033046722412109375,4.565715789794922e-05,split,4,val_hard,34.57305908203125,0.9950910806655884,1165_0.76_1.92.png,2,0,9,5,0,0,0.125,0.0,0.5625,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
35.95402908325195,0.9975139498710632,riskcap42_no075,0.2510871887207031,-2.1278858184814453e-05,split,4,val_hard,36.205116271972656,0.9974926710128784,1166_0.73_1.03.png,0,0,5,11,0,0,0.0,0.0,0.3125,0.6875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
32.43940353393555,0.9505411982536316,riskcap42_no075,-0.07424545288085938,-0.0019901394844055176,split,4,val_hard,32.36515808105469,0.9485510587692261,1169_0.58_1.98.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
34.84700012207031,0.9949582815170288,riskcap42_no075,0.08057785034179688,-2.2411346435546875e-05,split,4,val_hard,34.92757797241211,0.9949358701705933,1174_0.74_1.33.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
30.768918991088867,0.9915858507156372,riskcap42_no075,2.002511978149414,0.001377105712890625,split,0,val_hard,32.77143096923828,0.9929629564285278,1179_0.56_1.96.png,0,0,0,16,0,0,0.0,0.0,0.0,1.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
36.354087829589844,0.9962829947471619,riskcap42_no075,0.4950523376464844,0.0004017353057861328,split,2,val_hard,36.84914016723633,0.996684730052948,1194_0.88_1.52.png,2,0,11,3,0,0,0.125,0.0,0.6875,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_hard
37.08366012573242,0.9970972537994385,riskcap42_no075,0.4978294372558594,0.0003427267074584961,split,3,val_hard,37.58148956298828,0.997439980506897,1196_0.78_1.47.png,1,0,6,9,0,0,0.0625,0.0,0.375,0.5625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
30.763004302978516,0.9965819120407104,riskcap42_no075,0.6530876159667969,0.00022661685943603516,split,4,val_hard,31.416091918945312,0.9968085289001465,1197_0.84_0.85.png,3,0,5,8,0,0,0.1875,0.0,0.3125,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
32.44545364379883,0.9976421594619751,riskcap42_no075,0.9317054748535156,0.0002307891845703125,split,4,val_hard,33.377159118652344,0.9978729486465454,1199_0.86_0.65.png,3,0,5,8,0,0,0.1875,0.0,0.3125,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
35.21162796020508,0.9946274757385254,riskcap42_no075,0.6623077392578125,-4.035234451293945e-05,split,4,val_hard,35.87393569946289,0.9945871233940125,1201_0.75_1.76.png,2,0,10,4,0,0,0.125,0.0,0.625,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
36.628822326660156,0.9983641505241394,riskcap42_no075,-0.08977890014648438,-1.2576580047607422e-05,split,4,val_hard,36.53904342651367,0.9983515739440918,1209_0.92_0.65.png,7,0,8,1,0,0,0.4375,0.0,0.5,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
36.730621337890625,0.9984480738639832,riskcap42_no075,-0.090911865234375,-3.510713577270508e-05,split,4,val_hard,36.63970947265625,0.9984129667282104,1210_0.69_0.81.png,5,0,10,1,0,0,0.3125,0.0,0.625,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
32.7144775390625,0.9952976703643799,riskcap42_no075,-0.092254638671875,6.4373016357421875e-06,split,4,val_hard,32.622222900390625,0.9953041076660156,1214_0.74_1.7.png,1,0,15,0,0,0,0.0625,0.0,0.9375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
35.31479263305664,0.9967960715293884,riskcap42_no075,0.1308441162109375,0.00018328428268432617,split,2,val_hard,35.44563674926758,0.9969793558120728,1217_0.82_0.83.png,0,0,14,2,0,0,0.0,0.0,0.875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_hard
34.76213455200195,0.9954349398612976,riskcap42_no075,0.007411956787109375,1.0967254638671875e-05,split,1,val_hard,34.76954650878906,0.9954459071159363,1223_0.74_2.0.png,11,0,4,1,0,0,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
35.974647521972656,0.9961622953414917,riskcap42_no075,0.044750213623046875,0.0002129077911376953,split,1,val_hard,36.0193977355957,0.9963752031326294,1228_0.85_1.77.png,0,0,12,4,0,0,0.0,0.0,0.75,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
28.758010864257812,0.9909970164299011,riskcap42_no075,0.22146224975585938,0.00044649839401245117,split,4,val_hard,28.979473114013672,0.9914435148239136,122_0.85_2.0.png,2,0,11,3,0,0,0.125,0.0,0.6875,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
37.207584381103516,0.9930488467216492,riskcap42_no075,0.7114105224609375,0.0006098151206970215,split,1,val_hard,37.91899490356445,0.9936586618423462,1235_0.97_1.72.png,3,0,9,4,0,0,0.1875,0.0,0.5625,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
36.08387756347656,0.9959328174591064,riskcap42_no075,0.748504638671875,0.0003966689109802246,split,4,val_hard,36.83238220214844,0.9963294863700867,1237_0.86_1.79.png,4,0,10,2,0,0,0.25,0.0,0.625,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
37.202476501464844,0.9962593913078308,riskcap42_no075,0.28221893310546875,0.00033551454544067383,split,3,val_hard,37.48469543457031,0.9965949058532715,1239_0.66_1.97.png,2,0,10,4,0,0,0.125,0.0,0.625,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
34.57032012939453,0.9964569807052612,riskcap42_no075,0.8079109191894531,0.00034314393997192383,split,0,val_hard,35.378231048583984,0.9968001246452332,123_0.94_1.22.png,0,0,10,6,0,0,0.0,0.0,0.625,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
35.90427780151367,0.9967089891433716,riskcap42_no075,0.12778472900390625,-1.5676021575927734e-05,split,3,val_hard,36.03206253051758,0.9966933131217957,1247_0.62_1.15.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
31.977333068847656,0.9979829788208008,riskcap42_no075,0.8668594360351562,0.0002084970474243164,split,3,val_hard,32.84419250488281,0.9981914758682251,1249_0.79_0.56.png,1,0,8,7,0,0,0.0625,0.0,0.5,0.4375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
27.91212272644043,0.9950821399688721,riskcap42_no075,0.3542194366455078,0.00031256675720214844,split,3,val_hard,28.266342163085938,0.9953947067260742,1251_0.98_0.8.png,1,0,11,4,0,0,0.0625,0.0,0.6875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
31.882497787475586,0.9958484172821045,riskcap42_no075,0.2062854766845703,0.00017595291137695312,split,2,val_hard,32.088783264160156,0.9960243701934814,1257_0.92_0.83.png,0,0,15,1,0,0,0.0,0.0,0.9375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_hard
30.742568969726562,0.9952549934387207,riskcap42_no075,0.26366233825683594,0.00022900104522705078,split,3,val_hard,31.0062313079834,0.9954839944839478,1260_0.82_1.01.png,0,0,14,2,0,0,0.0,0.0,0.875,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
33.40861892700195,0.9954850077629089,riskcap42_no075,-0.22247314453125,1.4722347259521484e-05,split,3,val_hard,33.1861457824707,0.9954997301101685,1261_0.52_1.86.png,12,0,1,3,0,0,0.75,0.0,0.0625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
36.60027313232422,0.9980683326721191,riskcap42_no075,0.03212738037109375,-1.5139579772949219e-05,split,1,val_hard,36.63240051269531,0.9980531930923462,1262_0.55_0.76.png,10,0,6,0,0,0,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
36.55731964111328,0.9962044954299927,riskcap42_no075,0.3254890441894531,5.9485435485839844e-05,split,0,val_hard,36.882808685302734,0.9962639808654785,1267_0.75_1.55.png,2,0,11,3,0,0,0.125,0.0,0.6875,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
33.21113967895508,0.9961189031600952,riskcap42_no075,1.4564132690429688,0.0005286335945129395,split,3,val_hard,34.66755294799805,0.9966475367546082,1275_0.54_1.73.png,4,0,4,8,0,0,0.25,0.0,0.25,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
27.430631637573242,0.9904483556747437,riskcap42_no075,0.04369354248046875,8.374452590942383e-05,split,4,val_hard,27.47432518005371,0.9905321002006531,127_0.99_1.4.png,7,0,9,0,0,0,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
35.11349105834961,0.9978367686271667,riskcap42_no075,1.0852470397949219,0.00022405385971069336,split,1,val_hard,36.19873809814453,0.9980608224868774,1283_0.55_1.12.png,0,0,5,11,0,0,0.0,0.0,0.3125,0.6875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap42_no075,val_hard
31.331523895263672,0.993574321269989,riskcap42_no075,-0.4566230773925781,0.0007076859474182129,split,3,val_hard,30.874900817871094,0.9942820072174072,1287_0.56_1.87.png,0,0,4,12,0,0,0.0,0.0,0.25,0.75,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.004919854,riskcap42_no075,val_hard
33.411399841308594,0.996670126914978,riskcap42_no075,0.76129150390625,0.00024014711380004883,split,4,val_hard,34.172691345214844,0.9969102740287781,1295_0.76_1.32.png,0,0,1,15,0,0,0.0,0.0,0.0625,0.9375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063841534,riskcap42_no075,val_hard
35.09931564331055,0.997157096862793,riskcap42_no075,0.14362335205078125,7.2479248046875e-05,split,0,val_hard,35.24293899536133,0.9972295761108398,1296_0.61_1.52.png,2,0,8,6,0,0,0.125,0.0,0.5,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062836547,riskcap42_no075,val_hard
33.86967849731445,0.995741069316864,riskcap42_no075,0.15404129028320312,0.00012236833572387695,split,2,val_hard,34.023719787597656,0.9958634376525879,1301_0.95_1.37.png,5,0,11,0,0,0,0.3125,0.0,0.6875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap42_no075,val_hard
