A0_PSNR,A0_SSIM,dPSNR,dSSIM,fold,locked_PSNR,locked_SSIM,name,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,seed,split
26.76032829284668,0.9861182570457458,-0.1852855682373047,-0.0001271367073059082,2,26.575042724609375,0.9859911203384399,244_0.67_1.65.png,0.8125,0.125,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
32.89588928222656,0.987975537776947,0.6902999877929688,0.0014470219612121582,3,33.58618927001953,0.9894225597381592,245_0.99_1.32.png,0.1875,0.0,0.4375,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
32.89588928222656,0.987975537776947,0.6746444702148438,0.0014654994010925293,2,33.570533752441406,0.9894410371780396,245_0.99_1.32.png,0.125,0.0,0.5,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
32.89588928222656,0.987975537776947,0.6746444702148438,0.0014654994010925293,4,33.570533752441406,0.9894410371780396,245_0.99_1.32.png,0.125,0.0,0.5,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,locked_test
28.820575714111328,0.9797438979148865,0.45252227783203125,0.0031476616859436035,2,29.27309799194336,0.9828915596008301,246_0.77_1.86.png,0.1875,0.0,0.5625,0.0,0.25,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
28.820575714111328,0.9797438979148865,0.5241508483886719,0.00274580717086792,1,29.3447265625,0.9824897050857544,246_0.77_1.86.png,0.125,0.0,0.5625,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
28.820575714111328,0.9797438979148865,0.5241508483886719,0.00274580717086792,1,29.3447265625,0.9824897050857544,246_0.77_1.86.png,0.125,0.0,0.5625,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
31.085805892944336,0.9895461797714233,-0.021928787231445312,5.042552947998047e-05,3,31.06387710571289,0.9895966053009033,247_0.59_1.34.png,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
31.085805892944336,0.9895461797714233,0.019464492797851562,0.00027871131896972656,0,31.105270385742188,0.9898248910903931,247_0.59_1.34.png,0.125,0.0,0.875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
31.085805892944336,0.9895461797714233,-0.021928787231445312,5.042552947998047e-05,1,31.06387710571289,0.9895966053009033,247_0.59_1.34.png,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
32.54107666015625,0.9914726614952087,-0.24164581298828125,-0.00013637542724609375,2,32.29943084716797,0.9913362860679626,248_0.62_1.13.png,0.1875,0.0,0.75,0.0,0.0625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
32.54107666015625,0.9914726614952087,-0.0645599365234375,0.000349581241607666,0,32.47651672363281,0.9918222427368164,248_0.62_1.13.png,0.0625,0.0,0.9375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
32.54107666015625,0.9914726614952087,-0.26871490478515625,-0.00010579824447631836,2,32.272361755371094,0.9913668632507324,248_0.62_1.13.png,0.25,0.6875,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
22.104358673095703,0.9764242172241211,0.03388404846191406,0.00013625621795654297,2,22.138242721557617,0.9765604734420776,249_0.85_1.68.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
22.104358673095703,0.9764242172241211,0.03388404846191406,0.00013625621795654297,3,22.138242721557617,0.9765604734420776,249_0.85_1.68.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
22.104358673095703,0.9764242172241211,0.03388404846191406,0.00013625621795654297,0,22.138242721557617,0.9765604734420776,249_0.85_1.68.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
35.08661651611328,0.9692420959472656,0.7053604125976562,0.004319369792938232,4,35.79197692871094,0.9735614657402039,24_1.0_0.62.png,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
35.08661651611328,0.9692420959472656,0.8243408203125,0.006052196025848389,4,35.91095733642578,0.975294291973114,24_1.0_0.62.png,0.3125,0.0,0.5,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
35.08661651611328,0.9692420959472656,0.7645263671875,0.005991101264953613,4,35.85114288330078,0.9752331972122192,24_1.0_0.62.png,0.3125,0.0,0.5625,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,locked_test
25.51967430114746,0.9864193201065063,0.10840606689453125,0.0002009868621826172,4,25.628080368041992,0.986620306968689,250_0.69_1.38.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
25.51967430114746,0.9864193201065063,0.1527080535888672,0.0002289414405822754,4,25.672382354736328,0.9866482615470886,250_0.69_1.38.png,0.0625,0.0,0.625,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
25.51967430114746,0.9864193201065063,0.1579113006591797,0.00022989511489868164,3,25.67758560180664,0.986649215221405,250_0.69_1.38.png,0.0625,0.0,0.5,0.4375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
29.581741333007812,0.9930204153060913,0.0410308837890625,7.468461990356445e-05,0,29.622772216796875,0.9930950999259949,251_0.55_1.12.png,0.0,0.8125,0.0,0.0,0.1875,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
29.581741333007812,0.9930204153060913,0.09824371337890625,0.00017219781875610352,4,29.67998504638672,0.9931926131248474,251_0.55_1.12.png,0.0,0.0,0.5625,0.4375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
29.581741333007812,0.9930204153060913,0.038875579833984375,6.449222564697266e-05,2,29.620616912841797,0.9930849075317383,251_0.55_1.12.png,0.0,0.875,0.0,0.0,0.125,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
33.9175910949707,0.9971486926078796,0.39936065673828125,0.0002626776695251465,4,34.316951751708984,0.9974113702774048,252_0.51_0.51.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
33.9175910949707,0.9971486926078796,0.39936065673828125,0.0002626776695251465,3,34.316951751708984,0.9974113702774048,252_0.51_0.51.png,0.0,0.0,1.0,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
33.9175910949707,0.9971486926078796,0.19865798950195312,0.00013059377670288086,2,34.116249084472656,0.9972792863845825,252_0.51_0.51.png,0.125,0.875,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
20.611352920532227,0.9749879837036133,0.009046554565429688,0.00018155574798583984,2,20.620399475097656,0.9751695394515991,253_0.53_1.99.png,0.75,0.0,0.25,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
20.611352920532227,0.9749879837036133,0.017637252807617188,0.0004388093948364258,1,20.628990173339844,0.9754267930984497,253_0.53_1.99.png,0.5625,0.0,0.4375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
20.611352920532227,0.9749879837036133,0.0001888275146484375,3.516674041748047e-06,2,20.611541748046875,0.974991500377655,253_0.53_1.99.png,0.8125,0.1875,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
40.785709381103516,0.9986034631729126,-0.4813194274902344,3.1828880310058594e-05,0,40.30438995361328,0.9986352920532227,254_0.7_0.56.png,0.0,0.9375,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
40.785709381103516,0.9986034631729126,-0.7618255615234375,0.00012999773025512695,1,40.02388381958008,0.9987334609031677,254_0.7_0.56.png,0.0625,0.0,0.6875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
40.785709381103516,0.9986034631729126,-0.5502471923828125,0.00012832880020141602,0,40.2354621887207,0.998731791973114,254_0.7_0.56.png,0.0625,0.0,0.9375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
21.52029800415039,0.9802457690238953,0.0007762908935546875,1.3709068298339844e-06,2,21.521074295043945,0.9802471399307251,255_0.53_1.86.png,0.75,0.0,0.25,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
21.52029800415039,0.9802457690238953,0.0007762908935546875,1.3709068298339844e-06,3,21.521074295043945,0.9802471399307251,255_0.53_1.86.png,0.75,0.0,0.25,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
21.52029800415039,0.9802457690238953,0.016605377197265625,0.0002066493034362793,1,21.536903381347656,0.9804524183273315,255_0.53_1.86.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
26.124181747436523,0.9932904243469238,0.014001846313476562,0.00011742115020751953,0,26.13818359375,0.9934078454971313,256_0.51_1.17.png,0.5,0.5,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
26.124181747436523,0.9932904243469238,0.010013580322265625,2.3543834686279297e-05,4,26.13419532775879,0.9933139681816101,256_0.51_1.17.png,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
26.124181747436523,0.9932904243469238,0.0005931854248046875,1.0728836059570312e-06,0,26.124774932861328,0.9932914972305298,256_0.51_1.17.png,0.8125,0.0,0.1875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
21.369590759277344,0.9601454138755798,0.0,0.0,3,21.369590759277344,0.9601454138755798,257_0.57_1.44.png,1.0,0.0,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
21.369590759277344,0.9601454138755798,0.0006771087646484375,9.5367431640625e-06,1,21.370267868041992,0.9601549506187439,257_0.57_1.44.png,0.9375,0.0,0.0625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,locked_test
21.369590759277344,0.9601454138755798,0.0,0.0,0,21.369590759277344,0.9601454138755798,257_0.57_1.44.png,1.0,0.0,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
26.942413330078125,0.9698299169540405,0.09695053100585938,0.0008575916290283203,0,27.039363861083984,0.9706875085830688,258_0.98_1.6.png,0.1875,0.8125,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
26.942413330078125,0.9698299169540405,0.19109344482421875,0.0017496347427368164,4,27.133506774902344,0.9715795516967773,258_0.98_1.6.png,0.25,0.0,0.6875,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
26.942413330078125,0.9698299169540405,0.09532546997070312,0.0008643269538879395,2,27.037738800048828,0.9706942439079285,258_0.98_1.6.png,0.3125,0.6875,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
28.882583618164062,0.9872994422912598,0.08304023742675781,0.0005015134811401367,0,28.96562385559082,0.9878009557723999,259_0.71_0.98.png,0.4375,0.5625,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
28.882583618164062,0.9872994422912598,0.12337875366210938,0.0008174777030944824,2,29.005962371826172,0.9881169199943542,259_0.71_0.98.png,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
28.882583618164062,0.9872994422912598,0.10347747802734375,0.000784754753112793,4,28.986061096191406,0.9880841970443726,259_0.71_0.98.png,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,locked_test
33.35093307495117,0.9920834302902222,0.7520866394042969,0.0006198883056640625,4,34.10301971435547,0.9927033185958862,25_0.5_1.67.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
33.35093307495117,0.9920834302902222,1.0712203979492188,0.0008130073547363281,2,34.42215347290039,0.9928964376449585,25_0.5_1.67.png,0.0,0.0,0.25,0.75,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
33.35093307495117,0.9920834302902222,1.3446235656738281,0.0009148120880126953,2,34.695556640625,0.9929982423782349,25_0.5_1.67.png,0.125,0.125,0.0,0.0,0.75,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
18.102493286132812,0.9108998775482178,0.0,0.0,3,18.102493286132812,0.9108998775482178,260_0.57_1.92.png,1.0,0.0,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
18.102493286132812,0.9108998775482178,0.000362396240234375,1.2278556823730469e-05,4,18.102855682373047,0.9109121561050415,260_0.57_1.92.png,0.9375,0.0,0.0625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
18.102493286132812,0.9108998775482178,0.0,0.0,2,18.102493286132812,0.9108998775482178,260_0.57_1.92.png,1.0,0.0,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
20.922014236450195,0.9709550142288208,-0.0006122589111328125,0.00014698505401611328,2,20.921401977539062,0.9711019992828369,261_0.79_1.66.png,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
20.922014236450195,0.9709550142288208,-0.022394180297851562,2.1457672119140625e-05,0,20.899620056152344,0.9709764719009399,261_0.79_1.66.png,0.4375,0.0,0.5625,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
20.922014236450195,0.9709550142288208,-0.000698089599609375,7.736682891845703e-05,2,20.921316146850586,0.9710323810577393,261_0.79_1.66.png,0.5625,0.4375,0.0,0.0,0.0,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
26.605093002319336,0.9890918731689453,0.00493621826171875,1.1324882507324219e-05,3,26.610029220581055,0.9891031980514526,262_0.58_0.98.png,0.9375,0.0,0.0625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
26.605093002319336,0.9890918731689453,0.00493621826171875,1.1324882507324219e-05,2,26.610029220581055,0.9891031980514526,262_0.58_0.98.png,0.9375,0.0,0.0625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
26.605093002319336,0.9890918731689453,0.00493621826171875,1.1324882507324219e-05,0,26.610029220581055,0.9891031980514526,262_0.58_0.98.png,0.9375,0.0,0.0625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,locked_test
19.78632354736328,0.9626502990722656,-0.00543975830078125,0.00015819072723388672,1,19.7808837890625,0.9628084897994995,263_0.94_1.82.png,0.5625,0.0,0.375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,locked_test
19.78632354736328,0.9626502990722656,-0.00543975830078125,0.00015819072723388672,3,19.7808837890625,0.9628084897994995,263_0.94_1.82.png,0.5625,0.0,0.375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
19.78632354736328,0.9626502990722656,-0.009443283081054688,7.581710815429688e-05,2,19.776880264282227,0.9627261161804199,263_0.94_1.82.png,0.625,0.3125,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
20.5738525390625,0.9681288599967957,-0.0018558502197265625,8.922815322875977e-05,3,20.571996688842773,0.9682180881500244,264_0.77_1.87.png,0.5,0.0,0.4375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,locked_test
20.5738525390625,0.9681288599967957,-0.0018558502197265625,8.922815322875977e-05,2,20.571996688842773,0.9682180881500244,264_0.77_1.87.png,0.5,0.0,0.4375,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,locked_test
20.5738525390625,0.9681288599967957,-0.0040111541748046875,4.887580871582031e-05,2,20.569841384887695,0.9681777358055115,264_0.77_1.87.png,0.5,0.4375,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
30.337608337402344,0.9896671175956726,0.7022495269775391,0.0010979175567626953,2,31.039857864379883,0.9907650351524353,265_0.72_0.95.png,0.0625,0.0,0.625,0.0,0.3125,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,locked_test
30.337608337402344,0.9896671175956726,0.5626754760742188,0.0009918212890625,4,30.900283813476562,0.9906589388847351,265_0.72_0.95.png,0.0625,0.0,0.5625,0.375,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
30.337608337402344,0.9896671175956726,0.61688232421875,0.0011410713195800781,3,30.954490661621094,0.9908081889152527,265_0.72_0.95.png,0.0625,0.0,0.4375,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
30.048309326171875,0.9890881776809692,0.6051883697509766,0.0010524392127990723,1,30.65349769592285,0.9901406168937683,266_0.71_1.06.png,0.0625,0.0,0.6875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,locked_test
30.048309326171875,0.9890881776809692,0.6051883697509766,0.0010524392127990723,4,30.65349769592285,0.9901406168937683,266_0.71_1.06.png,0.0625,0.0,0.6875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,locked_test
30.048309326171875,0.9890881776809692,0.6759090423583984,0.0008838772773742676,2,30.724218368530273,0.9899720549583435,266_0.71_1.06.png,0.125,0.6875,0.0,0.0,0.1875,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
28.46065902709961,0.9874016642570496,0.2877922058105469,0.0006763339042663574,4,28.748451232910156,0.9880779981613159,267_0.94_0.99.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
28.46065902709961,0.9874016642570496,0.29012298583984375,0.0006750226020812988,3,28.750782012939453,0.9880766868591309,267_0.94_0.99.png,0.125,0.0,0.875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,locked_test
28.46065902709961,0.9874016642570496,0.40079498291015625,0.0009364485740661621,3,28.861454010009766,0.9883381128311157,267_0.94_0.99.png,0.125,0.0,0.5625,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,locked_test
29.32891082763672,0.9868425130844116,-0.00792694091796875,0.00013685226440429688,0,29.32098388671875,0.9869793653488159,268_0.7_1.83.png,0.0,0.875,0.0,0.0,0.125,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,locked_test
29.32891082763672,0.9868425130844116,0.08093833923339844,0.0002968907356262207,0,29.409849166870117,0.9871394038200378,268_0.7_1.83.png,0.0625,0.0,0.9375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
29.32891082763672,0.9868425130844116,0.0638427734375,0.0002955198287963867,1,29.39275360107422,0.987138032913208,268_0.7_1.83.png,0.0625,0.0,0.75,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,locked_test
27.528188705444336,0.9855748414993286,0.08645248413085938,0.0006025433540344238,4,27.614641189575195,0.986177384853363,269_0.97_1.84.png,0.3125,0.0,0.6875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,locked_test
27.528188705444336,0.9855748414993286,0.08645248413085938,0.0006025433540344238,0,27.614641189575195,0.986177384853363,269_0.97_1.84.png,0.3125,0.0,0.6875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,locked_test
27.528188705444336,0.9855748414993286,0.06487464904785156,0.00018513202667236328,2,27.593063354492188,0.985759973526001,269_0.97_1.84.png,0.5,0.4375,0.0,0.0,0.0625,0.0,16,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,locked_test
