name,split,A0_PSNR,selected_seed_count,selected_negative_seed_count,current_mean_dPSNR,best_alpha,best_alpha_dPSNR,best_alpha_dSSIM,safe_high_alpha_exists,dPSNR_a0p25,dSSIM_a0p25,dPSNR_a0p5,dSSIM_a0p5,dPSNR_a0p75,dSSIM_a0p75,dPSNR_a1p0,dSSIM_a1p0
566_0.6_1.1.png,val_regular,33.15584945678711,3,0,0.2648963928222656,1.0,0.6248054504394531,0.0007354617118835449,True,0.2648963928222656,0.0003108382225036621,0.4635009765625,0.0005376338958740234,0.5857276916503906,0.0006782412528991699,0.6248054504394531,0.0007354617118835449
567_0.99_1.93.png,val_regular,31.909191131591797,3,3,-0.12679672241210938,0.0,0.0,0.0,False,-0.12679672241210938,0.0002467036247253418,-0.3243274688720703,0.00030410289764404297,-0.583251953125,0.00016772747039794922,-0.8927459716796875,-0.00016486644744873047
737_0.84_1.88.png,val_regular,31.896617889404297,3,0,0.04811668395996094,0.5,0.05557060241699219,0.00031745433807373047,True,0.04811668395996094,0.0002225637435913086,0.05557060241699219,0.00031745433807373047,0.022151947021484375,0.00028693675994873047,-0.05121612548828125,0.00013053417205810547
754_0.7_1.86.png,val_regular,30.514408111572266,3,0,0.4277229309082031,1.0,1.556243896484375,0.00122833251953125,True,0.4277229309082031,0.0005334019660949707,0.8367786407470703,0.000914156436920166,1.2169303894042969,0.001144707202911377,1.556243896484375,0.00122833251953125
769_0.72_1.83.png,val_regular,29.185922622680664,0,0,0.0,0.0,0.0,0.0,False,-0.3307304382324219,-0.0004044175148010254,-0.6676616668701172,-0.0009101629257202148,-1.0077075958251953,-0.0015190839767456055,-1.348358154296875,-0.0022268295288085938
85_1.0_1.41.png,val_regular,30.509258270263672,3,0,0.06548118591308594,0.25,0.06548118591308594,0.0009008049964904785,True,0.06548118591308594,0.0009008049964904785,0.04826164245605469,0.0014064311981201172,-0.05069160461425781,0.001500546932220459,-0.22597694396972656,0.0011678338050842285
1002_0.73_1.47.png,val_hard,33.58782196044922,3,3,-0.33380126953125,0.0,0.0,0.0,False,-0.33380126953125,-0.002382218837738037,-0.6919403076171875,-0.005041897296905518,-1.0669517517089844,-0.007837057113647461,-1.4525375366210938,-0.010680735111236572
101_0.78_1.87.png,val_hard,31.260887145996094,3,3,-0.1681652069091797,0.0,0.0,0.0,False,-0.1681652069091797,-0.00045293569564819336,-0.38777732849121094,-0.0011072158813476562,-0.6511173248291016,-0.001958310604095459,-0.9500675201416016,-0.0030028820037841797
102_0.94_1.18.png,val_hard,32.18922424316406,3,0,0.06972503662109375,0.5,0.09012603759765625,0.00010645389556884766,True,0.06972503662109375,0.00012159347534179688,0.09012603759765625,0.00010645389556884766,0.0605010986328125,-4.7087669372558594e-05,-0.0181427001953125,-0.000340878963470459
1036_0.69_1.69.png,val_hard,30.818397521972656,3,0,0.3221473693847656,1.0,1.1191463470458984,0.002375662326812744,True,0.3221473693847656,0.0009618401527404785,0.6207370758056641,0.0016993284225463867,0.8888320922851562,0.002184450626373291,1.1191463470458984,0.002375662326812744
1038_0.87_1.29.png,val_hard,32.466121673583984,3,0,0.045818328857421875,0.75,0.07659149169921875,0.00039768218994140625,True,0.045818328857421875,0.0001995563507080078,0.07146835327148438,0.00033211708068847656,0.07659149169921875,0.00039768218994140625,0.061115264892578125,0.0003954172134399414
1045_0.58_1.58.png,val_hard,32.29377365112305,0,0,0.0,1.0,2.3182029724121094,-0.0029151439666748047,False,0.8670501708984375,-0.0001595616340637207,1.6130332946777344,-0.0006913542747497559,2.1309852600097656,-0.0016071796417236328,2.3182029724121094,-0.0029151439666748047
106_0.91_1.85.png,val_hard,30.734580993652344,3,0,0.29437828063964844,1.0,0.8248443603515625,0.0010921955108642578,True,0.29437828063964844,0.0006153583526611328,0.5365238189697266,0.0010038018226623535,0.7161788940429688,0.001161813735961914,0.8248443603515625,0.0010921955108642578
1075_0.76_1.99.png,val_hard,29.513813018798828,0,0,0.0,0.5,0.2849254608154297,-0.00034242868423461914,False,0.1927051544189453,-6.133317947387695e-05,0.2849254608154297,-0.00034242868423461914,0.2700920104980469,-0.0008392333984375,0.14928245544433594,-0.0015464425086975098
1084_0.81_1.75.png,val_hard,29.947710037231445,3,0,0.09781646728515625,1.0,0.2961292266845703,-0.00024574995040893555,True,0.09781646728515625,0.00010710954666137695,0.18036651611328125,0.00010091066360473633,0.24672889709472656,-1.7404556274414062e-05,0.2961292266845703,-0.00024574995040893555
1092_0.84_1.93.png,val_hard,33.319366455078125,1,0,0.0028813680013020835,0.25,0.00864410400390625,0.0008179545402526855,False,0.00864410400390625,0.0008179545402526855,-0.08356857299804688,0.0012162327766418457,-0.2704353332519531,0.0011870265007019043,-0.5402793884277344,0.0007277131080627441
1098_0.8_0.51.png,val_hard,33.103145599365234,3,0,0.41461944580078125,1.0,1.5178337097167969,0.00024396181106567383,True,0.41461944580078125,0.00010776519775390625,0.8121719360351562,0.0001842975616455078,1.1834793090820312,0.00023001432418823242,1.5178337097167969,0.00024396181106567383
1101_0.77_1.17.png,val_hard,27.404401779174805,3,0,0.17643165588378906,1.0,0.6547164916992188,0.0005373358726501465,True,0.17643165588378906,0.00024890899658203125,0.3451824188232422,0.00041997432708740234,0.5050334930419922,0.0005151629447937012,0.6547164916992188,0.0005373358726501465
1103_0.88_1.95.png,val_hard,24.205032348632812,0,0,0.0,0.0,0.0,0.0,False,-0.07612037658691406,-0.0001697540283203125,-0.1629009246826172,-0.0005352497100830078,-0.2596855163574219,-0.001083076000213623,-0.36578941345214844,-0.0018048286437988281
113_0.65_1.81.png,val_hard,33.20071029663086,0,0,0.0,0.0,0.0,0.0,False,-0.1844940185546875,-0.0002072453498840332,-0.4523468017578125,-0.0006714463233947754,-0.7886810302734375,-0.0013911724090576172,-1.1776084899902344,-0.0023642778396606445
1169_0.58_1.98.png,val_hard,32.43940353393555,3,3,-0.13852310180664062,0.0,0.0,0.0,False,-0.13852310180664062,-0.002430438995361328,-0.3401527404785156,-0.005042731761932373,-0.5963344573974609,-0.00784158706665039,-0.8974628448486328,-0.01084369421005249
1179_0.56_1.96.png,val_hard,30.768918991088867,3,0,1.4903087615966797,0.5,2.248567581176758,0.0016971826553344727,True,1.4903087615966797,0.0009861588478088379,2.248567581176758,0.0016971826553344727,1.8111858367919922,0.002122044563293457,0.46272850036621094,0.002249300479888916
1197_0.84_0.85.png,val_hard,30.763004302978516,3,0,0.46395301818847656,1.0,1.8302650451660156,0.0005715489387512207,True,0.46395301818847656,0.00021982192993164062,0.9280910491943359,0.0003885030746459961,1.3862571716308594,0.0005059242248535156,1.8302650451660156,0.0005715489387512207
1199_0.86_0.65.png,val_hard,32.44545364379883,3,0,0.6459426879882812,1.0,2.6808013916015625,0.0005158185958862305,True,0.6459426879882812,0.00019729137420654297,1.3137474060058594,0.00034940242767333984,1.9962348937988281,0.00045615434646606445,2.6808013916015625,0.0005158185958862305
1214_0.74_1.7.png,val_hard,32.7144775390625,3,3,-0.101654052734375,0.0,0.0,0.0,False,-0.101654052734375,6.854534149169922e-06,-0.23032379150390625,-6.490945816040039e-05,-0.38361358642578125,-0.00021576881408691406,-0.5588760375976562,-0.0004450082778930664
122_0.85_2.0.png,val_hard,28.758010864257812,3,0,0.06679534912109375,0.75,0.10312080383300781,0.00024694204330444336,True,0.06679534912109375,0.00030034780502319336,0.10142898559570312,0.00038367509841918945,0.10312080383300781,0.00024694204330444336,0.07183837890625,-0.00011354684829711914
1249_0.79_0.56.png,val_hard,31.977333068847656,3,0,0.5922737121582031,1.0,2.5565643310546875,0.00046390295028686523,True,0.5922737121582031,0.00015491247177124023,1.2155647277832031,0.00028383731842041016,1.8705520629882812,0.0003867149353027344,2.5565643310546875,0.00046390295028686523
1251_0.98_0.8.png,val_hard,27.91212272644043,3,0,0.24946975708007812,1.0,0.9767227172851562,0.0006443262100219727,True,0.24946975708007812,0.0002523660659790039,0.49634552001953125,0.00044417381286621094,0.7392768859863281,0.0005747079849243164,0.9767227172851562,0.0006443262100219727
1257_0.92_0.83.png,val_hard,31.882497787475586,3,0,0.19777870178222656,1.0,0.7317371368408203,0.0003567934036254883,True,0.19777870178222656,0.0001709461212158203,0.3867473602294922,0.0002875328063964844,0.5652942657470703,0.0003491640090942383,0.7317371368408203,0.0003567934036254883
1260_0.82_1.01.png,val_hard,30.742568969726562,3,0,0.21843910217285156,1.0,0.8400688171386719,0.0004373788833618164,True,0.21843910217285156,0.00020140409469604492,0.4321575164794922,0.00034117698669433594,0.6398429870605469,0.00041985511779785156,0.8400688171386719,0.0004373788833618164
1261_0.52_1.86.png,val_hard,33.40861892700195,0,0,0.0,0.0,0.0,0.0,False,-0.4200096130371094,-9.506940841674805e-05,-1.0591621398925781,-0.0003616809844970703,-1.8297138214111328,-0.0007967948913574219,-2.6595420837402344,-0.0013919472694396973
1275_0.54_1.73.png,val_hard,33.21113967895508,3,0,1.0348625183105469,1.0,4.471248626708984,0.0013794898986816406,True,1.0348625183105469,0.0005140304565429688,2.145526885986328,0.0009158849716186523,3.3109054565429688,0.0012044906616210938,4.471248626708984,0.0013794898986816406
127_0.99_1.4.png,val_hard,27.430631637573242,3,0,0.4946613311767578,1.0,1.9902191162109375,0.0032175183296203613,True,0.4946613311767578,0.00109940767288208,0.9952716827392578,0.002000153064727783,1.4963703155517578,0.002705097198486328,1.9902191162109375,0.0032175183296203613
1287_0.56_1.87.png,val_hard,31.331523895263672,3,3,-0.2830371856689453,0.0,0.0,0.0,False,-0.2830371856689453,0.0005409121513366699,-0.6996917724609375,0.0008189082145690918,-1.2136726379394531,0.000823974609375,-1.7901763916015625,0.0005440711975097656
1295_0.76_1.32.png,val_hard,33.411399841308594,3,0,0.5262641906738281,1.0,1.4450111389160156,0.00013267993927001953,True,0.5262641906738281,0.00018537044525146484,0.9654922485351562,0.000270843505859375,1.2821617126464844,0.0002541542053222656,1.4450111389160156,0.00013267993927001953
1335_0.93_1.95.png,val_hard,31.31443977355957,0,0,0.0,1.0,0.8755702972412109,-1.4662742614746094e-05,True,0.4070606231689453,0.0006377696990966797,0.7044086456298828,0.000844120979309082,0.8659038543701172,0.0006242990493774414,0.8755702972412109,-1.4662742614746094e-05
1346_0.77_1.14.png,val_hard,33.56895446777344,3,0,0.4023284912109375,1.0,1.5477447509765625,0.0004703998565673828,True,0.4023284912109375,0.0001907944679260254,0.798431396484375,0.0003330707550048828,1.182586669921875,0.00042635202407836914,1.5477447509765625,0.0004703998565673828
1351_0.98_1.46.png,val_hard,30.784473419189453,3,0,0.29030609130859375,1.0,1.0396804809570312,0.0020407438278198242,True,0.29030609130859375,0.000762641429901123,0.5635490417480469,0.0013720989227294922,0.8150196075439453,0.0018076300621032715,1.0396804809570312,0.0020407438278198242
1353_0.71_1.79.png,val_hard,32.61654281616211,3,0,0.3434715270996094,1.0,0.9981918334960938,0.0032442808151245117,True,0.3434715270996094,0.0013148188591003418,0.6329116821289062,0.002301812171936035,0.85504150390625,0.002947986125946045,0.9981918334960938,0.0032442808151245117
1364_0.75_1.75.png,val_hard,31.249216079711914,3,0,1.0513439178466797,1.0,3.5520992279052734,0.003505110740661621,True,1.0513439178466797,0.0013515353202819824,2.074563980102539,0.0023984313011169434,2.9613094329833984,0.0031225085258483887,3.5520992279052734,0.003505110740661621
136_0.6_1.01.png,val_hard,30.91843032836914,1,1,-0.020086924235026043,0.0,0.0,0.0,False,-0.060260772705078125,-0.00011789798736572266,-0.15192413330078125,-0.00034296512603759766,-0.27303123474121094,-0.0006747841835021973,-0.42113685607910156,-0.001112222671508789
1393_0.89_1.9.png,val_hard,33.06175994873047,0,0,0.0,0.5,0.4137763977050781,0.0005862712860107422,True,0.27536773681640625,0.0004297494888305664,0.4137763977050781,0.0005862712860107422,0.40158843994140625,0.00047719478607177734,0.24004745483398438,0.00010752677917480469
1398_0.8_1.34.png,val_hard,33.39888381958008,3,0,0.577972412109375,1.0,2.0138511657714844,0.0012812614440917969,True,0.577972412109375,0.0005483627319335938,1.1237411499023438,0.0009496212005615234,1.6123466491699219,0.0011970996856689453,2.0138511657714844,0.0012812614440917969
1407_0.6_1.92.png,val_hard,33.57875442504883,3,0,0.2691154479980469,1.0,0.7484397888183594,0.0006133317947387695,True,0.2691154479980469,0.0004380345344543457,0.489044189453125,0.0006888508796691895,0.6511650085449219,0.0007492303848266602,0.7484397888183594,0.0006133317947387695
1427_0.91_1.59.png,val_hard,33.29201889038086,3,3,-0.4128456115722656,0.0,0.0,0.0,False,-0.4128456115722656,9.679794311523438e-05,-0.8684349060058594,5.7220458984375e-05,-1.3510017395019531,-0.00012111663818359375,-1.8478813171386719,-0.0004401206970214844
1429_0.5_1.16.png,val_hard,32.56608200073242,3,3,-0.22597122192382812,0.0,0.0,0.0,False,-0.22597122192382812,-0.00014662742614746094,-0.4848289489746094,-0.0003477931022644043,-0.7703628540039062,-0.000604093074798584,-1.0767021179199219,-0.0009142756462097168
1479_0.8_1.08.png,val_hard,32.12825393676758,3,0,0.09737014770507812,0.5,0.13942718505859375,-0.003740549087524414,False,0.09737014770507812,-0.0015764236450195312,0.13942718505859375,-0.003740549087524414,0.12454605102539062,-0.006309568881988525,0.053310394287109375,-0.009166717529296875
148_0.79_1.94.png,val_hard,33.4608039855957,3,0,0.4214935302734375,1.0,1.2072257995605469,4.839897155761719e-05,True,0.4214935302734375,0.00034630298614501953,0.7767410278320312,0.00047153234481811523,1.0448532104492188,0.00037288665771484375,1.2072257995605469,4.839897155761719e-05
1595_0.99_1.84.png,val_hard,31.291189193725586,0,0,0.0,0.25,0.056591033935546875,0.00035560131072998047,False,0.056591033935546875,0.00035560131072998047,-0.35791587829589844,-0.0005339384078979492,-1.1278972625732422,-0.002476036548614502,-2.0924510955810547,-0.005321800708770752
1629_0.87_1.78.png,val_hard,33.046775817871094,3,0,2.41986083984375,0.75,7.608940124511719,0.0013227462768554688,True,2.41986083984375,0.0007855892181396484,5.268211364746094,0.0012302398681640625,7.608940124511719,0.0013227462768554688,6.963375091552734,0.0010489225387573242
163_0.9_1.1.png,val_hard,31.139497756958008,3,0,1.1294384002685547,1.0,5.146726608276367,0.0013176202774047852,True,1.1294384002685547,0.0006293654441833496,2.3735294342041016,0.0010586977005004883,3.7277278900146484,0.0012881159782409668,5.146726608276367,0.0013176202774047852
170_0.76_1.19.png,val_hard,33.05003356933594,3,0,0.36170196533203125,1.0,0.953460693359375,1.0669231414794922e-05,True,0.36170196533203125,0.0005127787590026855,0.6519889831542969,0.0006795525550842285,0.853759765625,0.0005094408988952637,0.953460693359375,1.0669231414794922e-05
172_0.56_1.3.png,val_hard,32.66762161254883,3,0,0.4456634521484375,1.0,1.2816123962402344,-0.0024996399879455566,False,0.4456634521484375,-0.0002455711364746094,0.8229904174804688,-0.000751197338104248,1.1086654663085938,-0.0015056729316711426,1.2816123962402344,-0.0024996399879455566
1928_0.97_1.39.png,val_hard,33.27067565917969,3,0,1.1676139831542969,1.0,3.8766136169433594,0.000819861888885498,True,1.1676139831542969,0.001068413257598877,2.3116188049316406,0.0015638470649719238,3.2878494262695312,0.0014824867248535156,3.8766136169433594,0.000819861888885498
220_0.56_1.69.png,val_hard,33.03007507324219,3,3,-0.26407623291015625,0.0,0.0,0.0,False,-0.26407623291015625,0.0002480149269104004,-0.5648765563964844,0.000338137149810791,-0.8942375183105469,0.00027304887771606445,-1.244680404663086,5.424022674560547e-05
23_0.83_1.63.png,val_hard,27.426244735717773,3,0,0.10914039611816406,0.5,0.15583038330078125,0.0016316771507263184,True,0.10914039611816406,0.0010039806365966797,0.15583038330078125,0.0016316771507263184,0.13803482055664062,0.0018747448921203613,0.0565338134765625,0.001734316349029541
242_0.69_1.56.png,val_hard,29.502777099609375,3,0,0.5003280639648438,1.0,1.817434310913086,0.0013724565505981445,True,0.5003280639648438,0.0005142688751220703,0.98040771484375,0.0009139776229858398,1.4254264831542969,0.0011996626853942871,1.817434310913086,0.0013724565505981445
244_0.79_0.78.png,val_hard,32.71795654296875,3,0,0.425994873046875,1.0,1.4998779296875,0.0006263852119445801,True,0.425994873046875,0.00024390220642089844,0.8262481689453125,0.00042939186096191406,1.1887168884277344,0.000556647777557373,1.4998779296875,0.0006263852119445801
246_0.81_1.95.png,val_hard,33.616329193115234,3,0,0.43183135986328125,1.0,1.2269096374511719,0.0012173652648925781,True,0.43183135986328125,0.000604093074798584,0.7946853637695312,0.001009225845336914,1.0662841796875,0.0012142062187194824,1.2269096374511719,0.0012173652648925781
2528_0.96_1.84.png,val_hard,30.007383346557617,3,3,-0.5437469482421875,0.0,0.0,0.0,False,-0.5437469482421875,-0.0002359151840209961,-1.243520736694336,-0.0008563995361328125,-2.0261592864990234,-0.0018633008003234863,-2.8379440307617188,-0.0032564401626586914
260_0.65_1.07.png,val_hard,31.7607479095459,3,0,0.2680377960205078,1.0,0.7919635772705078,0.001175522804260254,True,0.2680377960205078,0.0004036426544189453,0.49433326721191406,0.0007338523864746094,0.6712055206298828,0.000991225242614746,0.7919635772705078,0.001175522804260254
268_0.79_1.15.png,val_hard,31.899532318115234,3,0,0.5706748962402344,1.0,2.3094329833984375,0.0005124807357788086,True,0.5706748962402344,0.0003358125686645508,1.1515884399414062,0.0005319714546203613,1.7350578308105469,0.0005906820297241211,2.3094329833984375,0.0005124807357788086
26_0.91_0.86.png,val_hard,29.30292510986328,3,3,-0.208038330078125,0.0,0.0,0.0,False,-0.208038330078125,0.00023740530014038086,-0.4732341766357422,0.00033915042877197266,-0.7851829528808594,0.00030553340911865234,-1.1334247589111328,0.00013196468353271484
2894_0.56_1.76.png,val_hard,33.57773208618164,3,3,-0.4442710876464844,0.0,0.0,0.0,False,-0.4442710876464844,-0.001668691635131836,-0.9722709655761719,-0.003068685531616211,-1.5521430969238281,-0.0043738484382629395,-2.158418655395508,-0.005675792694091797
304_0.72_1.7.png,val_hard,26.951305389404297,0,0,0.0,0.0,0.0,0.0,False,-0.25038909912109375,-0.00016200542449951172,-0.5086345672607422,-0.0004413723945617676,-0.7726211547851562,-0.0008370876312255859,-1.040506362915039,-0.0013486146926879883
317_0.72_1.67.png,val_hard,32.84791564941406,0,0,0.0,1.0,1.3662834167480469,5.239248275756836e-05,True,0.38448333740234375,0.00010675191879272461,0.7466354370117188,0.00015109777450561523,1.0772972106933594,0.00013321638107299805,1.3662834167480469,5.239248275756836e-05
320_0.75_0.76.png,val_hard,33.17612075805664,3,0,0.18662261962890625,1.0,0.5989494323730469,0.00018781423568725586,True,0.18662261962890625,0.00010401010513305664,0.3505859375,0.00017023086547851562,0.48892974853515625,0.00019782781600952148,0.5989494323730469,0.00018781423568725586
349_0.53_1.37.png,val_hard,32.62443542480469,3,3,-0.047088623046875,0.0,0.0,0.0,False,-0.047088623046875,0.00012868642807006836,-0.15225601196289062,0.0001475811004638672,-0.3113861083984375,5.7637691497802734e-05,-0.5186996459960938,-0.00014168024063110352
