bin_safety_pass_count,count,coverage,dSSIM,dimension,dimension_shift_strong_pass,easy_top25_dPSNR,fixed_profile,hard_bottom25_dPSNR,max_bin_severe_loss_per_600,mean_dPSNR,min_bin_mean_dPSNR,min_bin_positive_ratio,nonnegative_ratio,positive_ratio,score,selected_count,selected_nonnegative_ratio,selected_precision,selected_severe_count,severe_loss_count,severe_loss_per_600,strong_gate_pass,strong_loss_count,strong_loss_per_600
2,600,0.9966666666666667,0.00024241119623184205,split,True,0.44395779927571616,riskcap36_no075,0.310931879679362,40.0,0.341530278523763,0.3154772504170736,0.76,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,airlight_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,56.0,0.341530278523763,0.30615641276041666,0.7133333333333334,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,beta_haze_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,48.0,0.341530278523763,0.2665331904093424,0.7066666666666667,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,depth_mean_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,64.0,0.341530278523763,0.2928677749633789,0.78,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,low_texture_input_grad_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,56.0,0.341530278523763,0.30126603444417316,0.7333333333333333,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,input_dark_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,60.0,0.341530278523763,0.2707168451944987,0.7333333333333333,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,diff_abs_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,52.0,0.341530278523763,0.25613341013590496,0.7266666666666667,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,a0_psnr_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,48.0,0.341530278523763,0.28760513305664065,0.7333333333333333,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
4,600,0.9966666666666667,0.00024241119623184205,diff_signed_q4,True,0.44395779927571616,riskcap36_no075,0.310931879679362,68.0,0.341530278523763,0.06459059397379557,0.64,0.79,0.7866666666666666,0.9146715621948243,598,0.7892976588628763,0.7892976588628763,37,37,37.0,True,86,86.0
