name,split,fold,policy_id,A0_PSNR,A0_SSIM,local_alpha_PSNR,local_alpha_SSIM,dPSNR,dSSIM,patch_count,patch_action_count_a0,patch_action_count_a0p125,patch_action_count_a0p25,patch_action_count_a0p375,patch_action_count_a0p5,patch_action_count_a0p75,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75
1413_0.65_1.47.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,40.029693603515625,0.99813312292099,39.51103973388672,0.9981894493103027,-0.5186538696289062,5.632638931274414e-05,16,1,0,12,0,3,0,0.0625,0.0,0.75,0.0,0.1875,0.0
1416_0.95_1.15.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,39.35450744628906,0.9975528717041016,39.65727233886719,0.9977557063102722,0.302764892578125,0.0002028346061706543,16,2,0,2,12,0,0,0.125,0.0,0.125,0.75,0.0,0.0
1419_0.62_1.04.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,37.91756820678711,0.9978004693984985,37.7244873046875,0.9977926015853882,-0.19308090209960938,-7.867813110351562e-06,16,9,0,6,0,1,0,0.5625,0.0,0.375,0.0,0.0625,0.0
1432_0.91_1.29.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,32.592288970947266,0.9951907992362976,32.95794677734375,0.9954688549041748,0.3656578063964844,0.00027805566787719727,16,1,0,1,14,0,0,0.0625,0.0,0.0625,0.875,0.0,0.0
1435_0.87_0.57.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,43.45905685424805,0.9972916841506958,43.573211669921875,0.9976806640625,0.11415481567382812,0.0003889799118041992,16,0,0,16,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1456_0.66_1.83.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,33.7647590637207,0.995869517326355,33.9622917175293,0.9959906339645386,0.19753265380859375,0.00012111663818359375,16,4,0,9,3,0,0,0.25,0.0,0.5625,0.1875,0.0,0.0
1461_0.59_0.54.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,37.49658203125,0.9987297058105469,37.646976470947266,0.9987735152244568,0.15039443969726562,4.380941390991211e-05,16,13,0,3,0,0,0,0.8125,0.0,0.1875,0.0,0.0,0.0
1467_0.61_1.24.png,val_regular,1,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,40.502967834472656,0.9966832995414734,40.420440673828125,0.9970334768295288,-0.08252716064453125,0.0003501772880554199,16,4,0,4,8,0,0,0.25,0.0,0.25,0.5,0.0,0.0
1474_0.92_0.89.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,30.84564971923828,0.9950827956199646,31.442811965942383,0.9953464269638062,0.5971622467041016,0.00026363134384155273,16,3,0,9,0,4,0,0.1875,0.0,0.5625,0.0,0.25,0.0
1480_0.96_1.38.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,30.89598846435547,0.9845699071884155,31.233631134033203,0.9836478233337402,0.3376426696777344,-0.000922083854675293,16,4,0,7,5,0,0,0.25,0.0,0.4375,0.3125,0.0,0.0
1491_0.88_1.85.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,33.60693359375,0.9803597927093506,34.1138801574707,0.9834332466125488,0.5069465637207031,0.003073453903198242,16,4,0,1,11,0,0,0.25,0.0,0.0625,0.6875,0.0,0.0
1500_0.87_1.88.png,val_regular,1,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,34.133811950683594,0.9912416934967041,34.531219482421875,0.9914175868034363,0.39740753173828125,0.00017589330673217773,16,7,0,1,8,0,0,0.4375,0.0,0.0625,0.5,0.0,0.0
1502_0.65_1.08.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,42.03142547607422,0.9978890419006348,43.36088180541992,0.9981380701065063,1.3294563293457031,0.00024902820587158203,20,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1528_0.91_1.9.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,33.69122314453125,0.991508960723877,33.820980072021484,0.9919883608818054,0.12975692749023438,0.0004794001579284668,20,3,0,10,7,0,0,0.15,0.0,0.5,0.35,0.0,0.0
1534_0.7_0.91.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,45.49168395996094,0.9979850053787231,46.31260681152344,0.9981580972671509,0.8209228515625,0.00017309188842773438,20,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1547_0.77_1.84.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,38.38124465942383,0.988956093788147,38.71577835083008,0.9894037246704102,0.33453369140625,0.0004476308822631836,20,3,0,8,9,0,0,0.15,0.0,0.4,0.45,0.0,0.0
1550_0.87_0.57.png,val_regular,1,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,45.68153762817383,0.9984166026115417,46.67235565185547,0.9985641837120056,0.9908180236816406,0.0001475811004638672,20,0,0,9,11,0,0,0.0,0.0,0.45,0.55,0.0,0.0
1567_0.8_0.84.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,41.407432556152344,0.9975055456161499,42.031639099121094,0.9975728392601013,0.62420654296875,6.729364395141602e-05,20,1,0,17,0,0,2,0.05,0.0,0.85,0.0,0.0,0.1
1575_0.51_1.39.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,42.51918029785156,0.9987870454788208,42.58579635620117,0.9988895654678345,0.06661605834960938,0.00010251998901367188,20,1,0,4,15,0,0,0.05,0.0,0.2,0.75,0.0,0.0
1579_0.67_1.31.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,43.41728973388672,0.9952517747879028,43.8029670715332,0.995468258857727,0.3856773376464844,0.00021648406982421875,20,1,0,19,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0
1580_0.7_1.59.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,40.74525451660156,0.9933710098266602,41.22526168823242,0.9935840964317322,0.4800071716308594,0.00021308660507202148,20,1,0,19,0,0,0,0.05,0.0,0.95,0.0,0.0,0.0
1586_0.74_1.29.png,val_regular,4,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,39.658199310302734,0.9956009387969971,39.929935455322266,0.9959858655929565,0.27173614501953125,0.00038492679595947266,20,5,0,15,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0
1587_0.73_1.54.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,38.57203674316406,0.9944166541099548,38.70936965942383,0.9947752952575684,0.13733291625976562,0.0003586411476135254,20,3,0,17,0,0,0,0.15,0.0,0.85,0.0,0.0,0.0
1589_0.74_1.06.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,42.409263610839844,0.9972491264343262,41.28852844238281,0.9972812533378601,-1.1207351684570312,3.212690353393555e-05,20,0,0,14,0,6,0,0.0,0.0,0.7,0.0,0.3,0.0
1612_0.77_1.4.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,41.40035629272461,0.9956945180892944,41.77671432495117,0.9960050582885742,0.3763580322265625,0.00031054019927978516,20,6,0,14,0,0,0,0.3,0.0,0.7,0.0,0.0,0.0
1618_0.97_1.32.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,42.35805892944336,0.9923638105392456,42.813255310058594,0.9930955767631531,0.4551963806152344,0.0007317662239074707,20,6,0,13,0,1,0,0.3,0.0,0.65,0.0,0.05,0.0
161_0.83_1.56.png,val_regular,4,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042075863|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082347921,28.507461547851562,0.9893857836723328,30.217323303222656,0.9909159541130066,1.7098617553710938,0.0015301704406738281,16,1,0,7,0,8,0,0.0625,0.0,0.4375,0.0,0.5,0.0
1642_0.91_0.72.png,val_regular,1,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,42.78815841674805,0.9979864954948425,43.43465805053711,0.9981511831283569,0.6464996337890625,0.0001646876335144043,20,3,0,9,8,0,0,0.15,0.0,0.45,0.4,0.0,0.0
164_0.84_0.62.png,val_regular,1,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044661514|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00023860703,36.692848205566406,0.9980541467666626,38.3534049987793,0.9983369708061218,1.6605567932128906,0.0002828240394592285,16,0,0,4,12,0,0,0.0,0.0,0.25,0.75,0.0,0.0
165_0.71_1.57.png,val_regular,3,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011323119,38.072059631347656,0.9967471957206726,39.256256103515625,0.9970419406890869,1.1841964721679688,0.00029474496841430664,16,0,0,12,0,0,4,0.0,0.0,0.75,0.0,0.0,0.25
1664_0.8_2.0.png,val_regular,2,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006066419|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00080477528,39.843040466308594,0.9955949783325195,40.196590423583984,0.9959191083908081,0.3535499572753906,0.0003241300582885742,20,5,0,9,6,0,0,0.25,0.0,0.45,0.3,0.0,0.0
1674_0.9_1.32.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,41.21522903442383,0.9973911046981812,41.75094223022461,0.9976513385772705,0.5357131958007812,0.00026023387908935547,20,0,0,20,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1675_0.56_1.81.png,val_regular,0,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043022355|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0062836547,40.72483444213867,0.9981164336204529,42.15330123901367,0.9982595443725586,1.428466796875,0.0001431107521057129,20,0,0,18,0,2,0,0.0,0.0,0.9,0.0,0.1,0.0
