A0_PSNR,A0_SSIM,dPSNR,dSSIM,dimension,fixed_profile,fold,heldout_bin,local_alpha_PSNR,local_alpha_SSIM,name,patch_action_count_a0,patch_action_count_a0p125,patch_action_count_a0p25,patch_action_count_a0p375,patch_action_count_a0p5,patch_action_count_a0p75,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,profile,split
31.898164749145508,0.9812215566635132,-0.0065097808837890625,0.0003523826599121094,split,riskcap36_no075,4,val_hard,31.89165496826172,0.9815739393234253,583_0.58_1.41.png,8,0,8,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
37.0616569519043,0.9963681697845459,0.1275482177734375,0.00011676549911499023,split,riskcap36_no075,4,val_hard,37.189205169677734,0.9964849352836609,585_0.6_0.89.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
35.39457702636719,0.9948997497558594,0.311126708984375,0.00024771690368652344,split,riskcap36_no075,1,val_hard,35.70570373535156,0.9951474666595459,586_0.56_1.23.png,3,0,10,3,0,0,0.1875,0.0,0.625,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
35.317630767822266,0.9936978220939636,0.2532234191894531,0.0002396106719970703,split,riskcap36_no075,2,val_hard,35.57085418701172,0.9939374327659607,588_0.66_1.55.png,1,0,13,2,0,0,0.0625,0.0,0.8125,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
29.56373405456543,0.9916231036186218,0.06749153137207031,8.803606033325195e-05,split,riskcap36_no075,2,val_hard,29.6312255859375,0.9917111396789551,591_0.83_0.96.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
31.07416343688965,0.9948321580886841,0.09021949768066406,2.2172927856445312e-05,split,riskcap36_no075,4,val_hard,31.164382934570312,0.9948543310165405,599_0.86_1.4.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
29.519737243652344,0.9923462867736816,0.12305068969726562,6.42538070678711e-05,split,riskcap36_no075,4,val_hard,29.64278793334961,0.9924105405807495,600_0.89_1.63.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
36.81359100341797,0.9979111552238464,-1.0998497009277344,2.1755695343017578e-05,split,riskcap36_no075,0,val_hard,35.713741302490234,0.9979329109191895,610_0.58_0.89.png,7,0,5,4,0,0,0.4375,0.0,0.3125,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
34.34531784057617,0.9969091415405273,-0.2550163269042969,1.1324882507324219e-05,split,riskcap36_no075,0,val_hard,34.090301513671875,0.9969204664230347,612_0.78_0.9.png,8,0,8,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
35.673248291015625,0.9956789016723633,0.2918128967285156,9.340047836303711e-05,split,riskcap36_no075,3,val_hard,35.96506118774414,0.9957723021507263,616_0.88_1.72.png,3,0,12,1,0,0,0.1875,0.0,0.75,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
31.07060432434082,0.9791977405548096,0.057239532470703125,3.933906555175781e-06,split,riskcap36_no075,2,val_hard,31.127843856811523,0.9792016744613647,619_0.59_1.76.png,11,0,5,0,0,0,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
32.18229293823242,0.9743410348892212,-0.07354736328125,-5.9485435485839844e-05,split,riskcap36_no075,4,val_hard,32.10874557495117,0.9742815494537354,620_0.78_1.73.png,9,0,7,0,0,0,0.5625,0.0,0.4375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
32.332489013671875,0.9948509931564331,0.02410125732421875,0.00019049644470214844,split,riskcap36_no075,1,val_hard,32.356590270996094,0.9950414896011353,622_0.86_1.34.png,5,0,11,0,0,0,0.3125,0.0,0.6875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
31.40596580505371,0.995429277420044,2.6464176177978516,0.0014744997024536133,split,riskcap36_no075,1,val_hard,34.05238342285156,0.9969037771224976,626_0.66_1.13.png,1,0,2,13,0,0,0.0625,0.0,0.125,0.8125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
32.15536880493164,0.9956048727035522,2.816326141357422,0.0013740062713623047,split,riskcap36_no075,2,val_hard,34.97169494628906,0.9969788789749146,628_0.64_1.31.png,1,0,3,12,0,0,0.0625,0.0,0.1875,0.75,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
35.706932067871094,0.9941090941429138,0.2084503173828125,0.00028890371322631836,split,riskcap36_no075,4,val_hard,35.915382385253906,0.9943979978561401,630_0.77_1.56.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
35.86023712158203,0.9969356060028076,-0.0578460693359375,7.337331771850586e-05,split,riskcap36_no075,1,val_hard,35.802391052246094,0.9970089793205261,633_0.67_1.53.png,4,0,11,1,0,0,0.25,0.0,0.6875,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
36.997703552246094,0.9970442652702332,-0.0658721923828125,8.684396743774414e-05,split,riskcap36_no075,4,val_hard,36.93183135986328,0.9971311092376709,635_0.65_1.64.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
37.56415939331055,0.995587944984436,-0.07208251953125,0.0001207590103149414,split,riskcap36_no075,1,val_hard,37.4920768737793,0.995708703994751,642_0.52_1.04.png,4,0,7,5,0,0,0.25,0.0,0.4375,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
33.523963928222656,0.9907678365707397,0.41220855712890625,0.000720977783203125,split,riskcap36_no075,0,val_hard,33.93617248535156,0.9914888143539429,643_0.58_1.55.png,5,0,7,4,0,0,0.3125,0.0,0.4375,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
34.97914123535156,0.9988409280776978,-0.036434173583984375,4.583597183227539e-05,split,riskcap36_no075,0,val_hard,34.94270706176758,0.99888676404953,649_0.55_0.86.png,6,0,9,1,0,0,0.375,0.0,0.5625,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
35.97136306762695,0.9895018935203552,0.17000961303710938,4.380941390991211e-05,split,riskcap36_no075,2,val_hard,36.14137268066406,0.9895457029342651,654_0.84_1.79.png,8,0,8,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
32.16496658325195,0.9949636459350586,-0.017047882080078125,5.7697296142578125e-05,split,riskcap36_no075,3,val_hard,32.147918701171875,0.9950213432312012,663_0.87_1.75.png,8,0,8,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
33.31180953979492,0.9968019723892212,0.3819694519042969,0.00023436546325683594,split,riskcap36_no075,1,val_hard,33.69377899169922,0.997036337852478,664_0.71_1.28.png,2,0,13,1,0,0,0.125,0.0,0.8125,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
34.8864860534668,0.9984385371208191,-0.11507797241210938,4.6253204345703125e-05,split,riskcap36_no075,1,val_hard,34.77140808105469,0.9984847903251648,671_0.78_0.85.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
35.12131118774414,0.9984821677207947,-0.10586166381835938,5.78761100769043e-05,split,riskcap36_no075,0,val_hard,35.01544952392578,0.9985400438308716,672_0.8_0.77.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
32.34040069580078,0.9955321550369263,-0.027057647705078125,-3.427267074584961e-05,split,riskcap36_no075,4,val_hard,32.3133430480957,0.9954978823661804,676_0.53_1.48.png,12,0,4,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
35.034366607666016,0.9956528544425964,-0.006999969482421875,1.049041748046875e-05,split,riskcap36_no075,0,val_hard,35.027366638183594,0.9956633448600769,689_0.82_1.73.png,12,0,4,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
34.841522216796875,0.9925520420074463,0.019550323486328125,3.457069396972656e-05,split,riskcap36_no075,2,val_hard,34.8610725402832,0.992586612701416,694_0.51_1.61.png,9,0,4,3,0,0,0.5625,0.0,0.25,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
28.34969711303711,0.9901263117790222,-0.10721206665039062,-0.0001036524772644043,split,riskcap36_no075,1,val_hard,28.24248504638672,0.9900226593017578,705_0.63_1.99.png,6,0,7,3,0,0,0.375,0.0,0.4375,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
36.96879196166992,0.9964689612388611,0.14722824096679688,9.655952453613281e-05,split,riskcap36_no075,1,val_hard,37.11602020263672,0.9965655207633972,723_0.77_1.08.png,5,0,10,1,0,0,0.3125,0.0,0.625,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
31.595802307128906,0.9933635592460632,-0.0051479339599609375,-9.000301361083984e-06,split,riskcap36_no075,4,val_hard,31.590654373168945,0.9933545589447021,735_0.5_1.46.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
33.9416389465332,0.9898945093154907,0.25787353515625,0.0009964704513549805,split,riskcap36_no075,4,val_hard,34.19951248168945,0.9908909797668457,736_0.78_1.76.png,0,0,16,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
32.752166748046875,0.9951376914978027,0.09564208984375,0.00010180473327636719,split,riskcap36_no075,4,val_hard,32.847808837890625,0.9952394962310791,738_0.93_1.46.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
31.008264541625977,0.9930409789085388,0.05298614501953125,0.00020712614059448242,split,riskcap36_no075,0,val_hard,31.061250686645508,0.9932481050491333,739_0.97_1.72.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
34.728675842285156,0.9839164614677429,0.056148529052734375,3.1948089599609375e-05,split,riskcap36_no075,4,val_hard,34.78482437133789,0.9839484095573425,745_0.97_1.58.png,9,0,7,0,0,0,0.5625,0.0,0.4375,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
27.55582046508789,0.987633466720581,0.7992992401123047,0.0011004805564880371,split,riskcap36_no075,2,val_hard,28.355119705200195,0.9887339472770691,756_0.9_1.88.png,7,0,5,4,0,0,0.4375,0.0,0.3125,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
35.6236572265625,0.9937261939048767,0.3064842224121094,0.00016570091247558594,split,riskcap36_no075,3,val_hard,35.93014144897461,0.9938918948173523,757_0.87_1.78.png,6,0,8,2,0,0,0.375,0.0,0.5,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
34.917694091796875,0.9950785040855408,0.4018287658691406,0.00012087821960449219,split,riskcap36_no075,4,val_hard,35.319522857666016,0.9951993823051453,767_0.76_1.75.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
33.142879486083984,0.9970580339431763,1.7079124450683594,0.0004067420959472656,split,riskcap36_no075,0,val_hard,34.850791931152344,0.9974647760391235,775_0.6_1.49.png,0,0,8,8,0,0,0.0,0.0,0.5,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
34.69786834716797,0.9964392185211182,0.11760711669921875,7.241964340209961e-05,split,riskcap36_no075,3,val_hard,34.81547546386719,0.9965116381645203,781_0.51_1.6.png,8,0,8,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
32.48836135864258,0.9963387846946716,0.14356613159179688,6.490945816040039e-05,split,riskcap36_no075,1,val_hard,32.631927490234375,0.996403694152832,783_0.77_1.38.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
34.54762268066406,0.9972907304763794,0.11736679077148438,5.936622619628906e-05,split,riskcap36_no075,3,val_hard,34.66498947143555,0.9973500967025757,784_0.73_1.21.png,5,0,11,0,0,0,0.3125,0.0,0.6875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
31.202346801757812,0.9875263571739197,0.19229507446289062,0.0016223788261413574,split,riskcap36_no075,1,val_hard,31.394641876220703,0.989148736000061,78_0.95_1.86.png,1,0,11,4,0,0,0.0625,0.0,0.6875,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
36.28905487060547,0.9964975118637085,0.1866302490234375,0.00018966197967529297,split,riskcap36_no075,2,val_hard,36.475685119628906,0.9966871738433838,791_0.89_1.37.png,0,0,12,4,0,0,0.0,0.0,0.75,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
32.64949035644531,0.9892029166221619,-0.09177017211914062,-0.00014072656631469727,split,riskcap36_no075,0,val_hard,32.55772018432617,0.9890621900558472,802_0.9_1.9.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
35.1689453125,0.9978235960006714,0.029937744140625,2.0265579223632812e-05,split,riskcap36_no075,4,val_hard,35.198883056640625,0.997843861579895,807_0.72_0.62.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
34.76490783691406,0.9974030256271362,0.055011749267578125,2.9087066650390625e-05,split,riskcap36_no075,0,val_hard,34.81991958618164,0.9974321126937866,808_0.74_0.67.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
23.832725524902344,0.9836783409118652,0.03528404235839844,0.0002124309539794922,split,riskcap36_no075,3,val_hard,23.868009567260742,0.9838907718658447,810_0.78_1.52.png,7,0,9,0,0,0,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
36.54083251953125,0.995862603187561,0.13510513305664062,0.00012493133544921875,split,riskcap36_no075,2,val_hard,36.67593765258789,0.9959875345230103,812_0.59_0.82.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
35.344940185546875,0.9962822198867798,-0.05462646484375,8.779764175415039e-05,split,riskcap36_no075,2,val_hard,35.290313720703125,0.9963700175285339,817_0.57_1.49.png,2,0,13,1,0,0,0.125,0.0,0.8125,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
33.94418716430664,0.9948927164077759,-0.1497650146484375,-3.88026237487793e-05,split,riskcap36_no075,4,val_hard,33.7944221496582,0.9948539137840271,821_0.5_1.55.png,2,0,14,0,0,0,0.125,0.0,0.875,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
31.759788513183594,0.9931819438934326,-0.07658767700195312,-8.90493392944336e-05,split,riskcap36_no075,2,val_hard,31.68320083618164,0.9930928945541382,822_0.75_1.92.png,5,0,10,1,0,0,0.3125,0.0,0.625,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
35.16654968261719,0.9947780966758728,0.22507858276367188,0.0002808570861816406,split,riskcap36_no075,3,val_hard,35.39162826538086,0.9950589537620544,833_0.95_1.89.png,0,0,12,4,0,0,0.0,0.0,0.75,0.25,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
30.016326904296875,0.9917058348655701,-0.003749847412109375,-0.0001869797706604004,split,riskcap36_no075,0,val_hard,30.012577056884766,0.9915188550949097,840_0.64_1.72.png,4,0,12,0,0,0,0.25,0.0,0.75,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
35.68939208984375,0.9962267279624939,-0.044769287109375,-6.288290023803711e-05,split,riskcap36_no075,3,val_hard,35.644622802734375,0.9961638450622559,844_0.99_1.22.png,6,0,5,5,0,0,0.375,0.0,0.3125,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
32.277000427246094,0.9854413866996765,0.0,0.0,split,riskcap36_no075,4,val_hard,32.277000427246094,0.9854413866996765,845_0.6_1.37.png,16,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
36.7669563293457,0.9938908815383911,0.08757781982421875,0.000265657901763916,split,riskcap36_no075,1,val_hard,36.85453414916992,0.994156539440155,855_0.54_1.96.png,7,0,9,0,0,0,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
35.81404495239258,0.9928244352340698,0.10605621337890625,0.0002193450927734375,split,riskcap36_no075,3,val_hard,35.920101165771484,0.9930437803268433,856_0.91_1.72.png,6,0,8,2,0,0,0.375,0.0,0.5,0.125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
34.8037223815918,0.9966459274291992,-0.0001373291015625,9.5367431640625e-07,split,riskcap36_no075,0,val_hard,34.803585052490234,0.9966468811035156,860_0.73_1.11.png,13,0,3,0,0,0,0.8125,0.0,0.1875,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
36.10104751586914,0.9963135719299316,0.141204833984375,6.240606307983398e-05,split,riskcap36_no075,0,val_hard,36.242252349853516,0.9963759779930115,867_0.89_1.83.png,10,0,6,0,0,0,0.625,0.0,0.375,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
36.00483703613281,0.9956001043319702,0.05538177490234375,9.691715240478516e-05,split,riskcap36_no075,3,val_hard,36.060218811035156,0.995697021484375,86_0.74_0.98.png,7,0,9,0,0,0,0.4375,0.0,0.5625,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0044121328|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063337156,riskcap36_no075,val_hard
37.434879302978516,0.9940363168716431,-0.0533294677734375,5.507469177246094e-05,split,riskcap36_no075,0,val_hard,37.38154983520508,0.9940913915634155,875_0.87_1.74.png,4,0,11,1,0,0,0.25,0.0,0.6875,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031651112|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0081151606,riskcap36_no075,val_hard
34.87682342529297,0.9940398931503296,0.23809432983398438,0.000704646110534668,split,riskcap36_no075,4,val_hard,35.11491775512695,0.9947445392608643,879_0.76_1.47.png,0,0,16,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
29.23493194580078,0.9846301078796387,0.022680282592773438,0.00046575069427490234,split,riskcap36_no075,4,val_hard,29.257612228393555,0.9850958585739136,88_0.98_1.99.png,6,0,10,0,0,0,0.375,0.0,0.625,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
34.16598129272461,0.9939922094345093,0.23325347900390625,0.00010776519775390625,split,riskcap36_no075,2,val_hard,34.399234771728516,0.9940999746322632,892_0.84_0.9.png,4,0,11,1,0,0,0.25,0.0,0.6875,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
37.19783401489258,0.9961153268814087,0.5010719299316406,0.00036323070526123047,split,riskcap36_no075,4,val_hard,37.69890594482422,0.9964785575866699,899_0.93_1.74.png,3,0,13,0,0,0,0.1875,0.0,0.8125,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0058720582,riskcap36_no075,val_hard
32.31264114379883,0.9959917068481445,1.0775909423828125,0.0006281733512878418,split,riskcap36_no075,1,val_hard,33.39023208618164,0.9966198801994324,905_0.65_1.3.png,0,0,13,3,0,0,0.0,0.0,0.8125,0.1875,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
31.08701515197754,0.9938576221466064,1.4992313385009766,0.0011960268020629883,split,riskcap36_no075,1,val_hard,32.586246490478516,0.9950536489486694,907_0.73_1.72.png,3,0,8,5,0,0,0.1875,0.0,0.5,0.3125,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033162105|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063877611,riskcap36_no075,val_hard
35.42983627319336,0.9976515769958496,1.8960151672363281,0.00022476911544799805,split,riskcap36_no075,2,val_hard,37.32585144042969,0.9978763461112976,911_0.58_1.46.png,1,0,7,8,0,0,0.0625,0.0,0.4375,0.5,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043432396|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063224571,riskcap36_no075,val_hard
