A0_PSNR,A0_SSIM,dPSNR,dSSIM,fold,formal_PSNR,formal_SSIM,name,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75,patch_count,policy_id,seed,split
36.4676628112793,0.9931097030639648,0.17612457275390625,0.00021839141845703125,4,36.6437873840332,0.9933280944824219,229_0.93_1.79.png,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,val_regular
36.4676628112793,0.9931097030639648,0.19384765625,0.0002238154411315918,3,36.6615104675293,0.9933335185050964,229_0.93_1.79.png,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
36.82231521606445,0.9935182332992554,0.10786056518554688,0.00016456842422485352,2,36.93017578125,0.9936828017234802,230_0.98_1.69.png,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
36.82231521606445,0.9935182332992554,0.1038665771484375,0.00016295909881591797,1,36.92618179321289,0.9936811923980713,230_0.98_1.69.png,0.6875,0.0,0.25,0.0625,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
36.82231521606445,0.9935182332992554,0.10786056518554688,0.00016456842422485352,4,36.93017578125,0.9936828017234802,230_0.98_1.69.png,0.6875,0.0,0.3125,0.0,0.0,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
34.047264099121094,0.9947938919067383,0.04953765869140625,0.0002738833427429199,4,34.0968017578125,0.9950677752494812,2310_0.9_1.71.png,0.05,0.0,0.95,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
34.047264099121094,0.9947938919067383,0.04953765869140625,0.0002738833427429199,0,34.0968017578125,0.9950677752494812,2310_0.9_1.71.png,0.05,0.0,0.95,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
34.047264099121094,0.9947938919067383,-0.02092742919921875,0.00024169683456420898,3,34.026336669921875,0.9950355887413025,2310_0.9_1.71.png,0.05,0.0,0.7,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
35.87874984741211,0.9959909915924072,-0.12421035766601562,0.00017690658569335938,1,35.754539489746094,0.9961678981781006,2311_0.83_1.77.png,0.05,0.0,0.7,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
35.87874984741211,0.9959909915924072,0.009490966796875,0.0002752542495727539,0,35.888240814208984,0.99626624584198,2311_0.83_1.77.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
35.87874984741211,0.9959909915924072,-0.052013397216796875,9.071826934814453e-05,2,35.82673645019531,0.9960817098617554,2311_0.83_1.77.png,0.05,0.8,0.0,0.0,0.15,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
45.1551513671875,0.998020350933075,0.5105743408203125,9.679794311523438e-05,0,45.66572570800781,0.9981171488761902,2313_0.57_0.7.png,0.0,0.95,0.0,0.0,0.05,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
45.1551513671875,0.998020350933075,0.8635787963867188,0.00017124414443969727,2,46.01873016357422,0.9981915950775146,2313_0.57_0.7.png,0.0,0.0,0.95,0.05,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
45.1551513671875,0.998020350933075,0.5230484008789062,9.721517562866211e-05,2,45.678199768066406,0.9981175661087036,2313_0.57_0.7.png,0.05,0.9,0.0,0.0,0.05,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
42.376766204833984,0.9975287318229675,0.6389274597167969,0.00011777877807617188,0,43.01569366455078,0.9976465106010437,2321_0.92_0.62.png,0.05,0.8,0.0,0.0,0.15,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
42.376766204833984,0.9975287318229675,0.7427215576171875,0.00016194581985473633,1,43.11948776245117,0.9976906776428223,2321_0.92_0.62.png,0.05,0.0,0.7,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
42.376766204833984,0.9975287318229675,0.7427215576171875,0.00016194581985473633,1,43.11948776245117,0.9976906776428223,2321_0.92_0.62.png,0.05,0.0,0.7,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
40.576690673828125,0.9959797859191895,0.8586502075195312,0.00041288137435913086,2,41.435340881347656,0.9963926672935486,2325_0.93_1.76.png,0.2,0.0,0.65,0.0,0.15,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
40.576690673828125,0.9959797859191895,0.8038558959960938,0.00037658214569091797,3,41.38054656982422,0.9963563680648804,2325_0.93_1.76.png,0.2,0.0,0.65,0.15,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
40.576690673828125,0.9959797859191895,0.8586502075195312,0.00041288137435913086,0,41.435340881347656,0.9963926672935486,2325_0.93_1.76.png,0.2,0.0,0.65,0.0,0.15,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
39.05648422241211,0.9971674680709839,0.20367813110351562,0.00018769502639770508,2,39.260162353515625,0.9973551630973816,2338_0.62_1.42.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
39.05648422241211,0.9971674680709839,0.20367813110351562,0.00018769502639770508,3,39.260162353515625,0.9973551630973816,2338_0.62_1.42.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
39.05648422241211,0.9971674680709839,0.20367813110351562,0.00018769502639770508,0,39.260162353515625,0.9973551630973816,2338_0.62_1.42.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
29.83597755432129,0.9862773418426514,0.49007225036621094,0.0008996725082397461,1,30.3260498046875,0.9871770143508911,2340_0.98_1.97.png,0.05,0.0,0.75,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
29.83597755432129,0.9862773418426514,0.49007225036621094,0.0008996725082397461,2,30.3260498046875,0.9871770143508911,2340_0.98_1.97.png,0.05,0.0,0.75,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
29.83597755432129,0.9862773418426514,0.49007225036621094,0.0008996725082397461,1,30.3260498046875,0.9871770143508911,2340_0.98_1.97.png,0.05,0.0,0.75,0.2,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
45.71601867675781,0.9984113574028015,0.6227951049804688,0.00012254714965820312,0,46.33881378173828,0.9985339045524597,2342_0.63_0.94.png,0.0,1.0,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
45.71601867675781,0.9984113574028015,1.0805168151855469,0.00020653009414672852,2,46.79653549194336,0.9986178874969482,2342_0.63_0.94.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
45.71601867675781,0.9984113574028015,0.4505882263183594,8.851289749145508e-05,2,46.16660690307617,0.998499870300293,2342_0.63_0.94.png,0.25,0.75,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
44.17800521850586,0.99774569272995,0.4617919921875,0.00021570920944213867,3,44.63979721069336,0.9979614019393921,2343_0.53_1.69.png,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
44.17800521850586,0.99774569272995,0.6122169494628906,0.00025916099548339844,1,44.79022216796875,0.9980048537254333,2343_0.53_1.69.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
44.17800521850586,0.99774569272995,0.4617919921875,0.00021570920944213867,0,44.63979721069336,0.9979614019393921,2343_0.53_1.69.png,0.15,0.0,0.85,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
38.49966812133789,0.995205283164978,0.7265167236328125,0.0003180503845214844,2,39.2261848449707,0.9955233335494995,234_0.85_1.32.png,0.0,0.0,0.9375,0.0,0.0625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
38.49966812133789,0.995205283164978,0.5591278076171875,0.00027996301651000977,0,39.05879592895508,0.995485246181488,234_0.85_1.32.png,0.0,0.0,1.0,0.0,0.0,0.0,16,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
38.49966812133789,0.995205283164978,0.7265167236328125,0.0003180503845214844,0,39.2261848449707,0.9955233335494995,234_0.85_1.32.png,0.0,0.0,0.9375,0.0,0.0625,0.0,16,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
40.95262908935547,0.9963169097900391,1.7092132568359375,0.0005075335502624512,4,42.661842346191406,0.9968244433403015,2370_0.65_1.01.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
40.95262908935547,0.9963169097900391,1.7092132568359375,0.0005075335502624512,0,42.661842346191406,0.9968244433403015,2370_0.65_1.01.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
40.95262908935547,0.9963169097900391,2.2846603393554688,9.441375732421875e-05,2,43.23728942871094,0.9964113235473633,2370_0.65_1.01.png,0.15,0.65,0.0,0.0,0.2,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
48.39084243774414,0.9960572123527527,0.15183258056640625,0.0002033710479736328,2,48.54267501831055,0.9962605834007263,2377_0.59_1.32.png,0.35,0.0,0.65,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
48.39084243774414,0.9960572123527527,0.15183258056640625,0.0002033710479736328,3,48.54267501831055,0.9962605834007263,2377_0.59_1.32.png,0.35,0.0,0.65,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
48.39084243774414,0.9960572123527527,0.3366432189941406,0.0003057122230529785,1,48.72748565673828,0.9963629245758057,2377_0.59_1.32.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
46.562686920166016,0.9950606226921082,0.7911720275878906,0.00022029876708984375,4,47.353858947753906,0.995280921459198,2379_0.79_1.37.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
46.562686920166016,0.9950606226921082,0.4904022216796875,0.0002142786979675293,4,47.0530891418457,0.9952749013900757,2379_0.79_1.37.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043572003|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063677324,3411,val_regular
46.562686920166016,0.9950606226921082,0.4904022216796875,0.0002142786979675293,4,47.0530891418457,0.9952749013900757,2379_0.79_1.37.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
46.27729797363281,0.9962672591209412,0.6676025390625,0.0003133416175842285,1,46.94490051269531,0.9965806007385254,2380_0.52_1.3.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
46.27729797363281,0.9962672591209412,0.457855224609375,0.000308990478515625,3,46.73515319824219,0.9965762495994568,2380_0.52_1.3.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
46.27729797363281,0.9962672591209412,0.6676025390625,0.0003133416175842285,1,46.94490051269531,0.9965806007385254,2380_0.52_1.3.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042973445|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062602516,2026,val_regular
45.949180603027344,0.9941436648368835,0.4722175598144531,0.0003390312194824219,3,46.4213981628418,0.994482696056366,2383_0.59_1.38.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
45.949180603027344,0.9941436648368835,0.5346832275390625,0.00012367963790893555,1,46.483863830566406,0.9942673444747925,2383_0.59_1.38.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
45.949180603027344,0.9941436648368835,0.5346832275390625,0.00012367963790893555,3,46.483863830566406,0.9942673444747925,2383_0.59_1.38.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
40.67257308959961,0.9981995820999146,1.7011032104492188,0.00021058320999145508,3,42.37367630004883,0.998410165309906,2397_0.64_0.76.png,0.0,0.0,0.65,0.35,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
40.67257308959961,0.9981995820999146,1.4386520385742188,0.0001971721649169922,3,42.11122512817383,0.9983967542648315,2397_0.64_0.76.png,0.0,0.0,0.85,0.15,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
40.67257308959961,0.9981995820999146,1.6357765197753906,0.00020813941955566406,4,42.308349609375,0.9984077215194702,2397_0.64_0.76.png,0.0,0.0,0.75,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
48.764373779296875,0.9992415308952332,-0.5409393310546875,-1.055002212524414e-05,0,48.22343444824219,0.9992309808731079,2405_0.56_0.59.png,0.0,0.85,0.0,0.0,0.15,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
48.764373779296875,0.9992415308952332,-0.10710906982421875,5.227327346801758e-05,2,48.657264709472656,0.9992938041687012,2405_0.56_0.59.png,0.0,0.0,0.75,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
48.764373779296875,0.9992415308952332,-0.5409393310546875,-1.055002212524414e-05,2,48.22343444824219,0.9992309808731079,2405_0.56_0.59.png,0.0,0.85,0.0,0.0,0.15,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
42.88624572753906,0.9967190623283386,0.1659393310546875,0.0004457831382751465,4,43.05218505859375,0.9971648454666138,2409_0.55_1.95.png,0.15,0.0,0.85,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0061560628,3407,val_regular
42.88624572753906,0.9967190623283386,0.15883636474609375,0.0004420280456542969,2,43.045082092285156,0.9971610903739929,2409_0.55_1.95.png,0.25,0.0,0.75,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
42.88624572753906,0.9967190623283386,0.12332916259765625,0.0004138350486755371,4,43.00957489013672,0.9971328973770142,2409_0.55_1.95.png,0.3,0.0,0.7,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
46.595741271972656,0.9986326694488525,0.5877304077148438,0.00020456314086914062,3,47.1834716796875,0.9988372325897217,2411_0.81_0.52.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
46.595741271972656,0.9986326694488525,0.5743179321289062,0.0002135634422302246,0,47.17005920410156,0.9988462328910828,2411_0.81_0.52.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
46.595741271972656,0.9986326694488525,0.6297225952148438,0.00021314620971679688,0,47.2254638671875,0.9988458156585693,2411_0.81_0.52.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
43.20460510253906,0.9980798959732056,1.32232666015625,0.0001424551010131836,2,44.52693176269531,0.9982223510742188,2420_0.95_0.63.png,0.15,0.0,0.6,0.0,0.25,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031846323|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082323548,3407,val_regular
43.20460510253906,0.9980798959732056,1.2895126342773438,0.0001556873321533203,2,44.494117736816406,0.9982355833053589,2420_0.95_0.63.png,0.15,0.0,0.45,0.4,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
43.20460510253906,0.9980798959732056,1.3141517639160156,0.00016033649444580078,3,44.51875686645508,0.9982402324676514,2420_0.95_0.63.png,0.15,0.0,0.35,0.5,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
36.852535247802734,0.9927572011947632,0.826690673828125,0.0006301999092102051,3,37.67922592163086,0.9933874011039734,2421_0.95_1.35.png,0.0,0.0,0.75,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
36.852535247802734,0.9927572011947632,0.826690673828125,0.0006301999092102051,1,37.67922592163086,0.9933874011039734,2421_0.95_1.35.png,0.0,0.0,0.75,0.25,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
36.852535247802734,0.9927572011947632,0.70623779296875,0.0004640817642211914,2,37.558773040771484,0.9932212829589844,2421_0.95_1.35.png,0.05,0.8,0.0,0.0,0.15,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0018173444|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0081151067,2026,val_regular
44.35322189331055,0.9981392621994019,0.07883071899414062,0.00012260675430297852,0,44.43205261230469,0.9982618689537048,2427_0.71_0.9.png,0.0,1.0,0.0,0.0,0.0,0.0,20,tier|low_alpha=0.125|low_cond=diff_signed_mean_le_0.0084887714|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0079295431,3407,val_regular
44.35322189331055,0.9981392621994019,0.022167205810546875,0.00021755695343017578,1,44.375389099121094,0.998356819152832,2427_0.71_0.9.png,0.0,0.0,1.0,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043128548|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064543385,3411,val_regular
44.35322189331055,0.9981392621994019,-0.001598358154296875,0.00021398067474365234,0,44.35162353515625,0.9983532428741455,2427_0.71_0.9.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0033319948|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0083134607,2026,val_regular
44.581809997558594,0.9991245269775391,0.4191741943359375,0.00011432170867919922,3,45.00098419189453,0.9992388486862183,2435_0.72_0.78.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031155606|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0064665747,3407,val_regular
44.581809997558594,0.9991245269775391,0.4191741943359375,0.00011432170867919922,3,45.00098419189453,0.9992388486862183,2435_0.72_0.78.png,0.1,0.0,0.9,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
44.581809997558594,0.9991245269775391,0.5798797607421875,0.00011652708053588867,3,45.16168975830078,0.999241054058075,2435_0.72_0.78.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
41.73863220214844,0.9981087446212769,0.39575958251953125,0.0001519322395324707,1,42.13439178466797,0.9982606768608093,2436_0.83_1.9.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
41.73863220214844,0.9981087446212769,0.39575958251953125,0.0001519322395324707,3,42.13439178466797,0.9982606768608093,2436_0.83_1.9.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0031934751|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0084159346,3411,val_regular
41.73863220214844,0.9981087446212769,0.39575958251953125,0.0001519322395324707,4,42.13439178466797,0.9982606768608093,2436_0.83_1.9.png,0.2,0.0,0.8,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042057727|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0066262875,2026,val_regular
41.72721862792969,0.9962775111198425,0.3471031188964844,0.00024390220642089844,1,42.07432174682617,0.9965214133262634,2488_0.64_1.77.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
41.72721862792969,0.9962775111198425,0.4268646240234375,0.00025790929794311523,0,42.154083251953125,0.9965354204177856,2488_0.64_1.77.png,0.0,0.0,1.0,0.0,0.0,0.0,20,single|alpha=0.25|cond=diff_signed_mean_le_0.0062344847,3411,val_regular
41.72721862792969,0.9962775111198425,0.3471031188964844,0.00024390220642089844,3,42.07432174682617,0.9965214133262634,2488_0.64_1.77.png,0.05,0.0,0.95,0.0,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042836964|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0047808094,2026,val_regular
42.605648040771484,0.996218204498291,0.3443565368652344,0.0001207590103149414,1,42.95000457763672,0.996338963508606,2511_0.82_1.93.png,0.3,0.0,0.6,0.1,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0043521117|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063860903,3407,val_regular
42.605648040771484,0.996218204498291,0.3443565368652344,0.0001207590103149414,2,42.95000457763672,0.996338963508606,2511_0.82_1.93.png,0.3,0.0,0.6,0.1,0.0,0.0,20,tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0042649357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0062255123,3411,val_regular
