name,true_delta_psnr,baseline_delta_psnr,depth_surplus_psnr,normal_delta_psnr,shuffle_delta_psnr,zero_delta_psnr
1004_0.91_1.17.png,0.08186721801757812,-0.12704086303710938,0.2089080810546875,-0.013759613037109375,-0.043514251708984375,-0.12704086303710938
1009_0.84_0.56.png,-0.1288604736328125,0.193328857421875,-0.3221893310546875,0.1856842041015625,0.1697235107421875,0.193328857421875
100_0.65_1.43.png,0.37635040283203125,0.2744598388671875,0.10189056396484375,0.2598419189453125,0.3267974853515625,0.2744598388671875
1011_0.79_0.66.png,-0.16102981567382812,0.17088699340820312,-0.33191680908203125,0.16834259033203125,0.1344146728515625,0.17088699340820312
1015_0.7_1.92.png,-0.034297943115234375,-0.04140472412109375,0.007106781005859375,-0.07264328002929688,-0.07090377807617188,-0.04140472412109375
1018_0.88_0.54.png,-0.1493072509765625,-0.06449508666992188,-0.08481216430664062,-0.17383575439453125,-0.13577651977539062,-0.06449508666992188
1022_0.66_1.05.png,-0.2958030700683594,-0.2865180969238281,-0.00928497314453125,-0.3745002746582031,-0.3485832214355469,-0.2865180969238281
1024_0.69_1.66.png,-0.1834869384765625,-0.2093353271484375,0.025848388671875,-0.2559356689453125,-0.2212982177734375,-0.2093353271484375
1033_0.52_1.2.png,0.21776580810546875,0.0348663330078125,0.18289947509765625,0.07561492919921875,0.10370254516601562,0.0348663330078125
1045_0.58_1.58.png,0.07373428344726562,0.1172943115234375,-0.043560028076171875,0.11247634887695312,0.11831283569335938,0.1172943115234375
1055_0.8_1.95.png,0.060657501220703125,-0.11530303955078125,0.17596054077148438,-0.027923583984375,-0.04749298095703125,-0.11530303955078125
1057_0.96_1.31.png,-0.1249542236328125,-0.09897994995117188,-0.025974273681640625,-0.08005142211914062,-0.07469558715820312,-0.09897994995117188
1065_0.84_1.48.png,0.037982940673828125,-0.14959335327148438,0.1875762939453125,-0.06480789184570312,-0.10483932495117188,-0.14959335327148438
1071_0.69_1.75.png,0.03358650207519531,-0.09061622619628906,0.12420272827148438,-0.04174995422363281,-0.05052757263183594,-0.09061622619628906
1073_0.51_0.98.png,0.2561492919921875,0.01248931884765625,0.24365997314453125,0.043186187744140625,0.14534378051757812,0.01248931884765625
1077_0.94_0.84.png,0.1472320556640625,0.12874221801757812,0.018489837646484375,0.10404586791992188,0.12348175048828125,0.12874221801757812
1082_0.94_0.87.png,0.27489471435546875,0.11933517456054688,0.15555953979492188,0.14556121826171875,0.172943115234375,0.11933517456054688
1089_0.76_1.23.png,0.12540054321289062,0.0143585205078125,0.11104202270507812,0.10776519775390625,0.10085678100585938,0.0143585205078125
10_0.78_1.56.png,-0.022064208984375,-0.21698760986328125,0.19492340087890625,-0.15047454833984375,-0.16225433349609375,-0.21698760986328125
1102_0.65_0.94.png,0.09079742431640625,-0.019197463989257812,0.10999488830566406,-0.017274856567382812,0.01622772216796875,-0.019197463989257812
1105_0.82_0.89.png,0.14120864868164062,-0.12993621826171875,0.2711448669433594,-0.12108612060546875,-0.0741729736328125,-0.12993621826171875
1114_0.76_1.34.png,0.21758270263671875,0.04325103759765625,0.1743316650390625,0.11328506469726562,0.08726882934570312,0.04325103759765625
1122_0.94_0.53.png,0.21971511840820312,0.1255645751953125,0.09415054321289062,0.09182357788085938,0.1340789794921875,0.1255645751953125
1135_0.55_1.74.png,0.038257598876953125,0.114166259765625,-0.07590866088867188,0.06339263916015625,0.09292221069335938,0.114166259765625
1138_0.86_1.95.png,0.06188201904296875,-0.0591888427734375,0.12107086181640625,-0.006282806396484375,-0.004909515380859375,-0.0591888427734375
1141_0.93_1.87.png,0.043212890625,-0.033649444580078125,0.07686233520507812,0.002288818359375,0.009136199951171875,-0.033649444580078125
1145_0.9_1.2.png,-0.2617912292480469,-0.4085502624511719,0.146759033203125,-0.34566497802734375,-0.3658866882324219,-0.4085502624511719
1148_0.78_0.59.png,-0.5809860229492188,-0.7223892211914062,0.1414031982421875,-0.5779571533203125,-0.6811447143554688,-0.7223892211914062
1149_0.98_1.73.png,0.16852569580078125,0.0842132568359375,0.08431243896484375,0.036041259765625,0.08034133911132812,0.0842132568359375
1151_0.92_1.56.png,0.22028350830078125,0.058689117431640625,0.16159439086914062,0.036861419677734375,0.06785964965820312,0.058689117431640625
1156_0.91_1.37.png,0.3038902282714844,0.18878173828125,0.11510848999023438,0.15466690063476562,0.22353363037109375,0.18878173828125
1158_0.86_1.65.png,0.3297920227050781,0.24354934692382812,0.08624267578125,0.22053146362304688,0.2592353820800781,0.24354934692382812
