name,true_delta_psnr,baseline_delta_psnr,depth_surplus_psnr,normal_delta_psnr,shuffle_delta_psnr,zero_delta_psnr
1004_0.91_1.17.png,-0.00775146484375,-0.18088912963867188,0.17313766479492188,-0.09668731689453125,-0.119720458984375,-0.18088912963867188
1009_0.84_0.56.png,-0.05512237548828125,0.20880126953125,-0.26392364501953125,0.199371337890625,0.18425750732421875,0.20880126953125
100_0.65_1.43.png,0.5011634826660156,0.4055061340332031,0.0956573486328125,0.3913307189941406,0.441314697265625,0.4055061340332031
1011_0.79_0.66.png,-0.06593704223632812,0.20626068115234375,-0.2721977233886719,0.20531082153320312,0.17316436767578125,0.20626068115234375
1015_0.7_1.92.png,-0.19574737548828125,-0.20144271850585938,0.005695343017578125,-0.2333984375,-0.22484207153320312,-0.20144271850585938
1018_0.88_0.54.png,-0.07107925415039062,-0.004505157470703125,-0.0665740966796875,-0.10007858276367188,-0.058025360107421875,-0.004505157470703125
1022_0.66_1.05.png,-0.21673202514648438,-0.207550048828125,-0.009181976318359375,-0.29526519775390625,-0.26568603515625,-0.207550048828125
1024_0.69_1.66.png,0.003253936767578125,-0.02734375,0.030597686767578125,-0.0713348388671875,-0.034149169921875,-0.02734375
1033_0.52_1.2.png,0.36415863037109375,0.1916961669921875,0.17246246337890625,0.22310256958007812,0.24467086791992188,0.1916961669921875
1045_0.58_1.58.png,-0.13489151000976562,-0.08139419555664062,-0.053497314453125,-0.08749771118164062,-0.08272171020507812,-0.08139419555664062
1055_0.8_1.95.png,0.32559967041015625,0.17522430419921875,0.1503753662109375,0.23915863037109375,0.22654342651367188,0.17522430419921875
1057_0.96_1.31.png,-0.022281646728515625,0.021129608154296875,-0.0434112548828125,0.019084930419921875,0.029651641845703125,0.021129608154296875
1065_0.84_1.48.png,0.013820648193359375,-0.13631439208984375,0.15013504028320312,-0.07362747192382812,-0.10517501831054688,-0.13631439208984375
1071_0.69_1.75.png,0.19734954833984375,0.09691047668457031,0.10043907165527344,0.1355152130126953,0.1277751922607422,0.09691047668457031
1073_0.51_0.98.png,0.6777725219726562,0.4269981384277344,0.2507743835449219,0.45432281494140625,0.5391006469726562,0.4269981384277344
1077_0.94_0.84.png,0.061779022216796875,0.047985076904296875,0.0137939453125,0.0318603515625,0.047016143798828125,0.047985076904296875
1082_0.94_0.87.png,0.21230697631835938,0.0684356689453125,0.14387130737304688,0.08905410766601562,0.11174392700195312,0.0684356689453125
1089_0.76_1.23.png,0.28778839111328125,0.20241928100585938,0.08536911010742188,0.275970458984375,0.264495849609375,0.20241928100585938
10_0.78_1.56.png,0.20308685302734375,0.05786895751953125,0.1452178955078125,0.10699081420898438,0.099761962890625,0.05786895751953125
1102_0.65_0.94.png,0.18017578125,0.0718841552734375,0.1082916259765625,0.07241439819335938,0.10095977783203125,0.0718841552734375
