scope,fold,epoch,loss,l_gt,anchor,hinge,cvar,direction,residual
tier_a_partial,3,4,0.2529439153149724,0.005517513724043965,0.0014387385126610752,5.990176816794701e-06,0.24703676253557205,1.2766895625127006e-06,0.0016707578288333025
tier_a_partial,3,5,0.2375611567258602,0.005835933508933522,0.001454447101423284,5.99087792352293e-06,0.23133407533168793,1.5828628852077031e-06,0.0016072501202870626
tier_a_partial,3,6,0.14296859395108186,0.005425194889539853,0.0009259371145162731,3.1359671766040265e-06,0.13729176670312881,9.227287729451916e-07,0.0011111725398222916
tier_a_partial,3,7,0.11442892695777118,0.0056758006976451725,0.0009440652866032906,2.738145894909394e-06,0.10850337892770767,8.672880495996793e-07,0.0010223236531601287
tier_a_partial,3,8,0.08282036913442425,0.005365388933569193,0.0010667556016414892,2.0345285065559437e-06,0.07718262821435928,5.640719966670815e-07,0.0010422194864077028
tier_a_partial,3,9,0.08194581113639288,0.005286357656586915,0.0007444920756825013,1.7857484237993049e-06,0.07646358758211136,5.338236048757494e-07,0.0008145053434418514
tier_a_partial,3,10,0.16008390483330004,0.0055811983766034245,0.0010474958835402504,4.288716326072972e-06,0.15422546118497849,1.4921175948146015e-06,0.0010341325905756094
tier_a_partial,4,1,2.8402370278490707,0.006958465441130102,0.0040823200724844355,3.932640055381853e-05,2.832176133990288,3.942194696016088e-06,0.003755571979127126
tier_a_partial,4,2,0.28939094601082616,0.005880366341443732,0.0023077906953403726,7.398005607228697e-06,0.28292129933834076,1.281570003897059e-06,0.0021302955465216655
tier_a_partial,4,3,0.36293686396675184,0.006031157390680164,0.0019481357667245902,6.828610025877424e-06,0.35639791190624237,1.3125934952284979e-06,0.001958869761438109
tier_a_partial,4,4,0.44433283258695155,0.00561427790671587,0.002746719004790066,8.887024705472868e-06,0.43801408261060715,1.917436530662897e-06,0.00255515068420209
tier_a_partial,4,5,0.2341341779974755,0.005919656541664153,0.0015402591525344178,6.670821335319488e-06,0.22780708968639374,1.6842479375611674e-06,0.0015524245573033113
tier_a_partial,4,6,0.14831627751118504,0.0056160523381549865,0.001019257344523794,3.2473380997544155e-06,0.1424320638179779,1.0250753383900246e-06,0.001053779895300977
tier_a_partial,4,7,0.06792332790791988,0.005062366704805754,0.0009512076885584975,1.147551955682502e-06,0.06261932849884033,2.953415456641295e-07,0.0009524134147795849
tier_a_partial,4,8,0.10158494010102004,0.0057793329760897905,0.0008505358200636692,3.0192018698471657e-06,0.09558354318141937,1.1360815594940732e-06,0.0008047698993323138
tier_a_partial,4,9,0.06775928448769264,0.005416025698650628,0.0006911729433340952,1.2256372770025337e-06,0.062165699899196625,3.8832422433188185e-07,0.0006986198986851377
tier_a_partial,4,10,0.06208304120809771,0.005490779600222595,0.0008093284268397838,1.1409280205043615e-06,0.05638787895441055,3.163824097707213e-07,0.0007730941706540762
