count,mean_delta,hard_delta,easy_delta,p05_delta,cvar5_delta,worst_delta,severe_count,strong_reference_regression_count,residual_energy_hard_mean,residual_energy_easy_mean,residual_energy_easy_to_hard_ratio,fold,gate_pass,checkpoint
32,0.011982509733640345,0.0481404015202731,0.08915274713751842,-0.22153647569910967,-0.26595491403435645,-0.3077852737354121,3,3,5.580376623015582e-07,4.605076924235618e-07,0.8252269040843123,0,False,/sda/home/wangyuxin/ConvIR-B/repos/ConvIR-B-haze4k-v3-0-a0-anchored-partial-unfreeze/Dehazing/ITS/results/ConvIR-Haze4K-v3.0-a0-anchored-partial-unfreeze-20260707/tier_a_partial/fold_0/Final.pkl
32,0.058195376446558145,0.2066106995352115,0.05523307798646826,-0.26590404040640614,-0.38696390227123345,-0.4715105131710118,3,3,6.848769835698931e-07,4.5195264775088617e-07,0.6599033966583335,1,False,/sda/home/wangyuxin/ConvIR-B/repos/ConvIR-B-haze4k-v3-0-a0-anchored-partial-unfreeze/Dehazing/ITS/results/ConvIR-Haze4K-v3.0-a0-anchored-partial-unfreeze-20260707/tier_a_partial/fold_1/Final.pkl
32,0.1372091062665418,0.09437410408191971,0.19093130400673086,-0.6656313880197704,-0.8730782386663591,-1.0291127786172183,4,3,2.2446174199330926e-06,2.8651551815528364e-06,1.2764559145398777,2,False,/sda/home/wangyuxin/ConvIR-B/repos/ConvIR-B-haze4k-v3-0-a0-anchored-partial-unfreeze/Dehazing/ITS/results/ConvIR-Haze4K-v3.0-a0-anchored-partial-unfreeze-20260707/tier_a_partial/fold_2/Final.pkl
32,-0.11733932601114738,-0.05757026150470379,-0.22290580475196897,-0.39164440426339586,-0.43293013386258394,-0.4592289543597943,6,7,6.155155709564042e-07,5.223669852227886e-07,0.8486657525351001,3,False,/sda/home/wangyuxin/ConvIR-B/repos/ConvIR-B-haze4k-v3-0-a0-anchored-partial-unfreeze/Dehazing/ITS/results/ConvIR-Haze4K-v3.0-a0-anchored-partial-unfreeze-20260707/tier_a_partial/fold_3/Final.pkl
32,-0.05393899215779263,0.007041069228030494,-0.13067137966420272,-0.3438304847499062,-0.5115901105761758,-0.648273544941631,6,4,7.259137007054051e-07,4.060256717508537e-07,0.5593304980417082,4,False,/sda/home/wangyuxin/ConvIR-B/repos/ConvIR-B-haze4k-v3-0-a0-anchored-partial-unfreeze/Dehazing/ITS/results/ConvIR-Haze4K-v3.0-a0-anchored-partial-unfreeze-20260707/tier_a_partial/fold_4/Final.pkl
