scope,fold,epoch,loss,l_gt,anchor,hinge,cvar,direction,residual
tier_b_partial,1,8,0.0575041001138743,0.005821732760523446,0.0010078269224322867,1.6590203131272574e-06,0.05142400413751602,3.8513392119909895e-07,0.0010310668731108308
tier_b_partial,1,9,0.04981746993144043,0.005654573411447927,0.0010412171250209212,1.2982423527319042e-06,0.04389692097902298,2.891394625947896e-07,0.0010737988995970227
tier_b_partial,1,10,0.09993307842523791,0.005527447792701423,0.0016311212675645947,1.7205907738571113e-06,0.09398848563432693,3.4461082698555856e-07,0.0017151356260001194
tier_b_partial,2,1,1.4564991824445315,0.008095859258901328,0.005224830289080273,5.937924282761742e-05,1.4469389617443085,9.971439983047503e-06,0.005015906222979538
tier_b_partial,2,2,0.587884323176695,0.006330794654786587,0.002452736982377246,1.4136288598365354e-05,0.5808926150202751,3.492872432064864e-06,0.0024925649995566346
tier_b_partial,2,3,0.2324914201744832,0.005814666539663449,0.0020294032292440534,6.878331191728648e-06,0.22614863514900208,1.7947028099207785e-06,0.0019899822837032843
tier_b_partial,2,4,0.2865602701494936,0.0064295777410734445,0.0020199361933919135,8.581082681757835e-06,0.2795988619327545,1.7682833979293378e-06,0.00203681552738999
tier_b_partial,2,5,0.16100149124395102,0.005641633440973237,0.001423493813490495,3.4254132970090723e-06,0.15498749911785126,7.95988861213015e-07,0.0015366112420451827
tier_b_partial,2,6,0.31300869083497673,0.0062678079411853105,0.0019922924402635545,7.5813343869413075e-06,0.30622269213199615,1.9992970372584296e-06,0.0018914476822828874
tier_b_partial,2,7,0.17432084400206804,0.005718366868677549,0.0013284253909660038,4.873331818089355e-06,0.1682480201125145,1.3363384478992657e-06,0.001446935839339858
tier_b_partial,2,8,0.17120658153726254,0.005355793924536556,0.0016032663443183992,3.400382865947904e-06,0.16544752568006516,8.031559571852753e-07,0.0014358461121446453
tier_b_partial,2,9,0.08925527073733974,0.006067890935810283,0.0012067921707057394,2.7388917942516855e-06,0.08287397772073746,8.251738208286952e-07,0.0012487901294662151
tier_b_partial,2,10,0.12209327024174854,0.005281943158479407,0.0013016955890634563,1.6712505157556734e-06,0.1164802685379982,2.8481037805949683e-07,0.0013190446370572317
tier_b_partial,3,1,0.4911526006180793,0.0061505192425101995,0.0027588535122049507,1.4853930196068177e-05,0.48426294326782227,2.018421799476755e-06,0.002951452537672594
tier_b_partial,3,2,0.6636130329861771,0.006275139807257801,0.002775694552838104,1.4396473773103935e-05,0.6565861254930496,2.976064733317685e-06,0.003059085378481541
tier_b_partial,3,3,0.5217479574494064,0.005971964783384465,0.0023686060376348905,1.6706207020433794e-05,0.5151156708598137,3.810709957363656e-06,0.0026826908651855774
tier_b_partial,3,4,0.43201701520592906,0.005689910321962088,0.002044146749540232,8.549217454856262e-06,0.4257798418402672,1.352105547081095e-06,0.002291484343004413
tier_b_partial,3,5,0.31212406532722525,0.005839656121679582,0.002075451055134181,7.741294922425368e-06,0.30573754757642746,1.9742815140499914e-06,0.0021285796465235762
tier_b_partial,3,6,0.21600656560622156,0.005525812492123805,0.0012987345544388518,4.767151835949335e-06,0.2101387083530426,1.41148502263988e-06,0.0013141750823706388
tier_b_partial,3,7,0.1132955747161759,0.005482774417032488,0.0010256140049023088,1.5828331356715353e-06,0.10753978788852692,4.2013038026311733e-07,0.0012525473757705186
tier_b_partial,3,8,0.15567654176265933,0.005420627247076482,0.001466148756662733,3.168122873375978e-06,0.14988170564174652,9.299667700357617e-07,0.0013999347211210988
tier_b_partial,3,9,0.07998675413546152,0.005255538490018807,0.0009040481345437001,1.8533539787313202e-06,0.07448703050613403,3.700265867045971e-07,0.001156411675765412
tier_b_partial,3,10,0.27704276924487203,0.005581093384535052,0.0013657386789418524,5.313748488333658e-06,0.2710985094308853,1.6409482552770527e-06,0.0014237879549909849
tier_b_partial,4,1,2.9012537823582534,0.006995361763983965,0.00424700276562362,4.08875661150887e-05,2.8931128084659576,4.211222235817047e-06,0.0038668185407004785
tier_b_partial,4,2,0.5645114256767556,0.00618059013504535,0.003315123474749271,1.2650030726035766e-05,0.5574733540415764,1.6075659070580173e-06,0.0032223762973444536
tier_b_partial,4,3,0.4761153953149915,0.006164355203509331,0.0023004281574685592,1.1109389504326828e-05,0.4693485423922539,2.554481403294062e-06,0.0021484683893504553
tier_b_partial,4,4,0.3803562438406516,0.005523941043065861,0.002531766796892043,6.96725783200236e-06,0.37418633699417114,1.2306136871753637e-06,0.002390360677964054
tier_b_partial,4,5,0.2682995794166345,0.005988381366478279,0.0016792228416306898,7.401469133583305e-06,0.2618672624230385,1.7287693001577509e-06,0.001692801648459863
tier_b_partial,4,6,0.16232065402437001,0.005627539765555412,0.0014451275928877294,3.8678979592532414e-06,0.15632320940494537,1.1512339739283561e-06,0.0013478209511958994
tier_b_partial,4,7,0.1457400320796296,0.005133998376550153,0.0011684434321068693,2.3302210649944755e-06,0.14030514657497406,6.419127749346387e-07,0.0011865940723509993
tier_b_partial,4,8,0.12103179740370251,0.005741985980421305,0.000992167484582751,3.073362563554838e-06,0.11502623558044434,1.091542922715405e-06,0.0010707306137192063
tier_b_partial,4,9,0.12202403406263329,0.005448489100672305,0.0009960652496374678,2.8717214490825427e-06,0.11631273478269577,9.255062469737396e-07,0.001064516392943915
tier_b_partial,4,10,0.0715118179214187,0.005441502056783065,0.0010850309081433807,1.733209899157373e-06,0.0657917857170105,5.406418875919528e-07,0.0011071090084442403
