low_size,K,mapper,split,count,coeff_mse,coeff_mae,coeff_mse_norm,coeff_mae_norm,coeff_corr,sign_accuracy,pred_true_coeff_norm_ratio,lowspace_weighted_field_l1
32,8,kernel_knn_5,train,90,0.025510743260383606,0.1071070060133934,0.343896070086624,0.5841096861790585,0.8242227435112,0.800000011920929,0.7136756181716919,0.008436234213072668
32,8,kernel_knn_5,mini_val,114,0.06897630542516708,0.17923720180988312,1.1792423335051445,1.1224129872284565,0.20152568817138672,0.5339912176132202,0.8371946215629578,0.011354770755465746
32,8,kernel_knn_5,overall,204,0.04980031028389931,0.14741505682468414,0.761311003344874,0.8664557994740232,0.5095785856246948,0.6513480544090271,0.7827009558677673,0.010067181104409977
32,8,knn_9,train,90,0.042311783879995346,0.14078453183174133,0.5703815073581735,0.7677705853977566,0.6755046844482422,0.7208333611488342,0.574164092540741,0.00988417451016826
32,8,knn_9,mini_val,114,0.05901327729225159,0.16722650825977325,1.008911022313317,1.0472000387437796,0.24866974353790283,0.5361841917037964,0.6770774722099304,0.010725412957001057
32,8,knn_9,overall,204,0.05164496973156929,0.1555609256029129,0.789510818304446,0.9143344585247372,0.4550449848175049,0.6176470518112183,0.6316744685173035,0.010354278348104234
32,8,kernel_knn_9,train,90,0.03773990273475647,0.1328372061252594,0.5087505331955202,0.7244297237944041,0.7295994758605957,0.7430555820465088,0.5862781405448914,0.00953249321040936
32,8,kernel_knn_9,mini_val,114,0.059655316174030304,0.16772103309631348,1.0198875369944516,1.0502968350195245,0.24467280507087708,0.531798243522644,0.6839069724082947,0.010754296071902411
32,8,kernel_knn_9,overall,204,0.04998674988746643,0.15233111381530762,0.7641611567042758,0.8953507182280569,0.48111218214035034,0.625,0.6408354043960571,0.0102152653977143
32,8,mlp_early_h32_wd1e-2,train,90,0.019968697801232338,0.07897181063890457,0.26918685310339124,0.4306739703237936,0.8567899465560913,0.8694444298744202,0.7681416869163513,0.007738290247520949
32,8,mlp_early_h32_wd1e-2,mini_val,114,0.12209711223840714,0.21677224338054657,2.087413680143626,1.3574636224183527,0.1814558506011963,0.547149121761322,1.3074212074279785,0.013313842436951518
32,8,mlp_early_h32_wd1e-2,overall,204,0.07704045623540878,0.15597793459892273,1.1777385863735936,0.9167854962328816,0.43215319514274597,0.689338207244873,1.069503664970398,0.010854040000438032
32,16,zero_field,train,90,0.04055335745215416,0.12334299087524414,1.0,1.0,,0.0,0.0,0.013083929820271654
32,16,zero_field,mini_val,114,0.031878236681222916,0.10721587389707565,1.0,1.0,,0.0,0.0,0.011442080426723972
32,16,zero_field,overall,204,0.03570549562573433,0.11433076113462448,1.0,1.0,,0.0,0.0,0.012166425747406773
32,16,mean_coeff,train,90,0.04013244807720184,0.12213633954524994,0.9896208501244584,0.9902171066111517,0.0936041995882988,0.5472221970558167,0.1245003417134285,0.011928052471333068
32,16,mean_coeff,mini_val,114,0.03169254586100578,0.10750383883714676,0.9941749971281658,1.0026858424000493,0.050752393901348114,0.5455043911933899,0.1540563851594925,0.01041686797061591
32,16,mean_coeff,overall,204,0.03541602939367294,0.11395934969186783,0.9918929501750774,0.9967514303318656,0.07082102447748184,0.546262264251709,0.14101694524288177,0.01108356701504995
32,16,ridge_0.0001,train,90,0.0020947339944541454,0.028602072969079018,0.05165377483049495,0.23189054170097692,0.9737880825996399,0.9125000238418579,0.9849546551704407,0.005419196745274838
32,16,ridge_0.0001,mini_val,114,0.38499584794044495,0.36247432231903076,12.077074770174386,3.3807897015976973,0.20818178355693817,0.547149121761322,4.206317901611328,0.032158490125425945
32,16,ridge_0.0001,overall,204,0.21606887876987457,0.2151777297258377,6.051417995557675,1.8820633011658683,0.32418298721313477,0.7083333134651184,2.785128116607666,0.020361743045947518
32,16,ridge_0.001,train,90,0.0021952891256660223,0.029164597392082214,0.054133350814567646,0.2364511934170697,0.9725270867347717,0.9069444537162781,0.9780458807945251,0.0054433174988317784
32,16,ridge_0.001,mini_val,114,0.3348419666290283,0.3359140157699585,10.503779427243499,3.1330623307927974,0.20969229936599731,0.5575658082962036,3.8913848400115967,0.029811172006955454
32,16,ridge_0.001,overall,204,0.18808607757091522,0.20058338344097137,5.2677066730129445,1.7544130857729918,0.33589035272598267,0.7117034196853638,2.606088399887085,0.019060647959253833
32,16,ridge_0.01,train,90,0.002703068545088172,0.03236544504761696,0.06665461788897055,0.2624019801851014,0.9661597609519958,0.9027777910232544,0.961082398891449,0.005588959180056524
32,16,ridge_0.01,mini_val,114,0.26621752977371216,0.30113473534584045,8.351074510044057,2.8086767789154212,0.19475126266479492,0.5520833134651184,3.3938212394714355,0.026523615399907226
32,16,ridge_0.01,overall,204,0.14996115863323212,0.18256008625030518,4.199946142888696,1.5967713714014433,0.343376487493515,0.7068014740943909,2.320554256439209,0.017287737655855447
32,16,ridge_0.1,train,90,0.004090859089046717,0.04020046815276146,0.10087596554423914,0.3259242204806142,0.9486514329910278,0.8805555701255798,0.9273948073387146,0.005982846307458346
32,16,ridge_0.1,mini_val,114,0.19275537133216858,0.25628024339675903,6.0466133450131,2.390319959922923,0.18407349288463593,0.5498903393745422,2.7588677406311035,0.022160433724562455
32,16,ridge_0.1,overall,204,0.10952103137969971,0.1609509289264679,3.0673438208980826,1.4077657432626391,0.35827890038490295,0.6957720518112183,1.9508649110794067,0.015023262805251819
32,16,ridge_1,train,90,0.006855685263872147,0.0519942007958889,0.16905345684289275,0.4215415924888564,0.9130367636680603,0.8479166626930237,0.8714479804039001,0.006631566584825513
32,16,ridge_1,mini_val,114,0.12913481891155243,0.2108568698167801,4.050877098469379,1.966657194989587,0.178461492061615,0.5427631735801697,2.1692373752593994,0.017904597778936018
32,16,ridge_1,overall,204,0.07518815249204636,0.14077039062976837,2.1057865511844445,1.2312556063893534,0.377456396818161,0.6773896813392639,1.5966832637786865,0.012931201663887266
32,16,ridge_10,train,90,0.011232683435082436,0.06749726086854935,0.2769852890314946,0.5472322374347138,0.8573798537254333,0.8069444298744202,0.7603203654289246,0.007566548959714657
32,16,ridge_10,mini_val,114,0.08220841735601425,0.17047175765037537,2.5788257417775267,1.5899861788565344,0.2032381296157837,0.5438596606254578,1.6036901473999023,0.014248251576705857
32,16,ridge_10,overall,204,0.05089559778571129,0.12504184246063232,1.4254275677671553,1.0936850347160336,0.40172889828681946,0.6599264740943909,1.2316153049468994,0.011300441598621504
32,16,pls_2,train,90,0.033443134278059006,0.11466863751411438,0.8246699257272603,0.9296729121000197,0.4171118140220642,0.606249988079071,0.4454050660133362,0.011116208956856775
32,16,pls_2,mini_val,114,0.0399930402636528,0.11768904328346252,1.2545562247867277,1.0976830109731777,0.06217030808329582,0.5449561476707458,0.6470856666564941,0.011475403413533742
32,16,pls_2,overall,204,0.037103377282619476,0.1163565069437027,1.0391503221671468,1.0177182919887404,0.20990745723247528,0.5719975233078003,0.558108925819397,0.01131693527088214
32,16,pls_4,train,90,0.027071695774793625,0.10468021780252457,0.6675574471665748,0.8486920664053288,0.5756312608718872,0.636805534362793,0.5719533562660217,0.010174264281838517
32,16,pls_4,mini_val,114,0.037552110850811005,0.12511269748210907,1.177985822312755,1.1669232636411087,0.28096625208854675,0.5389254093170166,0.8877883553504944,0.01130248246549537
32,16,pls_4,overall,204,0.03292839974164963,0.11609837412834167,0.9222221723738476,1.0154605197776636,0.4002285301685333,0.5821078419685364,0.7484493851661682,0.01080473914917617
32,16,pls_8,train,90,0.023029467090964317,0.0960875004529953,0.5678806524992424,0.7790268402862345,0.656651496887207,0.699305534362793,0.6706763505935669,0.00964240651412621
32,16,pls_8,mini_val,114,0.04938425496220589,0.14511024951934814,1.5491526540831055,1.3534399734376092,0.2517484128475189,0.5328947305679321,1.1483783721923828,0.012347386295894871
32,16,pls_8,overall,204,0.03775713965296745,0.12348255515098572,1.0574601750032682,1.0800466464627574,0.39899471402168274,0.6063112616539001,0.937627375125885,0.011154012862761638
32,16,pls_12,train,90,0.01926996186375618,0.08761008083820343,0.47517549900748296,0.7102963874681543,0.723911464214325,0.7243055701255798,0.7362390160560608,0.009016584057867061
32,16,pls_12,mini_val,114,0.061982572078704834,0.16065844893455505,1.9443538454940368,1.4984576732432628,0.21657142043113708,0.5301535129547119,1.374166488647461,0.013085564125230341
32,16,pls_12,overall,204,0.0431387759745121,0.12843123078346252,1.2081830883036482,1.1233304974873275,0.393955796957016,0.6158088445663452,1.0927280187606812,0.011290425860217128
32,16,pls_16,train,90,0.0151511300355196,0.07800707966089249,0.3736097573029625,0.6324403122330082,0.7910622954368591,0.7701388597488403,0.8081425428390503,0.00829315043486706
32,16,pls_16,mini_val,114,0.09832368791103363,0.18315300345420837,3.084351524654711,1.7082638679980384,0.1704305112361908,0.5438596606254578,1.7301546335220337,0.015231536222807467
32,16,pls_16,overall,204,0.06162991374731064,0.13676510751247406,1.726062407684143,1.1962231874887383,0.3533395230770111,0.6436887383460999,1.3233846426010132,0.012170483669304346
32,16,knn_1,train,90,0.0,0.0,0.0,0.0,0.9999999403953552,1.0,1.0,0.004735375564040134
32,16,knn_1,mini_val,114,0.06265345960855484,0.15433065593242645,1.9653991604077432,1.4394384928539568,0.12513120472431183,0.5213815569877625,1.297917366027832,0.014034277780789988
32,16,knn_1,overall,204,0.03501223027706146,0.08624359965324402,0.9805837914717754,0.7543341686643035,0.5388677716255188,0.732536792755127,1.1664832830429077,0.00993182092045917
32,16,kernel_knn_1,train,90,0.0,0.0,0.0,0.0,0.9999999403953552,1.0,1.0,0.004735375564040134
32,16,kernel_knn_1,mini_val,114,0.06265345960855484,0.15433065593242645,1.9653991604077432,1.4394384928539568,0.12513120472431183,0.5213815569877625,1.297917366027832,0.014034277780789988
32,16,kernel_knn_1,overall,204,0.03501223027706146,0.08624359965324402,0.9805837914717754,0.7543341686643035,0.5388677716255188,0.732536792755127,1.1664832830429077,0.00993182092045917
32,16,knn_3,train,90,0.009712709113955498,0.05794944241642952,0.23950443869942925,0.46982355466832126,0.8744754791259766,0.8416666388511658,0.8434199094772339,0.007154889548862601
32,16,knn_3,mini_val,114,0.04541236162185669,0.13083797693252563,1.4245568873828494,1.220322813934498,0.1468288004398346,0.5197368264198303,0.9615914821624756,0.01229002413440042
32,16,knn_3,overall,204,0.029662515968084335,0.09868127107620239,0.8307549145657402,0.86312091423939,0.5101074576377869,0.6617646813392639,0.9094569683074951,0.010024523581957264
32,16,kernel_knn_3,train,90,0.007701165974140167,0.05106528103351593,0.18990205640127802,0.41401040035721326,0.9036252498626709,0.8590278029441833,0.8522447347640991,0.0067388517394403324
32,16,kernel_knn_3,mini_val,114,0.04565257206559181,0.13083595037460327,1.432092136152635,1.2203039122751753,0.14329074323177338,0.5197368264198303,0.9601004123687744,0.012304490598162117
32,16,kernel_knn_3,overall,204,0.02890930511057377,0.09564300626516342,0.809659818578116,0.8365465716837464,0.525943398475647,0.6694239974021912,0.9125170111656189,0.009849061689902506
32,16,knn_5,train,90,0.017030350863933563,0.08099432289600372,0.41994922082657116,0.6566593068748091,0.7725285291671753,0.7659721970558167,0.6805920600891113,0.008591416919317568
32,16,knn_5,mini_val,114,0.03739370033144951,0.12101389467716217,1.1730165851198207,1.128693823764681,0.20234371721744537,0.5180920958518982,0.7951139211654663,0.011384817747158967
32,16,knn_5,overall,204,0.028409866616129875,0.103358194231987,0.7956720980412266,0.9040278679705693,0.4828120172023773,0.6274510025978088,0.744589626789093,0.010152435028993644
32,16,kernel_knn_5,train,90,0.014220727607607841,0.07372033596038818,0.3506670840851045,0.5976856523201466,0.8210134506225586,0.7888888716697693,0.6985340714454651,0.008094470771594803
32,16,kernel_knn_5,mini_val,114,0.03799223154783249,0.1215209811925888,1.191792128521678,1.1334234080789722,0.19472533464431763,0.5257675647735596,0.8012192845344543,0.01144608636658947
32,16,kernel_knn_5,overall,204,0.027504799887537956,0.10043246299028397,0.7703239909016747,0.8784378061825787,0.5059316754341125,0.641850471496582,0.7559170722961426,0.009967432427621234
32,16,knn_9,train,90,0.023615121841430664,0.09672563523054123,0.5823222372966865,0.7842005009297597,0.6657035946846008,0.7013888955116272,0.5579314827919006,0.009753006148586896
32,16,knn_9,mini_val,114,0.0326463021337986,0.11376671493053436,1.0240937245135673,1.0610995442684852,0.24060535430908203,0.5219298005104065,0.6435746550559998,0.010794139483562821
32,16,knn_9,overall,204,0.028661957010626793,0.10624859482049942,0.8027323667779873,0.9293089083469994,0.4483088552951813,0.6011029481887817,0.605790913105011,0.010334815953426384
32,16,kernel_knn_9,train,90,0.02103462629020214,0.09119701385498047,0.5186901310210703,0.7393773509775041,0.7219215631484985,0.7250000238418579,0.5704167485237122,0.00935070452226227
32,16,kernel_knn_9,mini_val,114,0.03297833725810051,0.11401341110467911,1.034509455083053,1.063400473834023,0.23703666031360626,0.5202850699424744,0.6511984467506409,0.010821850152681452
32,16,kernel_knn_9,overall,204,0.027709055691957474,0.10394735634326935,0.7760445613864126,0.9091810052840577,0.47559621930122375,0.610600471496582,0.615559458732605,0.010172815315731812
32,16,mlp_early_h32_wd1e-2,train,90,0.015276523306965828,0.06404808163642883,0.376701813776811,0.5192681090505626,0.7892716526985168,0.8263888955116272,0.7740916013717651,0.007989766255076641
32,16,mlp_early_h32_wd1e-2,mini_val,114,0.06672059744596481,0.1586005538702011,2.0929826863750254,1.4792637331152416,0.12938496470451355,0.5290570259094238,1.3589167594909668,0.013896787563783567
32,16,mlp_early_h32_wd1e-2,overall,204,0.04402468353509903,0.11688623577356339,1.2329946066725017,1.0223515929884333,0.383213609457016,0.6602328419685364,1.1009055376052856,0.011290748751118747
32,32,zero_field,train,90,0.021581802517175674,0.08060276508331299,1.0,1.0,,0.0,0.0,0.013083929820271654
32,32,zero_field,mini_val,114,0.016872351989150047,0.07037630677223206,1.0,1.0,,0.0,0.0,0.011442080426723972
32,32,zero_field,overall,204,0.018950052559375763,0.07488798350095749,1.0,1.0,,0.0,0.0,0.012166425747406773
32,32,mean_coeff,train,90,0.021337125450372696,0.07974788546562195,0.9886628067044791,0.989393916985262,0.10253903269767761,0.5503472089767456,0.1273636668920517,0.01192081237826206
32,32,mean_coeff,mini_val,114,0.01682075671851635,0.0709804892539978,0.9969420226257207,1.0085850268290029,0.059560906141996384,0.5189144611358643,0.1564590483903885,0.010431199480168926
32,32,mean_coeff,overall,204,0.018813274800777435,0.07484845817089081,0.9927821963464342,0.9994722073125901,0.07968820631504059,0.5327818393707275,0.14362283051013947,0.011088381641092366
32,32,ridge_0.0001,train,90,0.0011540063424035907,0.019732249900698662,0.05347126781857936,0.24480859782295217,0.9728749394416809,0.9083333611488342,0.9824172854423523,0.004784878214629588
32,32,ridge_0.0001,mini_val,114,0.206789031624794,0.24195396900177002,12.256088052084973,3.4380032158384917,0.1941177248954773,0.5290570259094238,4.118194580078125,0.03298840034761734
32,32,ridge_0.0001,overall,204,0.11606770008802414,0.14391498267650604,6.124927607686147,1.9217366518443644,0.3144620358943939,0.6963847875595093,2.7347636222839355,0.020545669994828625
32,32,ridge_0.001,train,90,0.0012094995472580194,0.02012171410024166,0.05604256392835819,0.2496404940878066,0.9715675115585327,0.9069444537162781,0.9754703044891357,0.0048185129883092795
32,32,ridge_0.001,mini_val,114,0.17995965480804443,0.22427746653556824,10.665949532333695,3.186832001023106,0.19631899893283844,0.5350877046585083,3.8100271224975586,0.0305761560534658
32,32,ridge_0.001,overall,204,0.10109928250312805,0.13420875370502472,5.335039688484029,1.7921266861633252,0.32643821835517883,0.6991421580314636,2.5594871044158936,0.019212489995308512
32,32,ridge_0.01,train,90,0.0014864440308883786,0.02228475734591484,0.06887487871809624,0.27647633828542695,0.9650408625602722,0.9013888835906982,0.9579830765724182,0.004995096785405334
32,32,ridge_0.01,mini_val,114,0.14283286035060883,0.19997337460517883,8.465497901090439,2.841487196143704,0.18302984535694122,0.530975878238678,3.323970317840576,0.027197376115752233
32,32,ridge_0.01,overall,204,0.08047415316104889,0.12158134579658508,4.246645380475916,1.6235094084891548,0.3350300192832947,0.6943933963775635,2.2801523208618164,0.01740225288177566
32,32,ridge_0.1,train,90,0.0022367502097040415,0.027419280260801315,0.10364056514389587,0.3401779111728993,0.9472408890724182,0.8812500238418579,0.9227045774459839,0.005442369748674887
32,32,ridge_0.1,mini_val,114,0.10364249348640442,0.17066611349582672,6.142741305601784,2.4250507212345704,0.17180661857128143,0.5367324352264404,2.7154862880706787,0.022739724975481438
32,32,ridge_0.1,overall,204,0.05890467017889023,0.10746898502111435,3.1084172455103003,1.4350631436048789,0.3496825397014618,0.688725471496582,1.9245529174804688,0.01510853884600796
32,32,ridge_1,train,90,0.0037130406126379967,0.03493517264723778,0.17204497213256437,0.4334239974413772,0.9115016460418701,0.8454861044883728,0.8628549575805664,0.006179631347847166
32,32,ridge_1,mini_val,114,0.06950357556343079,0.14050236344337463,4.119376812914159,1.9964441143253027,0.16619306802749634,0.5276864171028137,2.133662223815918,0.0183358171889699
32,32,ridge_1,overall,204,0.040478333830833435,0.09392859786748886,2.1360539082413417,1.2542546010240472,0.3689943850040436,0.6678921580314636,1.5730119943618774,0.012972794023768695
32,32,ridge_10,train,90,0.0060642012394964695,0.04501257836818695,0.2809867820201919,0.5584495559384451,0.8552970886230469,0.8034722208976746,0.7487012147903442,0.0072307191940751084
32,32,ridge_10,mini_val,114,0.04420756921172142,0.11400843411684036,2.6201189520079704,1.6199831924374861,0.18978135287761688,0.5175438523292542,1.575773000717163,0.014544485881205646
32,32,ridge_10,overall,204,0.02737961709499359,0.08356908708810806,1.4448306678414569,1.1159211822954156,0.3926955461502075,0.6436887383460999,1.2108885049819946,0.011317824107471584
32,32,pls_2,train,90,0.018253039568662643,0.0763661116361618,0.8457606612856425,0.9474378646592078,0.39183592796325684,0.5885416865348816,0.4044676125049591,0.011174809062001663
32,32,pls_2,mini_val,114,0.02086646854877472,0.07738050818443298,1.236725535491029,1.0995249926210184,0.04694751650094986,0.5010964870452881,0.6051386594772339,0.011495569378593907
32,32,pls_2,overall,204,0.01971348375082016,0.07693297415971756,1.0402864946707855,1.027307327065816,0.1911671906709671,0.539675235748291,0.5166073441505432,0.011354057474214977
32,32,pls_4,train,90,0.015398621559143066,0.07110486924648285,0.7135002531363271,0.8821641437857264,0.5347017049789429,0.6156250238418579,0.5275988578796387,0.010343785183488212
32,32,pls_4,mini_val,114,0.019784877076745033,0.08188583701848984,1.172621166833641,1.1635426860847866,0.25222060084342957,0.5038377046585083,0.8273136019706726,0.0113847114341201
32,32,pls_4,overall,204,0.017849763855338097,0.0771295353770256,0.9419374325960228,1.0299320634803775,0.36658987402915955,0.5531556606292725,0.6950865387916565,0.010925479264723679
32,32,pls_8,train,90,0.012760762125253677,0.06558562815189362,0.5912741586388878,0.8136895562342397,0.6389316916465759,0.6746527552604675,0.6388182640075684,0.009674139495932174
32,32,pls_8,mini_val,114,0.023122243583202362,0.0889093428850174,1.3704220726352423,1.2633419820219638,0.26617106795310974,0.5065789222717285,0.9874647855758667,0.011883438194776039
32,32,pls_8,overall,204,0.01855100318789482,0.07861947268247604,0.9789420440797929,1.0498276092782075,0.41152119636535645,0.5807291865348816,0.8336500525474548,0.010908747592344921
32,32,pls_12,train,90,0.010874341242015362,0.05988413095474243,0.5038662193929871,0.7429538042875419,0.7040699124336243,0.7097222208976746,0.7065257430076599,0.009034134845160741
32,32,pls_12,mini_val,114,0.032764982432127,0.10619790852069855,1.9419333151179445,1.5090008753144801,0.19793212413787842,0.5035635828971863,1.3155295848846436,0.01346972722630501
32,32,pls_12,overall,204,0.023107346147298813,0.08576535433530807,1.2193816389108736,1.145248547575213,0.37508800625801086,0.5945159196853638,1.046851396560669,0.011512848234623714
