low_size,K,mapper,family,index,name,anchor_psnr,oracle_gain,output_gain,P_benefit,proxy_score,M_safe_mean,coeff_mse_norm,coeff_mae_norm,coeff_corr,sign_accuracy,pred_true_coeff_norm_ratio,weighted_field_l1,nn_distance,confidence_proxy,kernel_confidence
32,32,ridge_0.001,ridge,245,1221_0.76_0.69.png,39.40924072265625,0.25000762939453125,-0.16988754272460938,1.0,0.9961631298065186,0.030548909679055214,2.8866653011289243,2.4259517313778622,-0.01852937415242195,0.59375,1.3361116647720337,0.019377464136819532,5.35880708694458,0.15726220127877824,
32,32,ridge_0.001,ridge,170,1154_0.96_0.62.png,44.20916748046875,0.26007080078125,-0.15102386474609375,1.0,0.9955796599388123,0.03663298487663269,10.034438839616021,3.2326845955757157,0.07417178153991699,0.4375,3.0633184909820557,0.01915699911095531,4.624457836151123,0.17779491448447068,
32,32,ridge_0.001,ridge,227,1205_0.78_1.01.png,40.097660064697266,1.0125656127929688,-0.13330459594726562,1.0,0.9999849796295166,0.13901129364967346,32.052425998751154,3.9243500040580823,0.6246200203895569,0.65625,6.231313228607178,0.02947919493764909,6.257483005523682,0.137788817312958,
32,32,ridge_0.001,ridge,249,1225_0.98_0.8.png,40.43241882324219,0.16626358032226562,0.054645538330078125,1.0,0.9985482096672058,0.020504839718341827,8.293707490157209,3.0118970853832123,0.38588109612464905,0.59375,3.146643877029419,0.015667292840489365,7.212799549102783,0.12176116000654687,
32,32,ridge_0.001,ridge,203,1184_0.56_0.9.png,43.46466827392578,0.18091583251953125,0.07167434692382812,1.0,0.9974160194396973,0.02416927181184292,77.40963707683258,7.65994549191234,-0.30572110414505005,0.40625,8.42771053314209,0.040812499789556624,7.349582672119141,0.11976646489640637,
32,32,ridge_0.001,ridge,139,1126_0.73_0.82.png,40.25669860839844,0.21416854858398438,0.09002304077148438,1.0,0.9986003041267395,0.028175506740808487,8.023098606909754,2.8976949345048246,0.6330223083496094,0.46875,3.357503652572632,0.02573983447980854,6.918545246124268,0.1262858225744748,
32,32,ridge_0.001,ridge,169,1153_0.71_0.99.png,43.1990966796875,0.2693328857421875,0.21780014038085938,1.0,0.9958741068840027,0.037759531289339066,21.476275907805906,4.304198481083977,-0.1809600442647934,0.53125,4.350046157836914,0.014161743464259887,5.624054908752441,0.1509649321714843,
32,32,ridge_0.001,ridge,230,1208_0.63_0.83.png,41.218048095703125,0.16279220581054688,0.2205047607421875,1.0,0.9999092817306519,0.02353825233876705,29.428389347667018,3.5720413602292926,0.5095454454421997,0.5625,5.861512184143066,0.03562536442732898,6.417707920074463,0.13481253384131112,
32,32,ridge_0.001,ridge,213,1193_0.97_1.06.png,39.367794036865234,0.7452163696289062,0.2451629638671875,1.0,0.9999575614929199,0.09147374331951141,5.6182880343333315,2.6067065456969956,0.08099319785833359,0.46875,2.2361221313476562,0.015898442883117016,5.577680587768555,0.1520292733367956,
32,32,ridge_0.001,ridge,171,1155_0.63_1.27.png,40.32396697998047,0.34104156494140625,0.26387786865234375,1.0,0.9976379871368408,0.04504396393895149,10.809429705738152,3.1626869522575576,-0.04373908042907715,0.5,3.087359666824341,0.01599500889972578,5.411981582641602,0.15595802750076226,
32,32,ridge_0.001,ridge,226,1204_0.79_1.15.png,39.638465881347656,0.5391273498535156,0.40972137451171875,1.0,0.9992645382881165,0.06792836636304855,8.397374504543683,2.5231099162743424,0.33829769492149353,0.59375,3.0781614780426025,0.01133421962582533,4.949462890625,0.16808239977019984,
32,32,ridge_0.001,ridge,136,1123_0.7_1.0.png,40.5892219543457,0.4344940185546875,0.4672660827636719,1.0,0.9951924085617065,0.05848567932844162,24.01338692128286,4.125345409481087,-0.1947924941778183,0.46875,4.592452049255371,0.03276592103212592,8.34798526763916,0.10697492254954641,
32,32,ridge_0.001,ridge,177,1160_0.83_0.65.png,41.24397277832031,0.12034988403320312,0.5462837219238281,1.0,0.998596727848053,0.014601299539208412,124.36063803369422,7.48038400243608,0.810132622718811,0.53125,11.942923545837402,0.06065451276475648,6.495206832885742,0.13341859968592598,
32,32,ridge_0.001,ridge,211,1191_0.97_0.75.png,40.636653900146484,1.4227027893066406,0.5500679016113281,1.0,0.9999958276748657,0.16907848417758942,23.61216203927183,4.810533285394533,0.15180392563343048,0.59375,4.888032913208008,0.023156855847649198,11.893523216247559,0.07755832003620754,
32,32,ridge_0.001,ridge,173,1157_0.56_1.98.png,39.68464279174805,0.4074821472167969,0.6925888061523438,1.0,0.999927282333374,0.05420533940196037,59.42180486294654,6.625694819167905,0.3102008104324341,0.6875,7.958899974822998,0.03196129825130856,6.765186309814453,0.1287799107583672,
32,32,ridge_0.001,ridge,191,1173_0.59_1.12.png,39.88703536987305,0.6078910827636719,0.7588882446289062,1.0,0.9999058246612549,0.07560615241527557,34.4823623764599,4.493768726314163,-0.10972035676240921,0.5,5.730873107910156,0.03465426626320007,4.441847801208496,0.18376111139637633,
32,32,ridge_0.001,ridge,208,1189_0.64_0.88.png,40.080223083496094,0.845367431640625,1.4477119445800781,1.0,0.9999792575836182,0.09913918375968933,37.096525762944836,5.008627305555707,0.6600881814956665,0.59375,6.713197231292725,0.046168673716720364,10.554165840148926,0.08654887023736113,
32,32,ridge_0.01,ridge,166,1150_0.8_1.27.png,40.397953033447266,2.057445526123047,-4.084434509277344,1.0,0.9999994039535522,0.26060381531715393,55.627094164963765,7.735390148851658,0.7339245676994324,0.59375,8.164592742919922,0.04613467459446955,13.064772605895996,0.0710996208769701,
32,32,ridge_0.01,ridge,206,1187_0.82_1.57.png,40.15753936767578,2.296875,-3.905101776123047,1.0,1.0,0.270302951335907,12.111442852837445,4.361033502927849,0.3562108874320984,0.5625,3.697105884552002,0.03412562079201494,11.866446495056152,0.07772153720798074,
32,32,ridge_0.01,ridge,204,1185_0.94_1.35.png,39.97091293334961,2.5237083435058594,-2.9072303771972656,1.0,1.0,0.28948575258255005,8.261722050050384,4.071132444698227,0.442486971616745,0.375,3.1702420711517334,0.028217963545943203,10.941686630249023,0.083740264751793,
32,32,ridge_0.01,ridge,199,1180_0.68_0.5.png,41.07955551147461,1.9861831665039062,-2.1635208129882812,1.0,1.0,0.22820289433002472,66.73187414249377,7.135402719646409,-0.27460548281669617,0.4375,7.838420391082764,0.019642908151304202,10.178647994995117,0.08945625628857068,
32,32,ridge_0.01,ridge,227,1205_0.78_1.01.png,40.097660064697266,1.0125656127929688,-0.4521980285644531,1.0,0.9999849796295166,0.13901129364967346,37.575063303510575,4.135170094543727,0.6037268042564392,0.625,6.68119478225708,0.03096975870328658,6.257483005523682,0.137788817312958,
32,32,ridge_0.01,ridge,200,1181_0.57_1.2.png,43.34961700439453,0.4224128723144531,-0.4260749816894531,1.0,0.9995423555374146,0.0593438595533371,16.21659980507706,4.162504826283662,-0.3938782811164856,0.375,3.521804094314575,0.024166581158318653,6.214860916137695,0.13860281045241912,
32,32,ridge_0.01,ridge,248,1224_0.87_0.77.png,40.241790771484375,0.6631698608398438,-0.15670013427734375,1.0,0.9996371269226074,0.08145435154438019,1.872188905696469,1.8866843863076943,0.24059633910655975,0.625,1.1799437999725342,0.013542397251104244,4.515921115875244,0.18129338309823237,
32,32,ridge_0.01,ridge,153,1139_0.58_1.05.png,39.92860412597656,0.061126708984375,-0.12240219116210938,1.0,0.9986294507980347,0.007366647012531757,239.38524306545511,13.35837010399398,-0.5316250324249268,0.40625,14.932884216308594,0.07240167187043335,24.765972137451172,0.03881087795428014,
32,32,ridge_0.01,ridge,146,1132_0.75_0.84.png,44.972110748291016,0.6857109069824219,-0.10678863525390625,1.0,0.9999891519546509,0.09120235592126846,9.767555121239916,3.0489542618926935,0.7145020365715027,0.40625,3.7621309757232666,0.020760028714337405,7.004704475402832,0.12492653577316176,
32,32,ridge_0.01,ridge,245,1221_0.76_0.69.png,39.40924072265625,0.25000762939453125,-0.09123611450195312,1.0,0.9961631298065186,0.030548909679055214,1.4598050464099805,1.899269681952341,0.15530739724636078,0.59375,0.832151472568512,0.01424710630419436,5.35880708694458,0.15726220127877824,
32,32,ridge_0.01,ridge,170,1154_0.96_0.62.png,44.20916748046875,0.26007080078125,-0.08262252807617188,1.0,0.9955796599388123,0.03663298487663269,5.899417823099909,2.6481660742544397,0.04237818717956543,0.40625,2.240137815475464,0.014373529574620328,4.624457836151123,0.17779491448447068,
32,32,ridge_0.01,ridge,249,1225_0.98_0.8.png,40.43241882324219,0.16626358032226562,0.022068023681640625,1.0,0.9985482096672058,0.020504839718341827,8.559163442536411,2.7393866117431394,0.5011817812919617,0.625,3.3195295333862305,0.018171621221252526,7.212799549102783,0.12176116000654687,
32,32,ridge_0.01,ridge,213,1193_0.97_1.06.png,39.367794036865234,0.7452163696289062,0.08904647827148438,1.0,0.9999575614929199,0.09147374331951141,4.919113053871927,2.4718428914667014,-0.12467411905527115,0.46875,1.8585044145584106,0.014390964385892787,5.577680587768555,0.1520292733367956,
32,32,ridge_0.01,ridge,203,1184_0.56_0.9.png,43.46466827392578,0.18091583251953125,0.09038162231445312,1.0,0.9974160194396973,0.02416927181184292,26.788406749618936,4.863069104054163,-0.3252272605895996,0.375,4.7563157081604,0.024922635752814892,7.349582672119141,0.11976646489640637,
32,32,ridge_0.01,ridge,139,1126_0.73_0.82.png,40.25669860839844,0.21416854858398438,0.12929534912109375,1.0,0.9986003041267395,0.028175506740808487,5.46101928613641,2.4876176124406713,0.6472341418266296,0.53125,2.865912675857544,0.020271021748850298,6.918545246124268,0.1262858225744748,
32,32,ridge_0.01,ridge,230,1208_0.63_0.83.png,41.218048095703125,0.16279220581054688,0.18534469604492188,1.0,0.9999092817306519,0.02353825233876705,31.31520620180613,3.5934512044703433,0.5395841002464294,0.625,6.069324970245361,0.0360042262333742,6.417707920074463,0.13481253384131112,
32,32,ridge_0.01,ridge,173,1157_0.56_1.98.png,39.68464279174805,0.4074821472167969,0.22370529174804688,1.0,0.999927282333374,0.05420533940196037,40.59012677177165,5.768809606221694,0.21161259710788727,0.65625,6.507107257843018,0.025490838909780756,6.765186309814453,0.1287799107583672,
32,32,ridge_0.01,ridge,169,1153_0.71_0.99.png,43.1990966796875,0.2693328857421875,0.23928070068359375,1.0,0.9958741068840027,0.037759531289339066,13.212716151656478,3.6636185404059036,-0.18653346598148346,0.5,3.3151493072509766,0.011453940888219046,5.624054908752441,0.1509649321714843,
