selector_id,selector_kind,selector_features,selector_signs,deployable,variant,positive_gain_auc_open_direction,positive_gain_auc_best_direction,severe_regression_auc_open_predicts_event,severe_regression_auc_open_avoids_event,severe_regression_auc_best_direction,strong_reference_auc_open_predicts_event_easy_only,strong_reference_auc_open_avoids_event_easy_only,strong_reference_auc_best_direction_easy_only,ub_any_mean_delta,ub_any_hard_mean_delta,ub_any_medium_mean_delta,ub_any_easy_mean_delta,ub_any_strong_reference_regressions,ub_any_selected_count,ub_feasible_mean_delta,ub_feasible_hard_mean_delta,ub_feasible_medium_mean_delta,ub_feasible_easy_mean_delta,ub_feasible_strong_reference_regressions,ub_feasible_selected_count
combo_proxy_input_brightness_mean__proxy_input_gray_std,combo_2,proxy_input_brightness_mean+proxy_input_gray_std,-++,True,bounded_gamma_best,0.39881958190508376,0.6011804180949163,0.6132116417714885,0.38678835822851154,0.6132116417714885,0.5945231803987509,0.40547681960124915,0.5945231803987509,0.007545778274536133,0.0,0.012858257293701172,0.004466598510742188,1,6,0.007545778274536133,0.0,0.012858257293701172,0.004466598510742188,1,6
combo_proxy_input_brightness_mean__proxy_input_gray_std,combo_2,proxy_input_brightness_mean+proxy_input_gray_std,-++,True,bounded_gamma_last,0.43002452055423973,0.5699754794457603,0.5699989002529419,0.43000109974705814,0.5699989002529419,0.35436893203883496,0.645631067961165,0.645631067961165,2.4356842041015624e-05,0.0,0.0,9.74273681640625e-05,0,1,2.4356842041015624e-05,0.0,0.0,9.74273681640625e-05,0,1
combo_proxy_input_brightness_mean__proxy_input_gray_std,combo_2,proxy_input_brightness_mean+proxy_input_gray_std,-++,True,conf_gate_best,0.5305818623096844,0.5305818623096844,0.47972747252747255,0.5202725274725275,0.5202725274725275,0.4630661797680825,0.5369338202319175,0.5369338202319175,0.46810574913024905,0.9087214202880859,0.511371639251709,-0.05904170227050781,120,975,0.016347166061401366,0.012035865783691407,0.044960006713867184,-0.03656721496582031,17,66
combo_proxy_input_brightness_mean__proxy_input_gray_std,combo_2,proxy_input_brightness_mean+proxy_input_gray_std,-++,True,conf_gate_last,0.48357667884394545,0.5164233211560545,0.5188531328320802,0.48114686716791977,0.5188531328320802,0.419020979020979,0.580979020979021,0.580979020979021,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-,True,fam2_only_best,0.5401510805508863,0.5401510805508863,0.4599050489338259,0.5400949510661741,0.5400949510661741,0.527044513457557,0.472955486542443,0.527044513457557,0.2245022201538086,0.8288599395751953,0.15487122344970702,-0.240593505859375,124,894,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-,True,bounded_gamma_best,0.47844348959590594,0.521556510404094,0.5360570623689728,0.46394293763102723,0.5360570623689728,0.6460084874689727,0.35399151253102734,0.6460084874689727,0.0044483327865600586,0.7914593467712402,0.2175375862121582,-1.2087411880493164,174,970,0.00016371536254882813,0.0,0.00032743072509765626,0.0,0,1
combo_proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-,True,bounded_gamma_last,0.42720068841351594,0.572799311586484,0.5727727067218984,0.4272272932781016,0.5727727067218984,0.5454545454545454,0.4545454545454546,0.5454545454545454,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-,True,conf_gate_best,0.48385105859490657,0.5161489414050935,0.5348,0.46519999999999995,0.5348,0.5604458965981165,0.4395541034018835,0.5604458965981165,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.023373714447021486,0.13999182891845702,-0.0030449066162109373,-0.04040715789794922,24,125
combo_proxy_input_brightness_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_brightness_mean+proxy_input_local_contrast_mean,-+-,True,conf_gate_last,0.4711966677203414,0.5288033322796586,0.5238616541353384,0.47613834586466164,0.5238616541353384,0.6105361305361305,0.38946386946386946,0.6105361305361305,0.0035130195617675782,0.0,0.0070260391235351565,0.0,0,1,0.0035130195617675782,0.0,0.0070260391235351565,0.0,0,1
combo_proxy_input_brightness_mean__proxy_input_saturation_mean,combo_2,proxy_input_brightness_mean+proxy_input_saturation_mean,-+-,True,fam2_only_best,0.5726177533688235,0.5726177533688235,0.42900139347981076,0.5709986065201893,0.5709986065201893,0.5182453416149069,0.4817546583850931,0.5182453416149069,0.306422643661499,0.8192196044921874,0.294290958404541,-0.18211094665527344,84,670,0.0885560417175293,0.16437765502929688,0.10851515579223633,-0.027183799743652343,25,196
combo_proxy_input_brightness_mean__proxy_input_saturation_mean,combo_2,proxy_input_brightness_mean+proxy_input_saturation_mean,-+-,True,bounded_gamma_best,0.5422882569722718,0.5422882569722718,0.4692618252096436,0.5307381747903563,0.5307381747903563,0.46657058211225877,0.5334294178877412,0.5334294178877412,0.05389492607116699,0.6028405609130859,0.1734769821166992,-0.7342148208618164,105,660,0.0041734428405761715,0.0013563156127929688,0.007668727874755859,0.0,0,4
combo_proxy_input_brightness_mean__proxy_input_saturation_mean,combo_2,proxy_input_brightness_mean+proxy_input_saturation_mean,-+-,True,bounded_gamma_last,0.5117360301765731,0.5117360301765731,0.4957619006887675,0.5042380993112325,0.5042380993112325,0.463261253309797,0.5367387466902029,0.5367387466902029,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_saturation_mean,combo_2,proxy_input_brightness_mean+proxy_input_saturation_mean,-+-,True,conf_gate_best,0.514493388212628,0.514493388212628,0.48922197802197803,0.510778021978022,0.510778021978022,0.5803702991863668,0.41962970081363316,0.5803702991863668,0.46479133892059327,0.9555664253234863,0.5058630332946777,-0.10812713623046875,115,948,0.059912800788879395,0.08065039443969726,0.10387812423706054,-0.04875543975830078,16,129
combo_proxy_input_brightness_mean__proxy_input_saturation_mean,combo_2,proxy_input_brightness_mean+proxy_input_saturation_mean,-+-,True,conf_gate_last,0.5556280234796074,0.5556280234796074,0.4386927318295739,0.5613072681704261,0.5613072681704261,0.5654079254079254,0.4345920745920746,0.5654079254079254,0.13675175380706786,0.24467891311645507,0.22513526535034178,-0.1479424285888672,20,132,0.00976575756072998,0.0020346717834472654,0.012260589599609375,0.012507179260253905,0,7
combo_proxy_input_brightness_mean__proxy_input_saturation_std,combo_2,proxy_input_brightness_mean+proxy_input_saturation_std,-++,True,fam2_only_best,0.5295682209322384,0.5295682209322384,0.46603798042646966,0.5339620195735304,0.5339620195735304,0.4870600414078675,0.5129399585921325,0.5129399585921325,0.19094862747192382,0.7385907516479492,0.13209753799438476,-0.23899131774902344,133,951,0.0029392566680908204,0.0251212158203125,0.004949478149414063,-0.023263145446777343,23,69
combo_proxy_input_brightness_mean__proxy_input_saturation_std,combo_2,proxy_input_brightness_mean+proxy_input_saturation_std,-++,True,bounded_gamma_best,0.37503017428667984,0.6249698257133202,0.6403875131027253,0.35961248689727465,0.6403875131027253,0.6368804548002241,0.36311954519977585,0.6368804548002241,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_saturation_std,combo_2,proxy_input_brightness_mean+proxy_input_saturation_std,-++,True,bounded_gamma_last,0.32834985442226317,0.6716501455777368,0.6675423911759555,0.3324576088240445,0.6675423911759555,0.4314872021182701,0.5685127978817299,0.5685127978817299,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_brightness_mean__proxy_input_saturation_std,combo_2,proxy_input_brightness_mean+proxy_input_saturation_std,-++,True,conf_gate_best,0.4916617667296361,0.5083382332703639,0.5210373626373627,0.47896263736263733,0.5210373626373627,0.44698571337049137,0.5530142866295087,0.5530142866295087,0.45260580253601074,0.9390071563720703,0.4707047462463379,-0.06999343872070313,121,999,0.019719698905944823,0.03859645462036133,0.01609015655517578,0.008102027893066407,23,93
combo_proxy_input_brightness_mean__proxy_input_saturation_std,combo_2,proxy_input_brightness_mean+proxy_input_saturation_std,-++,True,conf_gate_last,0.4289589827103982,0.5710410172896019,0.5695759398496241,0.43042406015037593,0.5695759398496241,0.475990675990676,0.524009324009324,0.524009324009324,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_2,proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-,True,fam2_only_best,0.5350241303641419,0.5350241303641419,0.4655802385118932,0.5344197614881068,0.5344197614881068,0.5015527950310559,0.4984472049689441,0.5015527950310559,0.21787687015533447,0.46845930099487304,0.22570063018798828,-0.048353080749511716,81,548,0.011387500762939453,0.047517784118652345,0.021648082733154297,-0.04526394653320313,15,45
combo_proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_2,proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-,True,bounded_gamma_best,0.46381097217528444,0.5361890278247156,0.5408968815513627,0.45910311844863727,0.5408968815513627,0.628072703979502,0.371927296020498,0.628072703979502,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_2,proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-,True,bounded_gamma_last,0.36428687795280523,0.6357131220471948,0.6345092480581318,0.3654907519418682,0.6345092480581318,0.48455428067078554,0.5154457193292145,0.5154457193292145,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_2,proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-,True,conf_gate_best,0.44746224963406855,0.5525377503659314,0.5734285714285714,0.4265714285714286,0.5734285714285714,0.5139342686911397,0.4860657313088603,0.5139342686911397,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.010827700614929199,0.018052860260009764,0.008684772491455078,0.007888397216796876,11,45
combo_proxy_input_dark_channel_mean__proxy_input_dark_channel_p95,combo_2,proxy_input_dark_channel_mean+proxy_input_dark_channel_p95,-+-,True,conf_gate_last,0.45347892717240385,0.5465210728275962,0.5443849624060151,0.4556150375939849,0.5443849624060151,0.5477855477855478,0.4522144522144522,0.5477855477855478,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_gray_std,combo_2,proxy_input_dark_channel_mean+proxy_input_gray_std,-++,True,fam2_only_best,0.5341255099871225,0.5341255099871225,0.45836573984056,0.5416342601594399,0.5416342601594399,0.5174042443064182,0.4825957556935818,0.5174042443064182,0.2495321636199951,0.7438127212524414,0.25173393630981444,-0.24915193939208985,134,851,0.009113670349121094,0.022239967346191405,0.02413714599609375,-0.03405957794189453,23,67
combo_proxy_input_dark_channel_mean__proxy_input_gray_std,combo_2,proxy_input_dark_channel_mean+proxy_input_gray_std,-++,True,bounded_gamma_best,0.38973510999533306,0.610264890004667,0.6215769129979035,0.3784230870020965,0.6215769129979035,0.6058931860036832,0.39410681399631675,0.6058931860036832,0.001116649627685547,0.0,0.0,0.004466598510742188,1,4,0.001116649627685547,0.0,0.0,0.004466598510742188,1,4
combo_proxy_input_dark_channel_mean__proxy_input_gray_std,combo_2,proxy_input_dark_channel_mean+proxy_input_gray_std,-++,True,bounded_gamma_last,0.42197075078010454,0.5780292492198955,0.5773916443662402,0.42260835563375976,0.5773916443662402,0.35481023830538394,0.6451897616946161,0.6451897616946161,2.4356842041015624e-05,0.0,0.0,9.74273681640625e-05,0,1,2.4356842041015624e-05,0.0,0.0,9.74273681640625e-05,0,1
combo_proxy_input_dark_channel_mean__proxy_input_gray_std,combo_2,proxy_input_dark_channel_mean+proxy_input_gray_std,-++,True,conf_gate_best,0.5271081197169296,0.5271081197169296,0.48413626373626373,0.5158637362637363,0.5158637362637363,0.4497405343071305,0.5502594656928694,0.5502594656928694,0.4670954647064209,0.9395004653930664,0.4939615478515625,-0.05904170227050781,120,990,0.02480238914489746,0.012035865783691407,0.0524085578918457,-0.01764342498779297,22,90
combo_proxy_input_dark_channel_mean__proxy_input_gray_std,combo_2,proxy_input_dark_channel_mean+proxy_input_gray_std,-++,True,conf_gate_last,0.4754620497041041,0.5245379502958959,0.5274345864661654,0.47256541353383463,0.5274345864661654,0.41407925407925406,0.585920745920746,0.585920745920746,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_local_contrast_mean,-+-,True,fam2_only_best,0.5316863975352126,0.5316863975352126,0.46908824291917817,0.5309117570808218,0.5309117570808218,0.5234213250517599,0.47657867494824013,0.5234213250517599,0.22355628204345704,0.81695947265625,0.14495177459716796,-0.2126378936767578,122,891,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_local_contrast_mean,-+-,True,bounded_gamma_best,0.4675485604853635,0.5324514395146365,0.5457776467505241,0.4542223532494759,0.5457776467505241,0.6570582112258788,0.3429417887741212,0.6570582112258788,0.005066603660583496,0.7914593467712402,0.21839523696899413,-1.2079834060668946,173,967,0.00016371536254882813,0.0,0.00032743072509765626,0.0,0,1
combo_proxy_input_dark_channel_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_local_contrast_mean,-+-,True,bounded_gamma_last,0.4168285357427806,0.5831714642572194,0.5814647816187462,0.41853521838125385,0.5814647816187462,0.5461165048543689,0.4538834951456311,0.5461165048543689,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_local_contrast_mean,-+-,True,conf_gate_best,0.47719131439247037,0.5228086856075296,0.5436923076923077,0.4563076923076923,0.5436923076923077,0.5522454993913768,0.4477545006086232,0.5522454993913768,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.03546336555480957,0.1529295425415039,0.005045642852783203,-0.021167366027832032,25,148
combo_proxy_input_dark_channel_mean__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_local_contrast_mean,-+-,True,conf_gate_last,0.46231779096427245,0.5376822090357276,0.533209022556391,0.466790977443609,0.533209022556391,0.6067132867132867,0.3932867132867133,0.6067132867132867,0.0035130195617675782,0.0,0.0070260391235351565,0.0,0,1,0.0035130195617675782,0.0,0.0070260391235351565,0.0,0,1
combo_proxy_input_dark_channel_mean__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_mean,-+-,True,fam2_only_best,0.5697574126151859,0.5697574126151859,0.4320638084127293,0.5679361915872707,0.5679361915872707,0.5136516563146998,0.4863483436853002,0.5136516563146998,0.28406553077697755,0.7623544845581055,0.27083280181884767,-0.16775796508789062,81,646,0.08683983421325683,0.1755919723510742,0.1020588264465332,-0.03235028839111328,25,188
combo_proxy_input_dark_channel_mean__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_mean,-+-,True,bounded_gamma_best,0.5366356072675775,0.5366356072675775,0.47504749737945495,0.524952502620545,0.524952502620545,0.4737769236928497,0.5262230763071503,0.5262230763071503,0.05464641571044922,0.5913265762329102,0.16520744323730469,-0.7031557998657226,102,644,0.0011218719482421874,0.0013563156127929688,0.0015655860900878906,0.0,0,3
combo_proxy_input_dark_channel_mean__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_mean,-+-,True,bounded_gamma_last,0.4986862496919266,0.5013137503080733,0.5088651832300793,0.49113481676992066,0.5088651832300793,0.46359223300970875,0.5364077669902912,0.5364077669902912,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_mean,-+-,True,conf_gate_best,0.5094891972026572,0.5094891972026572,0.49637362637362636,0.5036263736263736,0.5036263736263736,0.5767826254084182,0.4232173745915818,0.5767826254084182,0.4665422706604004,0.9483249435424804,0.514760082244873,-0.111676025390625,115,943,0.05320270252227783,0.06909253311157226,0.09476554489135743,-0.04581281280517578,16,122
combo_proxy_input_dark_channel_mean__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_mean,-+-,True,conf_gate_last,0.5489578623474005,0.5489578623474005,0.4449604010025063,0.5550395989974937,0.5550395989974937,0.5722144522144522,0.4277855477855478,0.5722144522144522,0.12302405261993409,0.27571965408325194,0.22139728546142579,-0.2264180145263672,27,157,0.00976575756072998,0.0020346717834472654,0.012260589599609375,0.012507179260253905,0,7
combo_proxy_input_dark_channel_mean__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_std,-++,True,fam2_only_best,0.5202811398036675,0.5202811398036675,0.47550068053665173,0.5244993194633483,0.5244993194633483,0.4866718426501035,0.5133281573498965,0.5133281573498965,0.18283442211151124,0.7555088233947754,0.10923520278930664,-0.24264154052734374,134,958,0.009647188186645507,0.018634315490722655,0.01429000473022461,-0.008625572204589843,19,56
combo_proxy_input_dark_channel_mean__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_std,-++,True,bounded_gamma_best,0.36971145335457606,0.630288546645424,0.6445926690251572,0.3554073309748428,0.6445926690251572,0.6447273600768676,0.3552726399231324,0.6447273600768676,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_std,-++,True,bounded_gamma_last,0.3269128747530191,0.6730871252469809,0.6685403098028194,0.3314596901971806,0.6685403098028194,0.4357899382171227,0.5642100617828774,0.5642100617828774,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_mean__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_std,-++,True,conf_gate_best,0.48594447850074435,0.5140555214992557,0.5275032967032967,0.47249670329670335,0.5275032967032967,0.4404510218463707,0.5595489781536294,0.5595489781536294,0.45260580253601074,0.9390071563720703,0.4707047462463379,-0.06999343872070313,121,999,0.020927595138549804,0.0346800765991211,0.015322563171386718,0.01838517761230469,20,79
combo_proxy_input_dark_channel_mean__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_mean+proxy_input_saturation_std,-++,True,conf_gate_last,0.4233131534617216,0.5766868465382784,0.5757634085213033,0.42423659147869675,0.5757634085213033,0.4771095571095571,0.5228904428904428,0.5228904428904428,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_gray_std,combo_2,proxy_input_dark_channel_p95+proxy_input_gray_std,-++,True,fam2_only_best,0.5480741843214815,0.5480741843214815,0.4471895456607687,0.5528104543392314,0.5528104543392314,0.5458074534161491,0.4541925465838509,0.5458074534161491,0.23475280475616456,0.7574017753601074,0.21219219970703124,-0.24277495574951172,135,930,0.006622631072998047,0.025788528442382812,0.025127696990966796,-0.04955339813232422,22,99
combo_proxy_input_dark_channel_p95__proxy_input_gray_std,combo_2,proxy_input_dark_channel_p95+proxy_input_gray_std,-++,True,bounded_gamma_best,0.4964555271246721,0.5035444728753279,0.5027843291404612,0.49721567085953877,0.5027843291404612,0.5226199055168548,0.4773800944831452,0.5226199055168548,0.014057883262634277,0.761976390838623,0.21512943649291993,-1.1360037307739257,170,834,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_gray_std,combo_2,proxy_input_dark_channel_p95+proxy_input_gray_std,-++,True,bounded_gamma_last,0.4552301464967355,0.5447698535032646,0.5503785981076205,0.44962140189237954,0.5503785981076205,0.4603927625772286,0.5396072374227714,0.5396072374227714,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_gray_std,combo_2,proxy_input_dark_channel_p95+proxy_input_gray_std,-++,True,conf_gate_best,0.482574989887364,0.517425010112636,0.5427648351648352,0.4572351648351648,0.5427648351648352,0.5723620987891601,0.4276379012108399,0.5723620987891601,0.4643042392730713,0.8660805282592774,0.5213835144042969,-0.05163059997558594,119,937,0.006847206115722656,0.034948097229003904,0.013016658782958984,-0.03359259033203125,12,61
combo_proxy_input_dark_channel_p95__proxy_input_gray_std,combo_2,proxy_input_dark_channel_p95+proxy_input_gray_std,-++,True,conf_gate_last,0.4936799523045467,0.5063200476954532,0.5148591478696742,0.48514085213032576,0.5148591478696742,0.4998601398601399,0.5001398601398601,0.5001398601398601,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-,True,fam2_only_best,0.5125104805613168,0.5125104805613168,0.49496078812625577,0.5050392118737442,0.5050392118737442,0.5085403726708074,0.49145962732919257,0.5085403726708074,0.19655373096466064,0.8198871955871582,0.06738895797729492,-0.16845018768310546,76,753,0.008499752044677735,0.05949845123291016,0.0006600265502929687,-0.026819496154785155,5,23
combo_proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-,True,bounded_gamma_best,0.5817401309966366,0.5817401309966366,0.4198276991614256,0.5801723008385744,0.5801723008385744,0.5509648490671791,0.44903515093282087,0.5509648490671791,0.15560798835754394,0.780678955078125,0.2644000816345215,-0.6870471649169921,94,697,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-,True,bounded_gamma_last,0.4994298031254308,0.5005701968745693,0.5034153255862263,0.49658467441377374,0.5034153255862263,0.6286407766990292,0.3713592233009708,0.6286407766990292,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-,True,conf_gate_best,0.44267073674202145,0.5573292632579785,0.5783120879120879,0.4216879120879121,0.5783120879120879,0.6157985777436095,0.38420142225639053,0.6157985777436095,0.4538486633300781,0.9334300079345703,0.479868537902832,-0.07777243041992188,118,984,0.011130155563354492,0.15363040924072266,-0.040418277740478514,-0.028273231506347658,18,164
combo_proxy_input_dark_channel_p95__proxy_input_local_contrast_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_local_contrast_mean,-+-,True,conf_gate_last,0.4978453018778084,0.5021546981221916,0.5050586466165413,0.4949413533834587,0.5050586466165413,0.6582750582750583,0.3417249417249417,0.6582750582750583,0.04562717914581299,0.9812569923400879,-0.010621471405029297,-0.7775053329467774,62,432,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-,True,fam2_only_best,0.5203252684828962,0.5203252684828962,0.4859679823708601,0.51403201762914,0.51403201762914,0.5172101449275363,0.48278985507246375,0.5172101449275363,0.2391139097213745,0.8421539039611816,0.11920530319213868,-0.12410887145996094,71,768,0.06646469306945801,0.16474282836914061,0.05767230606079102,-0.014228668212890625,13,137
combo_proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-,True,bounded_gamma_best,0.6357038252949033,0.6357038252949033,0.35722533411949686,0.6427746658805031,0.6427746658805031,0.438866202257987,0.561133797742013,0.561133797742013,0.23795569229125976,0.7912464447021484,0.2816837539672852,-0.4027911834716797,67,610,0.011389734268188477,0.026406700134277344,0.024681816101074217,-0.030211395263671875,3,34
combo_proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-,True,bounded_gamma_last,0.5624605770475916,0.5624605770475916,0.4430392120923299,0.5569607879076701,0.5569607879076701,0.5684024713150927,0.4315975286849073,0.5684024713150927,0.0006521949768066406,0.0026087799072265624,0.0,0.0,0,1,0.0006521949768066406,0.0026087799072265624,0.0,0.0,0,1
combo_proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-,True,conf_gate_best,0.45033965946480176,0.5496603405351983,0.5543076923076923,0.4456923076923077,0.5543076923076923,0.6120827727593056,0.38791722724069444,0.6120827727593056,0.45234449005126953,0.9379619064331055,0.4707047462463379,-0.06999343872070313,121,1000,0.004610349655151367,0.014087699890136718,0.002176849365234375,0.0,0,5
combo_proxy_input_dark_channel_p95__proxy_input_saturation_mean,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_mean,-+-,True,conf_gate_last,0.5419756000944306,0.5419756000944306,0.46158195488721804,0.538418045112782,0.538418045112782,0.601025641025641,0.39897435897435896,0.601025641025641,0.14377066230773924,1.2945150451660157,0.14211254501342774,-1.003657485961914,80,605,0.037306764602661135,0.13747154998779296,0.019562835693359374,-0.027370162963867187,3,38
combo_proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_std,-++,True,fam2_only_best,0.5205017831998107,0.5205017831998107,0.48049533346295936,0.5195046665370406,0.5195046665370406,0.4750905797101449,0.5249094202898551,0.5249094202898551,0.17386810874938965,0.8159238891601562,0.08275657272338867,-0.285964599609375,138,1000,0.015288941383361817,0.05639505386352539,0.026794906616210937,-0.0488291015625,17,65
combo_proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_std,-++,True,bounded_gamma_best,0.4441292907835659,0.5558707092164341,0.5593225890985325,0.4406774109014675,0.5593225890985325,0.6130995275842741,0.3869004724157259,0.6130995275842741,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_std,-++,True,bounded_gamma_last,0.33171673120543377,0.6682832687945662,0.6632818896098341,0.33671811039016586,0.6632818896098341,0.5119152691968226,0.4880847308031774,0.5119152691968226,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
combo_proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_std,-++,True,conf_gate_best,0.4446223712359101,0.5553776287640899,0.576712087912088,0.42328791208791205,0.576712087912088,0.4842078288167083,0.5157921711832917,0.5157921711832917,0.45260580253601074,0.9390071563720703,0.4707047462463379,-0.06999343872070313,121,999,0.013874557495117188,0.0032146072387695315,0.012407546997070312,0.027468528747558594,7,26
combo_proxy_input_dark_channel_p95__proxy_input_saturation_std,combo_2,proxy_input_dark_channel_p95+proxy_input_saturation_std,-++,True,conf_gate_last,0.425745941685106,0.5742540583148941,0.5758516290726817,0.4241483709273183,0.5758516290726817,0.5401398601398602,0.45986013986013985,0.5401398601398602,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
