name,bucket,original_seed_psnr_mean,original_seed_psnr_sample_std,original_seed_psnr_range,original_seed_ssim_mean,original_seed_ssim_sample_std,original_seed3407_psnr,original_seed2027_psnr,original_seed8675_psnr,reference_original_psnr_control,proxy_input_brightness_mean,proxy_input_gray_std,proxy_input_local_contrast_mean,proxy_input_dark_channel_mean,proxy_input_dark_channel_p95,proxy_input_saturation_mean,proxy_input_saturation_std,proxy_baseline_residual_abs_mean,proxy_baseline_residual_abs_p95,proxy_baseline_multiscale_consistency_mean,fam2_only_best_original_psnr,fam2_only_best_delta_psnr,fam2_only_best_original_ssim,fam2_only_best_delta_ssim,bounded_gamma_best_original_psnr,bounded_gamma_best_delta_psnr,bounded_gamma_best_original_ssim,bounded_gamma_best_delta_ssim,bounded_gamma_last_original_psnr,bounded_gamma_last_delta_psnr,bounded_gamma_last_original_ssim,bounded_gamma_last_delta_ssim,conf_gate_best_original_psnr,conf_gate_best_delta_psnr,conf_gate_best_original_ssim,conf_gate_best_delta_ssim,conf_gate_last_original_psnr,conf_gate_last_delta_psnr,conf_gate_last_original_ssim,conf_gate_last_delta_ssim,bounded_gamma_best_mod_gamma_mean,bounded_gamma_best_mod_gamma_abs_mean,bounded_gamma_best_mod_gamma_std,bounded_gamma_best_mod_gamma_min,bounded_gamma_best_mod_gamma_max,bounded_gamma_best_mod_gamma_abs_gt_0.05,bounded_gamma_best_mod_gamma_abs_gt_0.10,bounded_gamma_best_mod_gamma_abs_gt_0.09,bounded_gamma_best_mod_beta_present,bounded_gamma_best_mod_beta_mean,bounded_gamma_best_mod_beta_abs_mean,bounded_gamma_best_mod_beta_std,bounded_gamma_best_mod_beta_min,bounded_gamma_best_mod_beta_max,bounded_gamma_best_mod_beta_abs_gt_0.02,bounded_gamma_best_mod_beta_abs_gt_0.05,bounded_gamma_best_mod_beta_abs_gt_0.1,bounded_gamma_last_mod_gamma_mean,bounded_gamma_last_mod_gamma_abs_mean,bounded_gamma_last_mod_gamma_std,bounded_gamma_last_mod_gamma_min,bounded_gamma_last_mod_gamma_max,bounded_gamma_last_mod_gamma_abs_gt_0.05,bounded_gamma_last_mod_gamma_abs_gt_0.10,bounded_gamma_last_mod_gamma_abs_gt_0.09,bounded_gamma_last_mod_beta_present,bounded_gamma_last_mod_beta_mean,bounded_gamma_last_mod_beta_abs_mean,bounded_gamma_last_mod_beta_std,bounded_gamma_last_mod_beta_min,bounded_gamma_last_mod_beta_max,bounded_gamma_last_mod_beta_abs_gt_0.02,bounded_gamma_last_mod_beta_abs_gt_0.05,bounded_gamma_last_mod_beta_abs_gt_0.1,conf_gate_best_mod_gamma_mean,conf_gate_best_mod_gamma_abs_mean,conf_gate_best_mod_gamma_std,conf_gate_best_mod_gamma_min,conf_gate_best_mod_gamma_max,conf_gate_best_mod_gamma_abs_gt_0.05,conf_gate_best_mod_gamma_abs_gt_0.10,conf_gate_best_mod_gamma_abs_gt_0.09,conf_gate_best_mod_gate_mean,conf_gate_best_mod_gate_std,conf_gate_best_mod_gate_min,conf_gate_best_mod_gate_max,conf_gate_best_mod_gamma_base_abs_mean,conf_gate_best_mod_effective_gamma_abs_mean,conf_gate_best_mod_beta_present,conf_gate_best_mod_beta_mean,conf_gate_best_mod_beta_abs_mean,conf_gate_best_mod_beta_std,conf_gate_best_mod_beta_min,conf_gate_best_mod_beta_max,conf_gate_best_mod_beta_abs_gt_0.02,conf_gate_best_mod_beta_abs_gt_0.05,conf_gate_best_mod_beta_abs_gt_0.1,conf_gate_last_mod_gamma_mean,conf_gate_last_mod_gamma_abs_mean,conf_gate_last_mod_gamma_std,conf_gate_last_mod_gamma_min,conf_gate_last_mod_gamma_max,conf_gate_last_mod_gamma_abs_gt_0.05,conf_gate_last_mod_gamma_abs_gt_0.10,conf_gate_last_mod_gamma_abs_gt_0.09,conf_gate_last_mod_gate_mean,conf_gate_last_mod_gate_std,conf_gate_last_mod_gate_min,conf_gate_last_mod_gate_max,conf_gate_last_mod_gamma_base_abs_mean,conf_gate_last_mod_effective_gamma_abs_mean,conf_gate_last_mod_beta_present,conf_gate_last_mod_beta_mean,conf_gate_last_mod_beta_abs_mean,conf_gate_last_mod_beta_std,conf_gate_last_mod_beta_min,conf_gate_last_mod_beta_max,conf_gate_last_mod_beta_abs_gt_0.02,conf_gate_last_mod_beta_abs_gt_0.05,conf_gate_last_mod_beta_abs_gt_0.1,fam2_positive_gain,fam2_noise_margin_gain,fam2_strong_gain_ge_050,fam2_severe_regression_le_m020,fam2_strong_reference_regression,bounded_gamma_best_severe_regression_le_m020,bounded_gamma_best_positive_gain,bounded_gamma_best_strong_reference_regression,bounded_gamma_last_severe_regression_le_m020,bounded_gamma_last_positive_gain,bounded_gamma_last_strong_reference_regression,conf_gate_best_severe_regression_le_m020,conf_gate_best_positive_gain,conf_gate_best_strong_reference_regression,conf_gate_last_severe_regression_le_m020,conf_gate_last_positive_gain,conf_gate_last_strong_reference_regression,bounded_gated_severe_regression_hits,bounded_gated_stable_regression_ge3,fam2_gain_bounded_gated_regression_overlap_ge2
26_0.93_1.97.png,hard_bottom_25pct,19.941247940063477,0.9868177234959181,1.753286361694336,0.9192208250363668,0.00956884520813146,19.418045043945312,21.079492568969727,19.32620620727539,19.418045043945312,0.7277035117149353,0.1688862144947052,0.02870425395667553,0.7166683673858643,0.9490196108818054,0.03617030382156372,0.04517515376210213,0.26711663603782654,0.48123419284820557,0.03817882016301155,19.418045043945312,3.572956085205078,0.912045419216156,0.033973872661590576,19.418045043945312,1.443634033203125,0.912045419216156,0.017469346523284912,19.418045043945312,0.04180717468261719,0.912045419216156,-0.001225292682647705,19.418045043945312,3.4658126831054688,0.912045419216156,0.03505373001098633,19.418045043945312,1.4000377655029297,0.912045419216156,0.01661151647567749,-0.004485129378736019,0.02369021624326706,0.031399354338645935,-0.09934233874082565,0.09960834681987762,0.13750824332237244,0.0,0.006229558493942022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004816004075109959,0.023060305044054985,0.030299196019768715,-0.09928504377603531,0.0993606224656105,0.1242264062166214,0.0,0.004482652992010117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.539481205436459e-07,1.0372141332481988e-05,1.438702383893542e-05,-5.896905349800363e-05,6.192433647811413e-05,0.0,0.0,0.0,0.0006452161469496787,0.0,0.0006452161469496787,0.0006452161469496787,0.01607545278966427,1.0372141332481988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1009236067802703e-07,5.492627678904682e-06,7.635285328433383e-06,-3.4088658139808103e-05,3.615730383899063e-05,0.0,0.0,0.0,0.000378717522835359,0.0,0.000378717522835359,0.000378717522835359,0.014503231272101402,5.492627678904682e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
270_0.73_1.75.png,hard_bottom_25pct,20.05676015218099,0.0913397714045302,0.17602157592773438,0.8877210021018982,0.0032965369783605762,20.028545379638672,19.98285675048828,20.158878326416016,20.028545379638672,0.6286025047302246,0.15542888641357422,0.037904687225818634,0.6067827343940735,0.7607843279838562,0.07088782638311386,0.049277570098638535,0.05423426255583763,0.15735100209712982,0.03265973925590515,20.028545379638672,-1.0177230834960938,0.8839361071586609,0.009030282497406006,20.028545379638672,0.4965953826904297,0.8839361071586609,0.026968002319335938,20.028545379638672,3.8987579345703125,0.8839361071586609,0.06356793642044067,20.028545379638672,0.6608047485351562,0.8839361071586609,0.02469921112060547,20.028545379638672,-0.9920692443847656,0.8839361071586609,0.0415685772895813,-0.004949370864778757,0.027533693239092827,0.03322595730423927,-0.09963405877351761,0.09988929331302643,0.1146857813000679,0.0,0.0058366223238408566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005186612252146006,0.026339849457144737,0.03181522339582443,-0.09975218027830124,0.09983906894922256,0.10440659523010254,0.0,0.004354804288595915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.950326536525608e-08,1.0484133099453175e-06,1.3390134654400754e-06,-5.431298177427379e-06,5.596391474682605e-06,0.0,0.0,0.0,5.6656233937246725e-05,0.0,5.6656233937246725e-05,5.6656233937246725e-05,0.01850481703877449,1.0484133099453175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6876053382807186e-08,4.493923313475534e-07,5.798925144517852e-07,-2.5848769382719183e-06,2.6354086912760977e-06,0.0,0.0,0.0,2.6775229343911633e-05,0.0,2.6775229343911633e-05,2.6775229343911633e-05,0.016783883795142174,4.493923313475534e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,False,False
271_0.97_1.97.png,hard_bottom_25pct,14.84061590830485,0.5715158702897221,1.1175527572631836,0.831074595451355,0.014372842588673954,14.702054977416992,15.468672752380371,14.351119995117188,14.702054977416992,0.7830144762992859,0.19748151302337646,0.037708673626184464,0.7645008563995361,0.9450980424880981,0.050502289086580276,0.04135431721806526,0.08575183898210526,0.23011371493339539,0.027820376679301262,14.702054977416992,-0.19686412811279297,0.8234503269195557,0.019094884395599365,14.702054977416992,0.9507436752319336,0.8234503269195557,0.038811683654785156,14.702054977416992,4.155540466308594,0.8234503269195557,0.08375668525695801,14.702054977416992,0.5220918655395508,0.8234503269195557,0.027664124965667725,14.702054977416992,3.875690460205078,0.8234503269195557,0.08088147640228271,-0.004904367495328188,0.028072383254766464,0.03420361131429672,-0.09985387325286865,0.09989981353282928,0.12411950528621674,0.0,0.008559007197618484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005014671944081783,0.026908157393336296,0.03294045850634575,-0.09991127252578735,0.0998544916510582,0.11480280011892319,0.0,0.006553875748068094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.639073291125897e-08,1.0272398185406928e-06,1.30905596051889e-06,-5.305737431626767e-06,5.39191614734591e-06,0.0,0.0,0.0,5.4584954341407865e-05,0.0,5.4584954341407865e-05,5.4584954341407865e-05,0.01881910301744938,1.0272398185406928e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8718523620009364e-08,3.202100629096094e-07,4.133676156925503e-07,-1.8448530454406864e-06,1.866837237685104e-06,0.0,0.0,0.0,1.9010889445780776e-05,0.0,1.9010889445780776e-05,1.9010889445780776e-05,0.016843508929014206,3.202100629096094e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
272_0.94_1.17.png,hard_bottom_25pct,18.180275599161785,0.7111923188032264,1.272216796875,0.9201859434445699,0.016352283844109826,17.360536575317383,18.632753372192383,18.547536849975586,17.360536575317383,0.7038275003433228,0.20867489278316498,0.044524505734443665,0.6713517308235168,0.8980392217636108,0.09079223871231079,0.056746602058410645,0.05133674293756485,0.1466093212366104,0.03070906177163124,17.360536575317383,-0.07547378540039062,0.9016629457473755,0.029618263244628906,17.360536575317383,2.1421947479248047,0.9016629457473755,0.04468041658401489,17.360536575317383,7.121065139770508,0.9016629457473755,0.06751304864883423,17.360536575317383,2.0815963745117188,0.9016629457473755,0.040839314460754395,17.360536575317383,5.318021774291992,0.9016629457473755,0.06432390213012695,-0.004920057486742735,0.030418679118156433,0.036443550139665604,-0.09971962124109268,0.09989570826292038,0.16345684230327606,0.0,0.007947211153805256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005108528770506382,0.029112767428159714,0.03500404208898544,-0.09981197118759155,0.09985803067684174,0.14802108705043793,0.0,0.006231003440916538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5790694973816244e-08,2.571796926531533e-07,3.212926742435229e-07,-1.2053568525516312e-06,1.2290792028579745e-06,0.0,0.0,0.0,1.2423812222550623e-05,0.0,1.2423812222550623e-05,1.2423812222550623e-05,0.020700545981526375,2.571796926531533e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.908323081309618e-09,8.84977424675526e-08,1.1188869564193737e-07,-4.6067643211245013e-07,4.658877230667713e-07,0.0,0.0,0.0,4.728232852357905e-06,0.0,4.728232852357905e-06,4.728232852357905e-06,0.018716873601078987,8.84977424675526e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
273_0.85_0.7.png,easy_top_25pct,27.485273996988933,0.6387626883593682,1.2723426818847656,0.9835433959960938,0.0009868084505738667,27.418903350830078,26.882287979125977,28.154630661010742,27.418903350830078,0.6096615791320801,0.17504751682281494,0.07401401549577713,0.5466926693916321,0.7372549176216125,0.1611946076154709,0.10260399430990219,0.08802846819162369,0.1927390992641449,0.02965492755174637,27.418903350830078,-1.2081985473632812,0.984276533126831,-0.004142880439758301,27.418903350830078,-1.3966999053955078,0.984276533126831,-0.0053937435150146484,27.418903350830078,-2.342761993408203,0.984276533126831,-0.00991135835647583,27.418903350830078,0.04257774353027344,0.984276533126831,0.000552833080291748,27.418903350830078,-2.1315994262695312,0.984276533126831,-0.005819141864776611,-0.004144246689975262,0.026609497144818306,0.033515360206365585,-0.09996750205755234,0.09954113513231277,0.15040543675422668,0.0,0.004780605901032686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044663953594863415,0.025778813287615776,0.03259897977113724,-0.09999005496501923,0.09962958097457886,0.1401623636484146,0.0,0.0047137923538684845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4588149011582914e-10,7.490000619725379e-09,9.824937308167137e-09,-3.9826872466619534e-08,3.9118514649771896e-08,0.0,0.0,0.0,3.995176598436956e-07,0.0,3.995176598436956e-07,3.995176598436956e-07,0.018747607246041298,7.490000619725379e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0844153353062325e-10,2.5570634498706113e-09,3.3801257348642366e-09,-1.4952902915865707e-08,1.4762704836357443e-08,0.0,0.0,0.0,1.5003621456344263e-07,0.0,1.5003621456344263e-07,1.5003621456344263e-07,0.01704297587275505,2.5570634498706113e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,True,True,False,True,True,False,True,False,True,False,True,False,True,3,True,False
274_0.71_1.95.png,medium_middle_50pct,24.23990821838379,1.9547174099506819,3.49078369140625,0.9596638679504395,0.008182290882316841,25.477190017700195,21.986406326293945,25.256128311157227,25.477190017700195,0.749757707118988,0.10266384482383728,0.04873056709766388,0.716373085975647,0.8274509906768799,0.076292023062706,0.04975434020161629,0.22814974188804626,0.4540933072566986,0.03975053131580353,25.477190017700195,-3.608675003051758,0.9663841128349304,-0.01778048276901245,25.477190017700195,-0.8026027679443359,0.9663841128349304,-0.00914543867111206,25.477190017700195,-2.523710250854492,0.9663841128349304,-0.0072823166847229,25.477190017700195,-1.1133747100830078,0.9663841128349304,-0.005731403827667236,25.477190017700195,-3.348367691040039,0.9663841128349304,-0.007512092590332031,-0.0041768550872802734,0.020590979605913162,0.02644372545182705,-0.09987779706716537,0.0998452827334404,0.06602884083986282,0.0,0.002085668733343482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004512000363320112,0.020419970154762268,0.026174724102020264,-0.09985562413930893,0.0998428463935852,0.06540007144212723,0.0,0.0017461833776906133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5854728963613525e-08,6.261898306547664e-07,8.340595059053157e-07,-4.443395027919905e-06,4.510328835749533e-06,0.0,0.0,0.0,4.544867988443002e-05,0.0,4.544867988443002e-05,4.544867988443002e-05,0.013777953572571278,6.261898306547664e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3993155079106145e-08,2.627016328915488e-07,3.5052545399594237e-07,-2.0286422568460694e-06,2.0448198938538553e-06,0.0,0.0,0.0,2.0775321900146082e-05,0.0,2.0775321900146082e-05,2.0775321900146082e-05,0.012644887901842594,2.627016328915488e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,4,True,False
275_0.63_2.0.png,medium_middle_50pct,24.285678227742512,0.5326123070648899,1.0630035400390625,0.9630112051963806,0.004116852649263173,24.32537269592285,23.734329223632812,24.797332763671875,24.32537269592285,0.7036682963371277,0.1020401120185852,0.04862119257450104,0.6701592803001404,0.7843137383460999,0.08124406635761261,0.052647802978754044,0.2030758559703827,0.40573665499687195,0.0368463471531868,24.32537269592285,-1.0279827117919922,0.9653637409210205,-0.009338736534118652,24.32537269592285,-1.0206012725830078,0.9653637409210205,-0.007318258285522461,24.32537269592285,-4.266857147216797,0.9653637409210205,-0.01607811450958252,24.32537269592285,0.46362876892089844,0.9653637409210205,-0.001331627368927002,24.32537269592285,-3.9310436248779297,0.9653637409210205,-0.01556473970413208,-0.004178711213171482,0.020544329658150673,0.02621953934431076,-0.09982454031705856,0.09979573637247086,0.06405007839202881,0.0,0.001956375315785408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004532350692898035,0.02028551697731018,0.025904463604092598,-0.09985385835170746,0.0997963473200798,0.06353940069675446,0.0,0.0016201402759179473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1948371887201574e-08,7.252630780385516e-07,9.647914112065337e-07,-5.130403224029578e-06,5.1957690629933495e-06,0.0,0.0,0.0,5.247327862889506e-05,0.0,5.247327862889506e-05,5.247327862889506e-05,0.01382156927138567,7.252630780385516e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7863051482436276e-08,3.319687209568656e-07,4.435177345385455e-07,-2.567339151937631e-06,2.576715132818208e-06,0.0,0.0,0.0,2.628712718433235e-05,0.0,2.628712718433235e-05,2.628712718433235e-05,0.012628563679754734,3.319687209568656e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,3,True,False
276_0.83_1.69.png,medium_middle_50pct,22.569791793823242,1.5729425694066614,2.859375,0.9590795834859213,0.009021173845217285,23.62082290649414,20.76144790649414,23.327104568481445,23.62082290649414,0.7499513030052185,0.11176780611276627,0.04990953207015991,0.7147200107574463,0.843137264251709,0.07992955297231674,0.052198898047208786,0.22594204545021057,0.44683122634887695,0.03996924310922623,23.62082290649414,-2.575420379638672,0.9670259356498718,-0.01918727159500122,23.62082290649414,-0.11063575744628906,0.9670259356498718,-0.00747370719909668,23.62082290649414,-0.9624595642089844,0.9670259356498718,-0.004179179668426514,23.62082290649414,-1.1065216064453125,0.9670259356498718,-0.007830321788787842,23.62082290649414,-1.875518798828125,0.9670259356498718,-0.004229247570037842,-0.004157192073762417,0.021487366408109665,0.027643609791994095,-0.09983038157224655,0.09981857985258102,0.0792250782251358,0.0,0.0021597056183964014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004504085518419743,0.02124849148094654,0.027273375540971756,-0.09987292438745499,0.09981770068407059,0.07735935598611832,0.0,0.00177001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6941506803268567e-08,4.984238444194489e-07,6.619230248361418e-07,-3.386678372407914e-06,3.4241925277456176e-06,0.0,0.0,0.0,3.454779289313592e-05,0.0,3.454779289313592e-05,3.454779289313592e-05,0.014427082613110542,4.984238444194489e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.856819360720692e-09,1.9520147986895608e-07,2.5954867055588693e-07,-1.4456993540079566e-06,1.4494041806756286e-06,0.0,0.0,0.0,1.4764193110750057e-05,0.0,1.4764193110750057e-05,1.4764193110750057e-05,0.013221276924014091,1.9520147986895608e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,3,True,False
277_0.66_1.5.png,medium_middle_50pct,23.99140739440918,1.0706876459072767,2.0180797576904297,0.9811199903488159,0.004108941329977319,23.57794952392578,25.207176208496094,23.189096450805664,23.57794952392578,0.5943304300308228,0.1773633062839508,0.03500697389245033,0.569054901599884,0.7686274647712708,0.08516441285610199,0.049483612179756165,0.06104408577084541,0.17124143242835999,0.028795326128602028,23.57794952392578,4.082754135131836,0.9785847067832947,0.004954099655151367,23.57794952392578,0.20966529846191406,0.9785847067832947,0.0056348443031311035,23.57794952392578,0.5506248474121094,0.9785847067832947,0.009088277816772461,23.57794952392578,1.2947444915771484,0.9785847067832947,0.007471024990081787,23.57794952392578,3.9679813385009766,0.9785847067832947,0.0037772059440612793,-0.004388183820992708,0.02857164293527603,0.03482132405042648,-0.09974566847085953,0.09955509006977081,0.17591090500354767,0.0,0.0008422129321843386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004721042234450579,0.02744504250586033,0.0332382470369339,-0.09970954805612564,0.09972265362739563,0.14459878206253052,0.0,0.0007237541722133756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2131658877478912e-07,2.559563199611148e-06,3.2011914754548343e-06,-1.3082441910228226e-05,1.2924010661663488e-05,0.0,0.0,0.0,0.0001326522760791704,0.0,0.0001326522760791704,0.0001326522760791704,0.019295282661914825,2.559563199611148e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.515192569305327e-08,1.2542486729216762e-06,1.57033593950473e-06,-7.072203970892588e-06,6.930699328222545e-06,0.0,0.0,0.0,7.15071291779168e-05,0.0,7.15071291779168e-05,7.15071291779168e-05,0.017540190368890762,1.2542486729216762e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0,False,False
278_0.98_1.19.png,medium_middle_50pct,22.38760821024577,0.38358198222385614,0.7574939727783203,0.9619047443072001,0.005860516319347655,22.3175048828125,22.801406860351562,22.043912887573242,22.3175048828125,0.6830410361289978,0.22730214893817902,0.036988306790590286,0.6564539670944214,0.929411768913269,0.08201377093791962,0.053545720875263214,0.08238060027360916,0.21581217646598816,0.02570025622844696,22.3175048828125,-0.39301109313964844,0.9576411247253418,0.0012931227684020996,22.3175048828125,0.053714752197265625,0.9576411247253418,0.015314340591430664,22.3175048828125,1.105062484741211,0.9576411247253418,0.019653499126434326,22.3175048828125,0.15690040588378906,0.9576411247253418,0.009507060050964355,22.3175048828125,-0.46918678283691406,0.9576411247253418,0.009728312492370605,-0.0038943164981901646,0.03038294054567814,0.036741483956575394,-0.09971588850021362,0.09950215369462967,0.2107132226228714,0.0,0.001321104122325778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004322367254644632,0.029162878170609474,0.035271815955638885,-0.09967159479856491,0.09965834021568298,0.18210037052631378,0.0,0.0012954621342942119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.413043441786613e-08,1.2526687669378589e-06,1.5100223436093074e-06,-5.86118403589353e-06,5.793691343569662e-06,0.0,0.0,0.0,5.955993401585147e-05,0.0,5.955993401585147e-05,5.955993401585147e-05,0.021032070741057396,1.2526687669378589e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.575302732703676e-08,4.5580051732940774e-07,5.527967914531473e-07,-2.3910745312605286e-06,2.3351128675130894e-06,0.0,0.0,0.0,2.4258772100438364e-05,0.0,2.4258772100438364e-05,2.4258772100438364e-05,0.018789101392030716,4.5580051732940774e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,1,False,False
279_0.94_1.64.png,hard_bottom_25pct,21.235987345377605,0.3936226176458868,0.7249984741210938,0.9472342530886332,0.008478454057668141,21.509918212890625,21.413124084472656,20.78491973876953,21.509918212890625,0.7011713981628418,0.20462432503700256,0.03383909910917282,0.6777363419532776,0.9215686321258545,0.07263407856225967,0.06284568458795547,0.10620089620351791,0.2745114266872406,0.024836508557200432,21.509918212890625,-0.49165916442871094,0.9453226923942566,-0.001603841781616211,21.509918212890625,0.3637504577636719,0.9453226923942566,0.021237075328826904,21.509918212890625,-0.1484508514404297,0.9453226923942566,0.021329104900360107,21.509918212890625,-0.05218696594238281,0.9453226923942566,0.008079469203948975,21.509918212890625,-0.7129859924316406,0.9453226923942566,0.013950526714324951,-0.003892067354172468,0.02895907498896122,0.03513982519507408,-0.09979056566953659,0.09960687160491943,0.17990997433662415,0.0,0.0021560939494520426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004317634738981724,0.02778497338294983,0.03377614915370941,-0.09975362569093704,0.09972723573446274,0.15806083381175995,0.0,0.0019502358045428991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.259991173848903e-08,2.4827247671055375e-06,3.00970555144886e-06,-1.2282447642064653e-05,1.2167730346845929e-05,0.0,0.0,0.0,0.00012442404113244265,0.0,0.00012442404113244265,0.00012442404113244265,0.019953738898038864,2.4827247671055375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.519164337717484e-08,9.64935452429927e-07,1.1767814385166275e-06,-5.358526777854422e-06,5.252134997135727e-06,0.0,0.0,0.0,5.4237516451394185e-05,0.0,5.4237516451394185e-05,5.4237516451394185e-05,0.01779092289507389,9.64935452429927e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1,False,False
27_0.76_0.89.png,medium_middle_50pct,25.26742680867513,0.24991378156843708,0.4957866668701172,0.9726140300432841,0.001516839911770956,25.230806350708008,25.53363037109375,25.037843704223633,25.230806350708008,0.4904932975769043,0.22787167131900787,0.04616769030690193,0.4676326513290405,0.8509804010391235,0.09536480158567429,0.06313136219978333,0.06843654811382294,0.14664326608181,0.02429085411131382,25.230806350708008,-0.4232769012451172,0.9715408682823181,0.0015367865562438965,25.230806350708008,1.0777473449707031,0.9715408682823181,0.007386624813079834,25.230806350708008,0.6334915161132812,0.9715408682823181,0.005755245685577393,25.230806350708008,-0.06528854370117188,0.9715408682823181,0.003702402114868164,25.230806350708008,1.4174575805664062,0.9715408682823181,0.008104264736175537,-0.003178283339366317,0.03013393096625805,0.03758504241704941,-0.09925757348537445,0.09922952204942703,0.2137870192527771,0.0,0.004590999335050583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003831856418401003,0.02900458313524723,0.036046430468559265,-0.09974892437458038,0.0992082953453064,0.1826724410057068,0.0,0.0038878312334418297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.204011201849653e-08,5.965669060969958e-07,7.589525239382056e-07,-2.7129187856189674e-06,2.6460684239282273e-06,0.0,0.0,0.0,2.7812373446067795e-05,0.0,2.7812373446067795e-05,2.7812373446067795e-05,0.02144969254732132,5.965669060969958e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.537013070266994e-09,2.509088119495573e-07,3.203348626357183e-07,-1.244680333911674e-06,1.2105166433684644e-06,0.0,0.0,0.0,1.2810836778953671e-05,0.0,1.2810836778953671e-05,1.2810836778953671e-05,0.01958566904067993,2.509088119495573e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0,False,False
