candidate,selector_type,feature_group,deployable,outer_fold,target,roc_auc,pr_auc,brier_score,ece,positive_count,eval_count,top_features
l3_fdf_lite_s004_g015_bm2,logistic,input_depth,True,0,good_action,0.5445270219378451,0.5295540292568656,0.24847990128062683,0.025299293288637687,889,1800,input_brightness_mean;airlight_fallback_mean;depth_mean;input_texture_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,0,severe_regression,0.5615597324919906,0.5883598420876611,0.10031146215661209,0.00520921105107669,206,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,0,strong_regression,0.6205435987614205,0.4714435448526358,0.19996241602357118,0.035782444663185094,505,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,0,ssim_regression,0.5517161770170661,0.5521277716211548,0.22269549136806946,0.02738935105285384,602,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,0,good_action,0.5426285901968072,0.8875629841203593,0.2474375863796909,0.01764061546920063,889,1800,input_brightness_mean;depth_mean;depth_std;airlight_fallback_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,0,severe_regression,0.6069544773483085,0.16726004970708275,0.20448094872746056,0.2879388390158989,206,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,0,strong_regression,0.5949126495661149,0.3424899005797067,0.23429791689312712,0.1808524786296337,505,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,0,ssim_regression,0.5750184415886943,0.39746889991035844,0.24044522767092383,0.14644448196423335,602,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,0,good_action,0.5860875513502635,0.5724897702661187,0.24485034887424154,0.021929810115729316,889,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,0,severe_regression,0.5615597324919906,0.5883598420876611,0.10031146215661209,0.00520921105107669,206,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,0,strong_regression,0.5985312894223785,0.48500278073604125,0.19987980846264708,0.04527180120881223,505,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,0,ssim_regression,0.539849084021542,0.4997099816297456,0.2228179325911515,0.030160327401981435,602,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,0,good_action,0.5658431691647765,0.8126789143966553,0.24746099177218475,0.0194833471600428,889,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,0,severe_regression,0.6069544773483085,0.16726004970708275,0.20448094872746056,0.2879388390158989,206,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,0,strong_regression,0.5949126495661149,0.3424899005797067,0.23429791689312712,0.1808524786296337,505,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,0,ssim_regression,0.5750184415886943,0.39746889991035844,0.24044522767092383,0.14644448196423335,602,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,0,good_action,0.5860875513502635,0.5724897702661187,0.24485034887424154,0.021929810115729316,889,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,0,severe_regression,0.5615597324919906,0.5883598420876611,0.10031146215661209,0.00520921105107669,206,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,0,strong_regression,0.5985312894223785,0.48500278073604125,0.19987980846264708,0.04527180120881223,505,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,0,ssim_regression,0.539849084021542,0.4997099816297456,0.2228179325911515,0.030160327401981435,602,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,0,good_action,0.5658431691647765,0.8126789143966553,0.24746099177218475,0.0194833471600428,889,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,0,severe_regression,0.6141659865271467,0.17138978729180007,0.2028577660917022,0.28537581926003447,206,1800,dta_stage2_conf_min;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_mean;airlight_fallback_mean;trans_gt_p90;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,0,strong_regression,0.6123185137046523,0.3614601844591451,0.23010689930620862,0.17669213848124293,505,1800,dta_stage2_conf_min;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_mean;airlight_fallback_mean;trans_gt_p90;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,0,ssim_regression,0.5815811513097687,0.40778597489350615,0.2394796081286286,0.1441869699816173,602,1800,dta_stage2_conf_min;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_mean;airlight_fallback_mean;trans_gt_p90;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,0,good_action,0.6028369670037129,0.5833345977995543,0.24202712163830964,0.016498792277374035,889,1800,dta_stage2_conf_min;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_mean;airlight_fallback_mean;trans_gt_p90;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,0,severe_regression,0.5615597324919906,0.5883598420876611,0.10031146215661209,0.00520921105107669,206,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,0,strong_regression,0.5985312894223785,0.48500278073604125,0.19987980846264708,0.04527180120881223,505,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,0,ssim_regression,0.539849084021542,0.4997099816297456,0.2228179325911515,0.030160327401981435,602,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,0,good_action,0.5658431691647765,0.8126789143966553,0.24746099177218475,0.0194833471600428,889,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,0,severe_regression,0.6069544773483085,0.16726004970708275,0.20448094872746056,0.2879388390158989,206,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,0,strong_regression,0.5949126495661149,0.3424899005797067,0.23429791689312712,0.1808524786296337,505,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,0,ssim_regression,0.5750184415886943,0.39746889991035844,0.24044522767092383,0.14644448196423335,602,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,0,good_action,0.5860875513502635,0.5724897702661187,0.24485034887424154,0.021929810115729316,889,1800,dta_stage2_conf_min;input_brightness_mean;airlight_fallback_mean;dta_stage3_conf_min;depth_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_delta_abs_mean;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,0,severe_regression,0.5615597324919906,0.5883598420876611,0.10031146215661209,0.00520921105107669,206,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,0,strong_regression,0.5985312894223785,0.48500278073604125,0.19987980846264708,0.04527180120881223,505,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,0,ssim_regression,0.539849084021542,0.4997099816297456,0.2228179325911515,0.030160327401981435,602,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,0,good_action,0.5658431691647765,0.8126789143966553,0.24746099177218475,0.0194833471600428,889,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;dta_t_pred_std;dta_stage2_conf_mean;depth_std
l3_fdf_lite_s004_g015_bm2,logistic,input_only,True,1,severe_regression,0.6114331127678589,0.21012700404434984,0.22880660690173418,0.34975691261385816,217,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_only,True,1,strong_regression,0.547025123738354,0.3712693866946267,0.24547661671604573,0.20870490429960312,512,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_only,True,1,ssim_regression,0.5079880881542098,0.3582036195037719,0.24884748510456955,0.15120374557018285,622,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_only,True,1,good_action,0.5243906805831489,0.5015451717713382,0.24898694367275812,0.01893660350465421,889,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_only,True,1,severe_regression,0.6144504833906338,0.6540351285719406,0.10440193897494167,0.013241992309803233,217,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_only,True,1,strong_regression,0.5405879998059007,0.596755114574518,0.20073924219274805,0.04166563169264606,512,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_only,True,1,ssim_regression,0.5122666899590018,0.5784292506393501,0.22647605975271018,0.021491761185231613,622,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_only,True,1,good_action,0.5141854523947404,0.7316170153827427,0.24796380651771702,0.0477882728356408,889,1800,input_brightness_mean;input_texture_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth,True,1,severe_regression,0.6425674869218162,0.21489772469585253,0.2211709687685802,0.33707862509102593,217,1800,input_brightness_mean;airlight_fallback_mean;depth_std;input_texture_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth,True,1,strong_regression,0.5785147151591615,0.37759288964588994,0.24211522307147634,0.2072541856142162,512,1800,input_brightness_mean;airlight_fallback_mean;depth_std;input_texture_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth,True,1,ssim_regression,0.550344198843754,0.39649166561297783,0.24653199924547686,0.14887446907506918,622,1800,input_brightness_mean;airlight_fallback_mean;depth_std;input_texture_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth,True,1,good_action,0.5615591958798783,0.541206100657281,0.24646922507059002,0.013583357273929468,889,1800,input_brightness_mean;airlight_fallback_mean;depth_std;input_texture_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,1,severe_regression,0.6411221183601108,0.5583180515154981,0.10443849545389491,0.013285233198950447,217,1800,airlight_fallback_mean;input_brightness_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,1,strong_regression,0.6224213594235248,0.5165547120764288,0.20136033076997203,0.011512558203902202,512,1800,airlight_fallback_mean;input_brightness_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,1,ssim_regression,0.5488620420463044,0.5167413539858725,0.22564041878993554,0.01448204366989958,622,1800,airlight_fallback_mean;input_brightness_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth,True,1,good_action,0.6007131929584543,0.7536347391514738,0.24616388673762676,0.015977248195715693,889,1800,airlight_fallback_mean;input_brightness_mean;depth_mean;depth_std;input_texture_mean
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,1,severe_regression,0.6508787200409885,0.20691549610846816,0.21100938116317308,0.3129090413803328,217,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,1,strong_regression,0.5962429638975155,0.39007813264101787,0.24094093951235593,0.20051713460817988,512,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,1,ssim_regression,0.5464149820667217,0.40582933203967114,0.2474075889280239,0.14879723811813797,622,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,input_depth_action,True,1,good_action,0.5868493935513823,0.5630151181316249,0.24393437777364982,0.0171765400085801,889,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,1,severe_regression,0.6487113949771623,0.41363912316191154,0.10463822507676443,0.01388852315654028,217,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,1,strong_regression,0.6093947132181677,0.5272828087075452,0.20165369434849154,0.03454881261583868,512,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,1,ssim_regression,0.549149329344521,0.5851766381486188,0.2256763342999639,0.01821619660437912,622,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,gbdt,input_depth_action,True,1,good_action,0.6106301064726953,0.6838542406415217,0.2463255160755348,0.017014368264303203,889,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,1,severe_regression,0.6508787200409885,0.20691549610846816,0.21100938116317308,0.3129090413803328,217,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,1,strong_regression,0.5962429638975155,0.39007813264101787,0.24094093951235593,0.20051713460817988,512,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,1,ssim_regression,0.5464149820667217,0.40582933203967114,0.2474075889280239,0.14879723811813797,622,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,deployable_all,True,1,good_action,0.5868493935513823,0.5630151181316249,0.24393437777364982,0.0171765400085801,889,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,1,severe_regression,0.6487113949771623,0.41363912316191154,0.10463822507676443,0.01388852315654028,217,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,1,strong_regression,0.6093947132181677,0.5272828087075452,0.20165369434849154,0.03454881261583868,512,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,1,ssim_regression,0.549149329344521,0.5851766381486188,0.2256763342999639,0.01821619660437912,622,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,gbdt,deployable_all,True,1,good_action,0.6106301064726953,0.6838542406415217,0.2463255160755348,0.017014368264303203,889,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,1,severe_regression,0.6394147494548937,0.19764896796431813,0.21223241658610045,0.3102671838353606,217,1800,input_brightness_mean;dta_stage2_conf_min;trans_gt_p90;depth_mean;dta_t_uncertainty_mean;airlight_fallback_mean;dta_t_uncertainty_std;trans_gt_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,1,strong_regression,0.5978685461956522,0.3860499519420343,0.24109680029297892,0.20114246638849975,512,1800,input_brightness_mean;dta_stage2_conf_min;trans_gt_p90;depth_mean;dta_t_uncertainty_mean;airlight_fallback_mean;dta_t_uncertainty_std;trans_gt_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,1,ssim_regression,0.542560828479247,0.4020771608342829,0.24832194441113253,0.14984966943338768,622,1800,input_brightness_mean;dta_stage2_conf_min;trans_gt_p90;depth_mean;dta_t_uncertainty_mean;airlight_fallback_mean;dta_t_uncertainty_std;trans_gt_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_trans_gt,False,1,good_action,0.5881285969879451,0.5669875762401373,0.24370410456002625,0.021782279992117303,889,1800,input_brightness_mean;dta_stage2_conf_min;trans_gt_p90;depth_mean;dta_t_uncertainty_mean;airlight_fallback_mean;dta_t_uncertainty_std;trans_gt_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,severe_regression,0.6487113949771623,0.41363912316191154,0.10463822507676443,0.01388852315654028,217,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;trans_gt_p90;dta_t_pred_std;dta_stage2_conf_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,strong_regression,0.6093947132181677,0.5272828087075452,0.20165369434849154,0.03454881261583868,512,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;trans_gt_p90;dta_t_pred_std;dta_stage2_conf_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,ssim_regression,0.5438873997565223,0.5651476055733426,0.2257578862311502,0.01865058623993948,622,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;trans_gt_p90;dta_t_pred_std;dta_stage2_conf_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,good_action,0.6106301064726953,0.6838542406415217,0.2463255160755348,0.017014368264303203,889,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;trans_gt_p90;dta_t_pred_std;dta_stage2_conf_mean
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,severe_regression,0.6508787200409885,0.20691549610846816,0.21100938116317308,0.3129090413803328,217,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,strong_regression,0.5962429638975155,0.39007813264101787,0.24094093951235593,0.20051713460817988,512,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,ssim_regression,0.5464149820667217,0.40582933203967114,0.2474075889280239,0.14879723811813797,622,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,good_action,0.5868493935513823,0.5630151181316249,0.24393437777364982,0.0171765400085801,889,1800,input_brightness_mean;dta_stage2_conf_min;dta_final_feature_gate_max;dta_t_uncertainty_mean;depth_std;airlight_fallback_mean;dta_t_uncertainty_std;dta_stage3_conf_min
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,1,severe_regression,0.6487113949771623,0.41363912316191154,0.10463822507676443,0.01388852315654028,217,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,1,strong_regression,0.6093947132181677,0.5272828087075452,0.20165369434849154,0.03454881261583868,512,1800,input_brightness_mean;dta_stage2_conf_min;depth_mean;dta_stage3_conf_min;depth_std;dta_t_pred_std;dta_stage2_conf_mean;dta_t_uncertainty_mean
