coverage,mean_dPSNR,hard_bottom25_dPSNR,dSSIM,positive_ratio,worst_per_600,strong_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,false_reject_good_count,false_accept_severe_count,max_outer_worst_per_600,variant,selector_type,feature_group,deployable,coverage_target,outer_reports,selector_score,strict_gate_pass,relaxed_exploratory_gate_pass,strict_gate_checks,relaxed_gate_checks
0.9036666666666667,0.07257275051540799,0.05905492146809896,-2.2590862380133733e-05,0.5882222222222222,59.0,144.06666666666666,0.07941710747612847,0.06375058237711588,0.06983173158433703,84.8,177.0,67.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.9,5,0.04103795665529042,False,True,"{""coverage"": false, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9373333333333334,0.07200443013509114,0.05946768866644965,-2.40696734852261e-05,0.6043333333333333,63.93333333333333,153.26666666666668,0.07923273679945204,0.06295722452799479,0.06876593610975477,57.4,191.8,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.92,5,0.03541409340646531,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9428888888888889,0.07248734834459093,0.05947985670301649,-2.4076965120103625e-05,0.608,64.53333333333333,154.2,0.07977694447835286,0.06332153447469076,0.06903873104519315,50.8,193.6,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.93,5,0.03542604172176785,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9618888888888889,0.07260381931728788,0.05940291595458984,-2.4158040682474775e-05,0.6184444444444445,67.13333333333333,158.46666666666667,0.08032248539394803,0.06345409456888834,0.06914925638834635,32.6,201.4,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.94,5,0.03305080240461561,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9642222222222222,0.07288232273525662,0.05939512719048394,-2.4365610546535917e-05,0.62,67.2,158.79999999999998,0.08047311168246798,0.06352416123284234,0.06918505308363172,29.8,201.6,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.95,5,0.03327412840313383,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9656666666666667,0.07265238210890028,0.05939512719048394,-2.4360974629720053e-05,0.6206666666666667,67.66666666666667,159.26666666666665,0.0803660085466173,0.0634191345638699,0.06910032696194118,28.6,203.0,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.96,5,0.032590400159623875,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.981,0.07346915838453505,0.059405601501464844,-2.3676885498894585e-05,0.6297777777777778,69.93333333333334,162.8,0.08124976921081543,0.06406057251824272,0.06970331658257378,12.6,209.8,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.97,5,0.03133723484887016,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9854444444444445,0.07375776227315267,0.059405601501464844,-2.3855586846669513e-05,0.632,70.46666666666667,163.73333333333335,0.08128280406528049,0.06404495175679524,0.06941846466064452,8.8,211.4,82.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.98,5,0.031104205105039806,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9884444444444445,0.07347667630513509,0.05955734676784939,-2.3829016420576306e-05,0.6332222222222222,71.33333333333333,164.73333333333335,0.08106557994418674,0.06381872367858887,0.06923130077785916,7.0,214.0,85.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0.99,5,0.029995457347234085,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9985555555555555,0.07327302826775445,0.05935679372151693,-2.460757229063246e-05,0.637,73.0,168.06666666666666,0.08079665607876248,0.06400596978929307,0.06960818990071614,0.6,219.0,88.0,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,1.0,5,0.02789421202023823,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9138888888888889,0.07205401823255751,0.059638227674696176,-2.2835393746693928e-05,0.5932222222222222,61.13333333333333,147.06666666666666,0.07910697597927517,0.06354717466566298,0.06927950117323134,76.4,183.4,75.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.9,5,0.03851337460094029,False,True,"{""coverage"": false, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9306666666666666,0.07311415735880533,0.05946768866644965,-2.3937715424431693e-05,0.6021111111111112,62.6,150.73333333333335,0.07994398074679904,0.06353859413994684,0.0693328514099121,61.0,187.8,75.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.92,5,0.03807209071901106,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9334444444444444,0.07314621268378364,0.05946768866644965,-2.386919657389323e-05,0.6038888888888889,63.0,151.2,0.08012996207343208,0.06367566299438476,0.06938550270928277,57.8,189.0,75.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.93,5,0.03777508769141304,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9547777777777777,0.07351893170674642,0.059390747918023,-2.4224645561642114e-05,0.6156666666666667,65.8,155.8,0.0809140067630344,0.06388310262891982,0.06937090174357097,37.2,197.4,77.0,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.94,5,0.03550857950952317,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.965,0.07370210329691569,0.059390747918023,-2.39566167195638e-05,0.6204444444444445,67.06666666666666,158.79999999999998,0.08099561585320367,0.0638389581044515,0.06938448969523112,29.2,201.2,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.95,5,0.0342983199204339,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.97,0.07383501031663683,0.05939512719048394,-2.3960888385772703e-05,0.6234444444444445,67.93333333333334,159.93333333333334,0.08100060590108236,0.06387119823031956,0.06944204669528538,23.8,203.8,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.96,5,0.033613019005457566,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9822222222222222,0.07402376408047147,0.059405601501464844,-2.367785904142592e-05,0.6305555555555555,69.93333333333334,162.86666666666667,0.08146431668599446,0.06419918039109972,0.06966969256930881,11.2,209.8,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.97,5,0.03193512209468417,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9841111111111112,0.07395561536153157,0.059405601501464844,-2.386130889256795e-05,0.6314444444444445,70.26666666666667,163.33333333333334,0.08142855474683974,0.06415863694085015,0.06957424036661784,9.6,210.8,81.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.98,5,0.031537185464435145,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9884444444444445,0.07347667630513509,0.05955734676784939,-2.3829016420576306e-05,0.6332222222222222,71.33333333333333,164.73333333333335,0.08106557994418674,0.06381872367858887,0.06923130077785916,7.0,214.0,85.33333333333333,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0.99,5,0.029995457347234085,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9987777777777778,0.07324601554870605,0.05935679372151693,-2.4600466092427574e-05,0.637,73.0,168.2,0.08081320169236925,0.06402216657002767,0.0696466064453125,0.6,219.0,88.0,l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,1.0,5,0.027847544195387097,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.925,0.07054215070936415,0.0587184804280599,-2.2021154562632243e-05,0.5968888888888889,63.66666666666667,151.2,0.07842303890652126,0.06248224894205729,0.06804052437676324,70.2,191.0,79.66666666666667,l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0.9,5,0.0340476394642724,False,True,"{""coverage"": false, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9426666666666667,0.07138586468166776,0.05888438245985243,-2.2692912154727516e-05,0.6067777777777777,65.53333333333333,155.13333333333333,0.07930362023247613,0.06288631015353732,0.06831447347005208,52.6,196.6,79.66666666666667,l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0.92,5,0.033130188385645555,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9523333333333334,0.07255035993787978,0.05888438245985243,-2.296742465760973e-05,0.6136666666666667,66.06666666666666,156.33333333333334,0.08004741287231446,0.0632917717827691,0.06878117158677843,41.0,198.2,79.66666666666667,l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0.93,5,0.0339296250544654,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9656666666666667,0.07300219302707249,0.05889923604329427,-2.3635149002075198e-05,0.6217777777777778,68.26666666666667,158.93333333333334,0.08076031027899848,0.06347450002034505,0.06875224388970269,26.6,204.8,79.66666666666667,l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0.94,5,0.03247076012505426,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
0.9656666666666667,0.07300219302707249,0.05889923604329427,-2.3635149002075198e-05,0.6217777777777778,68.26666666666667,158.93333333333334,0.08076031027899848,0.06347450002034505,0.06875224388970269,26.6,204.8,79.66666666666667,l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0.95,5,0.03247076012505426,False,True,"{""coverage"": true, ""dssim"": false, ""hard"": true, ""max_outer_worst"": false, ""mean"": true, ""positive_ratio"": false, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": false}","{""coverage"": true, ""dssim"": true, ""hard"": true, ""max_outer_worst"": true, ""mean"": true, ""positive_ratio"": true, ""true_vs_normal"": true, ""true_vs_shuffle"": true, ""true_vs_zero"": true, ""worst"": true}"
