name,image_idx,crop_idx,x,y,crop_h,crop_w,anchor_psnr,full_global_budget,crop_global_budget,full_patch_mask_mean,crop_recompute_mask_mean,mask_corr,mask_mean_abs_diff,full_patch_spatial_mean,crop_spatial_mean,spatial_corr,spatial_mean_abs_diff
1000_0.74_1.6.png,0,0,107,14,256,256,36.89458465576172,0.552537202835083,0.885362982749939,0.21481147408485413,0.342426598072052,0.523851752281189,0.13043084740638733,0.3887728452682495,0.3867640495300293,0.5238516926765442,0.008422383107244968
1000_0.74_1.6.png,0,1,84,33,256,256,36.89458465576172,0.552537202835083,0.7767941951751709,0.21507474780082703,0.3003007173538208,0.5025731325149536,0.08847884088754654,0.38924935460090637,0.38658982515335083,0.5025730729103088,0.007690425030887127
1000_0.74_1.6.png,0,2,103,55,256,256,36.89458465576172,0.552537202835083,0.7582966089248657,0.21606630086898804,0.2942519783973694,0.532569944858551,0.08153239637613297,0.39104390144348145,0.3880433738231659,0.532569944858551,0.007973751053214073
1000_0.74_1.6.png,0,3,91,78,256,256,36.89458465576172,0.552537202835083,0.6344901323318481,0.21655671298503876,0.24684107303619385,0.5060597658157349,0.03422466292977333,0.3919314742088318,0.38903844356536865,0.5060597658157349,0.007985243573784828
1001_0.89_1.66.png,1,0,121,62,256,256,35.02743911743164,0.4067375659942627,0.7667575478553772,0.15830984711647034,0.2949254810810089,0.4602895975112915,0.13813446462154388,0.38921868801116943,0.38463979959487915,0.4602896571159363,0.0064504994079470634
1001_0.89_1.66.png,1,1,104,131,256,256,35.02743911743164,0.4067375659942627,0.22426831722259521,0.16105550527572632,0.08774791657924652,0.36189600825309753,0.0733075961470604,0.39596909284591675,0.39126309752464294,0.3618960976600647,0.006748588755726814
1001_0.89_1.66.png,1,2,69,66,256,256,35.02743911743164,0.4067375659942627,0.7878789901733398,0.1589275598526001,0.3052730858325958,0.39171430468559265,0.1477908194065094,0.39073729515075684,0.38746190071105957,0.39171427488327026,0.006677484139800072
1001_0.89_1.66.png,1,3,27,57,256,256,35.02743911743164,0.4067375659942627,0.8621455430984497,0.1578875035047531,0.3328346610069275,0.3620027005672455,0.17604012787342072,0.38818031549453735,0.3860539197921753,0.36200276017189026,0.007270507514476776
1002_0.73_1.47.png,2,0,49,77,256,256,33.70071029663086,0.22414658963680267,0.5939209461212158,0.08651655912399292,0.22629019618034363,0.30387988686561584,0.13991618156433105,0.38598203659057617,0.38101065158843994,0.30387988686561584,0.006173539441078901
1002_0.73_1.47.png,2,1,28,81,256,256,33.70071029663086,0.22414658963680267,0.6120555400848389,0.0863892138004303,0.23329082131385803,0.2695331871509552,0.1469809114933014,0.3854139447212219,0.38115954399108887,0.2695331871509552,0.005970762576907873
1002_0.73_1.47.png,2,2,56,30,256,256,33.70071029663086,0.22414658963680267,0.8152818083763123,0.0858919620513916,0.3082793354988098,0.35557395219802856,0.22239138185977936,0.3831954598426819,0.3781260848045349,0.35557398200035095,0.006227649282664061
1002_0.73_1.47.png,2,3,7,85,256,256,33.70071029663086,0.22414658963680267,0.6255170106887817,0.08623543381690979,0.2377929836511612,0.2678905427455902,0.15159878134727478,0.3847278356552124,0.3801543116569519,0.2678905427455902,0.005997719708830118
1003_0.9_1.06.png,3,0,71,28,256,256,38.71543502807617,0.15472088754177094,0.793554961681366,0.059079453349113464,0.30058959126472473,0.3706217110157013,0.24151113629341125,0.3818453550338745,0.37878862023353577,0.37062183022499084,0.006441234610974789
1003_0.9_1.06.png,3,1,10,143,256,256,38.71543502807617,0.15472088754177094,0.11253992468118668,0.05988849699497223,0.043025292456150055,0.24290886521339417,0.016863206401467323,0.38707441091537476,0.3823113441467285,0.24290886521339417,0.006313499063253403
1003_0.9_1.06.png,3,2,41,6,256,256,38.71543502807617,0.15472088754177094,0.8478354811668396,0.05868009477853775,0.3199067711830139,0.3860775828361511,0.2612270712852478,0.379264235496521,0.3773217499256134,0.3860776126384735,0.006994287483394146
1003_0.9_1.06.png,3,3,60,144,256,256,38.71543502807617,0.15472088754177094,0.05509968474507332,0.060047000646591187,0.021133385598659515,0.27236613631248474,0.03891361504793167,0.38809889554977417,0.38354820013046265,0.27236613631248474,0.006212376989424229
1004_0.91_1.17.png,4,0,141,125,256,256,37.05818557739258,0.20043234527111053,0.05413714796304703,0.0775272399187088,0.020686298608779907,0.3285919725894928,0.056840941309928894,0.38680005073547363,0.3821091651916504,0.3285919427871704,0.0065055168233811855
1004_0.91_1.17.png,4,1,136,75,256,256,37.05818557739258,0.20043234527111053,0.47103577852249146,0.07711651921272278,0.1789029985666275,0.3730680048465729,0.10216816514730453,0.3847508430480957,0.3798076808452606,0.3730679750442505,0.006167111452668905
1004_0.91_1.17.png,4,2,54,34,256,256,37.05818557739258,0.20043234527111053,0.8101658225059509,0.07672812044620514,0.30801525712013245,0.36252734065055847,0.23129013180732727,0.38281309604644775,0.38018789887428284,0.3625273108482361,0.006728380918502808
1004_0.91_1.17.png,4,3,119,127,256,256,37.05818557739258,0.20043234527111053,0.0684799924492836,0.07783746719360352,0.026291318237781525,0.3417752981185913,0.05154614895582199,0.3883478343486786,0.38392698764801025,0.3417752683162689,0.006445751525461674
1005_0.74_1.81.png,5,0,98,3,256,256,38.33662796020508,0.29426106810569763,0.6558448076248169,0.1191348135471344,0.2614835500717163,0.5670011639595032,0.14312812685966492,0.4048609733581543,0.3986973166465759,0.5670011043548584,0.008710486814379692
1005_0.74_1.81.png,5,1,64,121,256,256,38.33662796020508,0.29426106810569763,0.48006904125213623,0.12118253856897354,0.19483178853988647,0.6099083423614502,0.07522856444120407,0.41181981563568115,0.4058411717414856,0.609908401966095,0.008340413682162762
