split,name,airlight,beta,width,height,spearman_depth_neglogt,spearman_invert_depth_neglogt,pearson_depth_1minus_t,pearson_invert_depth_1minus_t,normal_best_alpha,normal_best_l1,normal_best_rmse,invert_best_alpha,invert_best_l1,invert_best_rmse,best_orientation,best_proxy_l1_full,best_proxy_rmse_full,low_texture_proxy_l1,bright_region_proxy_l1,dense_region_proxy_l1,trans_mean,trans_std,depth_mean,depth_std,depth_path,trans_path
train,1229_0.6_0.6.png,0.6,0.6,400,400,-0.9041254268263074,0.9041417281231613,-0.8042338296595687,0.8042338433387966,5.0,0.4920388460159302,0.5434221029281616,1.35,0.13577674329280853,0.16954170167446136,invert,0.1356744021177292,0.16953806579113007,0.14116695523262024,0.19494205713272095,0.18926075100898743,0.3535652160644531,0.23874390125274658,0.21000449359416962,0.21689772605895996,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1229_0.6_0.6.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1229.png
train,122_0.85_2.0.png,0.85,2.0,400,400,-0.8877081408409973,0.8877081425613714,-0.8812465017965169,0.8812464979950987,5.0,0.5503818392753601,0.6110338568687439,1.9500000000000002,0.13585416972637177,0.16865743696689606,invert,0.13552768528461456,0.1684267222881317,0.13466423749923706,0.13366469740867615,0.14059707522392273,0.2074631154537201,0.23633629083633423,0.19676083326339722,0.1896444708108902,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/122_0.85_2.0.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/122.png
train,1230_0.55_1.4.png,0.55,1.4,400,400,-0.9015173741134564,0.901490239949667,-0.8027190814525638,0.8027190853299645,5.0,0.506697416305542,0.5688546895980835,1.6,0.1264580339193344,0.1595308780670166,invert,0.1262698918581009,0.15939411520957947,0.12679307162761688,0.1419546902179718,0.15629564225673676,0.28774315118789673,0.22373363375663757,0.2049155831336975,0.21960127353668213,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1230_0.55_1.4.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1230.png
train,1231_0.98_1.26.png,0.98,1.26,400,400,-0.9043050243760666,0.9043241433327537,-0.8173020876773489,0.8173020895868992,5.0,0.5208239555358887,0.5814202427864075,1.6,0.12362337857484818,0.15710130333900452,invert,0.12345840781927109,0.1568491905927658,0.12260537594556808,0.15694835782051086,0.1501612365245819,0.2987590730190277,0.22647538781166077,0.20814679563045502,0.2274365872144699,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1231_0.98_1.26.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1231.png
train,1232_0.77_0.99.png,0.77,0.99,400,400,-0.9049466448990684,0.904918364651631,-0.8136310361190177,0.8136310259013715,5.0,0.49115225672721863,0.5451082587242126,1.5000000000000002,0.12841898202896118,0.16176585853099823,invert,0.1285242736339569,0.16210751235485077,0.13473494350910187,0.17571419477462769,0.16816167533397675,0.32053813338279724,0.23173382878303528,0.21486520767211914,0.2197583168745041,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1232_0.77_0.99.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1232.png
train,1233_0.54_0.63.png,0.54,0.63,400,400,-0.9407040379483264,0.9407039951003999,-0.9378691079752624,0.9378691040910756,1.1,0.4440351128578186,0.5200188159942627,1.55,0.09777620434761047,0.1269759088754654,invert,0.09804556518793106,0.12718535959720612,0.13644547760486603,0.1515553891658783,0.1472066193819046,0.44530001282691956,0.2750009298324585,0.4102965295314789,0.28950756788253784,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1233_0.54_0.63.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1233.png
train,1234_0.51_1.28.png,0.51,1.28,400,400,-0.9396669464082059,0.9396690716114809,-0.9359677680763353,0.9359677699746451,1.6,0.4622572362422943,0.5314396023750305,1.8,0.09120022505521774,0.12135332077741623,invert,0.0911727324128151,0.12146703153848648,0.11591915041208267,0.12247034162282944,0.12335600703954697,0.3913418650627136,0.26721876859664917,0.4078628718852997,0.28675684332847595,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1234_0.51_1.28.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1234.png
train,1235_0.97_1.72.png,0.97,1.72,400,400,-0.9372486169938149,0.9372463995464647,-0.9244405660475831,0.9244405660547369,5.0,0.45076045393943787,0.5081841945648193,1.9500000000000002,0.09302006661891937,0.125165656208992,invert,0.09310903400182724,0.12549977004528046,0.10408506542444229,0.11655515432357788,0.11716034263372421,0.35691311955451965,0.2605005204677582,0.4031965732574463,0.278858482837677,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1235_0.97_1.72.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1235.png
train,1236_0.84_1.0.png,0.84,1.0,400,400,-0.9392934045995309,0.9392934049328441,-0.9343610669772541,0.9343610670099598,1.35,0.4519922137260437,0.5243803262710571,1.6500000000000001,0.09652876108884811,0.12703710794448853,invert,0.09656267613172531,0.12687768042087555,0.12675908207893372,0.14324361085891724,0.142424076795578,0.41417670249938965,0.2708265483379364,0.4036928415298462,0.28382009267807007,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1236_0.84_1.0.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1236.png
train,1237_0.86_1.79.png,0.86,1.79,400,400,-0.9658635003588464,0.9658634996380556,-0.9426747753707422,0.9426747769803026,3.85,0.43413224816322327,0.5115768313407898,1.35,0.16273009777069092,0.18898360431194305,invert,0.16265839338302612,0.18902133405208588,0.2161150723695755,0.22319841384887695,0.23300498723983765,0.3653138279914856,0.25539126992225647,0.22573798894882202,0.14911296963691711,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1237_0.86_1.79.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1237.png
train,1238_0.86_1.03.png,0.86,1.03,400,400,-0.963806504748011,0.9638021804499953,-0.9368965891469156,0.9368965930738279,2.5,0.41597840189933777,0.502548098564148,1.1500000000000001,0.17868709564208984,0.205100879073143,invert,0.1786322295665741,0.20497508347034454,0.2500501573085785,0.25481653213500977,0.268827885389328,0.4265373647212982,0.26915162801742554,0.22770817577838898,0.14781266450881958,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1238_0.86_1.03.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1238.png
train,1239_0.66_1.97.png,0.66,1.97,400,400,-0.9643696749013415,0.9643696736441215,-0.9414576616091295,0.9414576613663348,4.2,0.43954676389694214,0.5197829008102417,1.35,0.15929904580116272,0.18563216924667358,invert,0.15997634828090668,0.18615227937698364,0.21834871172904968,0.2051241099834442,0.23443655669689178,0.3516544699668884,0.2517581284046173,0.21781393885612488,0.14884240925312042,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1239_0.66_1.97.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1239.png
train,123_0.94_1.22.png,0.94,1.22,400,400,-0.8850990991524164,0.8850990987625273,-0.8929828603410399,0.8929828683895694,5.0,0.562809407711029,0.616064190864563,1.7000000000000002,0.16219206154346466,0.19059231877326965,invert,0.16242443025112152,0.19075481593608856,0.16312001645565033,0.1632835566997528,0.17126783728599548,0.250834584236145,0.26149681210517883,0.19109705090522766,0.18286070227622986,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/123_0.94_1.22.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/123.png
train,1240_0.64_0.5.png,0.64,0.5,400,400,-0.9611131509935914,0.9611131514803237,-0.9290270844448087,0.9290270934736032,1.9000000000000001,0.40197575092315674,0.49548643827438354,1.0,0.18720169365406036,0.21441113948822021,invert,0.18695951998233795,0.21416440606117249,0.26424774527549744,0.2739434838294983,0.2992182970046997,0.4711841344833374,0.2770591080188751,0.23007947206497192,0.1500413417816162,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1240_0.64_0.5.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1240.png
train,1241_0.63_0.93.png,0.63,0.93,400,400,-0.9292590039933375,0.9292599243508572,-0.9187759101367852,0.9187759088819546,1.5000000000000002,0.4425602853298187,0.5161837339401245,1.6500000000000001,0.1044251024723053,0.12966914474964142,invert,0.10438027232885361,0.12964005768299103,0.1034412831068039,0.14086179435253143,0.15104885399341583,0.4105057716369629,0.26842111349105835,0.4032602608203888,0.26712751388549805,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1241_0.63_0.93.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1241.png
train,1242_0.99_0.57.png,0.99,0.57,400,400,-0.931252891616888,0.9312539535071462,-0.9207056462483328,0.920705646108826,1.2500000000000002,0.4321810305118561,0.5100972056388855,1.55,0.1095702052116394,0.13717806339263916,invert,0.10962625592947006,0.1373501569032669,0.10675173997879028,0.15173983573913574,0.1584681272506714,0.4408070743083954,0.2740631103515625,0.4023645222187042,0.26599326729774475,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1242_0.99_0.57.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1242.png
train,1243_0.64_1.03.png,0.64,1.03,400,400,-0.9288658390954179,0.9288666713333168,-0.9179420438215443,0.9179420424412834,1.55,0.4431982636451721,0.5167183876037598,1.7000000000000002,0.10269588977098465,0.12784795463085175,invert,0.10236853361129761,0.12727172672748566,0.10235815495252609,0.13511452078819275,0.1447395533323288,0.40236178040504456,0.2667005658149719,0.4038139879703522,0.2672329843044281,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1243_0.64_1.03.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1243.png
train,1244_0.95_1.91.png,0.95,1.91,400,400,-0.9460738056400634,0.9460731942462942,-0.9300297134157162,0.9300297133923197,5.0,0.4519188106060028,0.5043967366218567,2.05,0.09002748131752014,0.10927549749612808,invert,0.09011264890432358,0.10946568101644516,0.08885461837053299,0.11053525656461716,0.11055289953947067,0.33289292454719543,0.24914014339447021,0.40001657605171204,0.26276394724845886,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1244_0.95_1.91.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1244.png
train,1245_0.57_1.62.png,0.57,1.62,400,400,-0.9385453749562045,0.9385453749833514,-0.9754403387340562,0.9754403388377484,5.0,0.3497717082500458,0.47284066677093506,2.1999999999999997,0.05116753280162811,0.0627901703119278,invert,0.051414281129837036,0.06304290890693665,0.08779851347208023,0.07667579501867294,0.10024476796388626,0.23103289306163788,0.19039928913116455,0.27572718262672424,0.22126145660877228,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1245_0.57_1.62.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1245.png
train,1246_0.62_2.0.png,0.62,2.0,400,400,-0.9403622359627362,0.9403622353489735,-0.9732214454038535,0.97322144534396,5.0,0.3475245237350464,0.4728569984436035,2.4,0.042769189924001694,0.05284588411450386,invert,0.04279782995581627,0.052893850952386856,0.07216250151395798,0.06432541459798813,0.08323010802268982,0.20493493974208832,0.18275216221809387,0.2765893042087555,0.2216683030128479,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1246_0.62_2.0.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1246.png
train,1247_0.62_1.15.png,0.62,1.15,400,400,-0.936729324510326,0.9367255892179611,-0.9736223898427702,0.9736223870959125,5.0,0.3608018755912781,0.4787076711654663,1.9500000000000002,0.06176569312810898,0.07660140842199326,invert,0.06187105551362038,0.07670234888792038,0.10877477377653122,0.100242480635643,0.12611040472984314,0.26666420698165894,0.20036695897579193,0.2755742073059082,0.22155877947807312,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1247_0.62_1.15.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1247.png
train,1248_0.97_1.88.png,0.97,1.88,400,400,-0.9420368035188778,0.9420368010249491,-0.9756252298814423,0.9756252299654932,5.0,0.347618967294693,0.47373148798942566,2.35,0.044563379138708115,0.055219754576683044,invert,0.044586945325136185,0.05522866174578667,0.0834241732954979,0.08421429991722107,0.08695602416992188,0.21286439895629883,0.18511857092380524,0.2774510383605957,0.2231934815645218,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1248_0.97_1.88.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1248.png
train,1249_0.79_0.56.png,0.79,0.56,400,400,-0.8616796286554551,0.8616526705584439,-0.8751051079237226,0.8751051017603197,5.0,0.6002967357635498,0.6283548474311829,1.6,0.16056901216506958,0.1770203858613968,invert,0.16063247621059418,0.1770315021276474,0.1507200449705124,0.16704419255256653,0.17213542759418488,0.3008309304714203,0.2746790051460266,0.2177097648382187,0.24810130894184113,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1249_0.79_0.56.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1249.png
train,124_0.79_1.89.png,0.79,1.89,400,400,-0.8883643243945614,0.8883387836587147,-0.8818365007421186,0.8818364946232761,5.0,0.5619633197784424,0.6249806880950928,1.9000000000000001,0.1394730508327484,0.1718798130750656,invert,0.1395338922739029,0.17195585370063782,0.13888569176197052,0.13748177886009216,0.14429886639118195,0.21314023435115814,0.23981647193431854,0.1897745281457901,0.18817907571792603,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/124_0.79_1.89.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/124.png
train,1250_0.57_0.61.png,0.57,0.61,400,400,-0.861673151363995,0.8616724365864584,-0.8775908918053711,0.8775908887114267,5.0,0.599369466304779,0.6281344890594482,1.6500000000000001,0.15784968435764313,0.17583808302879333,invert,0.15792667865753174,0.17597755789756775,0.142328143119812,0.18439392745494843,0.16370707750320435,0.2975378632545471,0.2731173634529114,0.21548335254192352,0.2444172352552414,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1250_0.57_0.61.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1250.png
train,1251_0.98_0.8.png,0.98,0.8,400,400,-0.86218675255958,0.8621958963294755,-0.8847239273679749,0.8847239258419788,5.0,0.6030679941177368,0.6347677111625671,1.7000000000000002,0.15184994041919708,0.16819646954536438,invert,0.15192924439907074,0.16822820901870728,0.139485165476799,0.144425630569458,0.1562548130750656,0.284701943397522,0.2664606273174286,0.21735554933547974,0.2502906620502472,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1251_0.98_0.8.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1251.png
train,1252_0.78_0.78.png,0.78,0.78,400,400,-0.8619083491693613,0.861956890537748,-0.8812337238782588,0.8812337222231976,5.0,0.5902154445648193,0.6202284693717957,1.7000000000000002,0.1529378592967987,0.16959545016288757,invert,0.15319018065929413,0.16981974244117737,0.1399696320295334,0.1569003164768219,0.15880286693572998,0.2860795259475708,0.2672826647758484,0.2199188470840454,0.24712605774402618,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1252_0.78_0.78.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1252.png
train,1253_0.91_1.15.png,0.91,1.15,400,400,-0.942904968750758,0.9429036094487272,-0.8948745353072672,0.8948745420681588,5.0,0.4378177523612976,0.5312237739562988,1.55,0.11663026362657547,0.13375578820705414,invert,0.11647304892539978,0.1335437148809433,0.14926652610301971,0.18980616331100464,0.179096519947052,0.34297847747802734,0.23491285741329193,0.27236127853393555,0.27528730034828186,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1253_0.91_1.15.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1253.png
train,1254_0.97_1.31.png,0.97,1.31,400,400,-0.9423449640608682,0.9423477688408507,-0.90368879778517,0.9036888015188116,5.0,0.43681055307388306,0.5288567543029785,1.6500000000000001,0.11273849010467529,0.12896063923835754,invert,0.11283700913190842,0.12904603779315948,0.139923095703125,0.17273665964603424,0.16123296320438385,0.32970207929611206,0.2310459464788437,0.27478793263435364,0.2752532958984375,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1254_0.97_1.31.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1254.png
train,1255_0.65_1.08.png,0.65,1.08,400,400,-0.9428640930817304,0.9428619737158305,-0.8902164854565279,0.8902164741721845,5.0,0.43671324849128723,0.5298595428466797,1.55,0.11927551031112671,0.13571658730506897,invert,0.11955571174621582,0.13592876493930817,0.15326732397079468,0.18561311066150665,0.17712439596652985,0.3489179313182831,0.23646293580532074,0.2714325189590454,0.2758373022079468,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1255_0.65_1.08.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1255.png
train,1256_0.66_0.52.png,0.66,0.52,400,400,-0.9430788146168697,0.9430788159989641,-0.8549306845041413,0.8549306974180241,5.0,0.447875440120697,0.5432692766189575,1.35,0.13593272864818573,0.15365205705165863,invert,0.13615074753761292,0.15396849811077118,0.178158700466156,0.2196861207485199,0.20613987743854523,0.3978498876094818,0.25001975893974304,0.2640547752380371,0.27796581387519836,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1256_0.66_0.52.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1256.png
train,1257_0.92_0.83.png,0.92,0.83,400,400,-0.8930518404587463,0.8930518404579298,-0.827068480293437,0.8270684934396423,5.0,0.4399128258228302,0.4961163401603699,1.55,0.146291121840477,0.17188012599945068,invert,0.14654426276683807,0.1721019297838211,0.1647500991821289,0.12293469160795212,0.19101084768772125,0.29373273253440857,0.2368537336587906,0.18294738233089447,0.17454539239406586,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1257_0.92_0.83.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1257.png
train,1258_0.83_1.3.png,0.83,1.3,400,400,-0.8934110206507271,0.8934140652517906,-0.8450791154449564,0.845079127682938,5.0,0.4317690134048462,0.485641747713089,1.7000000000000002,0.13328373432159424,0.15876726806163788,invert,0.13304325938224792,0.15860359370708466,0.14982870221138,0.11216530948877335,0.17356567084789276,0.25898048281669617,0.22453388571739197,0.18805578351020813,0.17224174737930298,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1258_0.83_1.3.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1258.png
train,1259_0.98_0.87.png,0.98,0.87,400,400,-0.892458651788256,0.8924586548814383,-0.8297033159204967,0.8297033421872363,5.0,0.4271237850189209,0.4819261431694031,1.55,0.14511744678020477,0.1704878807067871,invert,0.14542311429977417,0.17082355916500092,0.16786634922027588,0.12597602605819702,0.19489726424217224,0.2904888093471527,0.23584139347076416,0.18970954418182373,0.17347903549671173,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1259_0.98_0.87.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1259.png
train,125_0.77_0.94.png,0.77,0.94,400,400,-0.9220686122118696,0.9220647536442946,-0.964872889428113,0.9648728880694663,5.0,0.4230785369873047,0.5038506984710693,1.9500000000000002,0.05219057947397232,0.062453802675008774,invert,0.05233726650476456,0.06261362135410309,0.07326138019561768,0.07794304937124252,0.07394883781671524,0.30506595969200134,0.22046928107738495,0.3077491223812103,0.27698707580566406,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/125_0.77_0.94.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/125.png
train,1260_0.82_1.01.png,0.82,1.01,400,400,-0.8929916279760182,0.8929769963673169,-0.8337097794852862,0.8337097602093335,5.0,0.4404553472995758,0.4958329200744629,1.6,0.14183780550956726,0.1674714833498001,invert,0.1413254737854004,0.16694259643554688,0.15982259809970856,0.11730531603097916,0.1854380965232849,0.27993449568748474,0.23228022456169128,0.183369979262352,0.17379233241081238,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1260_0.82_1.01.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1260.png
train,1261_0.52_1.86.png,0.52,1.86,400,400,-0.8836939474118192,0.8837135668380728,-0.642054681138422,0.642054638454548,5.0,0.6722731590270996,0.7307916283607483,1.6500000000000001,0.1493701934814453,0.16988502442836761,invert,0.1494283825159073,0.17001429200172424,0.13184121251106262,0.14433375000953674,0.15917986631393433,0.21558767557144165,0.19782991707324982,0.0486418642103672,0.11699443310499191,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1261_0.52_1.86.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1261.png
train,1262_0.55_0.76.png,0.55,0.76,400,400,-0.8809736311705003,0.8808969807992404,-0.5825420531080627,0.5825419758974418,5.0,0.5922638773918152,0.6648270487785339,1.3,0.1831035614013672,0.2045450061559677,invert,0.1825348287820816,0.20392367243766785,0.17061744630336761,0.2101672887802124,0.21117694675922394,0.2944960594177246,0.22957466542720795,0.052083589136600494,0.11640086770057678,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1262_0.55_0.76.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1262.png
train,1263_0.9_1.41.png,0.9,1.41,400,400,-0.881137853815339,0.8811503479992868,-0.6377292197729824,0.6377292415874116,5.0,0.6238504648208618,0.6911376714706421,1.5000000000000002,0.16225148737430573,0.18249139189720154,invert,0.1625598818063736,0.18281571567058563,0.15014179050922394,0.18197856843471527,0.18122245371341705,0.24613936245441437,0.21124158799648285,0.05551918223500252,0.11745815724134445,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1263_0.9_1.41.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1263.png
train,1264_0.84_1.05.png,0.84,1.05,400,400,-0.8792294738743199,0.8792312702418298,-0.61302898363057,0.6130289413233385,5.0,0.6027257442474365,0.672721266746521,1.4000000000000001,0.17297634482383728,0.19431258738040924,invert,0.17305853962898254,0.19433476030826569,0.1601467728614807,0.19816136360168457,0.1962619572877884,0.27235543727874756,0.2215573787689209,0.055600885301828384,0.1171535924077034,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1264_0.84_1.05.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1264.png
train,1265_0.62_1.32.png,0.62,1.32,400,400,-0.928540320735552,0.9285153621713255,-0.7181633751721788,0.7181633654028569,5.0,0.544540286064148,0.6481701135635376,1.3,0.20127126574516296,0.21583691239356995,invert,0.20110465586185455,0.21563683450222015,0.23687706887722015,0.21008896827697754,0.2451835423707962,0.320749431848526,0.263776570558548,0.11648905277252197,0.17297996580600739,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1265_0.62_1.32.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1265.png
train,1266_0.96_1.34.png,0.96,1.34,400,400,-0.9334288804815585,0.9334654412865007,-0.7388837115151874,0.7388837357333317,5.0,0.5407179594039917,0.6457513570785522,1.3,0.19875624775886536,0.21316330134868622,invert,0.19854842126369476,0.21298393607139587,0.2368280589580536,0.22970227897167206,0.24534441530704498,0.3195616602897644,0.2629642188549042,0.11947265267372131,0.17131885886192322,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1266_0.96_1.34.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1266.png
train,1267_0.75_1.55.png,0.75,1.55,400,400,-0.9322767181747912,0.9322672615304648,-0.7381829927778988,0.7381829602284885,5.0,0.5474383234977722,0.6485874056816101,1.35,0.19124045968055725,0.20617131888866425,invert,0.1912459135055542,0.20620326697826385,0.22685647010803223,0.2072077989578247,0.23590095341205597,0.30479341745376587,0.2557952404022217,0.11818230897188187,0.1722784787416458,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1267_0.75_1.55.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1267.png
train,1268_0.82_1.47.png,0.82,1.47,400,400,-0.9328141614463232,0.9328378129036528,-0.7373744711908288,0.7373744493788695,5.0,0.5461360216140747,0.6482561826705933,1.35,0.19446080923080444,0.20880690217018127,invert,0.19459651410579681,0.20890215039253235,0.22536076605319977,0.21226882934570312,0.23474635183811188,0.31050390005111694,0.25840869545936584,0.11767841875553131,0.17162175476551056,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1268_0.82_1.47.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1268.png
train,1269_0.51_1.67.png,0.51,1.67,400,400,-0.9355473913848396,0.9355474257085686,-0.9859361529997919,0.9859361530153065,5.0,0.5832301378250122,0.619807243347168,1.9500000000000002,0.12253128737211227,0.13251206278800964,invert,0.1222171038389206,0.13224655389785767,0.1303839087486267,0.12931901216506958,0.13750293850898743,0.2888294756412506,0.3005506098270416,0.29448363184928894,0.28221192955970764,/sda/home/wangyuxin/ConvIR-B/depth_cache/depth_anything_v2_small_hf/train/1269_0.51_1.67.png.npy,/sda/home/wangyuxin/ConvIR-B/datasets/Haze4K/Haze4K/train/trans/1269.png
