split,image_id,a0_psnr,a1_delta_psnr,a2_delta_psnr,a3_delta_psnr,expected_additive_delta_psnr,interaction_delta_psnr,a1_delta_ssim,a2_delta_ssim,a3_delta_ssim,input_gt_l1,a0_gt_l1,label_texture_high_abs_mean,edge_density
trainfit128,100_0.65_1.43.png,36.1766471862793,0.4492683410644531,0.3926734924316406,0.3819236755371094,0.8419418334960938,-0.4600181579589844,0.00014543533325195312,7.623434066772461e-05,9.512901306152344e-05,0.13408933579921722,0.011469827964901924,0.033897582441568375,0.03310443460941315
trainfit128,1010_0.91_1.13.png,39.22648620605469,0.03814697265625,0.09008026123046875,-0.121124267578125,0.12822723388671875,-0.24935150146484375,0.0014052391052246094,0.0011037588119506836,0.0001404285430908203,0.3192366361618042,0.008179513737559319,0.048277970403432846,0.04251645877957344
trainfit128,1011_0.79_0.66.png,43.75776290893555,-0.07374191284179688,0.09659194946289062,0.230194091796875,0.02285003662109375,0.20734405517578125,-0.0003387928009033203,0.00020128488540649414,0.0004105567932128906,0.18511520326137543,0.005343304481357336,0.048277970403432846,0.04251645877957344
trainfit128,1012_0.85_1.28.png,38.416282653808594,0.02019500732421875,0.07691192626953125,-0.16149139404296875,0.09710693359375,-0.25859832763671875,0.0009984970092773438,0.0010434985160827637,-0.0007173418998718262,0.3288431763648987,0.00917636975646019,0.048277970403432846,0.04251645877957344
trainfit128,1013_0.63_1.83.png,39.767333984375,-0.15013885498046875,-0.09070968627929688,-0.20196914672851562,-0.24084854125976562,0.03887939453125,-8.165836334228516e-06,3.0934810638427734e-05,-2.676248550415039e-05,0.24103744328022003,0.007720543537288904,0.03064337931573391,0.03108568675816059
trainfit128,1014_0.74_1.61.png,40.07816696166992,-0.10325241088867188,-0.019336700439453125,-0.0711669921875,-0.122589111328125,0.051422119140625,1.800060272216797e-05,4.935264587402344e-05,1.8537044525146484e-05,0.24040751159191132,0.00709902448579669,0.03064337931573391,0.03108568675816059
trainfit128,1015_0.7_1.92.png,39.58008575439453,-0.14066314697265625,-0.03887939453125,-0.07926177978515625,-0.17954254150390625,0.10028076171875,1.7344951629638672e-05,4.297494888305664e-05,3.1948089599609375e-05,0.267574280500412,0.007905540987849236,0.03064337931573391,0.03108568675816059
trainfit128,1016_0.8_1.72.png,39.61763381958008,0.09279251098632812,-0.013080596923828125,-0.06883621215820312,0.0797119140625,-0.14854812622070312,6.580352783203125e-05,4.470348358154297e-05,2.2411346435546875e-05,0.26698946952819824,0.007633436005562544,0.03064337931573391,0.03108568675816059
trainfit128,1017_0.91_1.44.png,33.62205123901367,0.039703369140625,0.1147918701171875,0.08378219604492188,0.1544952392578125,-0.07071304321289062,-5.960464477539062e-07,0.0001093149185180664,1.239776611328125e-05,0.13726261258125305,0.013086038641631603,0.014605426229536533,0.017681777477264404
trainfit128,1018_0.88_0.54.png,38.6190071105957,0.07289886474609375,-0.0035858154296875,0.10686111450195312,0.06931304931640625,0.037548065185546875,4.9948692321777344e-05,2.9027462005615234e-05,3.5643577575683594e-05,0.053826168179512024,0.007308926898986101,0.014605426229536533,0.017681777477264404
trainfit128,1019_0.82_1.87.png,32.74661636352539,0.04776763916015625,0.2073974609375,0.08556747436523438,0.25516510009765625,-0.16959762573242188,-0.0001157522201538086,0.00013381242752075195,-7.623434066772461e-05,0.12832783162593842,0.0159510038793087,0.014605426229536533,0.017681777477264404
trainfit128,101_0.78_1.87.png,31.260887145996094,-0.18659400939941406,-0.030923843383789062,-0.08556938171386719,-0.21751785278320312,0.13194847106933594,-0.00028079748153686523,-4.762411117553711e-05,-0.00025534629821777344,0.2516942024230957,0.021850265562534332,0.01431416254490614,0.01556011289358139
trainfit128,1020_0.5_0.98.png,41.36661911010742,-0.15388870239257812,-0.5011405944824219,-0.5098838806152344,-0.655029296875,0.14514541625976562,5.346536636352539e-05,6.705522537231445e-05,-2.47955322265625e-05,0.08811573684215546,0.006906288210302591,0.014605426229536533,0.017681777477264404
trainfit128,1021_0.73_0.84.png,38.976966857910156,-0.23073196411132812,-0.20694732666015625,-0.017108917236328125,-0.4376792907714844,0.42057037353515625,-3.325939178466797e-05,-2.574920654296875e-05,-1.2874603271484375e-05,0.06076648458838463,0.006520458497107029,0.03276180475950241,0.034261081367731094
trainfit128,1022_0.66_1.05.png,40.141082763671875,-0.35063934326171875,-0.2719078063964844,-0.045940399169921875,-0.6225471496582031,0.5766067504882812,-3.93986701965332e-05,-3.3795833587646484e-05,-2.390146255493164e-05,0.07492316514253616,0.006343092769384384,0.03276180475950241,0.034261081367731094
trainfit128,1023_0.5_1.87.png,37.465614318847656,-0.32111358642578125,-0.2861671447753906,-0.6070098876953125,-0.6072807312011719,0.000270843505859375,-3.8623809814453125e-05,-6.073713302612305e-05,-0.0001080632209777832,0.12346778064966202,0.009749505668878555,0.03276180475950241,0.034261081367731094
trainfit128,1024_0.69_1.66.png,35.46369171142578,-0.1837158203125,-0.08650970458984375,0.1120452880859375,-0.27022552490234375,0.38227081298828125,-6.693601608276367e-05,-6.80685043334961e-05,-6.574392318725586e-05,0.11658330261707306,0.010981318540871143,0.03276180475950241,0.034261081367731094
trainfit128,1025_0.95_1.79.png,34.59271240234375,-0.2557334899902344,-0.05724334716796875,-0.08934783935546875,-0.3129768371582031,0.22362899780273438,-0.00015997886657714844,-8.320808410644531e-05,-9.518861770629883e-05,0.20233726501464844,0.014065497554838657,0.02525944449007511,0.02661414071917534
trainfit128,1026_0.77_0.89.png,35.755924224853516,0.09399795532226562,-0.05532073974609375,0.047893524169921875,0.038677215576171875,0.00921630859375,-8.940696716308594e-06,-5.7220458984375e-06,5.960464477539062e-07,0.08034074306488037,0.013477577827870846,0.02525944449007511,0.02661414071917534
trainfit128,1027_0.57_1.77.png,33.522281646728516,-0.3699951171875,-0.359130859375,-0.24982070922851562,-0.7291259765625,0.4793052673339844,-0.00016641616821289062,-8.946657180786133e-05,-9.256601333618164e-05,0.13587109744548798,0.015885569155216217,0.02525944449007511,0.02661414071917534
trainfit128,1028_0.97_1.41.png,36.6344108581543,-0.21735763549804688,-0.035884857177734375,-0.04756927490234375,-0.25324249267578125,0.2056732177734375,-9.059906005859375e-05,-3.4868717193603516e-05,-5.322694778442383e-05,0.17105677723884583,0.010821972973644733,0.02525944449007511,0.02661414071917534
trainfit128,1029_0.71_0.56.png,44.240779876708984,-0.13006210327148438,-0.4396095275878906,-0.1126861572265625,-0.569671630859375,0.4569854736328125,1.3113021850585938e-05,1.3589859008789062e-05,0.0,0.09387777000665665,0.004368677269667387,0.031846605241298676,0.03283439949154854
trainfit128,102_0.94_1.18.png,32.18922424316406,0.014606475830078125,0.02501678466796875,-0.021045684814453125,0.039623260498046875,-0.0606689453125,1.239776611328125e-05,6.705522537231445e-05,-0.0001138448715209961,0.1903287172317505,0.01835700124502182,0.01431416254490614,0.01556011289358139
trainfit128,1030_0.75_1.69.png,38.21989059448242,-0.25991058349609375,-0.07440567016601562,-0.07817459106445312,-0.3343162536621094,0.25614166259765625,-0.0002770423889160156,-3.11732292175293e-05,-0.0006825923919677734,0.2475557029247284,0.00943535566329956,0.031846605241298676,0.03283439949154854
trainfit128,1031_0.76_0.7.png,42.84375762939453,-0.18358230590820312,-0.3625946044921875,-0.046039581298828125,-0.5461769104003906,0.5001373291015625,8.165836334228516e-06,6.198883056640625e-06,1.5497207641601562e-06,0.1190052181482315,0.005159166641533375,0.031846605241298676,0.03283439949154854
trainfit128,1032_0.6_0.6.png,43.00468444824219,-0.118072509765625,-0.46968841552734375,-0.2503776550292969,-0.5877609252929688,0.3373832702636719,1.9848346710205078e-05,1.71661376953125e-05,-2.4378299713134766e-05,0.09206140041351318,0.00499763386324048,0.031846605241298676,0.03283439949154854
trainfit128,1033_0.52_1.2.png,34.245323181152344,0.07044219970703125,0.18939208984375,-0.035572052001953125,0.25983428955078125,-0.2954063415527344,-8.100271224975586e-05,-2.300739288330078e-05,-0.00021404027938842773,0.14140410721302032,0.01663968339562416,0.02234627678990364,0.022513745352625847
trainfit128,1034_0.55_0.77.png,37.81723403930664,0.1345672607421875,0.3130989074707031,-0.034381866455078125,0.4476661682128906,-0.48204803466796875,-2.944469451904297e-05,0.00011205673217773438,-9.22083854675293e-05,0.09582702070474625,0.010995149612426758,0.02234627678990364,0.022513745352625847
trainfit128,1035_0.76_1.14.png,33.747764587402344,0.1817626953125,-0.07718276977539062,-0.19701004028320312,0.10457992553710938,-0.3015899658203125,-0.00010764598846435547,-3.647804260253906e-05,-0.0001556873321533203,0.1838897317647934,0.016089241951704025,0.02234627678990364,0.022513745352625847
trainfit128,1036_0.69_1.69.png,30.818397521972656,0.12945938110351562,-0.0771484375,-0.1871013641357422,0.052310943603515625,-0.2394123077392578,-0.00019419193267822266,-0.000152587890625,-0.0003325343132019043,0.23460061848163605,0.023783303797245026,0.02234627678990364,0.022513745352625847
trainfit128,1037_0.89_0.54.png,35.944435119628906,-0.18391799926757812,-0.15960311889648438,-0.004016876220703125,-0.3435211181640625,0.3395042419433594,-5.507469177246094e-05,-4.2438507080078125e-05,8.344650268554688e-06,0.033173613250255585,0.010828956961631775,0.025759249925613403,0.028637517243623734
trainfit128,1038_0.87_1.29.png,32.466121673583984,-0.17337799072265625,-0.14403533935546875,0.02813720703125,-0.317413330078125,0.345550537109375,-0.00012040138244628906,-8.630752563476562e-05,2.3126602172851562e-05,0.13072499632835388,0.01361751463264227,0.025759249925613403,0.028637517243623734
trainfit128,1039_0.79_1.79.png,32.14398956298828,-0.1628246307373047,-0.03968048095703125,0.007049560546875,-0.20250511169433594,0.20955467224121094,-0.00011968612670898438,-2.1755695343017578e-05,2.0265579223632812e-05,0.19010400772094727,0.015331948176026344,0.025759249925613403,0.028637517243623734
trainfit128,103_0.75_1.59.png,31.22649383544922,-0.13304519653320312,-0.0065765380859375,-0.06270790100097656,-0.13962173461914062,0.07691383361816406,-0.0001431107521057129,4.8160552978515625e-05,-0.00018906593322753906,0.21526263654232025,0.022543074563145638,0.01431416254490614,0.01556011289358139
trainfit128,1040_0.78_2.0.png,31.56243133544922,-0.11073112487792969,0.000881195068359375,0.020854949951171875,-0.10984992980957031,0.1307048797607422,-8.732080459594727e-05,9.953975677490234e-06,2.7120113372802734e-05,0.21872420608997345,0.01642373390495777,0.025759249925613403,0.028637517243623734
trainfit128,1041_0.64_0.82.png,36.111610412597656,-0.021945953369140625,0.02446746826171875,-0.09453582763671875,0.002521514892578125,-0.09705734252929688,4.0531158447265625e-06,1.9431114196777344e-05,-4.017353057861328e-05,0.1315338909626007,0.013342120684683323,0.027834158390760422,0.028839265927672386
trainfit128,1042_0.91_0.56.png,42.3957405090332,0.07892227172851562,0.033466339111328125,-0.050708770751953125,0.11238861083984375,-0.16309738159179688,2.8133392333984375e-05,9.715557098388672e-06,-8.58306884765625e-06,0.11680011451244354,0.005507680121809244,0.027834158390760422,0.028839265927672386
trainfit128,1043_0.68_1.87.png,34.00215530395508,-0.06299972534179688,0.08798980712890625,-0.14237213134765625,0.024990081787109375,-0.16736221313476562,-0.0001291036605834961,1.2755393981933594e-05,-0.0001964569091796875,0.26773908734321594,0.016504324972629547,0.027834158390760422,0.028839265927672386
trainfit128,1044_0.69_0.99.png,38.0838623046875,-0.05609893798828125,0.08636474609375,-0.09877777099609375,0.03026580810546875,-0.1290435791015625,-4.589557647705078e-06,2.3126602172851562e-05,-3.7670135498046875e-05,0.16193506121635437,0.0103524224832654,0.027834158390760422,0.028839265927672386
trainfit128,1045_0.58_1.58.png,32.29377365112305,-0.016521453857421875,-0.18584060668945312,-0.11043930053710938,-0.202362060546875,0.09192276000976562,0.0001831650733947754,-2.9742717742919922e-05,-0.00026798248291015625,0.20939858257770538,0.019259249791502953,0.020679743960499763,0.01985703408718109
trainfit128,1046_0.91_1.69.png,31.82438850402832,-0.17400741577148438,0.03368568420410156,-0.06365966796875,-0.1403217315673828,0.07666206359863281,-0.00018143653869628906,5.91278076171875e-05,-0.00024700164794921875,0.3248770833015442,0.01996777206659317,0.020679743960499763,0.01985703408718109
trainfit128,1047_0.89_1.57.png,31.743871688842773,-0.1922149658203125,0.022550582885742188,-0.06918525695800781,-0.1696643829345703,0.1004791259765625,-0.00013017654418945312,9.97781753540039e-05,-0.00020748376846313477,0.3049018681049347,0.020652340725064278,0.020679743960499763,0.01985703408718109
trainfit128,1048_0.73_0.95.png,33.03868103027344,0.01595306396484375,-0.11560440063476562,-0.05927276611328125,-0.09965133666992188,0.040378570556640625,0.0002803802490234375,9.28044319152832e-05,-0.00014841556549072266,0.17350858449935913,0.017845019698143005,0.020679743960499763,0.01985703408718109
trainfit128,1049_0.97_1.09.png,38.180789947509766,0.035797119140625,-0.019519805908203125,-0.07185745239257812,0.016277313232421875,-0.088134765625,2.008676528930664e-05,-1.8298625946044922e-05,-2.193450927734375e-05,0.2271612286567688,0.008501335047185421,0.04409051686525345,0.04432230815291405
trainfit128,104_0.88_1.76.png,31.509904861450195,-0.05950927734375,-0.03126716613769531,-0.06540870666503906,-0.09077644348144531,0.02536773681640625,-0.00014591217041015625,-6.890296936035156e-05,-0.0002116560935974121,0.2566188871860504,0.020067906007170677,0.01431416254490614,0.01556011289358139
trainfit128,1050_0.61_1.24.png,40.258216857910156,-0.23915863037109375,0.01819610595703125,-0.078765869140625,-0.2209625244140625,0.1421966552734375,-6.031990051269531e-05,-1.8656253814697266e-05,-7.575750350952148e-05,0.1601845622062683,0.007507879752665758,0.04409051686525345,0.04432230815291405
trainfit128,1051_0.69_0.54.png,42.749366760253906,-0.1183929443359375,0.06899261474609375,-0.15122222900390625,-0.04940032958984375,-0.1018218994140625,-3.635883331298828e-06,-1.1265277862548828e-05,-1.1265277862548828e-05,0.09508378803730011,0.005652120802551508,0.04409051686525345,0.04432230815291405
trainfit128,1052_0.73_1.22.png,38.58009719848633,-0.15449142456054688,0.038600921630859375,0.025684356689453125,-0.1158905029296875,0.14157485961914062,-3.6597251892089844e-05,-8.52346420288086e-06,-1.0609626770019531e-05,0.20066536962985992,0.008952947333455086,0.04409051686525345,0.04432230815291405
trainfit128,1053_0.54_1.81.png,37.231693267822266,-0.047183990478515625,0.2913017272949219,0.0524749755859375,0.24411773681640625,-0.19164276123046875,0.0002611875534057617,0.0005404353141784668,-0.0006933212280273438,0.1358674019575119,0.0116569297388196,0.038120198994874954,0.038047660142183304
trainfit128,1054_0.86_1.22.png,38.022762298583984,0.042560577392578125,0.19154739379882812,-0.10013198852539062,0.23410797119140625,-0.3342399597167969,-0.0005903840065002441,0.0006980299949645996,-0.0006874203681945801,0.14287862181663513,0.009546390734612942,0.038120198994874954,0.038047660142183304
trainfit128,1055_0.8_1.95.png,34.83050537109375,-0.01297760009765625,0.12990570068359375,-0.12108230590820312,0.1169281005859375,-0.23801040649414062,-0.0008769035339355469,0.0004622340202331543,-0.0012860298156738281,0.1947699636220932,0.015193276107311249,0.038120198994874954,0.038047660142183304
trainfit128,1056_0.85_1.39.png,37.56621170043945,0.06516647338867188,0.18684768676757812,-0.08325576782226562,0.25201416015625,-0.3352699279785156,-0.0008108615875244141,0.0007620453834533691,-0.0008540153503417969,0.15737764537334442,0.010461938567459583,0.038120198994874954,0.038047660142183304
trainfit128,1057_0.96_1.31.png,40.0328254699707,-0.031787872314453125,0.020999908447265625,0.038463592529296875,-0.0107879638671875,0.049251556396484375,5.3882598876953125e-05,4.0531158447265625e-06,-0.0002840757369995117,0.15770284831523895,0.006732962094247341,0.02210676670074463,0.024231567978858948
trainfit128,1058_0.6_1.0.png,42.032283782958984,0.19065093994140625,0.2514381408691406,0.3292198181152344,0.4420890808105469,-0.1128692626953125,0.000194549560546875,-8.988380432128906e-05,-0.00018978118896484375,0.08239607512950897,0.0053755962289869785,0.02210676670074463,0.024231567978858948
trainfit128,1059_0.87_0.7.png,42.161582946777344,0.04593658447265625,-0.12554931640625,0.1607208251953125,-0.07961273193359375,0.24033355712890625,4.178285598754883e-05,1.1324882507324219e-05,-1.2755393981933594e-05,0.08846404403448105,0.004883555229753256,0.02210676670074463,0.024231567978858948
trainfit128,105_0.74_1.06.png,36.506134033203125,-0.08551788330078125,-0.15213775634765625,0.01178741455078125,-0.2376556396484375,0.24944305419921875,-2.9385089874267578e-05,-2.9027462005615234e-05,2.2351741790771484e-05,0.09462561458349228,0.009445127099752426,0.026232169941067696,0.026578838005661964
trainfit128,1060_0.94_1.09.png,40.53528594970703,0.07096099853515625,0.055339813232421875,0.1103973388671875,0.12630081176757812,-0.015903472900390625,8.0108642578125e-05,6.854534149169922e-05,-9.131431579589844e-05,0.13568215072155,0.006265174597501755,0.02210676670074463,0.024231567978858948
trainfit128,1061_0.91_0.94.png,35.50494384765625,0.3053627014160156,0.12936782836914062,-0.036540985107421875,0.43473052978515625,-0.4712715148925781,-0.00010251998901367188,0.0002167224884033203,-0.00021344423294067383,0.22413517534732819,0.012580079957842827,0.015123190358281136,0.01782803051173687
trainfit128,1062_0.58_1.51.png,34.548439025878906,-0.06884384155273438,0.04517364501953125,-0.13386154174804688,-0.023670196533203125,-0.11019134521484375,-0.0002682805061340332,2.187490463256836e-05,-0.0007483959197998047,0.24937020242214203,0.014689534902572632,0.015123190358281136,0.01782803051173687
trainfit128,1063_0.51_1.61.png,34.06106948852539,-0.08058547973632812,-0.002712249755859375,-0.1505584716796875,-0.0832977294921875,-0.0672607421875,-0.0002403855323791504,-0.00010251998901367188,-0.000822603702545166,0.2442275434732437,0.015701428055763245,0.015123190358281136,0.01782803051173687
trainfit128,1064_0.54_0.97.png,37.867576599121094,0.0365447998046875,0.11794662475585938,-0.15743255615234375,0.15449142456054688,-0.3119239807128906,-7.152557373046875e-06,1.4901161193847656e-05,-0.0002435445785522461,0.1606607437133789,0.0101362569257617,0.015123190358281136,0.01782803051173687
trainfit128,1065_0.84_1.48.png,40.087886810302734,0.106048583984375,-0.07592391967773438,-0.37792205810546875,0.030124664306640625,-0.4080467224121094,-5.84721565246582e-05,6.461143493652344e-05,-0.00011670589447021484,0.2886624336242676,0.00782667938619852,0.020074205473065376,0.02010730840265751
trainfit128,1066_0.58_1.42.png,38.98136901855469,0.16289520263671875,-0.05381011962890625,-0.323089599609375,0.1090850830078125,-0.4321746826171875,-4.1484832763671875e-05,8.64267349243164e-06,-0.0001258254051208496,0.22336259484291077,0.008476407267153263,0.020074205473065376,0.02010730840265751
trainfit128,1067_0.62_1.35.png,39.57331085205078,0.1907958984375,-0.11426544189453125,-0.3931159973144531,0.07653045654296875,-0.4696464538574219,-9.059906005859375e-06,-1.239776611328125e-05,-0.00014281272888183594,0.22243565320968628,0.008105035871267319,0.020074205473065376,0.02010730840265751
trainfit128,1068_0.69_1.34.png,40.14018630981445,0.2526206970214844,-0.16640090942382812,-0.4592018127441406,0.08621978759765625,-0.5454216003417969,-8.761882781982422e-06,1.5616416931152344e-05,-0.00012505054473876953,0.23668356239795685,0.00768673699349165,0.020074205473065376,0.02010730840265751
trainfit128,1069_0.66_1.4.png,33.770050048828125,0.003314971923828125,0.00125885009765625,-0.2719001770019531,0.004573822021484375,-0.2764739990234375,-0.00022351741790771484,-0.0001532435417175293,-0.0005447864532470703,0.22968903183937073,0.0179377943277359,0.015151353552937508,0.01724431663751602
trainfit128,106_0.91_1.85.png,30.734580993652344,0.0338134765625,-0.05650901794433594,0.03588294982910156,-0.022695541381835938,0.0585784912109375,-1.710653305053711e-05,-1.9609928131103516e-05,4.488229751586914e-05,0.24454225599765778,0.01817278191447258,0.026232169941067696,0.026578838005661964
trainfit128,1070_0.79_1.57.png,34.46012878417969,-0.03863525390625,0.01592254638671875,-0.19758224487304688,-0.02271270751953125,-0.17486953735351562,-0.0002734065055847168,-4.267692565917969e-05,-0.0003318190574645996,0.26278451085090637,0.015072583220899105,0.015151353552937508,0.01724431663751602
trainfit128,1071_0.69_1.75.png,31.66425895690918,-0.022924423217773438,-0.0064144134521484375,-0.25240135192871094,-0.029338836669921875,-0.22306251525878906,-0.00040334463119506836,-0.00014901161193847656,-0.000648200511932373,0.2761760950088501,0.022584477439522743,0.015151353552937508,0.01724431663751602
trainfit128,1072_0.58_0.58.png,38.13917541503906,-0.11332321166992188,0.09864044189453125,-0.22571945190429688,-0.014682769775390625,-0.21103668212890625,-8.511543273925781e-05,-1.5497207641601562e-05,-0.0002086162567138672,0.09675778448581696,0.010856528766453266,0.015151353552937508,0.01724431663751602
trainfit128,1073_0.51_0.98.png,39.438934326171875,0.2920570373535156,0.42649078369140625,0.120635986328125,0.7185478210449219,-0.5979118347167969,1.1563301086425781e-05,9.715557098388672e-06,-5.781650543212891e-06,0.06486890465021133,0.008320609107613564,0.022351084277033806,0.022896675392985344
trainfit128,1074_0.59_1.24.png,34.382545471191406,0.25498199462890625,0.30077362060546875,0.12066650390625,0.555755615234375,-0.435089111328125,3.993511199951172e-05,3.707408905029297e-05,1.1920928955078125e-05,0.08520638942718506,0.014048205688595772,0.022351084277033806,0.022896675392985344
trainfit128,1075_0.76_1.99.png,29.513813018798828,0.3392524719238281,0.11535835266113281,0.020582199096679688,0.45461082458496094,-0.43402862548828125,0.00020873546600341797,5.626678466796875e-05,-1.0728836059570312e-05,0.18634818494319916,0.02553645521402359,0.022351084277033806,0.022896675392985344
trainfit128,1076_0.71_1.18.png,35.23798370361328,0.2893028259277344,0.27648162841796875,0.09974288940429688,0.5657844543457031,-0.46604156494140625,2.9742717742919922e-05,2.1696090698242188e-05,7.569789886474609e-06,0.09673664718866348,0.012992446310818195,0.022351084277033806,0.022896675392985344
trainfit128,1077_0.94_0.84.png,40.86440658569336,0.1154022216796875,0.048976898193359375,0.0675048828125,0.16437911987304688,-0.09687423706054688,1.0192394256591797e-05,2.562999725341797e-06,-2.9146671295166016e-05,0.18357054889202118,0.006464803125709295,0.054536666721105576,0.053498733788728714
trainfit128,1078_0.96_0.54.png,43.199432373046875,0.13499069213867188,0.031036376953125,0.06922149658203125,0.16602706909179688,-0.09680557250976562,6.794929504394531e-06,4.0531158447265625e-06,-3.0875205993652344e-05,0.12811291217803955,0.0050459085032343864,0.054536666721105576,0.053498733788728714
trainfit128,1079_0.77_1.21.png,39.780487060546875,0.15071487426757812,0.07523727416992188,0.13208389282226562,0.2259521484375,-0.09386825561523438,1.7881393432617188e-05,1.9073486328125e-06,-1.0073184967041016e-05,0.19370444118976593,0.00762143125757575,0.054536666721105576,0.053498733788728714
trainfit128,107_0.77_1.67.png,34.29155731201172,0.02117156982421875,-0.09302139282226562,0.016262054443359375,-0.07184982299804688,0.08811187744140625,-1.9252300262451172e-05,1.9669532775878906e-06,4.13060188293457e-05,0.1722991019487381,0.011767917312681675,0.026232169941067696,0.026578838005661964
trainfit128,1080_0.59_1.22.png,40.876853942871094,0.19878387451171875,0.247711181640625,0.2412872314453125,0.44649505615234375,-0.20520782470703125,9.059906005859375e-06,1.8358230590820312e-05,-1.4424324035644531e-05,0.13682419061660767,0.00707232253625989,0.054536666721105576,0.053498733788728714
trainfit128,1081_0.66_1.5.png,32.3872184753418,0.20978164672851562,0.246429443359375,0.001361846923828125,0.4562110900878906,-0.4548492431640625,5.638599395751953e-05,6.35385513305664e-05,-8.83340835571289e-05,0.15422292053699493,0.01896790601313114,0.027762141078710556,0.028765786439180374
trainfit128,1082_0.94_0.87.png,33.75794982910156,0.25429534912109375,0.03943634033203125,-0.14945220947265625,0.293731689453125,-0.44318389892578125,3.5822391510009766e-05,1.7523765563964844e-05,-7.998943328857422e-05,0.1712186485528946,0.01511304546147585,0.027762141078710556,0.028765786439180374
trainfit128,1083_0.67_0.81.png,36.44873809814453,0.2599754333496094,0.4274749755859375,0.029499053955078125,0.6874504089355469,-0.6579513549804688,3.826618194580078e-05,7.283687591552734e-05,-4.76837158203125e-05,0.09627044200897217,0.011858316138386726,0.027762141078710556,0.028765786439180374
trainfit128,1084_0.81_1.75.png,29.947710037231445,0.2585296630859375,0.02297210693359375,-0.11370468139648438,0.28150177001953125,-0.3952064514160156,8.463859558105469e-05,1.0132789611816406e-06,-0.00015246868133544922,0.2294991910457611,0.024812426418066025,0.027762141078710556,0.028765786439180374
trainfit128,1085_0.71_1.3.png,40.47186279296875,0.0927734375,0.0899658203125,0.07148361206054688,0.1827392578125,-0.11125564575195312,2.3603439331054688e-05,2.568960189819336e-05,1.901388168334961e-05,0.1865757703781128,0.0068862405605614185,0.07649516314268112,0.06687455624341965
trainfit128,1086_0.6_0.76.png,44.294532775878906,0.1876220703125,0.207061767578125,0.114013671875,0.394683837890625,-0.280670166015625,1.2099742889404297e-05,8.106231689453125e-06,-2.086162567138672e-06,0.1011970043182373,0.004541611298918724,0.07649516314268112,0.06687455624341965
