label,split,name,fold,bucket,selected_alpha,delta_psnr,delta_ssim,a0_psnr
oof,train_inner,152_0.8_1.99.png,0,hard_bottom25_by_a0_fulltrain,1.0,0.6004180908203125,0.0001448988914489746,36.0947151184082
oof,train_inner,154_0.97_0.91.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.43719482421875
oof,train_inner,1553_0.74_1.63.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.92064666748047
oof,train_inner,1557_0.85_1.07.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.96626663208008
oof,train_inner,1564_0.56_1.56.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.570213317871094
oof,train_inner,1568_0.8_1.8.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.84354782104492
oof,train_inner,1582_0.68_1.61.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,37.29750061035156
oof,train_inner,1585_0.59_0.64.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.512123107910156
oof,train_inner,1591_0.87_0.52.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,42.91694259643555
oof,train_inner,1599_0.71_1.3.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,38.890098571777344
oof,train_inner,159_0.6_1.46.png,0,hard_bottom25_by_a0_fulltrain,1.0,4.758716583251953,0.002646148204803467,33.104896545410156
oof,train_inner,1605_1.0_1.37.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,39.72922134399414
oof,train_inner,1607_0.91_0.88.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.50157165527344
oof,train_inner,1614_0.81_0.78.png,0,mid_by_a0_fulltrain,1.0,4.643817901611328,-0.00016355514526367188,41.39925003051758
oof,train_inner,1624_0.76_1.43.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,41.90910720825195
oof,train_inner,1630_0.78_1.34.png,0,mid_by_a0_fulltrain,1.0,2.491107940673828,7.873773574829102e-05,37.65812301635742
oof,train_inner,1632_0.67_0.5.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.92761993408203
oof,train_inner,1633_0.73_1.49.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,40.368980407714844
oof,train_inner,1636_0.96_1.23.png,0,mid_by_a0_fulltrain,0.0,0.0,0.0,36.9759407043457
oof,train_inner,1638_0.83_1.06.png,0,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.67266082763672
oof,train_inner,1654_0.66_1.9.png,0,easy_top25_by_a0_fulltrain,1.0,0.677337646484375,0.00013870000839233398,43.53196716308594
