policy_id,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
input_dark_mean_le_0.59541445_AND_a0_saturation_high_le_0.001036125,2,600,92,0.15333333333333332,0.13553526242574057,0.4263004430135091,-0.014818293253580729,3.688782453536987e-05,0.1,0.9466666666666667,29,29.0,31,31.0,0.6521739130434783,0.6521739130434783,29,False,True,0.09364994803166043
a0_std_le_0.25564395_AND_a0_saturation_high_le_0.0033954167,2,600,96,0.16,0.13333940823872883,0.41064726511637367,-0.01695281982421875,7.59957234064738e-05,0.10666666666666667,0.9466666666666667,30,30.0,31,31.0,0.6666666666666666,0.6666666666666666,30,False,True,0.09332496821085606
a0_grad_mean_ge_0.015213207_AND_a0_saturation_high_le_0.00028177083,2,600,122,0.20333333333333334,0.15359994888305664,0.38121304829915365,-0.007930145263671876,6.0256620248158776e-05,0.13333333333333333,0.93,37,37.0,40,40.0,0.6557377049180327,0.6557377049180327,37,False,True,0.08843609353987891
a0_saturation_high_le_0.00028177083_AND_udp_grad_mean_ge_0.015218272,2,600,122,0.20333333333333334,0.15359994888305664,0.38121304829915365,-0.007930145263671876,6.0256620248158776e-05,0.13333333333333333,0.93,37,37.0,40,40.0,0.6557377049180327,0.6557377049180327,37,False,True,0.08843609353987891
a0_std_le_0.26119193_AND_a0_saturation_high_le_0.001036125,2,600,93,0.155,0.13002934137980143,0.4086366017659505,-0.013656590779622396,5.304485559463501e-05,0.10333333333333333,0.9483333333333334,31,31.0,31,31.0,0.6666666666666666,0.6666666666666666,31,False,True,0.08790666987101231
a0_std_le_0.28975966_AND_a0_saturation_high_le_0.00028177083,2,600,118,0.19666666666666666,0.14686458905537922,0.39122564951578775,0.019155858357747396,4.345993200937907e-05,0.12833333333333333,0.9316666666666666,38,38.0,39,39.0,0.652542372881356,0.652542372881356,38,False,True,0.08437601860606736
a0_saturation_high_le_0.012226042_AND_udp_std_le_0.25483759,2,600,115,0.19166666666666668,0.1378654925028483,0.4297958119710286,0.0006784311930338542,8.17208488782247e-05,0.125,0.9333333333333333,37,37.0,39,39.0,0.6521739130434783,0.6521739130434783,37,False,True,0.08394519568180692
input_grad_mean_ge_0.011417895_AND_a0_saturation_high_le_0.00012500001,2,600,85,0.14166666666666666,0.1258603286743164,0.2395532989501953,0.018041432698567707,3.393799066543579e-05,0.1,0.9583333333333334,23,23.0,24,24.0,0.7058823529411765,0.7058823529411765,23,False,True,0.0835234957676308
input_grad_mean_ge_0.011417895_AND_a0_saturation_high_le_0.00028177083,2,600,105,0.175,0.1366637420654297,0.34926798502604167,0.0013625335693359375,5.1230589548746744e-05,0.11666666666666667,0.9416666666666667,32,32.0,34,34.0,0.6666666666666666,0.6666666666666666,32,False,True,0.08035178502400714
a0_std_le_0.27285942_AND_a0_saturation_high_le_0.00028177083,2,600,91,0.15166666666666667,0.12922329266866048,0.34655325571695966,-0.004648996988932292,5.1588714122772216e-05,0.10166666666666667,0.95,29,29.0,29,29.0,0.6703296703296703,0.6703296703296703,29,False,True,0.07887890906421252
a0_grad_mean_ge_0.013612788_AND_a0_saturation_high_le_0.00012500001,2,600,105,0.175,0.14049287796020507,0.241302490234375,0.008748753865559896,2.187212308247884e-05,0.12,0.945,30,30.0,32,32.0,0.6857142857142857,0.6857142857142857,30,False,True,0.07277367074148994
a0_saturation_high_le_0.00012500001_AND_udp_grad_mean_ge_0.013542664,2,600,105,0.175,0.14049287796020507,0.241302490234375,0.008748753865559896,2.187212308247884e-05,0.12,0.945,30,30.0,32,32.0,0.6857142857142857,0.6857142857142857,30,False,True,0.07277367074148994
input_grad_mean_ge_0.0086105614_AND_a0_saturation_high_le_0.00028177083,2,600,133,0.22166666666666668,0.1491062005360921,0.37741418202718097,-0.007930145263671876,4.4476389884948734e-05,0.145,0.9233333333333333,42,42.00000000000001,44,44.0,0.6541353383458647,0.6541353383458647,42,False,True,0.07247799367689545
input_dark_mean_le_0.694354_AND_a0_saturation_high_le_0.00028177083,2,600,126,0.21,0.13802976608276368,0.3595509847005208,0.002476959228515625,2.6299655437469483e-05,0.14,0.93,39,39.0,41,41.0,0.6666666666666666,0.6666666666666666,39,False,True,0.07115572280883786
a0_saturation_high_le_0.00012500001_AND_diff_signed_mean_le_0.0015937895,2,600,83,0.13833333333333334,0.12312391599019369,0.2101382573445638,0.02393730163574219,3.2176574071248375e-05,0.09666666666666666,0.9583333333333334,23,23.0,24,24.0,0.6987951807228916,0.6987951807228916,23,False,True,0.07035309163595299
a0_saturation_high_le_0.00012500001_AND_diff_signed_mean_le_0.0021860948,2,600,83,0.13833333333333334,0.12312391599019369,0.2101382573445638,0.02393730163574219,3.2176574071248375e-05,0.09666666666666666,0.9583333333333334,23,23.0,24,24.0,0.6987951807228916,0.6987951807228916,23,False,True,0.07035309163595299
a0_saturation_high_le_0.00012500001_AND_diff_signed_mean_le_0.0027975643,2,600,91,0.15166666666666667,0.12996643384297688,0.21496829986572266,0.02393730163574219,3.6247074604034424e-05,0.105,0.9533333333333334,26,26.0,27,27.0,0.6923076923076923,0.6923076923076923,26,False,True,0.06910166815733293
input_dark_mean_le_0.56142089_AND_a0_saturation_high_le_0.0033954167,2,600,81,0.135,0.12232509930928548,0.3441257095336914,-0.014361724853515626,5.274722973505656e-05,0.08833333333333333,0.9533333333333334,25,25.0,27,27.0,0.654320987654321,0.654320987654321,25,False,True,0.06877881117455753
input_dark_mean_ge_0.59541445_AND_diff_signed_mean_le_-0.00051970547,2,600,108,0.18,0.12552499771118164,0.2679784393310547,-0.015145212809244791,0.0007171131173769633,0.12333333333333334,0.9433333333333334,26,26.0,31,31.0,0.6851851851851852,0.6851851851851852,26,False,True,0.06869967747441047
a0_saturation_high_le_0.00028177083_AND_udp_std_le_0.27220361,2,600,91,0.15166666666666667,0.12640775362650553,0.34655325571695966,-0.004648996988932292,5.253384510676066e-05,0.1,0.9483333333333334,30,30.0,30,30.0,0.6593406593406593,0.6593406593406593,30,False,True,0.06801941397810157
depth_grad_mean_le_0.001994346_AND_udp_grad_mean_ge_0.018505009,2,600,83,0.13833333333333334,0.12198113123575846,0.3118409220377604,0.02309443155924479,0.00021052161852518718,0.09,0.9516666666666667,24,24.0,27,27.0,0.6506024096385542,0.6506024096385542,24,False,True,0.06600351844695673
depth_grad_mean_ge_0.0016556635_AND_a0_saturation_high_le_0.00028177083,2,600,126,0.21,0.14182570139567058,0.3374340311686198,-0.007398630777994792,2.5041401386260986e-05,0.13833333333333334,0.9283333333333333,38,38.0,41,41.0,0.6587301587301587,0.6587301587301587,38,False,True,0.06557600187271356
depth_grad_mean_le_0.0021463351_AND_udp_grad_mean_ge_0.018505009,2,600,99,0.165,0.12366377512613932,0.3140653991699219,0.03435562133789063,0.00023091862599054972,0.10833333333333334,0.9433333333333334,29,29.0,32,32.0,0.6565656565656566,0.6565656565656566,29,False,True,0.06374457923041452
depth_grad_mean_le_0.0021463351_AND_a0_grad_mean_ge_0.01844932,2,600,98,0.16333333333333333,0.12273184458414714,0.3140653991699219,0.03435562133789063,0.00023088077704111736,0.10666666666666667,0.9433333333333334,29,29.0,32,32.0,0.6530612244897959,0.6530612244897959,29,False,True,0.06085187771336559
input_mean_le_0.71577144_AND_a0_saturation_high_le_0.00028177083,2,600,126,0.21,0.13401398340861004,0.35303949991861977,0.002476959228515625,2.1952490011850993e-05,0.13833333333333334,0.9283333333333333,40,40.0,42,42.00000000000001,0.6587301587301587,0.6587301587301587,40,False,True,0.05914698957412956
input_grad_mean_ge_0.0086105614_AND_a0_saturation_high_le_0.00012500001,2,600,107,0.17833333333333334,0.12903576850891113,0.22601080576578775,0.008748753865559896,1.867373784383138e-05,0.12333333333333334,0.945,31,31.0,32,32.0,0.6915887850467289,0.6915887850467289,31,False,True,0.0587912814725596
input_grad_mean_ge_0.0077444417_AND_a0_saturation_high_le_0.00012500001,2,600,112,0.18666666666666668,0.13355045636494955,0.2163272221883138,0.019155858357747396,4.071593284606934e-06,0.12833333333333333,0.9416666666666667,33,33.0,34,34.0,0.6875,0.6875,33,False,True,0.05636397399902346
a0_std_le_0.28975966_AND_a0_saturation_high_le_0.00012500001,2,600,96,0.16,0.1227491855621338,0.24577391306559246,0.019155858357747396,1.7181833585103352e-05,0.10833333333333334,0.9483333333333334,29,29.0,30,30.0,0.6770833333333334,0.6770833333333334,29,False,True,0.054661875915527375
input_grad_mean_ge_0.012392064_AND_depth_grad_mean_le_0.0021463351,2,600,105,0.175,0.12070345242818196,0.27798158009847007,0.04360435485839844,0.0004152053594589233,0.115,0.94,30,30.0,33,33.0,0.6571428571428571,0.6571428571428571,30,False,True,0.051668072110130664
a0_grad_mean_ge_0.012581695_AND_a0_saturation_high_le_0.00012500001,2,600,110,0.18333333333333332,0.13514973640441894,0.22401556650797527,0.008748753865559896,1.8343130747477214e-05,0.12333333333333334,0.94,33,33.0,35,35.0,0.6727272727272727,0.6727272727272727,33,False,True,0.050132607777913396
a0_saturation_high_le_0.00012500001_AND_udp_grad_mean_ge_0.012657589,2,600,110,0.18333333333333332,0.13253843943277996,0.23231343587239583,0.008748753865559896,1.6506512959798177e-05,0.12333333333333334,0.94,33,33.0,35,35.0,0.6727272727272727,0.6727272727272727,33,False,True,0.04959577814737956
a0_saturation_high_le_0.00012500001_AND_diff_signed_mean_le_0.0058497136,2,600,111,0.185,0.12961389859517417,0.20725037892659506,0.019155858357747396,1.9889374574025472e-05,0.125,0.94,33,33.0,35,35.0,0.6756756756756757,0.6756756756756757,33,False,True,0.043621493702106634
input_dark_mean_le_0.71742256_AND_a0_saturation_high_le_0.00012500001,2,600,109,0.18166666666666667,0.12022976557413736,0.20970929463704427,0.019155858357747396,7.190306981404622e-07,0.12333333333333334,0.9416666666666667,32,32.0,34,34.0,0.6788990825688074,0.6788990825688074,32,False,True,0.03855829673323791
input_mean_le_0.73469202_AND_a0_saturation_high_le_0.00012500001,2,600,111,0.185,0.12148060798645019,0.2082424545288086,0.019155858357747396,1.59074862798055e-06,0.125,0.94,33,33.0,35,35.0,0.6756756756756757,0.6756756756756757,33,False,True,0.035736221993936085
a0_saturation_high_le_0.00012500001_AND_udp_std_le_0.30237657,2,600,111,0.185,0.1245551840464274,0.22683104197184245,0.019155858357747396,1.6120970249176024e-05,0.12333333333333334,0.9383333333333334,35,35.0,36,36.0,0.6666666666666666,0.6666666666666666,35,False,True,0.03450298995971676
a0_saturation_high_le_0.00012500001_AND_udp_grad_mean_ge_0.011107964,2,600,114,0.19,0.12873552640279134,0.20628528594970702,0.019155858357747396,1.4756222565968831e-05,0.12666666666666668,0.9366666666666666,35,35.0,37,37.0,0.6666666666666666,0.6666666666666666,35,False,True,0.03364689331054685
a0_std_le_0.29740395_AND_a0_saturation_high_le_0.00012500001,2,600,103,0.17166666666666666,0.12100005467732747,0.23511561075846354,0.019155858357747396,1.185526450475057e-05,0.11333333333333333,0.9416666666666667,33,33.0,34,34.0,0.6601941747572816,0.6601941747572816,33,False,True,0.03319246557044367
a0_grad_mean_ge_0.011212653_AND_a0_saturation_high_le_0.00012500001,2,600,113,0.18833333333333332,0.12613375027974447,0.20628528594970702,0.008748753865559896,1.4293293158213298e-05,0.125,0.9366666666666666,35,35.0,37,37.0,0.6637168141592921,0.6637168141592921,35,False,True,0.027828299301282472
a0_std_le_0.30259025_AND_a0_saturation_high_le_0.00012500001,2,600,110,0.18333333333333332,0.12399237632751464,0.22683104197184245,0.019155858357747396,1.5105903148651123e-05,0.12,0.9366666666666666,35,35.0,37,37.0,0.6545454545454545,0.6545454545454545,35,False,True,0.027240182240804017
a0_grad_mean_ge_0.013612788_AND_diff_signed_mean_le_-0.0031482906,2,600,111,0.185,0.26302204449971517,0.4469711685180664,-0.024857813517252605,0.0008362189928690592,0.145,0.96,21,21.000000000000004,22,22.0,0.7837837837837838,0.7837837837837838,21,False,False,0.3041016186482197
udp_grad_mean_ge_0.013542664_AND_diff_signed_mean_le_-0.0031482906,2,600,111,0.185,0.26302204449971517,0.4469711685180664,-0.024857813517252605,0.0008362189928690592,0.145,0.96,21,21.000000000000004,22,22.0,0.7837837837837838,0.7837837837837838,21,False,False,0.3041016186482197
a0_saturation_high_le_0.012226042_AND_diff_signed_mean_le_-0.0045283467,2,600,59,0.09833333333333333,0.19942926088968913,0.4200820032755534,0.006432469685872396,8.184562126795451e-05,0.08166666666666667,0.9833333333333333,10,10.0,10,10.0,0.8305084745762712,0.8305084745762712,10,False,False,0.2941609598450741
a0_saturation_high_le_0.034908333_AND_diff_signed_mean_le_-0.0024105728,2,600,123,0.205,0.256122350692749,0.5695197931925455,-0.02311358133951823,0.00012057006359100341,0.15166666666666667,0.9466666666666667,28,28.0,30,30.0,0.7398373983739838,0.7398373983739838,28,False,False,0.2938186682166123
a0_grad_mean_ge_0.015213207_AND_diff_signed_mean_le_-0.0045283467,2,600,59,0.09833333333333333,0.1903442351023356,0.38250799814860026,0.006432469685872396,0.00014975617329279582,0.08166666666666667,0.9833333333333333,10,10.0,10,10.0,0.8305084745762712,0.8305084745762712,10,False,False,0.27568243277598237
udp_grad_mean_ge_0.015218272_AND_diff_signed_mean_le_-0.0045283467,2,600,59,0.09833333333333333,0.1903442351023356,0.38250799814860026,0.006432469685872396,0.00014975617329279582,0.08166666666666667,0.9833333333333333,10,10.0,10,10.0,0.8305084745762712,0.8305084745762712,10,False,False,0.27568243277598237
input_grad_mean_ge_0.010141619_AND_diff_signed_mean_le_-0.0045283467,2,600,57,0.095,0.18899393399556477,0.37183302561442055,0.030125478108723958,0.00021206478277842203,0.07833333333333334,0.9833333333333333,10,10.0,10,10.0,0.8245614035087719,0.8245614035087719,10,False,False,0.27187978404530305
a0_saturation_high_le_0.012226042_AND_diff_signed_mean_le_-0.0024105728,2,600,108,0.18,0.2340727710723877,0.5274819056193034,-0.02311358133951823,0.00010151416063308716,0.13333333333333333,0.9533333333333334,24,24.0,26,26.0,0.7407407407407407,0.7407407407407407,24,False,False,0.2692564550046567
a0_grad_mean_ge_0.016993213_AND_diff_signed_mean_le_-0.0045283467,2,600,53,0.08833333333333333,0.17998498916625977,0.3860957590738932,0.006432469685872396,0.00013907045125961305,0.07333333333333333,0.985,9,9.0,9,9.0,0.8301886792452831,0.8301886792452831,9,False,False,0.26784423963918624
udp_grad_mean_ge_0.017002819_AND_diff_signed_mean_le_-0.0045283467,2,600,53,0.08833333333333333,0.17998498916625977,0.3860957590738932,0.006432469685872396,0.00013907045125961305,0.07333333333333333,0.985,9,9.0,9,9.0,0.8301886792452831,0.8301886792452831,9,False,False,0.26784423963918624
a0_saturation_high_le_0.045738531_AND_diff_signed_mean_le_-0.0053803557,2,600,48,0.08,0.17577397028605143,0.42932118733723956,-0.011503702799479166,0.0002543314297993978,0.065,0.985,9,9.0,9,9.0,0.8125,0.8125,9,False,False,0.2618537117004394
input_grad_mean_ge_0.0086105614_AND_diff_signed_mean_le_-0.0031482906,2,600,119,0.19833333333333333,0.2715114243825277,0.50102845509847,-0.053614044189453126,0.0010417033235232036,0.155,0.9566666666666667,23,23.0,24,24.0,0.7815126050420168,0.7815126050420168,23,False,False,0.25929694258959685
input_grad_mean_ge_0.0086105614_AND_diff_signed_mean_le_-0.0037999609,2,600,93,0.155,0.2471368090311686,0.4765988413492839,-0.044843470255533854,0.0006733790040016174,0.12166666666666667,0.9666666666666667,18,18.0,19,19.0,0.7849462365591398,0.7849462365591398,18,False,False,0.2586934884266186
input_grad_mean_ge_0.011417895_AND_diff_signed_mean_le_-0.0045283467,2,600,54,0.09,0.18090475718180338,0.3687481689453125,0.006432469685872396,0.0001360379656155904,0.07333333333333333,0.9833333333333333,10,10.0,10,10.0,0.8148148148148148,0.8148148148148148,10,False,False,0.25400481801916047
input_grad_mean_ge_0.0093034212_AND_diff_signed_mean_le_-0.0024105728,2,600,154,0.25666666666666665,0.27693923950195315,0.5336904907226563,-0.036909535725911456,0.0014719610412915547,0.185,0.9283333333333333,38,38.0,41,41.0,0.7207792207792207,0.7207792207792207,38,False,False,0.24656826513381228
a0_saturation_low_le_0.019018826_AND_diff_signed_mean_le_-0.0053803557,2,600,54,0.09,0.1695681126912435,0.4266675059000651,0.0051751963297526045,0.00040001144011815387,0.07166666666666667,0.9816666666666667,11,11.0,11,11.0,0.7962962962962963,0.7962962962962963,11,False,False,0.2447742315786856
input_dark_mean_ge_0.51561684_AND_diff_signed_mean_le_-0.0031482906,2,600,107,0.17833333333333334,0.21243372917175293,0.3916856002807617,-0.023342793782552083,0.0011912704507509868,0.14,0.9616666666666667,21,21.000000000000004,21,21.000000000000004,0.7850467289719626,0.7850467289719626,21,False,False,0.24351049021070248
a0_saturation_high_le_0.034908333_AND_diff_signed_mean_le_-0.00051970547,2,600,183,0.305,0.273050635655721,0.6120619328816732,-0.022477442423502605,0.00012513925631841023,0.20333333333333334,0.8983333333333333,50,50.0,57,57.0,0.6666666666666666,0.6666666666666666,50,False,False,0.2405062843322753
a0_saturation_high_le_0.034908333_AND_diff_signed_mean_le_-0.0015222002,2,600,151,0.25166666666666665,0.26475905418395995,0.6027760442097981,-0.035875193277994794,0.00012554913759231566,0.17666666666666667,0.925,40,40.0,43,43.0,0.7019867549668874,0.7019867549668874,40,False,False,0.2394474482538421
a0_saturation_low_le_0.010672146_AND_diff_signed_mean_le_-0.0053803557,2,600,50,0.08333333333333333,0.16035415013631185,0.36957003275553385,0.0051751963297526045,0.00027953823407491046,0.06833333333333333,0.985,9,9.0,9,9.0,0.82,0.82,9,False,False,0.2381896044413248
diff_signed_mean_le_-0.0045283467_AND_diff_abs_max_le_0.073319703,2,600,72,0.12,0.20129017829895018,0.38929866790771483,-0.032476069132486976,0.00048468112945556643,0.09666666666666666,0.9766666666666667,14,14.0,14,14.0,0.8055555555555556,0.8055555555555556,14,False,False,0.23624685219658748
a0_saturation_high_le_0.0033954167_AND_diff_signed_mean_le_-0.0037999609,2,600,56,0.09333333333333334,0.17257218996683757,0.40739559173583983,-0.018779398600260417,7.41526484489441e-05,0.07333333333333333,0.98,11,11.0,12,12.0,0.7857142857142857,0.7857142857142857,11,False,False,0.2336137019202823
a0_grad_mean_ge_0.011212653_AND_diff_signed_mean_le_-0.0024105728,2,600,177,0.295,0.29688865343729653,0.5764454269409179,-0.053508758544921875,0.001840923527876536,0.21333333333333335,0.9183333333333333,44,44.0,47,47.0,0.7231638418079096,0.7231638418079096,44,False,False,0.23159629229529424
a0_saturation_high_le_0.034908333_AND_diff_signed_mean_le_0.0001681959,2,600,205,0.3416666666666667,0.2751884237925212,0.6338877741495769,-0.025414657592773438,0.00015297919511795044,0.22666666666666666,0.885,57,57.0,64,64.0,0.6634146341463415,0.6634146341463415,57,False,False,0.22673023561927375
udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_-0.0024105728,2,600,176,0.29333333333333333,0.294018767674764,0.5649658838907877,-0.053508758544921875,0.001840709944566091,0.21166666666666667,0.9183333333333333,44,44.0,47,47.0,0.7215909090909091,0.7215909090909091,44,False,False,0.22495807444254554
input_mean_ge_0.54931198_AND_diff_signed_mean_le_-0.0045283467,2,600,62,0.10333333333333333,0.15426618258158367,0.3345470809936523,-0.02188921610514323,0.00048816492160161335,0.08666666666666667,0.9833333333333333,10,10.0,10,10.0,0.8387096774193549,0.8387096774193549,10,False,False,0.22419812745125062
a0_grad_mean_ge_0.011212653_AND_diff_signed_mean_le_-0.0053803557,2,600,53,0.08833333333333333,0.16790321667989094,0.3670991388956706,-0.011503702799479166,0.00026741325855255126,0.07,0.9816666666666667,11,11.0,11,11.0,0.7924528301886793,0.7924528301886793,11,False,False,0.223568169254327
a0_mean_ge_0.45463493_AND_diff_signed_mean_le_-0.0031482906,2,600,115,0.19166666666666668,0.2588235600789388,0.5741918436686198,-0.06993855794270833,0.0014490348100662232,0.14833333333333334,0.9566666666666667,24,24.0,24,24.0,0.7739130434782608,0.7739130434782608,24,False,False,0.22348912866564768
depth_mean_le_0.38086467_AND_diff_signed_mean_le_-0.0053803557,2,600,56,0.09333333333333334,0.16829010645548503,0.38024500528971356,-0.011503702799479166,0.00034791966279347736,0.07333333333333333,0.98,12,12.0,12,12.0,0.7857142857142857,0.7857142857142857,12,False,False,0.22163532616751536
udp_std_le_0.30237657_AND_diff_signed_mean_le_-0.0053803557,2,600,51,0.085,0.1729894479115804,0.4215939712524414,-0.039528757731119794,0.00045064250628153483,0.07,0.985,9,9.0,9,9.0,0.8235294117647058,0.8235294117647058,9,False,False,0.22004228807337137
a0_saturation_high_le_0.001036125_AND_diff_signed_mean_le_-0.0031482906,2,600,51,0.085,0.14932657559712728,0.37714893341064454,-0.011503702799479166,7.711182037989298e-05,0.06833333333333333,0.9833333333333333,9,9.0,9,9.0,0.803921568627451,0.803921568627451,9,False,False,0.21774511627496457
input_grad_mean_ge_0.011417895_AND_diff_signed_mean_le_-0.0037999609,2,600,72,0.12,0.2095236365000407,0.41733702341715495,-0.036844635009765626,0.0002870867649714152,0.09166666666666666,0.9716666666666667,15,15.0,16,16.0,0.7638888888888888,0.7638888888888888,15,False,False,0.21718081597222222
input_mean_ge_0.51505916_AND_diff_signed_mean_le_-0.0045283467,2,600,77,0.12833333333333333,0.19048494338989258,0.4330455271402995,-0.04073521931966146,0.000669967234134674,0.10333333333333333,0.975,15,15.0,15,15.0,0.8051948051948052,0.8051948051948052,15,False,False,0.21658941316150482
udp_grad_mean_ge_0.011107964_AND_diff_signed_mean_le_-0.0053803557,2,600,52,0.08666666666666667,0.1650333309173584,0.35561959584554037,-0.011503702799479166,0.0002671996752421061,0.06833333333333333,0.9816666666666667,11,11.0,11,11.0,0.7884615384615384,0.7884615384615384,11,False,False,0.21559985394600106
input_grad_mean_ge_0.010141619_AND_diff_signed_mean_le_-0.0024105728,2,600,144,0.24,0.25526074091593426,0.5158184814453125,-0.036909535725911456,0.0012692104776700337,0.17,0.93,37,37.0,40,40.0,0.7083333333333334,0.7083333333333334,37,False,False,0.2152431927998861
a0_std_le_0.30259025_AND_diff_signed_mean_le_-0.0053803557,2,600,50,0.08333333333333333,0.1713166904449463,0.41490294138590494,-0.039528757731119794,0.0004475302497545878,0.06833333333333333,0.985,9,9.0,9,9.0,0.82,0.82,9,False,False,0.21472226333618152
a0_saturation_high_le_0.012226042_AND_diff_signed_mean_le_-0.00051970547,2,600,162,0.27,0.25019312540690103,0.5753113301595052,-0.022477442423502605,0.0001077119509379069,0.17833333333333334,0.9083333333333333,45,45.0,51,51.00000000000001,0.6604938271604939,0.6604938271604939,45,False,False,0.2143660616745184
depth_grad_mean_le_0.0029038315_AND_diff_signed_mean_le_-0.0053803557,2,600,51,0.085,0.16235302607218424,0.4386020151774089,-0.039528757731119794,0.00042037258545557656,0.07,0.985,9,9.0,9,9.0,0.8235294117647058,0.8235294117647058,9,False,False,0.2136578772152171
a0_mean_le_0.51154717_AND_diff_signed_mean_le_-0.0045283467,2,600,48,0.08,0.15963273684183757,0.37234185536702474,-0.040435409545898436,0.00035989801088968915,0.06833333333333333,0.9883333333333333,7,7.0,7,7.0,0.8541666666666666,0.8541666666666666,7,False,False,0.21317373682657872
depth_mean_le_0.35302753_AND_diff_signed_mean_le_-0.0053803557,2,600,53,0.08833333333333333,0.1609882164001465,0.35065699259440103,-0.011503702799479166,0.000307352344195048,0.07,0.9816666666666667,11,11.0,11,11.0,0.7924528301886793,0.7924528301886793,11,False,False,0.21254263239926513
a0_saturation_low_le_0.0072739064_AND_diff_signed_mean_le_-0.0045283467,2,600,70,0.11666666666666667,0.18409278869628906,0.4226374053955078,-0.042574132283528646,0.0005215615034103394,0.095,0.9783333333333334,13,13.0,13,13.0,0.8142857142857143,0.8142857142857143,13,False,False,0.21240823182605562
diff_signed_mean_le_-0.0045283467_AND_diff_abs_max_le_0.068070166,2,600,69,0.115,0.186574436823527,0.3694518407185872,-0.032476069132486976,0.00045330792665481567,0.09166666666666666,0.9766666666666667,14,14.0,14,14.0,0.7971014492753623,0.7971014492753623,14,False,False,0.2118196454697761
a0_saturation_high_le_0.012226042_AND_diff_signed_mean_le_-0.0015222002,2,600,135,0.225,0.24220632235209147,0.560738156636556,-0.035875193277994794,0.0001071984569231669,0.15666666666666668,0.9316666666666666,36,36.0,39,39.0,0.6962962962962963,0.6962962962962963,36,False,False,0.21072215892650462
a0_std_le_0.29740395_AND_diff_signed_mean_le_-0.0053803557,2,600,49,0.08166666666666667,0.16722934405008952,0.41490294138590494,-0.039528757731119794,0.0004449341694513957,0.06666666666666667,0.985,9,9.0,9,9.0,0.8163265306122449,0.8163265306122449,9,False,False,0.20858117544472618
udp_std_le_0.29660641_AND_diff_signed_mean_le_-0.0053803557,2,600,49,0.08166666666666667,0.16722934405008952,0.41490294138590494,-0.039528757731119794,0.0004449341694513957,0.06666666666666667,0.985,9,9.0,9,9.0,0.8163265306122449,0.8163265306122449,9,False,False,0.20858117544472618
input_mean_ge_0.51505916_AND_diff_signed_mean_le_-0.0053803557,2,600,49,0.08166666666666667,0.14836002349853517,0.3717630513509115,-0.01667889912923177,0.0002903750538825989,0.065,0.9833333333333333,10,10.0,10,10.0,0.7959183673469388,0.7959183673469388,10,False,False,0.2081873868410279
diff_signed_mean_le_-0.0053803557_AND_a0_udp_psnr_le_41.147741,2,600,50,0.08333333333333333,0.16225990613301594,0.4202126693725586,-0.039528757731119794,0.000469569464524587,0.06833333333333333,0.985,9,9.0,9,9.0,0.82,0.82,9,False,False,0.20699291102091458
diff_signed_mean_le_-0.0037999609_AND_diff_abs_p90_ge_0.016053096,2,600,51,0.085,0.15861181259155274,0.42110649108886716,-0.039528757731119794,0.0006303984920183818,0.07,0.985,9,9.0,9,9.0,0.8235294117647058,0.8235294117647058,9,False,False,0.20554278271245016
udp_grad_mean_ge_0.012657589_AND_diff_signed_mean_le_-0.0024105728,2,600,163,0.27166666666666667,0.2897235139211019,0.5702457809448243,-0.06807573954264323,0.0015864417950312297,0.19833333333333333,0.9266666666666666,39,39.0,42,42.00000000000001,0.7300613496932515,0.7300613496932515,39,False,False,0.20488919480524673
input_dark_mean_ge_0.51561684_AND_diff_signed_mean_le_-0.0037999609,2,600,87,0.145,0.19439060846964518,0.3861756134033203,-0.03388837178548177,0.0008513809243837992,0.11333333333333333,0.9683333333333334,18,18.0,18,18.0,0.7816091954022989,0.7816091954022989,18,False,False,0.2048595699529538
diff_signed_mean_le_-0.0045283467_AND_diff_abs_max_le_0.056558222,2,600,57,0.095,0.16755950927734375,0.3623985544840495,-0.032476069132486976,0.00039481014013290403,0.07666666666666666,0.9816666666666667,11,11.0,11,11.0,0.8070175438596491,0.8070175438596491,11,False,False,0.20209524838631615
a0_grad_mean_ge_0.012581695_AND_diff_signed_mean_le_-0.0024105728,2,600,162,0.27,0.28871877988179523,0.5662268447875977,-0.06807573954264323,0.0015675697724024454,0.19666666666666666,0.9266666666666666,39,39.0,42,42.00000000000001,0.7283950617283951,0.7283950617283951,39,False,False,0.20192993501262904
udp_mean_ge_0.43957427_AND_diff_signed_mean_le_-0.0031482906,2,600,118,0.19666666666666666,0.2542337163289388,0.5686443074544271,-0.06993855794270833,0.0014753620823224386,0.14833333333333334,0.9516666666666667,27,27.0,27,27.0,0.7542372881355932,0.7542372881355932,27,False,False,0.20079073542363224
a0_mean_ge_0.45463493_AND_diff_signed_mean_le_-0.0037999609,2,600,98,0.16333333333333333,0.24824851671854656,0.5772371546427408,-0.08434641520182291,0.0010200851162274678,0.12833333333333333,0.965,20,20.0,20,20.0,0.7857142857142857,0.7857142857142857,20,False,False,0.1966225365048363
