image_id,fold,seed,variant,action,alpha,A0_PSNR,dPSNR,dSSIM,input_brightness_mean,input_texture_mean,depth_mean,airlight_fallback_mean,od_action_luma_abs_mean,od_sky_ratio,pred_gain,pred_severe_prob,policy_score
956_0.51_0.81.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,40.66352844238281,-0.7724494934082031,-0.00030803680419921875,0.5577781796455383,0.008168241009116173,2.098529815673828,0.9986928701400757,0.0010498223127797246,0.13330982349537038,-0.0013324188628829337,0.4982090373314572,-0.0013324188628829337
956_0.51_0.81.png,0,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,40.66352844238281,-0.6382293701171875,-0.00032585859298706055,0.5577781796455383,0.008168241009116173,2.098529815673828,0.9986928701400757,0.0009335491922684014,0.13330982349537038,-0.055081256511073096,0.4991753428469996,-0.055081256511073096
956_0.51_0.81.png,1,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,40.66352844238281,-0.6218414306640625,-0.0004482269287109375,0.5577781796455383,0.008168241009116173,2.098529815673828,0.9986928701400757,0.0008109842892736197,0.13330982349537038,0.0195594423748347,0.41593859777460707,0.0195594423748347
903_0.56_1.15.png,0,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,42.4798583984375,-0.6197166442871094,-2.9802322387695312e-05,0.5374971032142639,0.015765724703669548,3.0053865909576416,1.0,0.0008607780910097063,0.08492476851851852,-0.030625996813790524,0.43538879591425184,-0.030625996813790524
977_0.64_0.58.png,1,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,46.39629364013672,-0.6194114685058594,-1.233816146850586e-05,0.4557424783706665,0.012953240424394608,1.9157658815383911,1.0,0.0007236129604279995,0.031656901041666664,0.007828816958779489,0.42467489161292277,0.007828816958779489
538_0.61_1.35.png,0,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,39.060462951660156,-0.6129226684570312,-2.6941299438476562e-05,0.5117489695549011,0.012038427405059338,2.2435338497161865,1.0,0.001014604582451284,0.03183774594907408,0.02015985491344935,0.4585667268049067,0.02015985491344935
977_0.64_0.58.png,0,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,46.39629364013672,-0.5909767150878906,-2.4497509002685547e-05,0.4557424783706665,0.012953240424394608,1.9157658815383911,1.0,0.0007417236920446157,0.031656901041666664,0.012297974141677145,0.419721497841662,0.012297974141677145
758_0.61_0.98.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,36.648223876953125,-0.5893096923828125,-0.0001556873321533203,0.5238524675369263,0.01177473645657301,1.9964193105697632,1.0,0.0013550648000091314,0.027434172453703703,-0.011899879750342124,0.6388636002669628,-0.011899879750342124
928_0.52_1.63.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,36.94585037231445,-0.5568275451660156,-0.0001958608627319336,0.4222784638404846,0.011502722278237343,2.500030279159546,0.9895424842834473,0.0013538231141865253,0.032877604166666664,0.004291844426311031,0.55714389524484,0.004291844426311031
903_0.56_1.15.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,42.4798583984375,-0.5553474426269531,-4.0411949157714844e-05,0.5374971032142639,0.015765724703669548,3.0053865909576416,1.0,0.0009350613108836114,0.08492476851851852,0.031932915329364486,0.340820577427543,0.031932915329364486
537_0.58_1.0.png,0,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,41.137901306152344,-0.5491256713867188,5.9604644775390625e-06,0.489918053150177,0.01342778280377388,2.2681984901428223,1.0,0.0007869955152273178,0.03316695601851852,0.039377434602422906,0.3525002435623093,0.039377434602422906
579_0.52_0.61.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,41.48858642578125,-0.5474090576171875,-3.039836883544922e-05,0.4881991446018219,0.014996673911809921,1.9031763076782227,0.9973856806755066,0.0011496528750285506,0.04322193287037037,0.09966475941240865,0.42163587063980124,0.09966475941240865
557_0.68_0.68.png,1,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,42.583213806152344,-0.5144996643066406,0.00012969970703125,0.4750251770019531,0.015008701011538506,3.068864107131958,1.0,0.0005726986564695835,0.11091218171296297,-0.030398372956283212,0.30566697419999406,-0.030398372956283212
538_0.61_1.35.png,1,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,39.060462951660156,-0.5105934143066406,-6.67572021484375e-06,0.5117489695549011,0.012038427405059338,2.2435338497161865,1.0,0.0008892816258594394,0.03183774594907408,0.0027684754136539924,0.4297504395949612,0.0027684754136539924
901_0.64_0.74.png,0,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,43.482357025146484,-0.5089950561523438,-2.4437904357910156e-05,0.5481878519058228,0.016553830355405807,3.039900779724121,1.0,0.0006579029723070562,0.08634440104166667,-0.019990647082423624,0.3466913794056529,-0.019990647082423624
978_0.6_0.57.png,1,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@0.75,0.75,46.358951568603516,-0.4925498962402344,-7.927417755126953e-06,0.45122644305229187,0.013002547435462475,1.9185734987258911,1.0,0.0005330410203896463,0.031656901041666664,-0.007336931183360457,0.3226942387937765,-0.007336931183360457
540_0.65_1.28.png,0,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,39.530235290527344,-0.4902687072753906,-1.5914440155029297e-05,0.5237941145896912,0.012272411957383156,2.252732753753662,1.0,0.000864231085870415,0.033293547453703706,0.03985612860727494,0.3754214439824566,0.03985612860727494
538_0.61_1.35.png,0,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,39.060462951660156,-0.4834442138671875,-7.152557373046875e-07,0.5117489695549011,0.012038427405059338,2.2435338497161865,1.0,0.0008604766335338354,0.03183774594907408,0.02179154607946565,0.40570669319835695,0.02179154607946565
901_0.64_0.74.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,43.482357025146484,-0.4817085266113281,-3.17692756652832e-05,0.5481878519058228,0.016553830355405807,3.039900779724121,1.0,0.0006667775451205671,0.08634440104166667,0.027197820997769434,0.27997003929221953,0.027197820997769434
951_0.57_0.85.png,1,3407,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,38.576751708984375,-0.4805412292480469,4.5299530029296875e-05,0.6163901090621948,0.00818394124507904,1.7651660442352295,0.9986928701400757,0.0007908240659162402,0.03432436342592592,0.0030536021684060555,0.38489277458511006,0.0030536021684060555
785_0.54_0.53.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,41.701629638671875,-0.4786567687988281,-9.59634780883789e-06,0.46120592951774597,0.020762057974934578,2.712515354156494,1.0,0.0007012252463027835,0.03517433449074074,0.08300664911369889,0.23293740726032747,0.08300664911369889
908_0.68_1.49.png,1,3411,u1_tau_l1_s004_g025_a006,U1_TAU_high_gain@1,1.0,40.497840881347656,-0.4765777587890625,-0.00013703107833862305,0.6019521355628967,0.013284025713801384,1.8455098867416382,1.0,0.0009315905044786632,0.14220739293981483,-0.0022264509469318017,0.48272914821892954,-0.0022264509469318017
