name,split,A0_PSNR,FullUDP_PSNR,dPSNR,A0_SSIM,FullUDP_SSIM,dSSIM,input_mean,input_std,input_grad_mean,input_dark_mean,depth_mean,depth_std,depth_grad_mean,a0_mean,a0_std,a0_grad_mean,a0_saturation_high,a0_saturation_low,udp_mean,udp_std,udp_grad_mean,diff_signed_mean,diff_abs_mean,diff_abs_std,diff_abs_p50,diff_abs_p90,diff_abs_p95,diff_abs_max,diff_grad_mean,diff_to_a0_ratio,a0_udp_psnr
1212_0.8_1.74.png,val_regular,30.249650955200195,27.84837532043457,-2.401275634765625,0.9950136542320251,0.9915320873260498,-0.003481566905975342,0.691106379032135,0.17385879158973694,0.01687668263912201,0.6333192586898804,0.3686932921409607,0.3169236481189728,0.0022812928073108196,0.6055639386177063,0.23015888035297394,0.02627253159880638,0.001075000036507845,1.8750000890577212e-05,0.6092826724052429,0.23255670070648193,0.02556164562702179,0.003718665102496743,0.010883815586566925,0.009590779431164265,0.008314795792102814,0.024699121713638306,0.03270092234015465,0.05609670281410217,0.0010627408046275377,0.017973024398088455,36.768707275390625
1233_0.54_0.63.png,val_regular,37.33698654174805,35.31338882446289,-2.0235977172851562,0.9981060028076172,0.9974791407585144,-0.0006268620491027832,0.45846661925315857,0.25719910860061646,0.020630154758691788,0.43491771817207336,0.4102964699268341,0.28950756788253784,0.00418558856472373,0.37762027978897095,0.2954437732696533,0.023716751486063004,0.0002645833301357925,0.0038250000216066837,0.37816035747528076,0.2924109995365143,0.023811116814613342,0.0005400661611929536,0.0053116376511752605,0.003925398923456669,0.00466609001159668,0.010548832826316357,0.012536555528640747,0.03661516308784485,0.0005004470003768802,0.014066081494092941,43.60292434692383
1246_0.62_2.0.png,val_regular,33.35686111450195,32.35334014892578,-1.0035209655761719,0.9931806921958923,0.9930827617645264,-9.79304313659668e-05,0.5448448061943054,0.19074603915214539,0.021694164723157883,0.5065032839775085,0.2765893042087555,0.2216683030128479,0.002564870286732912,0.4939707815647125,0.29850736260414124,0.03166554868221283,0.05029583349823952,0.0013354166876524687,0.48864346742630005,0.2968159019947052,0.03160831332206726,-0.005327313672751188,0.006355917546898127,0.004776790738105774,0.005285710096359253,0.013194983825087547,0.015455309301614761,0.044634342193603516,0.0006712872418574989,0.012866990640759468,41.99177169799805
1266_0.96_1.34.png,val_regular,35.37736511230469,35.33409118652344,-0.04327392578125,0.9956519603729248,0.9949991106987,-0.0006528496742248535,0.6697518229484558,0.23704782128334045,0.014894198626279831,0.6247888803482056,0.11947263777256012,0.17131885886192322,0.0025750778149813414,0.49152106046676636,0.31684499979019165,0.022224754095077515,0.004306250251829624,0.0014187500346451998,0.4906923770904541,0.31451743841171265,0.02209092117846012,-0.0008286724332720041,0.004726523999124765,0.004100394900888205,0.0038973093032836914,0.009298687800765038,0.012071730569005013,0.06301423907279968,0.0006639831699430943,0.009616116993129253,44.07231903076172
126_0.75_1.47.png,val_regular,28.263137817382812,31.42658042907715,3.163442611694336,0.9916887283325195,0.9954234957695007,0.003734767436981201,0.6240177154541016,0.21028093993663788,0.02093164622783661,0.603663980960846,0.3038824498653412,0.27907076478004456,0.0019051978597417474,0.5031269788742065,0.2996395230293274,0.029842648655176163,0.10978541523218155,0.0009333333582617342,0.5052608847618103,0.293596476316452,0.029533013701438904,0.0021338630467653275,0.010447275824844837,0.011383803561329842,0.00722232460975647,0.024495575577020645,0.036833979189395905,0.0836351215839386,0.0008010060992091894,0.02076468989253044,36.22080993652344
1282_0.62_0.6.png,val_regular,32.4411506652832,36.87935256958008,4.438201904296875,0.9982718229293823,0.9988301992416382,0.0005583763122558594,0.6024054884910583,0.14867019653320312,0.018049389123916626,0.5576035380363464,0.35887983441352844,0.29952746629714966,0.002771712141111493,0.6163879036903381,0.17865949869155884,0.02060091309249401,2.2916667148820125e-05,1.8750000890577212e-05,0.6055356860160828,0.1785879135131836,0.020756399258971214,-0.010852226056158543,0.011124495416879654,0.005316616501659155,0.011966869235038757,0.016971349716186523,0.01863276958465576,0.033669352531433105,0.0005603231256827712,0.01804788038134575,38.18096923828125
1290_0.95_1.76.png,val_regular,32.739837646484375,30.412975311279297,-2.326862335205078,0.9931938648223877,0.9925217032432556,-0.0006721615791320801,0.8168780207633972,0.16863101720809937,0.011837497353553772,0.7849034667015076,0.17511925101280212,0.1908707469701767,0.002181975170969963,0.6236870288848877,0.22246968746185303,0.021804189309477806,0.004852083511650562,0.00011249999806750566,0.6285157799720764,0.22410058975219727,0.021758124232292175,0.00482869753614068,0.008067353628575802,0.0058770570904016495,0.006857022643089294,0.016067391261458397,0.017748653888702393,0.13316309452056885,0.0007510245777666569,0.012934939004480839,40.01644515991211
1291_0.62_0.59.png,val_regular,40.37653350830078,43.066959381103516,2.6904258728027344,0.9990473985671997,0.999020516872406,-2.6881694793701172e-05,0.6163821220397949,0.1834818571805954,0.018992815166711807,0.5430497527122498,0.18138539791107178,0.1874525547027588,0.002274621743708849,0.6144574880599976,0.22376954555511475,0.02226044423878193,0.004604166839271784,0.0008708333480171859,0.6091164350509644,0.22408001124858856,0.022402100265026093,-0.005341091193258762,0.00582648441195488,0.003607208840548992,0.005449622869491577,0.010616540908813477,0.01229178998619318,0.029292970895767212,0.00047333352267742157,0.009482323192059994,43.28273391723633
1299_0.83_1.21.png,val_regular,41.27265548706055,41.81830978393555,0.545654296875,0.9971749782562256,0.9958785772323608,-0.001296401023864746,0.6446188688278198,0.27508383989334106,0.010367205366492271,0.6032677888870239,0.22414599359035492,0.29602107405662537,0.0016154490876942873,0.521895170211792,0.3615143299102783,0.016785753890872,0.16076041758060455,0.05723750218749046,0.5180509090423584,0.35839352011680603,0.016777122393250465,-0.0038442343939095736,0.005502412095665932,0.0038733480032533407,0.004944846034049988,0.010705235414206982,0.012525439262390137,0.03133389353752136,0.0005101644201204181,0.010543136857450008,43.441001892089844
1300_0.92_1.03.png,val_regular,43.790924072265625,41.75904083251953,-2.0318832397460938,0.9977938532829285,0.9971299171447754,-0.0006639361381530762,0.6541063785552979,0.29370859265327454,0.010868875309824944,0.6091036796569824,0.2251559942960739,0.29597586393356323,0.001611800747923553,0.518036425113678,0.3609981834888458,0.016768449917435646,0.151360422372818,0.058929167687892914,0.5143458247184753,0.35807931423187256,0.016730880364775658,-0.003690564539283514,0.0050689647905528545,0.003274291753768921,0.004857808351516724,0.009321451187133789,0.01084292121231556,0.02558186650276184,0.00044161162804812193,0.009784958325326443,44.387149810791016
