count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,selector,mean_improve_vs_WD0375,hard_delta_vs_WD0375,easy_improve_vs_WD0375,positive_delta_vs_WD0375,severe_delta_vs_WD0375,aggregate_gate_pass,selector_score
1800,2.0372517172495526,1.9898246132532755,2.195684700012207,2.0871348605685762,1.8643054962158203,0.0017263187964757284,0.955,0.9444152891431862,0.955,54,18.0,0.03893665853386435,fixed_fs050,-0.4749503326416016,-1.3099302673339848,0.6748219553629557,-0.018333333333333424,7.0,False,-2.129101422627768
1800,2.512202049891154,2.464555562602149,3.5056149673461916,3.4492114100986058,1.1894835408528646,0.0016733370224634807,0.9733333333333334,0.9648224128177129,0.9733333333333334,33,11.0,0.02563451817167785,fixed_wd0375,0.0,0.0,0.0,0.0,0.0,False,0.0
1800,2.812139531241523,2.764953394518958,3.5672570588853625,3.5120643045637343,1.86830687628852,0.0018565154075622559,0.9822222222222222,0.9750111905776618,0.9822222222222222,24,8.0,0.01976341110482584,nested_oof_selected,0.2999374813503688,0.061642091539170885,0.6788233354356554,0.008888888888888835,-3.0,True,0.6571269268459742
