profile,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,usage_WD0375,usage_FS050,usage_A0,group_gate_pass
nested_oof_selected,split,val_hard,900,3.2169985644022625,3.1633280657662284,3.689246326022678,3.6084992073906794,2.7112638007269965,0.0023077444235483804,0.9966666666666667,0.9902456136265191,0.9966666666666667,3,2.0,0.009754386373480925,0.7122222222222222,0.2877777777777778,0.0,True
nested_oof_selected,split,val_regular,900,2.4072804980807834,2.3457720313602026,3.2858558485243057,3.200111747741699,1.8023493109809028,0.0014052863915761313,0.9677777777777777,0.9541065100403437,0.9677777777777777,21,14.0,0.03540740760847387,0.3888888888888889,0.6111111111111112,0.0,True
nested_oof_selected,A0_PSNR_q4,q1,450,3.5672570588853625,3.505303273942735,3.836353761809213,3.7535720978464395,3.325717108590262,0.0033385817209879557,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,0.7822222222222223,0.21777777777777776,0.0,True
nested_oof_selected,A0_PSNR_q4,q2,450,3.1783291795518664,3.1197072109646267,3.3652303218841553,3.2630355886050633,3.096719367163522,0.001756169663535224,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,0.7088888888888889,0.2911111111111111,0.0,True
nested_oof_selected,A0_PSNR_q4,q3,450,2.634665010240343,2.564254379696316,2.757439272744315,2.5684982436043877,2.545452969414847,0.0015980377462175158,0.9888888888888889,0.9742562656335909,0.9888888888888889,5,6.666666666666667,0.02574373436640919,0.5177777777777778,0.4822222222222222,0.0,True
nested_oof_selected,A0_PSNR_q4,q4,450,1.86830687628852,1.783303148481581,2.002133165087019,1.838066029548645,1.622849941253662,0.0007332724995083279,0.94,0.9141108080946955,0.94,19,25.333333333333336,0.06500005931854354,0.19333333333333333,0.8066666666666666,0.0,True
nested_oof_selected,WDMamba_A0_diff_abs_q4,q1,450,1.9015385097927517,1.810770645989312,2.116304329463414,1.98031496320452,1.6368846552712577,0.0007963318294949001,0.94,0.9141108080946955,0.94,21,28.0,0.07028543847544524,0.16666666666666666,0.8333333333333334,0.0,True
nested_oof_selected,WDMamba_A0_diff_abs_q4,q2,450,2.527704399956597,2.4580748007032605,2.7250027315957204,2.618497322286878,2.15305072920663,0.0015929918819003635,0.9955555555555555,0.9839413737132655,0.9955555555555555,0,0.0,0.008464627306090936,0.5022222222222222,0.49777777777777776,0.0,True
nested_oof_selected,WDMamba_A0_diff_abs_q4,q3,450,3.084161393907335,3.0152359693315294,2.949977772576468,2.8276144649301256,2.8894119603293285,0.0018455666965908474,0.9933333333333333,0.9805846656696398,0.9933333333333333,3,4.0,0.019415334330360183,0.7111111111111111,0.28888888888888886,0.0,True
nested_oof_selected,WDMamba_A0_diff_abs_q4,q4,450,3.7351538213094075,3.6828789075215655,3.836353761809213,3.7603948848588127,3.638899326324463,0.0031911712222629125,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,0.8222222222222222,0.17777777777777778,0.0,True
nested_oof_selected,WDMamba_A0_diff_signed_q4,q1,450,3.5874439493815102,3.524984417385525,3.7213219915117537,3.622622174876077,3.2487222807747975,0.0028597703244951037,0.9933333333333333,0.9805846656696398,0.9933333333333333,3,4.0,0.019415334330360183,0.7311111111111112,0.2688888888888889,0.0,True
nested_oof_selected,WDMamba_A0_diff_signed_q4,q2,450,2.5891204749213323,2.4983772349887423,2.976050547191075,2.8696896161351884,1.8469672884259904,0.0017558769385019937,0.98,0.9624308752464028,0.98,7,9.333333333333334,0.03175739599700764,0.4288888888888889,0.5711111111111111,0.0,True
nested_oof_selected,WDMamba_A0_diff_signed_q4,q3,450,2.1832711283365884,2.1136474645402696,2.861025197165353,2.725421121290752,1.7970757143838065,0.0012476997905307345,0.9644444444444444,0.9430282712851512,0.9644444444444444,10,13.333333333333334,0.04041840843295778,0.3,0.7,0.0,True
nested_oof_selected,WDMamba_A0_diff_signed_q4,q4,450,2.8887225723266603,2.8072979045444066,3.5291276829583302,3.428352024725505,1.9942758423941476,0.0015627145767211914,0.9911111111111112,0.9773700115916218,0.9911111111111112,4,5.333333333333333,0.022629988408378283,0.7422222222222222,0.2577777777777778,0.0,True
nested_oof_selected,FSNet_A0_diff_abs_q4,q1,450,2.2248323567708335,2.1395280178917777,3.127590077263968,2.97129208615848,1.7405407088143485,0.0007562881045871311,0.9777777777777777,0.9595815915670423,0.9777777777777777,8,10.666666666666666,0.03468413139961517,0.3622222222222222,0.6377777777777778,0.0,True
nested_oof_selected,FSNet_A0_diff_abs_q4,q2,450,2.6881716113620335,2.6111454582214355,3.4782196964536394,3.4039099531514303,1.9066320828029089,0.00156446549627516,0.9688888888888889,0.9484607649705307,0.9688888888888889,8,10.666666666666666,0.03468413139961517,0.6266666666666667,0.37333333333333335,0.0,True
nested_oof_selected,FSNet_A0_diff_abs_q4,q3,450,3.0810176934136284,3.003217845916748,3.610540117536272,3.515560617617198,2.644767693110875,0.0021467316150665283,1.0,0.9915353726939091,1.0,0,0.0,0.008464627306090936,0.6533333333333333,0.3466666666666667,0.0,True
