name,split,A0_PSNR,A0_SSIM,FullUDP_PSNR,FullUDP_SSIM,fulludp_dPSNR,fulludp_dSSIM,WD0375_PSNR,WD0375_SSIM,WD0375_dPSNR,WD0375_dSSIM,FS050_PSNR,FS050_SSIM,FS050_dPSNR,FS050_dSSIM,feature_input_mean,feature_input_std,feature_input_grad_mean,feature_input_dark_mean,feature_depth_mean,feature_depth_std,feature_depth_grad_mean,feature_a0_mean,feature_a0_std,feature_a0_grad_mean,feature_a0_saturation_high,feature_a0_saturation_low,feature_udp_mean,feature_udp_std,feature_udp_grad_mean,feature_diff_signed_mean,feature_diff_abs_mean,feature_diff_abs_std,feature_diff_abs_p50,feature_diff_abs_p90,feature_diff_abs_p95,feature_diff_abs_max,feature_diff_grad_mean,feature_diff_to_a0_ratio,feature_a0_udp_psnr,input_edge_density,input_low_texture_proxy,dark_channel_mean,sky_highlight_proxy,airlight_proxy_p99,transmission_mean,transmission_std,haze_density_mean,haze_density_p90,wdmamba_residual_signed_mean,wdmamba_residual_abs_mean,wdmamba_residual_grad_mean,wdmamba_fulludp_mae,wdmamba_residual_cosine,fsudp_residual_signed_mean,fsudp_residual_abs_mean,fsudp_residual_grad_mean,fsudp_fulludp_mae,fsudp_residual_cosine,wd0375_fs050_signed_gap_proxy,wd0375_fs050_abs_gap_proxy,wd0375_fs050_disagreement_proxy,selected_action,dPSNR,dSSIM,selected_PSNR,selected_SSIM
1000_0.73_1.8.png,test,28.291839599609375,0.9910075664520264,28.93233871459961,1.025071144104004,0.6404991149902344,0.03406357765197754,29.903228759765625,0.9932526350021362,1.61138916015625,0.0022450685501098633,29.230432510375977,0.9923181533813477,0.9385929107666016,0.001310586929321289,0.5425153970718384,0.1987805813550949,0.01079451572149992,0.4985450804233551,0.1991167515516281,0.16933563351631165,0.002087293192744255,0.5392954349517822,0.2558327913284302,0.01431941892951727,0.09361328184604645,0.0054427082650363445,0.5428844690322876,0.25395825505256653,0.01415303722023964,0.0035890426952391863,0.006694943178445101,0.0049738106317818165,0.0060214996337890625,0.01313844509422779,0.015778662636876106,0.06440301239490509,0.0006105239735916257,0.012414240278303623,41.57634353637695,0.01079451572149992,-0.19878070056438446,0.4985450804233551,0.13717122375965118,0.9803921580314636,0.4849376678466797,0.25720927119255066,0.5150623917579651,0.8549019694328308,-0.00508141191676259,0.016235709190368652,0.001154733938165009,0.014745001681149006,0.19822753965854645,-0.003728513838723302,0.008723698556423187,0.0006551168626174331,0.008938493207097054,0.2915365993976593,-4.127254942432046e-05,0.001726541668176651,0.0017678142176009715,WD0375,1.61138916015625,0.0022450685501098633,29.903228759765625,0.9932526350021362
100_0.5_1.76.png,test,29.538448333740234,0.9880714416503906,29.820032119750977,0.9897416830062866,0.2815837860107422,0.001670241355895996,30.76633644104004,0.9880203008651733,1.2278881072998047,-5.1140785217285156e-05,29.2003173828125,0.9911224842071533,-0.3381309509277344,0.0030510425567626953,0.4331092834472656,0.1448168158531189,0.016599170863628387,0.41277289390563965,0.18360748887062073,0.16955748200416565,0.0014605103060603142,0.385794073343277,0.26428407430648804,0.03653237596154213,0.007385416887700558,0.0001250000059371814,0.388420969247818,0.26201504468917847,0.03590495139360428,0.002626885427162051,0.008264567703008652,0.006322380620986223,0.0071661099791526794,0.016424840316176414,0.02058279514312744,0.05030244588851929,0.0016147354617714882,0.02142222598195076,39.65469741821289,0.016599170863628387,-0.14481697976589203,0.41277289390563965,0.001568750012665987,0.7032680511474609,0.3344556391239166,0.23755298554897308,0.6655443906784058,0.9529411792755127,0.021349750459194183,0.023779576644301414,0.003284040605649352,0.02061094343662262,0.4347532093524933,-0.01164977252483368,0.014073663391172886,0.0020746970549225807,0.01587463542819023,0.1561104655265808,0.013831042684614658,0.0018805095460265875,0.015711552230641246,WD0375,1.2278881072998047,-5.1140785217285156e-05,30.76633644104004,0.9880203008651733
101_0.83_1.44.png,test,24.600601196289062,0.970925509929657,23.837615966796875,0.970920979976654,-0.7629852294921875,-4.5299530029296875e-06,24.947242736816406,0.9729230403900146,0.34664154052734375,0.001997530460357666,25.44921112060547,0.978585422039032,0.8486099243164062,0.007659912109375,0.7648988366127014,0.18067753314971924,0.011969780549407005,0.7536194920539856,0.14014984667301178,0.1528146117925644,0.004368821159005165,0.5416638255119324,0.25008124113082886,0.025117885321378708,4.1666667129902635e-06,9.791666525416076e-05,0.5466641187667847,0.255766361951828,0.025283902883529663,0.0050002760253846645,0.011014226824045181,0.007358802482485771,0.009550154209136963,0.01978636346757412,0.024268753826618195,0.060778290033340454,0.000922487466596067,0.020334063097834587,37.5580940246582,0.011969780549407005,-0.18067772686481476,0.7536194920539856,0.6056062579154968,0.9333333969116211,0.21747973561286926,0.1916344165802002,0.7825202345848083,0.95686274766922,-0.005289539694786072,0.01737661473453045,0.002967238426208496,0.023586982861161232,-0.21338140964508057,-0.011102723889052868,0.01449683215469122,0.0022904984652996063,0.01833304949104786,0.1373312622308731,0.003567784558981657,-0.0007321855518966913,0.004299970110878348,FS050,0.8486099243164062,0.007659912109375,25.44921112060547,0.978585422039032
102_0.67_1.36.png,test,24.417251586914062,0.9709128141403198,23.900257110595703,0.9720218181610107,-0.5169944763183594,0.001109004020690918,24.327428817749023,0.9708764553070068,-0.08982276916503906,-3.635883331298828e-05,24.477493286132812,0.9766055345535278,0.06024169921875,0.005692720413208008,0.7318721413612366,0.18276455998420715,0.013999426737427711,0.7186785340309143,0.1366194784641266,0.15198099613189697,0.004502611234784126,0.5425082445144653,0.24724993109703064,0.025345517322421074,2.0833333564951317e-06,7.500000356230885e-05,0.5468493103981018,0.2535035312175751,0.025646653026342392,0.004341048188507557,0.009845295920968056,0.006400131620466709,0.00879603624343872,0.017291411757469177,0.021040920168161392,0.05435973405838013,0.0008511612541042268,0.01814773492515087,38.6046257019043,0.013999426737427711,-0.18276475369930267,0.7186785340309143,0.5538249611854553,0.9019608497619629,0.2227432131767273,0.1935659945011139,0.7772567272186279,0.9529411792755127,0.00016428732487838715,0.014087075367569923,0.002911023562774062,0.019242610782384872,-0.14249421656131744,-0.00013390541425906122,0.015352512709796429,0.00260691880248487,0.009905761107802391,0.5900387763977051,0.0001285604539589258,-0.002393603092059493,0.002522163546018419,FS050,0.06024169921875,0.005692720413208008,24.477493286132812,0.9766055345535278
103_0.94_0.98.png,test,26.67780113220215,0.9782147407531738,26.165782928466797,0.9795421957969666,-0.5120182037353516,0.0013274550437927246,27.5832462310791,0.9809395670890808,0.9054450988769531,0.0027248263359069824,27.57764434814453,0.9844567179679871,0.8998432159423828,0.006241977214813232,0.704113781452179,0.19641834497451782,0.014397382736206055,0.6909372806549072,0.14059874415397644,0.1541069746017456,0.004522314295172691,0.5286974310874939,0.24938923120498657,0.02440834231674671,6.250000296859071e-06,0.00021458334231283516,0.5297828912734985,0.2546488344669342,0.024454038590192795,0.0010854669380933046,0.008966151624917984,0.0072900354862213135,0.007501274347305298,0.017663337290287018,0.024416925385594368,0.059616684913635254,0.0006876690313220024,0.016958946362137794,38.74400329589844,0.014397382736206055,-0.19641855359077454,0.6909372806549072,0.5138062238693237,0.9045752286911011,0.25080645084381104,0.20200178027153015,0.749193549156189,0.9411764740943909,-0.010212203487753868,0.017281638458371162,0.002410168293863535,0.021049998700618744,-0.15577037632465363,-0.009431526996195316,0.011665127240121365,0.0020513187628239393,0.012669192627072334,0.38723671436309814,0.0008861871901899576,0.0006480508018285036,0.0015342379920184612,FS050,0.8998432159423828,0.006241977214813232,27.57764434814453,0.9844567179679871
104_0.91_1.41.png,test,25.624393463134766,0.9739079475402832,24.406021118164062,0.9733168482780457,-1.2183723449707031,-0.0005910992622375488,26.218109130859375,0.976140022277832,0.5937156677246094,0.002232074737548828,26.653654098510742,0.9810881614685059,1.0292606353759766,0.007180213928222656,0.7638772130012512,0.1810227483510971,0.011448167264461517,0.7531437873840332,0.14020013809204102,0.15345235168933868,0.004310177639126778,0.5343437194824219,0.25049060583114624,0.024581335484981537,4.1666667129902635e-06,0.00015833333600312471,0.5412874817848206,0.25650250911712646,0.024726049974560738,0.006943709682673216,0.012171097099781036,0.007705476135015488,0.010857105255126953,0.021552085876464844,0.024864107370376587,0.06540197134017944,0.0009416054817847908,0.022777656093239784,36.829612731933594,0.011448167264461517,-0.18102294206619263,0.7531437873840332,0.6078437566757202,0.9333333969116211,0.2192457765340805,0.19252462685108185,0.7807542085647583,0.9529411792755127,-0.00683649443089962,0.018011776730418205,0.002976606599986553,0.025222932919859886,-0.2303154021501541,-0.012049141339957714,0.01548515260219574,0.002225903794169426,0.020976625382900238,-0.001270413282327354,0.0034608852583914995,-0.000988160027191043,0.004449045285582542,FS050,1.0292606353759766,0.007180213928222656,26.653654098510742,0.9810881614685059
105_0.84_0.8.png,test,26.45198631286621,0.9840084314346313,26.747682571411133,0.9858285784721375,0.2956962585449219,0.0018201470375061035,27.801074981689453,0.9874452352523804,1.3490886688232422,0.0034368038177490234,26.488855361938477,0.9852136373519897,0.036869049072265625,0.0012052059173583984,0.5297302007675171,0.2174321860074997,0.015393353067338467,0.4399736225605011,0.20078201591968536,0.27523162961006165,0.0019340296275913715,0.47586753964424133,0.25026071071624756,0.017653729766607285,0.000281250016996637,0.00020416667393874377,0.4729439914226532,0.24521757662296295,0.017424628138542175,-0.002923565683886409,0.006668154150247574,0.0044043478555977345,0.006251037120819092,0.012582128867506981,0.014413777738809586,0.030650705099105835,0.00043154219747520983,0.014012626372277737,41.94753646850586,0.015393353067338467,-0.2174324095249176,0.4399736225605011,0.005412499886006117,0.8104575872421265,0.21418075263500214,0.2406109869480133,0.7858192920684814,0.9803921580314636,0.0017906889552250504,0.017915677279233932,0.0010691122151911259,0.015165737830102444,0.5113444924354553,-0.001664729556068778,0.009298269636929035,0.0006211398867890239,0.006901862565428019,0.5664966702461243,0.001503873136243783,0.002069244161248207,0.00357311729749199,WD0375,1.3490886688232422,0.0034368038177490234,27.801074981689453,0.9874452352523804
106_0.59_1.07.png,test,29.954235076904297,0.989990234375,29.753273010253906,0.9904466867446899,-0.20096206665039062,0.0004564523696899414,30.798229217529297,0.9911317229270935,0.843994140625,0.0011414885520935059,29.93798065185547,0.9905105829238892,-0.016254425048828125,0.0005203485488891602,0.49648517370224,0.1833912432193756,0.01519063301384449,0.4127574563026428,0.1976369023323059,0.2751224935054779,0.0018996383296325803,0.4851154386997223,0.2445431649684906,0.017813976854085922,0.00023750000400468707,0.00011666666978271678,0.47837793827056885,0.2383802831172943,0.017615560442209244,-0.006737494375556707,0.008533045649528503,0.006507142446935177,0.006944715976715088,0.016978448256850243,0.019888119772076607,0.03474706411361694,0.000474832602776587,0.017589721828699112,39.38714599609375,0.01519063301384449,-0.18339143693447113,0.4127574563026428,0.0020187499467283487,0.7372549772262573,0.19930434226989746,0.23327720165252686,0.8006955981254578,0.9843137264251709,-0.0005714152939617634,0.01155402883887291,0.0011089660692960024,0.00980045273900032,0.4999820291996002,-0.00245117349550128,0.00780401099473238,0.0007014466682448983,0.00809162575751543,0.5422494411468506,0.0010113060125149786,0.0004307553172111511,0.0014420613297261298,FS050,-0.016254425048828125,0.0005203485488891602,29.93798065185547,0.9905105829238892
107_0.89_1.5.png,test,25.94465446472168,0.9822230339050293,26.658702850341797,0.9857989549636841,0.7140483856201172,0.003575921058654785,27.46343231201172,0.9868206977844238,1.518777847290039,0.004597663879394531,26.26473617553711,0.982874870300293,0.3200817108154297,0.0006518363952636719,0.6886621713638306,0.1760174036026001,0.010288195684552193,0.6379797458648682,0.2050953060388565,0.2741340100765228,0.0019048969261348248,0.4795379340648651,0.25016602873802185,0.01771996170282364,0.00039791667950339615,0.0001541666715638712,0.48573872447013855,0.2474929690361023,0.017392989248037338,0.006200792733579874,0.00799038726836443,0.006342385429888964,0.006557345390319824,0.017421696335077286,0.020854059606790543,0.044524192810058594,0.0006513915723189712,0.016662679612636566,39.826656341552734,0.010288195684552193,-0.17601758241653442,0.6379797458648682,0.45675623416900635,0.8901960849761963,0.1771528571844101,0.22177553176879883,0.8228471279144287,0.9882352948188782,0.0042382488027215,0.01757870614528656,0.001679366221651435,0.019461406394839287,0.21183669567108154,-0.0024214524310082197,0.009050055406987667,0.0007388734957203269,0.01108476147055626,0.19002985954284668,0.0028000695165246725,0.0020669871009886265,0.004867056617513299,WD0375,1.518777847290039,0.004597663879394531,27.46343231201172,0.9868206977844238
108_0.73_1.27.png,test,27.33492660522461,0.9863354563713074,27.91913604736328,0.9884321093559265,0.5842094421386719,0.0020966529846191406,28.45557403564453,0.9885911345481873,1.1206474304199219,0.002255678176879883,27.326391220092773,0.9866408705711365,-0.008535385131835938,0.00030541419982910156,0.5780685544013977,0.1820288449525833,0.013440054841339588,0.5075624585151672,0.20036880671977997,0.27520886063575745,0.0019110495923087,0.4846631586551666,0.24994711577892303,0.017822857946157455,0.00042083332664333284,0.00013124999532010406,0.48225176334381104,0.24373842775821686,0.017607659101486206,-0.002411349443718791,0.007070542313158512,0.0051865647546947,0.006282009184360504,0.014235813170671463,0.017050985246896744,0.02949237823486328,0.0004944874672219157,0.014588570222258568,41.14113235473633,0.013440054841339588,-0.18202902376651764,0.5075624585151672,0.01439374964684248,0.8091503977775574,0.18893758952617645,0.22780156135559082,0.8110623955726624,0.9843137264251709,-0.0011068505700677633,0.014460221864283085,0.001235571806319058,0.012315244413912296,0.43491798639297485,-0.00560388108715415,0.008808841928839684,0.0006585527444258332,0.006249052006751299,0.6678126454353333,0.0023868715798016638,0.001018162234686315,0.003405033814487979,WD0375,1.1206474304199219,0.002255678176879883,28.45557403564453,0.9885911345481873
