name,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,m_safe_mean,residual_raw_abs_mean,delta_star_abs_mean
1006_0.89_1.55.png,37.09894561767578,37.079376220703125,38.87588119506836,-0.01956939697265625,1.7769355773925781,0.17417486011981964,0.1934923231601715,0.00210755062289536,0.010038366541266441
1015_0.7_1.92.png,39.555458068847656,39.534629821777344,41.122528076171875,-0.0208282470703125,1.5670700073242188,-0.024309076368808746,0.16993017494678497,0.0021335850469768047,0.007901478558778763
1003_0.9_1.06.png,38.71543502807617,38.77939224243164,39.25113296508789,0.06395721435546875,0.5356979370117188,0.2447403371334076,0.05866250395774841,0.0019184311386197805,0.009292403236031532
1023_0.5_1.87.png,37.44718933105469,37.435752868652344,37.95851135253906,-0.01143646240234375,0.511322021484375,0.25990045070648193,0.0583980455994606,0.0019916885066777468,0.009730332531034946
100_0.65_1.43.png,36.16236114501953,36.19508361816406,37.169612884521484,0.03272247314453125,1.0072517395019531,-0.27171608805656433,0.11936704814434052,0.0021810231264680624,0.011198590509593487
1011_0.79_0.66.png,43.748023986816406,43.74790573120117,43.74885940551758,-0.000118255615234375,0.000835418701171875,0.34380903840065,9.821240382734686e-05,0.00257872580550611,0.005347317550331354
1018_0.88_0.54.png,38.61735534667969,38.61463165283203,38.65605163574219,-0.00272369384765625,0.0386962890625,-0.13486245274543762,0.004500661976635456,0.002045317320153117,0.007278871722519398
1010_0.91_1.13.png,39.185401916503906,39.201236724853516,39.30030059814453,0.015834808349609375,0.114898681640625,0.45798569917678833,0.01370201725512743,0.0024479858111590147,0.008225317113101482
101_0.78_1.87.png,31.293811798095703,31.380586624145508,33.976871490478516,0.08677482604980469,2.6830596923828125,0.5938218832015991,0.3091174364089966,0.0018827901221811771,0.019957616925239563
1016_0.8_1.72.png,39.64141082763672,39.603492736816406,41.15845489501953,-0.0379180908203125,1.5170440673828125,-0.14632576704025269,0.16453078389167786,0.0021239626221358776,0.007572134491056204
1012_0.85_1.28.png,38.438724517822266,38.46121597290039,38.620689392089844,0.022491455078125,0.18196487426757812,0.49955564737319946,0.02146560698747635,0.0024367787409573793,0.009153565391898155
1005_0.74_1.81.png,38.33662796020508,38.31016540527344,39.40576171875,-0.026462554931640625,1.0691337585449219,0.11126740276813507,0.11804071068763733,0.002193811582401395,0.009153404273092747
1021_0.73_0.84.png,38.96540451049805,38.957942962646484,39.077823638916016,-0.0074615478515625,0.11241912841796875,-0.031485430896282196,0.014000875875353813,0.0018770296592265368,0.006377031560987234
1014_0.74_1.61.png,40.047698974609375,39.99819564819336,41.03218078613281,-0.049503326416015625,0.9844818115234375,-0.13829559087753296,0.11008141934871674,0.0021511134691536427,0.007090642582625151
1001_0.89_1.66.png,35.02743911743164,35.146785736083984,36.53671646118164,0.11934661865234375,1.50927734375,0.36552485823631287,0.15698379278182983,0.0018647578544914722,0.013728269375860691
1029_0.71_0.56.png,44.27614212036133,44.2755126953125,44.284271240234375,-0.000629425048828125,0.008129119873046875,0.3368607461452484,0.0009659481002017856,0.0020520430989563465,0.004354690667241812
