name,bucket,psnr_mean,psnr_sample_std,psnr_range,ssim_mean,ssim_sample_std,seed_3407_psnr,seed_2027_psnr,seed_8675_psnr,seed_3407_ssim,seed_2027_ssim,seed_8675_ssim
1000_0.73_1.8.png,medium_middle_50pct,23.442506154378254,0.5918391219027703,1.1459579467773438,0.9666930834452311,0.002750835506190031,24.101058959960938,22.955101013183594,23.271358489990234,0.9698402881622314,0.964747428894043,0.965491533279419
100_0.5_1.76.png,hard_bottom_25pct,17.872599283854168,1.2860911074737782,2.5306034088134766,0.923658033212026,0.016278411889739438,16.474328994750977,18.13853645324707,19.004932403564453,0.9139453172683716,0.9145776033401489,0.9424511790275574
101_0.83_1.44.png,hard_bottom_25pct,18.06691042582194,0.6523368655556325,1.3003215789794922,0.9278075893719991,0.009054041393762837,17.447486877441406,18.7478084564209,18.005435943603516,0.9196130037307739,0.9375273585319519,0.9262824058532715
102_0.67_1.36.png,hard_bottom_25pct,18.34859784444173,0.4833544219074243,0.9283924102783203,0.9343375563621521,0.005491898756771426,17.962190628051758,18.19301986694336,18.890583038330078,0.9280794858932495,0.9383544921875,0.9365786910057068
103_0.94_0.98.png,hard_bottom_25pct,18.791075388590496,0.8672004442265071,1.6911582946777344,0.9401999314626058,0.007938262525655573,18.05660057067871,18.568866729736328,19.747758865356445,0.9312795400619507,0.942833662033081,0.9464865922927856
104_0.91_1.41.png,hard_bottom_25pct,18.236473719278973,0.8051227426294787,1.59564208984375,0.9261625607808431,0.009519426769566786,17.501113891601562,19.096755981445312,18.11155128479004,0.917473316192627,0.9363374710083008,0.9246768951416016
105_0.84_0.8.png,medium_middle_50pct,22.461015065511067,0.7260249142250629,1.4307575225830078,0.9673410852750143,0.004096622363462076,23.104873657226562,22.604055404663086,21.674116134643555,0.9712384939193726,0.9677140116691589,0.9630707502365112
106_0.59_1.07.png,medium_middle_50pct,24.485625584920246,0.7827931914040132,1.4992866516113281,0.9780764977137247,0.0040050355562611184,24.745882034301758,25.105140686035156,23.605854034423828,0.9822303056716919,0.9777601957321167,0.9742389917373657
107_0.89_1.5.png,hard_bottom_25pct,19.88980484008789,0.9371134127404399,1.8437232971191406,0.9537352124849955,0.010039438210005346,20.71445083618164,18.8707275390625,20.08423614501953,0.9614100456237793,0.9423736333847046,0.9574219584465027
108_0.73_1.27.png,medium_middle_50pct,23.541980743408203,0.4734574298614818,0.9073104858398438,0.9696685473124186,0.0013452188539081775,24.073863983154297,23.38552474975586,23.166553497314453,0.971202552318573,0.968690037727356,0.9691130518913269
109_0.74_1.74.png,medium_middle_50pct,22.985260645548504,0.6271200755321056,1.2497901916503906,0.9497356017430624,0.009774417585799767,23.046205520629883,22.329893112182617,23.579683303833008,0.9462606310844421,0.9421734809875488,0.960772693157196
10_0.6_1.67.png,medium_middle_50pct,27.427176157633465,1.0177404245825237,1.8683757781982422,0.9834667245546976,0.0034504893948663668,26.726146697998047,28.59452247619629,26.960859298706055,0.9845330119132996,0.9862582087516785,0.979608952999115
110_0.68_1.22.png,medium_middle_50pct,23.26327387491862,0.6885980785565289,1.2201919555664062,0.952740470568339,0.010011122864889019,22.46883201599121,23.689023971557617,23.63196563720703,0.9412082433700562,0.9591982364654541,0.9578149318695068
111_0.98_0.89.png,hard_bottom_25pct,22.05158869425456,0.8057741904136151,1.5685863494873047,0.9405365784962972,0.013887528509811684,21.160593032836914,22.26499366760254,22.72917938232422,0.9246578216552734,0.9465363025665283,0.9504156112670898
112_0.54_0.98.png,medium_middle_50pct,23.32849375406901,1.027577732638955,1.9859886169433594,0.9554533759752909,0.009067628770450637,23.02325439453125,24.47410774230957,22.48811912536621,0.951086163520813,0.9658781886100769,0.9493957757949829
113_0.71_1.48.png,medium_middle_50pct,26.0672607421875,1.3392434678902214,2.6615257263183594,0.9638218879699707,0.003266341392025221,25.893505096435547,27.484901428222656,24.823375701904297,0.9669901728630066,0.9640098810195923,0.9604656100273132
