mode,split,fold,index,name,mapper,K,candidate_scale,family,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,pred_abs_mean,scaled_pred_abs_mean,target_abs_mean
v04d,train,0,23,1021_0.73_0.84.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,38.964195251464844,38.964195251464844,38.964195251464844,0.0,0.0,,0.0,0.9809446334838867,0.013993700966238976,1.0,0.005319524556398392,0.005319524556398392,0.0059583596885204315
v04d,train,0,23,1021_0.73_0.84.png,global_mean_coeff,4,1.0,global_mean,38.964195251464844,38.964195251464844,38.964195251464844,0.0,0.0,,0.0,0.9809446334838867,0.013993700966238976,1.0,0.0039075701497495174,0.0039075701497495174,0.0059583596885204315
v04d,train,0,24,1022_0.66_1.05.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,40.1387939453125,40.19636535644531,40.301429748535156,0.0575714111328125,0.16263580322265625,0.610943615436554,1.0,0.9939929842948914,0.020908880978822708,1.0,0.00380913307890296,0.00380913307890296,0.005914826411753893
v04d,train,0,24,1022_0.66_1.05.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,40.1387939453125,40.20870590209961,40.301429748535156,0.06991195678710938,0.16263580322265625,0.6478273272514343,1.0,0.9939929842948914,0.020908880978822708,1.0,0.004209618084132671,0.004209618084132671,0.005914826411753893
v04d,train,0,24,1022_0.66_1.05.png,global_mean_coeff,4,1.0,global_mean,40.1387939453125,40.17009735107422,40.301429748535156,0.03130340576171875,0.16263580322265625,0.45068439841270447,1.0,0.9939929842948914,0.020908880978822708,1.0,0.0039075701497495174,0.0039075701497495174,0.005914826411753893
v04d,train,0,25,1023_0.5_1.87.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,37.447303771972656,37.51427459716797,37.90729904174805,0.0669708251953125,0.4599952697753906,0.3380489647388458,1.0,0.9996567964553833,0.058417461812496185,1.0,0.003802663180977106,0.003802663180977106,0.008990122936666012
v04d,train,0,25,1023_0.5_1.87.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,37.447303771972656,37.641639709472656,37.90729904174805,0.1943359375,0.4599952697753906,0.6481777429580688,1.0,0.9996567964553833,0.058417461812496185,1.0,0.0060830567963421345,0.0060830567963421345,0.008990122936666012
v04d,train,0,25,1023_0.5_1.87.png,global_mean_coeff,4,1.0,global_mean,37.447303771972656,37.48965072631836,37.90729904174805,0.042346954345703125,0.4599952697753906,0.3447889983654022,1.0,0.9996567964553833,0.058417461812496185,1.0,0.0039075701497495174,0.0039075701497495174,0.008990122936666012
v04d,train,0,26,1024_0.69_1.66.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,35.469032287597656,35.58705520629883,36.04072189331055,0.11802291870117188,0.5716896057128906,0.5342817902565002,1.0,0.9999728202819824,0.08303948491811752,1.0,0.0038045463152229786,0.0038045463152229786,0.009774014353752136
v04d,train,0,26,1024_0.69_1.66.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,35.469032287597656,35.65193557739258,36.04072189331055,0.18290328979492188,0.5716896057128906,0.6152583956718445,1.0,0.9999728202819824,0.08303948491811752,1.0,0.0049645970575511456,0.0049645970575511456,0.009774014353752136
v04d,train,0,26,1024_0.69_1.66.png,global_mean_coeff,4,1.0,global_mean,35.469032287597656,35.539764404296875,36.04072189331055,0.07073211669921875,0.5716896057128906,0.3585583567619324,1.0,0.9999728202819824,0.08303948491811752,1.0,0.0039075701497495174,0.0039075701497495174,0.009774014353752136
v04d,train,0,27,1025_0.95_1.79.png,global_plus_spatial_kernel_knn_3,4,1.0,global_plus_spatial_kernel_knn,34.56060791015625,35.96428680419922,36.82697677612305,1.4036788940429688,2.266368865966797,0.9361143708229065,1.0,0.9999998807907104,0.28326642513275146,1.0,0.008782700635492802,0.008782700635492802,0.013054579496383667
v04d,train,0,27,1025_0.95_1.79.png,spatial_priors_ridge_0.1,4,1.0,spatial_priors_ridge,34.56060791015625,36.36499786376953,36.82697677612305,1.8043899536132812,2.266368865966797,0.9451535940170288,1.0,0.9999998807907104,0.28326642513275146,1.0,0.011514131911098957,0.011514131911098957,0.013054579496383667
v04d,train,0,27,1025_0.95_1.79.png,global_mean_coeff,4,1.0,global_mean,34.56060791015625,34.94906234741211,36.82697677612305,0.3884544372558594,2.266368865966797,0.6766645312309265,1.0,0.9999998807907104,0.28326642513275146,1.0,0.0039075701497495174,0.0039075701497495174,0.013054579496383667
