action_area,active_scene,cell,fold,gain_db,gain_lower,gain_upper,material_scene,risk_method,scene_count,seed_index,selected_harm,selected_harm_upper,selector
0.00037567084078711987,0.075,R0_L0,1,-0.002072703045819507,-0.005954283202855256,0.0018088771112162428,0.008333333333333333,scene_isotonic,120,0,0.42857142857142855,0.7100588762980738,setwise
0.001001788908765653,0.075,R0_L0,1,-0.0031006116290511914,-0.012127900334880497,0.005926677076778115,0.008333333333333333,scene_isotonic,120,0,0.2857142857142857,0.49955864924371257,tilewise
7.155635062611807e-05,0.016666666666666666,R0_L0,1,-0.0017880964151619383,-0.005457199597484051,0.0018810067671601747,0.0,scene_platt,120,0,0.5,1.0,setwise
0.00017889087656529517,0.016666666666666666,R0_L0,1,-0.003159238959402257,-0.009780394555057057,0.003461916636252543,0.0,scene_platt,120,0,0.4,1.0,tilewise
7.155635062611807e-05,0.016666666666666666,R0_L0,1,-0.0017880964151619383,-0.005457199597484051,0.0018810067671601747,0.0,weighted_q,120,0,0.5,1.0,setwise
0.0003220035778175313,0.016666666666666666,R0_L0,1,-0.005584762675589918,-0.01726234285237757,0.006092817501197734,0.0,weighted_q,120,0,0.4444444444444444,1.0,tilewise
0.00026833631484794273,0.058333333333333334,R0_L0,1,0.0014734014344015638,-0.003415406137451764,0.006362209006254891,0.025,deweighted_probability,120,1,0.13333333333333333,0.3795091039177415,setwise
0.0013059033989266547,0.058333333333333334,R0_L0,1,0.009657968290480368,-0.014569642516249617,0.03388557909721035,0.03333333333333333,deweighted_probability,120,1,0.3287671232876712,0.6534267922506509,tilewise
0.0,0.0,R0_L0,1,0.0,0.0,0.0,0.0,parent_upper,120,1,,,setwise
0.0,0.0,R0_L0,1,0.0,0.0,0.0,0.0,parent_upper,120,1,,,tilewise
0.00024150268336314848,0.041666666666666664,R0_L0,1,-0.00034654392461400964,-0.004245683970768534,0.0035525961215405154,0.016666666666666666,scene_isotonic,120,1,0.3333333333333333,0.6556899198964052,setwise
0.00025044722719141325,0.041666666666666664,R0_L0,1,-0.003646871212503536,-0.012665753793507623,0.00537201136850055,0.008333333333333333,scene_isotonic,120,1,0.5714285714285714,1.0,tilewise
0.00012522361359570662,0.025,R0_L0,1,-0.0013484103274469116,-0.005612261784125869,0.002915441129232046,0.008333333333333333,scene_platt,120,1,0.5714285714285714,1.0,setwise
0.00019677996422182468,0.025,R0_L0,1,-0.003933808089908103,-0.012938294708716824,0.005070678528900617,0.008333333333333333,scene_platt,120,1,0.7272727272727273,1.0,tilewise
3.5778175313059034e-05,0.008333333333333333,R0_L0,1,-0.001869567642997999,-0.005533852889935512,0.0017947176039395142,0.0,weighted_q,120,1,1.0,1.0,setwise
0.0001073345259391771,0.008333333333333333,R0_L0,1,-0.0044549654054591905,-0.013186537152531087,0.004276606341612706,0.0,weighted_q,120,1,1.0,1.0,tilewise
0.0008139534883720931,0.15833333333333333,R0_L0,1,0.004931285757151132,-0.003323180116119654,0.013185751630421919,0.058333333333333334,deweighted_probability,120,2,0.25274725274725274,0.44610967498900145,setwise
0.007191413237924866,0.15833333333333333,R0_L0,1,0.050819723990955065,-0.017251829853459674,0.1188912778353698,0.10833333333333334,deweighted_probability,120,2,0.2885572139303483,0.5152755075938553,tilewise
0.0,0.0,R0_L0,1,0.0,0.0,0.0,0.0,parent_upper,120,2,,,setwise
0.0,0.0,R0_L0,1,0.0,0.0,0.0,0.0,parent_upper,120,2,,,tilewise
0.0,0.0,R0_L0,1,0.0,0.0,0.0,0.0,scene_isotonic,120,2,,,setwise
0.0,0.0,R0_L0,1,0.0,0.0,0.0,0.0,scene_isotonic,120,2,,,tilewise
7.155635062611807e-05,0.016666666666666666,R0_L0,1,-0.0017880964151619383,-0.005457199597484051,0.0018810067671601747,0.0,scene_platt,120,2,0.5,1.0,setwise
0.0001073345259391771,0.016666666666666666,R0_L0,1,-0.0032883897337322608,-0.009896467150357913,0.0033196876828933903,0.0,scene_platt,120,2,0.6666666666666666,1.0,tilewise
0.00025044722719141325,0.058333333333333334,R0_L0,1,0.0009290582044872096,-0.004032624139784598,0.005890740548759017,0.025,weighted_q,120,2,0.2857142857142857,0.6217753305669738,setwise
0.0009302325581395349,0.058333333333333334,R0_L0,1,0.005813550841877294,-0.012037682381673999,0.023664784065428587,0.03333333333333333,weighted_q,120,2,0.23076923076923078,0.5394443986524842,tilewise
0.0005989870072671217,0.08333333333333333,R0_L0,2,0.0023171785228218145,-0.005202635098532155,0.009836992144175783,0.025,deweighted_probability,120,0,0.35294117647058826,0.6437983688449813,setwise
0.002924465976657124,0.08333333333333333,R0_L0,2,0.025012956617799734,-0.020318466430110888,0.07034437966571036,0.05,deweighted_probability,120,0,0.18072289156626506,0.39067002521756666,tilewise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,parent_upper,120,0,,,setwise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,parent_upper,120,0,,,tilewise
0.0010834617925567056,0.15833333333333333,R0_L0,2,0.004724178169277574,-0.0010980590036586656,0.010546415342213813,0.06666666666666667,scene_isotonic,120,0,0.2764227642276423,0.47791913946578113,setwise
0.005848931953314248,0.15833333333333333,R0_L0,2,0.047675661960837314,-0.011608801135084973,0.1069601250567596,0.08333333333333333,scene_isotonic,120,0,0.1897590361445783,0.3574574698085253,tilewise
0.00021140717903545475,0.041666666666666664,R0_L0,2,0.0014001584883816442,-0.002724862633669935,0.005525179610433224,0.016666666666666666,scene_platt,120,0,0.5,0.963904922446075,setwise
0.0004932834177493944,0.041666666666666664,R0_L0,2,0.011531040557944273,-0.012580504614979289,0.035642585730867836,0.008333333333333333,scene_platt,120,0,0.21428571428571427,0.5387444049835132,tilewise
3.5234529839242455e-05,0.008333333333333333,R0_L0,2,-0.0002418234557060572,-0.0007157887195069464,0.00023214180809483193,0.0,weighted_q,120,0,1.0,1.0,setwise
7.046905967848491e-05,0.008333333333333333,R0_L0,2,-0.00018807841663129045,-0.0005567053394979388,0.00018054850623535788,0.0,weighted_q,120,0,0.5,0.5,tilewise
0.00014093811935696982,0.03333333333333333,R0_L0,2,0.0024394774657320786,-0.0011587397535731095,0.006037694685037266,0.008333333333333333,deweighted_probability,120,1,0.0,0.0,setwise
0.0013389121338912135,0.03333333333333333,R0_L0,2,0.017896895743897932,-0.004196807491152289,0.039990598978948154,0.03333333333333333,deweighted_probability,120,1,0.02631578947368421,0.08228211900203201,tilewise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,parent_upper,120,1,,,setwise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,parent_upper,120,1,,,tilewise
0.00021140717903545475,0.03333333333333333,R0_L0,2,0.0031155261686173553,-0.0005365477897746854,0.006767600127009396,0.025,scene_isotonic,120,1,0.0,0.0,setwise
0.0015150847830874257,0.03333333333333333,R0_L0,2,0.022612373297752772,-0.003954138165287925,0.04917888476079347,0.03333333333333333,scene_isotonic,120,1,0.023255813953488372,0.07126272873945291,tilewise
0.0001761726491962123,0.03333333333333333,R0_L0,2,0.0034521569278020176,-0.001968979808176312,0.008873293663780348,0.008333333333333333,scene_platt,120,1,0.0,0.0,setwise
0.0018321955516406078,0.03333333333333333,R0_L0,2,0.02757615460904272,-0.005296592719813666,0.060448901937899105,0.03333333333333333,scene_platt,120,1,0.038461538461538464,0.11774345043124919,tilewise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,weighted_q,120,1,,,setwise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,weighted_q,120,1,,,tilewise
0.0007927769213829553,0.13333333333333333,R0_L0,2,0.003500504233933921,-0.0024746407978471613,0.009475649265715003,0.058333333333333334,deweighted_probability,120,2,0.3333333333333333,0.5702160790247861,setwise
0.01032371724289804,0.13333333333333333,R0_L0,2,0.0699735758274496,-0.009697536258463771,0.149644687913363,0.09166666666666666,deweighted_probability,120,2,0.21843003412969283,0.40755466942832796,tilewise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,parent_upper,120,2,,,setwise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,parent_upper,120,2,,,tilewise
0.00028187623871393964,0.05,R0_L0,2,0.0018084477855221874,-6.901382359269354e-05,0.003685909394637068,0.025,scene_isotonic,120,2,0.25,0.48013319814456623,setwise
0.0014446157234089408,0.05,R0_L0,2,0.021917334136644304,-0.003664436221078333,0.04749910449436694,0.03333333333333333,scene_isotonic,120,2,0.04878048780487805,0.128655458049939,tilewise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,scene_platt,120,2,,,setwise
0.0,0.0,R0_L0,2,0.0,0.0,0.0,0.0,scene_platt,120,2,,,tilewise
0.0003523452983924246,0.058333333333333334,R0_L0,2,0.0013085456214603983,-0.002167864832559376,0.004784956075480172,0.025,weighted_q,120,2,0.4,0.7099495953924018,setwise
0.0025368861484254567,0.058333333333333334,R0_L0,2,0.025188784025703334,-0.012882055714882587,0.06325962376628926,0.041666666666666664,weighted_q,120,2,0.16666666666666666,0.4107411816113645,tilewise
0.0006716417910447761,0.1,R0_L0,3,0.005643192129900645,-0.002645201703321322,0.013931585963122613,0.075,deweighted_probability,120,0,0.08333333333333333,0.2026616582971825,setwise
0.003208955223880597,0.1,R0_L0,3,0.03931184491811553,-0.00572079540383439,0.08434448524006544,0.075,deweighted_probability,120,0,0.08139534883720931,0.1777445555170755,tilewise
0.0,0.0,R0_L0,3,0.0,0.0,0.0,0.0,parent_upper,120,0,,,setwise
0.0,0.0,R0_L0,3,0.0,0.0,0.0,0.0,parent_upper,120,0,,,tilewise
0.0,0.0,R0_L0,3,0.0,0.0,0.0,0.0,scene_isotonic,120,0,,,setwise
0.0,0.0,R0_L0,3,0.0,0.0,0.0,0.0,scene_isotonic,120,0,,,tilewise
0.00026119402985074624,0.025,R0_L0,3,0.0036481033287405116,-0.0007837151762902042,0.008079921833771228,0.025,scene_platt,120,0,0.0,0.0,setwise
0.0008208955223880597,0.025,R0_L0,3,0.018908571021198087,-0.008557687396088049,0.04637482943848423,0.016666666666666666,scene_platt,120,0,0.0,0.0,tilewise
0.00014925373134328358,0.016666666666666666,R0_L0,3,0.003104021756532622,-0.001210243402730253,0.007418286915795496,0.016666666666666666,weighted_q,120,0,0.0,0.0,setwise
0.0005223880597014925,0.016666666666666666,R0_L0,3,0.012868082596687968,-0.005990314387688543,0.031726479581064476,0.016666666666666666,weighted_q,120,0,0.0,0.0,tilewise
0.0004664179104477612,0.075,R0_L0,3,0.003028844619847645,-0.005029148553861695,0.011086837793556984,0.05,deweighted_probability,120,1,0.12,0.2872875884957488,setwise
0.002238805970149254,0.075,R0_L0,3,0.03824231297835631,-0.009788531632991433,0.08627315758970405,0.06666666666666667,deweighted_probability,120,1,0.05,0.12356952897295813,tilewise
3.7313432835820896e-05,0.008333333333333333,R0_L0,3,0.0012466634076301365,-0.0011967519721689068,0.00369007878742918,0.008333333333333333,parent_upper,120,1,0.0,0.0,setwise
0.00018656716417910448,0.008333333333333333,R0_L0,3,0.0066443295317328566,-0.006378317051879422,0.019666976115345135,0.008333333333333333,parent_upper,120,1,0.0,0.0,tilewise
0.0002425373134328358,0.03333333333333333,R0_L0,3,0.0040915348729995945,-0.000365821447267556,0.008548891193266746,0.025,scene_isotonic,120,1,0.0,0.0,setwise
0.0011940298507462687,0.03333333333333333,R0_L0,3,0.028053289492133874,-0.008338913027713332,0.06444549201198108,0.03333333333333333,scene_isotonic,120,1,0.0,0.0,tilewise
0.00037313432835820896,0.058333333333333334,R0_L0,3,0.0029361620851602005,-0.004889834582015216,0.010762158752335618,0.041666666666666664,scene_platt,120,1,0.1,0.29434239083569014,setwise
0.001791044776119403,0.058333333333333334,R0_L0,3,0.032230106593524155,-0.014220981017048474,0.07868119420409678,0.05,scene_platt,120,1,0.0625,0.1580457587141713,tilewise
0.00022388059701492538,0.03333333333333333,R0_L0,3,0.004030548413414453,-0.0004117808682277523,0.008472877695056658,0.025,weighted_q,120,1,0.0,0.0,setwise
0.0011940298507462687,0.03333333333333333,R0_L0,3,0.028053289492133874,-0.008338913027713332,0.06444549201198108,0.03333333333333333,weighted_q,120,1,0.0,0.0,tilewise
0.00033582089552238804,0.041666666666666664,R0_L0,3,0.0037028589826706795,-0.0006884643522518971,0.008094182317593256,0.025,deweighted_probability,120,2,0.0,0.0,setwise
0.0013805970149253731,0.041666666666666664,R0_L0,3,0.019050128879949866,-0.0048921505730849,0.042992408332984636,0.03333333333333333,deweighted_probability,120,2,0.02702702702702703,0.08131724032947053,tilewise
0.0,0.0,R0_L0,3,0.0,0.0,0.0,0.0,parent_upper,120,2,,,setwise
0.0,0.0,R0_L0,3,0.0,0.0,0.0,0.0,parent_upper,120,2,,,tilewise
0.0003917910447761194,0.058333333333333334,R0_L0,3,0.004281583879471631,-0.00023275055568364351,0.008795918314626906,0.03333333333333333,scene_isotonic,120,2,0.0,0.0,setwise
0.0021082089552238808,0.058333333333333334,R0_L0,3,0.029482371136375186,-0.007128512080555472,0.06609325435330585,0.041666666666666664,scene_isotonic,120,2,0.035398230088495575,0.10289849455280667,tilewise
0.00016791044776119402,0.025,R0_L0,3,0.003116034550956209,-0.001198015844673312,0.00743008494658573,0.016666666666666666,scene_platt,120,2,0.0,0.0,setwise
0.0002425373134328358,0.025,R0_L0,3,0.004934845931139746,-0.0018820252727342335,0.011751717135013726,0.016666666666666666,scene_platt,120,2,0.0,0.0,tilewise
0.00014925373134328358,0.016666666666666666,R0_L0,3,0.003104021756532622,-0.001210243402730253,0.007418286915795496,0.016666666666666666,weighted_q,120,2,0.0,0.0,setwise
0.00014925373134328358,0.016666666666666666,R0_L0,3,0.003104021756532622,-0.001210243402730253,0.007418286915795496,0.016666666666666666,weighted_q,120,2,0.0,0.0,tilewise
8.853474988933157e-05,0.016666666666666666,R0_L0,4,0.00025703752943048036,-0.0008670680877657417,0.0013811431466267026,0.008333333333333333,deweighted_probability,120,0,0.4,1.0,setwise
0.0001416555998229305,0.016666666666666666,R0_L0,4,0.000794512952430719,-0.0013257083436100656,0.0029147342484715033,0.008333333333333333,deweighted_probability,120,0,0.25,0.7718930377518343,tilewise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,parent_upper,120,0,,,setwise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,parent_upper,120,0,,,tilewise
0.00023019034971226207,0.05,R0_L0,4,0.0022256725393656543,-0.0005956794590477659,0.0050470245377790745,0.025,scene_isotonic,120,0,0.3076923076923077,0.6730145191402053,setwise
0.0013811420982735724,0.05,R0_L0,4,0.013642387488466273,-0.013621229907618663,0.040906004884551206,0.03333333333333333,scene_isotonic,120,0,0.38461538461538464,0.8317386522457668,tilewise
5.312084993359894e-05,0.008333333333333333,R0_L0,4,0.000511739512181956,-0.0004912515011607736,0.0015147305255246856,0.008333333333333333,scene_platt,120,0,0.0,0.0,setwise
3.5413899955732625e-05,0.008333333333333333,R0_L0,4,0.000346456915641897,-0.0003325861612110528,0.0010254999924948468,0.0,scene_platt,120,0,0.0,0.0,tilewise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,weighted_q,120,0,,,setwise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,weighted_q,120,0,,,tilewise
0.00046038069942452414,0.08333333333333333,R0_L0,4,0.0029108567673016865,-0.0013144857514720571,0.00713619928607543,0.025,deweighted_probability,120,1,0.34615384615384615,0.6302016184864687,setwise
0.002425852146967685,0.08333333333333333,R0_L0,4,0.005846383361847667,-0.009303331641754668,0.02099609836545,0.05,deweighted_probability,120,1,0.45255474452554745,0.8236075319265819,tilewise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,parent_upper,120,1,,,setwise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,parent_upper,120,1,,,tilewise
0.00017706949977866314,0.03333333333333333,R0_L0,4,4.4747638325791717e-05,-0.001101030366929499,0.0011905256435810823,0.0,scene_isotonic,120,1,0.4,0.820288642980998,setwise
0.0007791057990261177,0.03333333333333333,R0_L0,4,-0.0007810107359975946,-0.0058375123474799315,0.004275490875484742,0.008333333333333333,scene_isotonic,120,1,0.5,0.9940745368435397,tilewise
7.082779991146525e-05,0.016666666666666666,R0_L0,4,-0.00026325690197699154,-0.0007626042834178687,0.00023609047946388564,0.0,scene_platt,120,1,1.0,1.0,setwise
0.0001416555998229305,0.016666666666666666,R0_L0,4,-0.00033647071746333707,-0.0013878288966247673,0.000714887461698093,0.0,scene_platt,120,1,0.75,1.0,tilewise
7.082779991146525e-05,0.016666666666666666,R0_L0,4,-0.00026325690197699154,-0.0007626042834178687,0.00023609047946388564,0.0,weighted_q,120,1,1.0,1.0,setwise
0.000566622399291722,0.016666666666666666,R0_L0,4,-0.0006286071762455575,-0.00439109625121969,0.003133881898728575,0.008333333333333333,weighted_q,120,1,0.5,1.0,tilewise
0.00015936254980079682,0.03333333333333333,R0_L0,4,0.0008285909705466982,-0.0013782830647889413,0.003035465005882338,0.008333333333333333,deweighted_probability,120,2,0.2222222222222222,0.6170267983746434,setwise
0.00017706949977866314,0.03333333333333333,R0_L0,4,0.0005448618476962592,-0.0009588307278895798,0.0020485544232820983,0.008333333333333333,deweighted_probability,120,2,0.2,0.5692636558766124,tilewise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,parent_upper,120,2,,,setwise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,parent_upper,120,2,,,tilewise
0.0006905710491367862,0.11666666666666667,R0_L0,4,0.0033080081115813725,-0.0011228081030586318,0.007738824326221376,0.03333333333333333,scene_isotonic,120,2,0.358974358974359,0.6337486759256742,setwise
0.00249667994687915,0.11666666666666667,R0_L0,4,0.009754470889835444,-0.008205474922451958,0.027714416702122845,0.075,scene_isotonic,120,2,0.40425531914893614,0.683617352991276,tilewise
0.00012394864984506418,0.025,R0_L0,4,0.0007951613876404927,-0.0014111287623121199,0.003001451537593105,0.008333333333333333,scene_platt,120,2,0.2857142857142857,0.7809260431886157,setwise
0.00021248339973439575,0.025,R0_L0,4,0.0005043530223928778,-0.001328387368115392,0.0023370934129011475,0.008333333333333333,scene_platt,120,2,0.3333333333333333,0.8908776616064895,tilewise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,weighted_q,120,2,,,setwise
0.0,0.0,R0_L0,4,0.0,0.0,0.0,0.0,weighted_q,120,2,,,tilewise
0.0006829718504845409,0.10833333333333334,R0_L1,0,0.003592340721233084,-0.0009889725464729644,0.008173653988939131,0.05,deweighted_probability,120,0,0.32432432432432434,0.5565438987198881,setwise
0.007752653437932626,0.10833333333333334,R0_L1,0,0.04880379146594463,-0.02787535964674684,0.1254829425786361,0.058333333333333334,deweighted_probability,120,0,0.32857142857142857,0.6409013559254331,tilewise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,parent_upper,120,0,,,setwise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,parent_upper,120,0,,,tilewise
0.0006091370558375635,0.11666666666666667,R0_L1,0,0.004411622450038982,0.00024769375055673764,0.008575551149521226,0.058333333333333334,scene_isotonic,120,0,0.24242424242424243,0.45132527307800296,setwise
0.005666820489155514,0.11666666666666667,R0_L1,0,0.031492202358184285,-0.024221808054287204,0.08720621277065577,0.075,scene_isotonic,120,0,0.30618892508143325,0.6282850384425543,tilewise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,scene_platt,120,0,,,setwise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,scene_platt,120,0,,,tilewise
0.00018458698661744346,0.041666666666666664,R0_L1,0,0.00051970432325517,-0.0013430676740363375,0.0023824763205466774,0.008333333333333333,weighted_q,120,0,0.4,0.83120704932575,setwise
0.0019935394554683895,0.041666666666666664,R0_L1,0,0.003590494489779771,-0.013560122168507844,0.020741111148067388,0.025,weighted_q,120,0,0.4074074074074074,0.8098689530348062,tilewise
0.000793724042455007,0.125,R0_L1,0,0.00013025452722148663,-0.003758345884739032,0.004018854939182005,0.025,deweighted_probability,120,1,0.4883720930232558,0.7041972475742078,setwise
0.011370558375634518,0.125,R0_L1,0,0.04421904536915358,-0.04489470442087937,0.13333279515918653,0.058333333333333334,deweighted_probability,120,1,0.4253246753246753,0.7131976313471282,tilewise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,parent_upper,120,1,,,setwise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,parent_upper,120,1,,,tilewise
0.000479926165205353,0.08333333333333333,R0_L1,0,0.0009062581436306406,-0.0027881442770933762,0.004600660564354658,0.03333333333333333,scene_isotonic,120,1,0.46153846153846156,0.7019101578373084,setwise
0.0028610982925703736,0.08333333333333333,R0_L1,0,-0.005536650389763384,-0.029714063041076863,0.018640762261550092,0.05,scene_isotonic,120,1,0.632258064516129,0.9529009300231088,tilewise
7.383479464697738e-05,0.016666666666666666,R0_L1,0,-0.0007894511540435382,-0.0018800447848711626,0.0003011424767840863,0.0,scene_platt,120,1,1.0,1.0,setwise
0.00022150438394093216,0.016666666666666666,R0_L1,0,-0.002687416290335166,-0.0065127241660673345,0.0011378915853970033,0.0,scene_platt,120,1,1.0,1.0,tilewise
0.0004060913705583756,0.075,R0_L1,0,0.00012779400312368458,-0.0022570839967026132,0.0025126720029499824,0.016666666666666666,weighted_q,120,1,0.5454545454545454,0.8077353680110096,setwise
0.0041716658975542225,0.075,R0_L1,0,0.0025749991647927898,-0.03154947479195822,0.036699473121543806,0.041666666666666664,weighted_q,120,1,0.5309734513274337,0.8863144790076105,tilewise
0.0010521458237194277,0.15,R0_L1,0,0.0004907439711649542,-0.006987294555339139,0.007968782497669047,0.05,deweighted_probability,120,2,0.5263157894736842,0.7488345148132034,setwise
0.013474850023073373,0.15,R0_L1,0,0.05621048637479656,-0.04007671734182157,0.15249769009141467,0.075,deweighted_probability,120,2,0.3780821917808219,0.6309338814679002,tilewise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,parent_upper,120,2,,,setwise
0.0,0.0,R0_L1,0,0.0,0.0,0.0,0.0,parent_upper,120,2,,,tilewise
0.00042455006922011997,0.075,R0_L1,0,0.0022762265542738856,-0.0016446729591739397,0.006197126067721711,0.025,scene_isotonic,120,2,0.30434782608695654,0.6067457783826182,setwise
