action_area_estimate,action_area_lower,actionable,active_scene_lower,area_cap,candidate_id,cell,coverage_admissible,gain_estimate,gain_lower,gain_upper,material_scene_lower,risk_margin_upper,risk_method,safety_admissible,selected_harm_estimate,selected_harm_upper,selector,utility_method
0.0,0.0,False,0.0,0.2,R0_L2__scene_isotonic__parent_lower__setwise__cap_0p2,R0_L2,False,0.0,0.0,0.0,0.0,0.0,scene_isotonic,False,,,setwise,parent_lower
0.0,0.0,False,0.0,1.0,R0_L2__scene_isotonic__parent_lower__setwise__cap_1p0,R0_L2,False,0.0,0.0,0.0,0.0,0.0,scene_isotonic,False,,,setwise,parent_lower
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.01,R1_L0__weighted_q__raw__setwise__cap_0p01,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,raw
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.02,R1_L0__weighted_q__raw__setwise__cap_0p02,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,raw
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.05,R1_L0__weighted_q__raw__setwise__cap_0p05,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,raw
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.1,R1_L0__weighted_q__raw__setwise__cap_0p1,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,raw
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.2,R1_L0__weighted_q__raw__setwise__cap_0p2,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,raw
8.53333333333333e-05,0.0,False,0.0014095204015511509,1.0,R1_L0__weighted_q__raw__setwise__cap_1p0,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,raw
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.01,R1_L0__weighted_q__parent_lower__setwise__cap_0p01,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,parent_lower
8.53333333333333e-05,0.0,False,0.0014095204015511509,0.02,R1_L0__weighted_q__parent_lower__setwise__cap_0p02,R1_L0,False,0.0009074633487543217,-0.001826172384077434,0.0036410990815860774,0.00039015296878931044,1.4875125737236504e-05,weighted_q,True,0.0,0.0,setwise,parent_lower
