threshold,pred_high_coverage,target_high_recall,target_high_precision,low_context_false_strong_global,low_context_false_strong_per_image_mean,low_context_false_strong_per_image_p90,low_context_false_strong_per_image_p95,high_need_recall_in_low_density_regions,AUPRC_high,AUROC_high_vs_low,AUROC_high_vs_hard_negative,hard_negative_top5_mean
7.355934030783828e-06,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.05,0.9976566569010417,0.9999885188998044,0.4262853912631366,0.9822402586017271,0.9916520056191928,1.0,1.0,0.9999456799735642,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.0742995776856939,0.9910302734375,0.9999416377406726,0.4291155695044581,0.9437369097221115,0.9726042412891763,1.0,1.0,0.9997238731989516,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.09846055371065934,0.983035888671875,0.9999091079567851,0.43259121101001735,0.9139651946048131,0.9545112169079057,1.0,1.0,0.9995835464639926,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.1,0.9825492350260416,0.9999043241650369,0.4328034014808385,0.9123744369387319,0.953391819146026,1.0,1.0,0.9995609131196443,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.12463481929153204,0.975091552734375,0.9998583997642547,0.4360935325500702,0.8888860552078983,0.9376608023845877,1.0,1.0,0.9993572130205103,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.15,0.9671809895833333,0.9997531563457954,0.4396140590607099,0.8652223394657732,0.9218530468335848,1.0,1.0,0.9989633928288512,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.15133005976676941,0.9667692057291667,0.9997483725540472,0.4397992030074935,0.8639854377133894,0.9210374874033043,1.0,1.0,0.9989543394911119,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.17731033017237982,0.958482666015625,0.9995704155010161,0.44352251496136597,0.8392091479723418,0.9032190380311955,1.0,1.0,0.9983613458691883,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.2,0.9505985514322917,0.9992632960707848,0.44706361765797403,0.8142320210910876,0.8857144790100269,1.0,1.0,0.997293052015952,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.20128322690725328,0.9501350911458334,0.9992489446955404,0.4472752641054675,0.8128134095451836,0.8847699001276254,1.0,1.0,0.9972523119961252,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.22310223480065663,0.9418473307291667,0.998849019705395,0.4510304646336174,0.78487473181866,0.8650999934093471,1.0,1.0,0.995799251288969,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.24244107007980348,0.9332731119791666,0.9982749646956169,0.4549126007363059,0.7547555365698929,0.8450835099304965,1.0,1.0,0.9937848836419767,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.25,0.9295589192708333,0.9979888939490775,0.45659938962146374,0.7419115232700112,0.8365111375894438,1.0,1.0,0.9928478631859601,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.25973607525229453,0.9244453938802083,0.9975717473086387,0.4589331388426602,0.7241422181983952,0.8236213345417775,1.0,1.0,0.9914083824854129,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.2750469073653221,0.9154545084635417,0.9966637836348398,0.4630186134808058,0.6929168247329344,0.8016619585948545,1.0,1.0,0.9882306609389216,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.28856239492694535,0.9066239420572917,0.9955568142243177,0.467009167822724,0.6622174333013482,0.7804113907830728,1.0,1.0,0.9843784657308533,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3,0.8984928385416666,0.9942068281929897,0.47059646688428614,0.6348143212820423,0.7614212359240662,1.0,1.0,0.9794353433252004,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3007630258798599,0.89790283203125,0.9940977577411318,0.4708540317924707,0.6329621565445811,0.7603114973497954,1.0,1.0,0.9790369964646716,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.31172053068876265,0.8893794759114584,0.9924138630457828,0.4745612353533519,0.6044783494374966,0.7410518230119683,1.0,1.0,0.972532173298991,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3217794790863991,0.8809033203125,0.990437200295447,0.478173206436486,0.5771198678937922,0.7228517574007112,1.0,1.0,0.9649183162602473,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3311227224767208,0.8723954264322916,0.9882443101580948,0.4817674821676689,0.5505870501487151,0.704434165869607,1.0,1.0,0.9565847188712299,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.33978529572486876,0.8640144856770834,0.9858093601582861,0.4852420785136305,0.5258872697944129,0.6868556108126829,1.0,1.0,0.9474091610724584,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.34791699051856995,0.8557572428385417,0.9830873826535884,0.4885714435152909,0.5021884872500295,0.6696804238696435,1.0,1.0,0.9372920561488006,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.35,0.8535917154947916,0.9823688571330162,0.4894529330194152,0.4961569972616015,0.665240912274433,1.0,1.0,0.9345851081647526,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3555703118443489,0.8476009114583334,0.9802984320644166,0.4918735094072962,0.4795927150312254,0.6536229558008487,1.0,1.0,0.9267947110400927,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3627815544605255,0.839541015625,0.9773678812394996,0.4951111253281221,0.45795649803785304,0.635150786278902,1.0,1.0,0.9160619791501632,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3696553061405818,0.83156494140625,0.9743292167210743,0.4983059754733433,0.4373659093300009,0.6182878546649349,1.0,1.0,0.9053518806045819,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.37612780928611755,0.8237007649739584,0.9709891733225156,0.5013389635172578,0.4182959446837134,0.6029347286571005,1.0,1.0,0.8938224549935948,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.3823314607143402,0.81582275390625,0.9676166001400694,0.504422020124032,0.3998444309136177,0.5869806819309183,1.0,1.0,0.8821572293165183,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
0.38825517321626346,0.807979736328125,0.9640316266040053,0.5074314180806581,0.38221539305103497,0.5712579804635339,1.0,1.0,0.8702883035403077,0.6524008421846383,0.8527028588938265,0.9337922803132767,0.5605277419090271
