threshold,pred_high_coverage,target_high_recall,target_high_precision,low_context_false_strong_global,low_context_false_strong_per_image_mean,low_context_false_strong_per_image_p90,low_context_false_strong_per_image_p95,high_need_recall_in_low_density_regions,AUPRC_high,AUROC_high_vs_low,AUROC_high_vs_hard_negative,hard_negative_top5_mean
0.05,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.1,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.15,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.2,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.25,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.3,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.35,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.39999999999999997,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.44484367966651917,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.44999999999999996,0.9998152669270833,0.9995675452259671,0.42518596778539003,1.0,1.0,1.0,1.0,0.9998732532716499,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.4564697742462158,0.9910091145833333,0.9857069870148757,0.4230159342789008,0.9895883476203987,0.9909663315554691,1.0,1.0,0.9598529737951139,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.45844340324401855,0.98398681640625,0.9790048947757167,0.42313809265062363,0.9710348213346425,0.9763383875900613,1.0,1.0,0.933648087708736,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.4598234288394451,0.9762398274739583,0.9734250800806739,0.42406511818279957,0.9452989763681632,0.9563244835051993,1.0,1.0,0.9110600100492049,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.46093583007653555,0.9681640625,0.9684288879789054,0.4254076726514693,0.9160947058692264,0.9320725847903406,1.0,1.0,0.8903323932950981,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.46189334864417714,0.9602152506510416,0.9639780481364261,0.4269579312025256,0.8865907736055367,0.909435934308579,1.0,1.0,0.8715919841747656,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.46277132630348206,0.9521842447916666,0.9596314949540564,0.42861764172971273,0.8564141963167106,0.8854274980814841,1.0,1.0,0.8532453952460923,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.4635921120643616,0.9439961751302083,0.9551978767618705,0.43033795768470645,0.8263746983458033,0.8613456035405221,1.0,1.0,0.8343918194040187,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.46437641978263855,0.9357499186197916,0.9508522803378505,0.4321552516220601,0.796335200374896,0.8373236620860818,1.0,1.0,0.8161312371838687,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.46513810753822327,0.9273197428385417,0.9465382569393683,0.43410541816715453,0.7658717128857747,0.8114614513074522,1.0,1.0,0.7979430816656331,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.46588116387526196,0.9187198893229167,0.9420998549554342,0.4361143319783546,0.7344805490823656,0.7860544624959909,1.0,1.0,0.7797277661341795,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.4666103422641754,0.9101350911458334,0.9376059609872215,0.4381280323040414,0.7037811576507793,0.7607646929969378,1.0,1.0,0.761562243960292,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
0.46733683347702026,0.9014241536458333,0.9328719206732518,0.4401283775853819,0.6727566013255252,0.736393840409831,1.0,1.0,0.7430526949523115,0.5029201612286642,0.6593125551953632,0.8837887748841778,0.4955919682979584
