threshold,pred_high_coverage,target_high_recall,target_high_precision,low_context_false_strong_global,low_context_false_strong_per_image_mean,low_context_false_strong_per_image_p90,low_context_false_strong_per_image_p95,high_need_recall_in_low_density_regions,AUPRC_high,AUROC_high_vs_low,AUROC_high_vs_hard_negative,hard_negative_top5_mean
0.019672323018312454,1.0,1.0,0.42529134114583333,1.0,1.0,1.0,1.0,1.0,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.05,0.999320068359375,0.9999971297249511,0.425579485400433,0.9949663199303764,0.997887983494304,1.0,1.0,0.9999864199933911,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.0875187216947476,0.991138916015625,0.9999569458742666,0.429075101105458,0.9517863347859491,0.977228438812323,1.0,1.0,0.9997962999008659,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.1,0.9873270670572917,0.9999416377406726,0.4307250701125716,0.9352730588134032,0.9672964298131206,1.0,1.0,0.9997329265366909,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.11383660820623238,0.9831587727864584,0.999930156640477,0.43254624699581284,0.9193877973903923,0.9569627513704105,1.0,1.0,0.9996876598479945,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.1421953707933426,0.974677734375,0.9998622267976532,0.43628035441735885,0.8901038296135957,0.9379130799791033,1.0,1.0,0.9993798463648585,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.15,0.972403564453125,0.9998383078389125,0.43729022641842613,0.8826919827726364,0.9329727350509689,1.0,1.0,0.999284786318596,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.1707084168990453,0.9663716634114583,0.9997416752455999,0.4399771785149613,0.8638292310487843,0.9193350147080142,1.0,1.0,0.9988728594514583,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.19733159181972346,0.9582157389322916,0.9995264046169331,0.443626531958108,0.8388967346431315,0.9011201162786688,1.0,1.0,0.9980444790483132,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
0.2,0.9573282877604167,0.9995005721414931,0.4440263013605471,0.8361423967202977,0.8992638662734745,1.0,1.0,0.9979584723397898,0.6442368793472579,0.8455740268877702,0.9406998269246774,0.541951060295105
