feature,direction,threshold,objective,count,selected_count,coverage,mean_psnr_delta,median_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,mean_ssim_delta,positive_ratio,strong_reference_cut_psnr,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,>=,0.9947712421417236,-0.009642830292383837,600,400,0.6666666666666666,0.03353778521219889,0.0,0.015623130798339845,0.04726964314778646,-1.0003348191579184e-05,0.43833333333333335,42.755948066711426,33,34,0.03456067085266113,0.030362075169881184,0.03143611907958985
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,<=,0.9968628048896789,-0.0827891366481781,600,240,0.4,-0.0061487929026285805,0.0,-0.00464532216389974,0.000269775390625,-1.6319453716278077e-05,0.205,42.755948066711426,10,50,0.005694751739501953,0.004847574234008789,0.004990914662679037
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,>=,0.9968628048896789,-0.0019083363215128503,600,360,0.6,0.031232789357503257,0.0,0.011346537272135417,0.04374740600585938,-6.884336471557617e-06,0.3983333333333333,42.755948066711426,31,26,0.03131985346476237,0.02760599136352539,0.028437347412109376
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,<=,0.9973856806755066,-0.08994680293401083,600,280,0.4666666666666667,-0.005480511983235677,0.0,-0.0037313334147135416,0.0057568105061848954,-1.9739667574564616e-05,0.23833333333333334,42.755948066711426,14,55,0.008056004842122396,0.0072678120930989585,0.007336657842000325
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,>=,0.9973856806755066,-0.0019083363215128503,600,360,0.6,0.031232789357503257,0.0,0.011346537272135417,0.04374740600585938,-6.884336471557617e-06,0.3983333333333333,42.755948066711426,31,26,0.03131985346476237,0.02760599136352539,0.028437347412109376
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,<=,0.9986928701400757,-0.09009657602310182,600,319,0.5316666666666666,-0.0031219832102457683,0.0,-0.004098141988118489,0.01370745340983073,-2.3264288902282715e-05,0.275,42.755948066711426,16,57,0.01071379025777181,0.009678862889607747,0.009859733581542969
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,>=,0.9986928701400757,0.005249329964319864,600,320,0.5333333333333333,0.03056450843811035,0.0,0.010432548522949218,0.03826037089029948,-3.4641226132710774e-06,0.365,42.755948066711426,27,21,0.02895860036214193,0.02518575350443522,0.026091604232788085
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_airlight_fallback_mean,>=,1.0,0.005397893079121906,600,281,0.4683333333333333,0.028205979665120444,0.0,0.010799357096354167,0.030309727986653646,6.049871444702148e-08,0.3283333333333333,42.755948066711426,25,19,0.02630081494649251,0.022774702707926434,0.023568528493245443
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,0.9759661197662354,-0.09644265365600586,600,570,0.95,0.018010059992472332,0.021482467651367188,-0.008834622701009114,0.044017181396484376,-2.1599133809407552e-05,0.5616666666666666,42.755948066711426,41,75,0.03287584940592448,0.028706620534261068,0.02948195775349935
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.15679532289505,-0.09380068103472392,600,540,0.9,0.01701608657836914,0.012357711791992188,-0.013231023152669271,0.044017181396484376,-1.803547143936157e-05,0.5283333333333333,42.755948066711426,41,71,0.030703395207722983,0.026418593724568683,0.027240702311197917
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.2877630770206452,-0.001514459053675335,600,90,0.15,0.007547976175944011,0.0,0.02456321716308594,0.0010503133138020833,-6.6106518109639485e-06,0.10333333333333333,42.755948066711426,0,13,0.007357947031656901,0.006501309076944987,0.007045841217041016
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.2877630770206452,-0.08318301391601562,600,510,0.85,0.017536020278930663,0.0009593963623046875,-0.01786200205485026,0.04296686808268229,-1.6593138376871744e-05,0.5,42.755948066711426,41,63,0.02965665817260742,0.025952256520589193,0.026382420857747394
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.3920688152313232,-0.007099107980728153,600,120,0.2,0.007787322998046875,0.0,0.02702893575032552,0.000597686767578125,-7.260541121164958e-06,0.12666666666666668,42.755948066711426,2,17,0.00800309181213379,0.006987803777058919,0.007663968404134114
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.3920688152313232,-0.0775983649889628,600,480,0.8,0.0172966734568278,0.0,-0.020327720642089844,0.04341949462890625,-1.5943249066670737e-05,0.4766666666666667,42.755948066711426,39,59,0.029011513392130536,0.02546576182047526,0.025764293670654297
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.4872922599315643,-0.020118739287058516,600,150,0.25,0.005145718256632487,0.0,0.019237785339355468,0.0028580220540364585,-1.0392467180887857e-05,0.14166666666666666,42.755948066711426,2,23,0.00876789093017578,0.00773529052734375,0.008358256022135416
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.4872922599315643,-0.06457873368263245,600,450,0.75,0.019938278198242187,0.0,-0.012536570231119792,0.04115915934244792,-1.2811323006947835e-05,0.46166666666666667,42.755948066711426,39,53,0.028246714274088543,0.02471827507019043,0.025070006052652995
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.6005833625793455,-0.030119096040725706,600,180,0.3,0.0030248483022054036,0.0,0.010278587341308593,0.0028045908610026043,-1.1432071526845297e-05,0.16666666666666666,42.755948066711426,2,27,0.009030100504557291,0.007896385192871093,0.008398640950520833
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.6005833625793455,-0.05457837692896525,600,420,0.7,0.02205914815266927,0.0,-0.0035773722330729165,0.04121259053548177,-1.1771718660990397e-05,0.43666666666666665,42.755948066711426,39,49,0.027984504699707032,0.024557180404663086,0.025029621124267577
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.7015716016292572,-0.03651538030306498,600,210,0.35,0.003913113276163737,0.0,0.00742333730061849,0.0061214192708333335,-1.0921259721120198e-05,0.19833333333333333,42.755948066711426,2,32,0.010368194580078125,0.00894457499186198,0.009493967692057292
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.7015716016292572,-0.04818209266662597,600,390,0.65,0.021170883178710936,0.0,-0.0007221221923828125,0.037895762125651045,-1.2282530466715495e-05,0.405,42.755948066711426,39,44,0.026646410624186198,0.0235089906056722,0.02393429438273112
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.8008792400360107,-0.0440543167591095,600,240,0.4,0.003796860376993815,0.0,0.009400189717610677,0.0020302836100260417,-1.2678205966949464e-05,0.225,42.755948066711426,4,37,0.011104679107666016,0.009747200012207032,0.01008843739827474
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.8008792400360107,-0.04064315621058147,600,360,0.6,0.02128713607788086,0.0,-0.002698974609375,0.04198689778645833,-1.052558422088623e-05,0.37833333333333335,42.755948066711426,37,39,0.02590992609659831,0.022706365585327147,0.023339824676513674
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.8930271983146667,-0.04481305758158366,600,270,0.45,0.005300731658935547,0.0,0.009778493245442709,0.0021904246012369793,-1.2854337692260742e-05,0.26166666666666666,42.755948066711426,5,39,0.012897348403930664,0.01141179084777832,0.011766188939412435
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.8930271983146667,-0.0398844153881073,600,330,0.55,0.01978326479593913,0.0,-0.0030772781372070315,0.041826756795247395,-1.034945249557495e-05,0.3416666666666667,42.755948066711426,36,37,0.02411725680033366,0.02104177474975586,0.021662073135375978
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,1.9806811809539795,-0.046768784443537395,600,300,0.5,0.007364613215128581,0.0,0.011136182149251302,0.007729975382486979,-1.692404349644979e-05,0.28833333333333333,42.755948066711426,8,42,0.01584207534790039,0.013764492670694987,0.014462963740030924
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,1.9806811809539795,-0.03792868852615357,600,300,0.5,0.017719383239746093,0.0,-0.004434967041015625,0.036287206013997396,-6.279746691385905e-06,0.315,42.755948066711426,33,34,0.021172529856363934,0.018689072926839193,0.018965298334757488
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.068278133869171,-0.04324718594551087,600,330,0.55,0.010953041712443034,0.0,0.011136182149251302,0.008012212117513021,-1.6593833764394123e-05,0.325,42.755948066711426,9,43,0.01919520696004232,0.016937093734741213,0.017766745885213216
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,2.068278133869171,-0.0414502870241801,600,270,0.45,0.01413095474243164,0.0,-0.004434967041015625,0.03600496927897135,-6.609956423441569e-06,0.2783333333333333,42.755948066711426,32,33,0.017819398244222004,0.01551647186279297,0.015661516189575196
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.145989418029785,-0.0437306371529897,600,360,0.6,0.014864155451456706,0.0,0.010367088317871094,0.012506790161132812,-1.6014476617177328e-05,0.36333333333333334,42.755948066711426,12,46,0.022267449696858725,0.01959312121073405,0.020597912470499673
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,2.145989418029785,-0.04096683581670125,600,240,0.4,0.01021984100341797,0.0,-0.0036658732096354167,0.03151039123535156,-7.1893135706583655e-06,0.24,42.755948066711426,29,30,0.0147471555074056,0.01286044438680013,0.012830349604288737
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.2297884464263915,-0.044235690037409466,600,390,0.65,0.01749367078145345,0.0,0.010690422058105468,0.017006327311197916,-1.9364655017852783e-05,0.3933333333333333,42.755948066711426,15,48,0.024470653533935547,0.021832863489786785,0.022779995600382488
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,2.2297884464263915,-0.0404617829322815,600,210,0.35,0.007590325673421224,0.0,-0.003989206949869792,0.02701085408528646,-3.83913516998291e-06,0.21,42.755948066711426,26,28,0.012543951670328776,0.010620702107747395,0.010648266474405924
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.2845887184143066,-0.039404726902643836,600,420,0.7,0.0215753173828125,0.0,0.01318634033203125,0.030288289388020834,-2.043714125951131e-05,0.43166666666666664,42.755948066711426,16,49,0.028264226913452147,0.025168832143147787,0.02642600377400716
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,2.2845887184143066,-0.04529274606704711,600,180,0.3,0.0035086790720621746,0.0,-0.006485125223795573,0.013728892008463542,-2.7666489283243814e-06,0.17166666666666666,42.755948066711426,25,27,0.008750378290812174,0.007284733454386393,0.00700225830078125
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.3980932235717773,-0.04396874888737996,600,450,0.75,0.023313668568929035,0.0,0.01318634033203125,0.0328533935546875,-2.0491083463033042e-05,0.46166666666666667,42.755948066711426,22,52,0.030161638259887696,0.027130743662516277,0.028267250061035157
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,2.3980932235717773,-0.040728724082311,600,150,0.25,0.001770327885945638,0.0,-0.006485125223795573,0.011163787841796875,-2.7127067248026528e-06,0.14166666666666666,42.755948066711426,19,24,0.0068529669443766275,0.0053228219350179035,0.005161012013753255
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.479683780670166,-0.04582901406288148,600,480,0.8,0.027803913752237955,0.0,0.012594668070475261,0.0383746083577474,-2.261112133661906e-05,0.49333333333333335,42.755948066711426,26,56,0.03334125518798828,0.029776814778645834,0.030868953069051106
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,2.479683780670166,-0.03886845890680949,600,120,0.2,-0.002719917297363281,0.0,-0.0058934529622395836,0.0056425730387369795,-5.926688512166341e-07,0.11,42.755948066711426,15,20,0.003673350016276042,0.0026767508188883463,0.002559309005737305
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.594901967048645,-0.04952705693244934,600,510,0.85,0.029849621454874676,0.012357711791992188,0.016516685485839844,0.04260602315266927,-2.165307601292928e-05,0.5283333333333333,42.755948066711426,30,60,0.03535442352294922,0.03131430943806966,0.03237729708353678
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,>=,2.594901967048645,-0.035170416037241616,600,90,0.15,-0.004765625,0.0,-0.009815470377604166,0.0014111582438151042,-1.5507141749064127e-06,0.075,42.755948066711426,11,16,0.001660181681315104,0.0011392561594645181,0.0010509649912516276
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.7035503625869755,-0.06300688521067302,600,540,0.9,0.027598450978597006,0.019865036010742188,0.010881627400716146,0.04341796875,-2.19269593556722e-05,0.5533333333333333,42.755948066711426,33,66,0.036225592295328776,0.032085901896158855,0.03319331169128418
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_mean,<=,2.902364659309387,-0.06542877014478049,600,570,0.95,0.028382110595703124,0.029649734497070312,0.010000152587890625,0.04817265828450521,-2.18010942141215e-05,0.585,42.755948066711426,35,68,0.03775020599365234,0.03314015070597331,0.03419787406921387
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.016772323846817,-0.09037738712628683,600,570,0.95,0.02121541976928711,0.02572917938232422,6.342569986979166e-05,0.042364400227864585,-2.344300349553426e-05,0.57,42.755948066711426,41,75,0.03422039349873861,0.0299476687113444,0.03098096211751302
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.119895088672638,-0.08284399827321369,600,540,0.9,0.02169512430826823,0.017547607421875,-0.0058627573649088546,0.047181040445963544,-2.2543271382649738e-05,0.545,42.755948066711426,36,71,0.03475486437479655,0.030148178736368814,0.031446282068888345
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.2146677136421202,-0.01001755396525065,600,90,0.15,0.002496789296468099,0.0,0.010451914469401042,-0.006536153157552084,-1.928408940633138e-06,0.08666666666666667,42.755948066711426,7,9,0.0023224925994873046,0.0023440265655517577,0.0019266986846923828
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.2146677136421202,-0.07467991900444032,600,510,0.85,0.022587207158406574,0.00919342041015625,-0.0037506993611653647,0.05055333455403646,-2.1275381247202555e-05,0.5166666666666667,42.755948066711426,34,67,0.03469211260477702,0.03010953903198242,0.03150156339009603
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.29046528339386,-0.013644120375315347,600,120,0.2,0.003931283950805664,0.0,0.013813184102376303,-0.0022853342692057293,-4.0829181671142576e-07,0.12333333333333334,42.755948066711426,9,13,0.003958930969238281,0.0036289596557617185,0.003191258112589518
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.29046528339386,-0.07105335259437562,600,480,0.8,0.02115271250406901,0.0,-0.007111968994140625,0.0463025156656901,-2.2795498371124267e-05,0.48,42.755948066711426,32,63,0.03305567423502604,0.028824605941772462,0.030237003962198892
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.3617979884147644,-0.008785918871561691,600,150,0.25,0.008875036239624023,0.0,0.01905658721923828,-0.003257471720377604,-1.9101301829020182e-06,0.15333333333333332,42.755948066711426,12,14,0.006726201375325521,0.006113834381103515,0.005692612330118815
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.3617979884147644,-0.07591155409812926,600,450,0.75,0.016208960215250652,0.0,-0.012355372111002605,0.04727465311686198,-2.1293660004933675e-05,0.45,42.755948066711426,29,62,0.0302884038289388,0.026339731216430663,0.027735649744669598
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.429921555519104,-0.0011203246116638188,600,180,0.3,0.013579635620117188,0.0,0.021523183186848958,0.006747004191080729,-6.653865178426107e-07,0.19333333333333333,42.755948066711426,12,14,0.010865103403727214,0.009781338373819988,0.009466702143351238
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.429921555519104,-0.08357714835802714,600,420,0.7,0.011504360834757487,0.0,-0.01482196807861328,0.03727017720540365,-2.2538403669993082e-05,0.41,42.755948066711426,29,62,0.02614950180053711,0.022672227223714193,0.023961559931437174
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.4865821778774262,-0.0027912096182505265,600,210,0.35,0.016137930552164715,0.0,0.022670466105143228,0.018477681477864584,-4.252791404724121e-07,0.22833333333333333,42.755948066711426,12,18,0.013323497772216798,0.011889085769653321,0.0116912047068278
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.4865821778774262,-0.08190626335144044,600,390,0.65,0.00894606590270996,0.0,-0.01596925099690755,0.02553949991861979,-2.2778511047363283e-05,0.375,42.755948066711426,29,58,0.023691107432047526,0.020564479827880858,0.02173705736796061
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.5275745630264281,-0.010048150221506756,600,240,0.4,0.01520279884338379,0.0,0.020958824157714842,0.016017557779947917,-9.64204470316569e-07,0.25666666666666665,42.755948066711426,13,22,0.014057257970174153,0.01260388692220052,0.01215484619140625
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.5275745630264281,-0.0746493227481842,600,360,0.6,0.009881197611490885,0.0,-0.014257609049479167,0.02799962361653646,-2.2239585717519125e-05,0.3466666666666667,42.755948066711426,28,54,0.02295734723409017,0.01984967867533366,0.021273415883382163
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.5787342846393586,-0.009899909496307377,600,270,0.45,0.016965821584065757,0.0,0.02374097188313802,0.017925821940104166,-3.377397855122884e-06,0.2866666666666667,42.755948066711426,15,24,0.017033147811889648,0.015176674524943035,0.01483845074971517
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.5787342846393586,-0.07479756347338358,600,330,0.55,0.008118174870808919,0.0,-0.017039756774902343,0.02609135945638021,-1.982639233271281e-05,0.31666666666666665,42.755948066711426,26,52,0.019981457392374675,0.017276891072591147,0.018589811325073244
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.629610300064087,-0.017439735015233365,600,300,0.5,0.017975505193074545,0.0,0.023450152079264323,0.014531300862630209,-4.449983437856038e-06,0.315,42.755948066711426,19,29,0.018622442881266275,0.016660585403442382,0.01613250732421875
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.629610300064087,-0.06725773795445761,600,300,0.5,0.00710849126180013,0.0,-0.016748936971028645,0.029485880533854168,-1.8753806749979654e-05,0.28833333333333333,42.755948066711426,22,47,0.01839216232299805,0.015792980194091796,0.017295754750569662
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.6821962594985962,-0.0282673184076945,600,330,0.55,0.017434126536051434,0.0,0.024145660400390626,0.01773389180501302,-3.6307175954182943e-06,0.3466666666666667,42.755948066711426,20,36,0.01916950861612956,0.016926434834798176,0.016587626139322915
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.6821962594985962,-0.05643015456199646,600,270,0.45,0.007649869918823242,0.0,-0.01744444529215495,0.026283289591471356,-1.95730725924174e-05,0.25666666666666665,42.755948066711426,21,40,0.017845096588134764,0.015527130762736003,0.016840635935465496
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.7302691221237183,-0.02759307440121969,600,360,0.6,0.020762774149576824,0.0,0.0271966552734375,0.016425348917643228,-3.025829792022705e-06,0.37666666666666665,42.755948066711426,24,38,0.02181100845336914,0.019554913838704426,0.019226754506429036
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.7302691221237183,-0.05710439856847128,600,240,0.4,0.004321222305297852,0.0,-0.020495440165201825,0.027591832478841147,-2.0177960395812987e-05,0.22666666666666666,42.755948066711426,17,38,0.015203596750895183,0.012898651758829753,0.014201507568359376
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.7839426815509796,-0.025283698479334513,600,390,0.65,0.025513998667399087,0.0,0.027682596842447917,0.02601776123046875,-3.1543771425882975e-06,0.41333333333333333,42.755948066711426,27,40,0.02518948237101237,0.022488956451416017,0.022263024648030597
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.7839426815509796,-0.059413774490356445,600,210,0.35,-0.00043000221252441405,0.0,-0.02098138173421224,0.017999420166015623,-2.0049413045247396e-05,0.19,42.755948066711426,14,36,0.011825122833251954,0.009964609146118164,0.011165237426757813
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.8470145344734192,-0.028409036397933966,600,420,0.7,0.027731580734252928,0.0,0.03043084462483724,0.024849624633789064,-6.983776887257894e-06,0.44166666666666665,42.755948066711426,30,44,0.027782694498697916,0.02455362319946289,0.024525279998779296
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,>=,1.8470145344734192,-0.05628843657175699,600,180,0.3,-0.002647584279378255,0.0,-0.023729629516601562,0.019167556762695312,-1.62200133005778e-05,0.16166666666666665,42.755948066711426,11,32,0.009231910705566407,0.00789994239807129,0.008902982076009114
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_fallback_invert_depth_std,<=,1.9105897545814514,-0.03293679062525433,600,450,0.75,0.02942104975382487,0.0,0.03035680135091146,0.029805908203125,-7.091561953226726e-06,0.47,42.755948066711426,34,48,0.030889581044514974,0.026944637298583984,0.027377217610677084
