name,true_delta_psnr,baseline_delta_psnr,depth_surplus_psnr,normal_delta_psnr,shuffle_delta_psnr,zero_delta_psnr
1001_0.89_1.66.png,-0.07014083862304688,-0.06892013549804688,-0.001220703125,-0.07377243041992188,-0.0746917724609375,-0.06892013549804688
1003_0.9_1.06.png,-0.12226486206054688,-0.13312911987304688,0.0108642578125,-0.13573074340820312,-0.13756179809570312,-0.13312911987304688
1006_0.89_1.55.png,0.032039642333984375,0.040142059326171875,-0.0081024169921875,0.039798736572265625,0.03716278076171875,0.040142059326171875
1010_0.91_1.13.png,-0.19299697875976562,-0.18816375732421875,-0.004833221435546875,-0.21979141235351562,-0.203826904296875,-0.18816375732421875
1012_0.85_1.28.png,-0.20102310180664062,-0.20248031616210938,0.00145721435546875,-0.23387527465820312,-0.212921142578125,-0.20248031616210938
1013_0.63_1.83.png,-0.15237045288085938,-0.10218429565429688,-0.0501861572265625,-0.08899688720703125,-0.09684371948242188,-0.10218429565429688
1017_0.91_1.44.png,0.08004379272460938,0.078399658203125,0.001644134521484375,0.07938766479492188,0.0799102783203125,0.078399658203125
1019_0.82_1.87.png,0.13042449951171875,0.07305145263671875,0.057373046875,0.0713958740234375,0.07415390014648438,0.07305145263671875
1035_0.76_1.14.png,0.059490203857421875,-0.045108795166015625,0.1045989990234375,-0.04491424560546875,-0.0099639892578125,-0.045108795166015625
1038_0.87_1.29.png,-0.08928680419921875,-0.09897994995117188,0.009693145751953125,-0.09285354614257812,-0.09265899658203125,-0.09897994995117188
1039_0.79_1.79.png,-0.036449432373046875,-0.05629730224609375,0.019847869873046875,-0.0473785400390625,-0.04691314697265625,-0.05629730224609375
1040_0.78_2.0.png,-0.004703521728515625,-0.02518463134765625,0.020481109619140625,-0.0158233642578125,-0.018321990966796875,-0.02518463134765625
1049_0.97_1.09.png,-0.01436614990234375,-0.01927947998046875,0.004913330078125,-0.016117095947265625,-0.01819610595703125,-0.01927947998046875
104_0.88_1.76.png,-0.107391357421875,-0.08613014221191406,-0.021261215209960938,-0.10043144226074219,-0.10381889343261719,-0.08613014221191406
1063_0.51_1.61.png,-0.15106201171875,-0.14216995239257812,-0.008892059326171875,-0.15213394165039062,-0.15216827392578125,-0.14216995239257812
1069_0.66_1.4.png,-0.16751480102539062,-0.15114593505859375,-0.016368865966796875,-0.17047500610351562,-0.16206741333007812,-0.15114593505859375
1072_0.58_0.58.png,-0.06224822998046875,-0.0757904052734375,0.01354217529296875,-0.09699630737304688,-0.0830078125,-0.0757904052734375
1079_0.77_1.21.png,0.13177871704101562,0.11502456665039062,0.016754150390625,0.11685562133789062,0.12157058715820312,0.11502456665039062
108_0.96_0.98.png,0.029615402221679688,0.013685226440429688,0.01593017578125,0.015411376953125,0.01769256591796875,0.013685226440429688
1090_0.54_0.58.png,0.07184219360351562,0.09265518188476562,-0.02081298828125,0.06583404541015625,0.08414077758789062,0.09265518188476562
1098_0.8_0.51.png,0.00920867919921875,-0.07894515991210938,0.08815383911132812,-0.079803466796875,-0.06637954711914062,-0.07894515991210938
1104_0.89_1.59.png,-0.04777717590332031,-0.07454872131347656,0.02677154541015625,-0.07351875305175781,-0.07197952270507812,-0.07454872131347656
1108_0.58_1.2.png,0.2862205505371094,0.09294509887695312,0.19327545166015625,0.09552383422851562,0.11392974853515625,0.09294509887695312
1116_0.63_1.62.png,0.08282470703125,-0.007923126220703125,0.09074783325195312,-0.0041351318359375,0.00940704345703125,-0.007923126220703125
1121_0.88_0.92.png,0.00959014892578125,-0.052215576171875,0.06180572509765625,-0.04636383056640625,-0.038654327392578125,-0.052215576171875
1124_0.74_1.17.png,0.17249679565429688,0.0589141845703125,0.11358261108398438,0.079437255859375,0.09229278564453125,0.0589141845703125
1125_0.72_1.76.png,0.06856155395507812,0.03759002685546875,0.030971527099609375,0.048755645751953125,0.04787445068359375,0.03759002685546875
1126_0.73_0.82.png,-0.09465789794921875,-0.041843414306640625,-0.052814483642578125,-0.031383514404296875,-0.0420074462890625,-0.041843414306640625
1127_0.91_0.61.png,-0.07297515869140625,-0.0846405029296875,0.01166534423828125,-0.073822021484375,-0.07766342163085938,-0.0846405029296875
1133_0.68_1.41.png,0.07258224487304688,0.138397216796875,-0.06581497192382812,0.13946914672851562,0.13189315795898438,0.138397216796875
1134_0.69_1.2.png,0.112030029296875,0.173980712890625,-0.06195068359375,0.1750335693359375,0.16430282592773438,0.173980712890625
1139_0.58_1.05.png,0.3540306091308594,0.1142730712890625,0.23975753784179688,0.13007354736328125,0.16345596313476562,0.1142730712890625
113_0.65_1.81.png,-0.07836151123046875,-0.044712066650390625,-0.033649444580078125,-0.035678863525390625,-0.0446929931640625,-0.044712066650390625
1147_0.56_1.1.png,-0.16479873657226562,-0.0447540283203125,-0.12004470825195312,-0.0467071533203125,-0.051105499267578125,-0.0447540283203125
1152_0.65_1.76.png,0.29524993896484375,0.13660049438476562,0.15864944458007812,0.14632034301757812,0.14857864379882812,0.13660049438476562
1154_0.96_0.62.png,0.07150650024414062,0.07633209228515625,-0.004825592041015625,0.08005142211914062,0.07911300659179688,0.07633209228515625
1155_0.63_1.27.png,0.39896392822265625,0.24586105346679688,0.15310287475585938,0.2660102844238281,0.27605438232421875,0.24586105346679688
1157_0.56_1.98.png,0.6975440979003906,0.3390922546386719,0.35845184326171875,0.3503265380859375,0.368896484375,0.3390922546386719
1163_0.95_1.89.png,-0.2547035217285156,-0.243865966796875,-0.010837554931640625,-0.27398681640625,-0.2772216796875,-0.243865966796875
