run_id,airlight_mode,mean_true_a0,hard_true_a0,dssim,positive_ratio,worst,strong,true_vs_zero,true_vs_shuffle,true_vs_normal,gate_pass
v32_safemix_c1_gate_seed3407_f0_scout5full,fallback,0.028029839197794598,0.005498491923014323,-2.349664767583211e-05,0.5883333333333334,45,36,0.03008721669514974,0.026560710271199547,0.027172810236612957,False
v32_safemix_c1_gate_seed3407_f0_scout5full,gt,0.026009855270385743,0.003590710957845052,-2.4503370126088462e-05,0.595,46,36,0.031785319646199545,0.02778422037760417,0.028383703231811525,False
v32_safemix_c3_full_seed3407_f0_scout5full,fallback,0.03163615226745606,0.00930901845296224,-2.2875765959421795e-05,0.6133333333333333,48,38,0.03981318791707357,0.03417356808980306,0.035193125406901046,False
v32_safemix_c3_full_seed3407_f0_scout5full,gt,0.0301351801554362,0.0077713521321614585,-2.3573835690816243e-05,0.6016666666666667,48,36,0.04019310633341472,0.03453092892964681,0.03557391484578451,False
