name,true_delta_psnr,baseline_delta_psnr,depth_surplus_psnr,normal_delta_psnr,shuffle_delta_psnr,zero_delta_psnr
1001_0.89_1.66.png,0.010692596435546875,-0.045650482177734375,0.05634307861328125,-0.014495849609375,-0.03014373779296875,-0.045650482177734375
1003_0.9_1.06.png,0.004955291748046875,-0.10459136962890625,0.10954666137695312,-0.054241180419921875,-0.08045196533203125,-0.10459136962890625
1006_0.89_1.55.png,0.039470672607421875,0.06099700927734375,-0.021526336669921875,0.054851531982421875,0.033641815185546875,0.06099700927734375
1010_0.91_1.13.png,0.013896942138671875,-0.014461517333984375,0.02835845947265625,0.0688323974609375,0.042026519775390625,-0.014461517333984375
1012_0.85_1.28.png,-0.0067291259765625,-0.028415679931640625,0.021686553955078125,0.040668487548828125,0.0057525634765625,-0.028415679931640625
1013_0.63_1.83.png,-0.23284912109375,-0.19533920288085938,-0.037509918212890625,-0.20580291748046875,-0.19219207763671875,-0.19533920288085938
1017_0.91_1.44.png,-0.060619354248046875,-0.05084228515625,-0.009777069091796875,-0.07874679565429688,-0.07074737548828125,-0.05084228515625
1019_0.82_1.87.png,0.06862258911132812,-0.000324249267578125,0.06894683837890625,-0.022998809814453125,-0.00098419189453125,-0.000324249267578125
1035_0.76_1.14.png,0.3024177551269531,0.14029693603515625,0.16212081909179688,0.14539718627929688,0.20078659057617188,0.14029693603515625
1038_0.87_1.29.png,0.10383987426757812,0.10924530029296875,-0.005405426025390625,0.0717926025390625,0.08623886108398438,0.10924530029296875
1039_0.79_1.79.png,0.01796722412109375,0.00881195068359375,0.0091552734375,-0.017337799072265625,-0.0049591064453125,0.00881195068359375
1040_0.78_2.0.png,-0.006145477294921875,-0.02001190185546875,0.013866424560546875,-0.04111289978027344,-0.028207778930664062,-0.02001190185546875
1049_0.97_1.09.png,-0.00711822509765625,-0.005733489990234375,-0.001384735107421875,-0.024383544921875,-0.01361083984375,-0.005733489990234375
104_0.88_1.76.png,-0.10793876647949219,-0.08826255798339844,-0.01967620849609375,-0.07642745971679688,-0.08042526245117188,-0.08826255798339844
1063_0.51_1.61.png,0.09264373779296875,0.07753372192382812,0.015110015869140625,0.09209442138671875,0.09325408935546875,0.07753372192382812
1069_0.66_1.4.png,0.19735336303710938,0.1668243408203125,0.030529022216796875,0.18181610107421875,0.17874908447265625,0.1668243408203125
1072_0.58_0.58.png,0.1342620849609375,-0.005130767822265625,0.13939285278320312,0.06312942504882812,0.043750762939453125,-0.005130767822265625
1079_0.77_1.21.png,0.08705902099609375,0.026447296142578125,0.060611724853515625,0.034149169921875,0.0367279052734375,0.026447296142578125
108_0.96_0.98.png,0.10473823547363281,0.09267997741699219,0.012058258056640625,0.04520988464355469,0.0725555419921875,0.09267997741699219
1090_0.54_0.58.png,0.020099639892578125,-0.08398818969726562,0.10408782958984375,0.0159454345703125,-0.0501251220703125,-0.08398818969726562
1098_0.8_0.51.png,0.19339752197265625,0.013034820556640625,0.18036270141601562,-0.006465911865234375,0.038463592529296875,0.013034820556640625
1104_0.89_1.59.png,0.22838211059570312,0.18486785888671875,0.043514251708984375,0.18461227416992188,0.19017410278320312,0.18486785888671875
1108_0.58_1.2.png,0.30202484130859375,-0.037822723388671875,0.3398475646972656,-0.006992340087890625,0.009281158447265625,-0.037822723388671875
1116_0.63_1.62.png,0.257110595703125,0.08600234985351562,0.17110824584960938,0.11933517456054688,0.13214111328125,0.08600234985351562
1121_0.88_0.92.png,0.2148590087890625,0.108184814453125,0.1066741943359375,0.1220703125,0.14391326904296875,0.108184814453125
1124_0.74_1.17.png,0.2747611999511719,0.08897018432617188,0.185791015625,0.1596832275390625,0.17072677612304688,0.08897018432617188
1125_0.72_1.76.png,0.000293731689453125,-0.07831954956054688,0.07861328125,-0.06930923461914062,-0.055850982666015625,-0.07831954956054688
1126_0.73_0.82.png,-0.07132720947265625,0.003170013427734375,-0.07449722290039062,0.008304595947265625,0.004436492919921875,0.003170013427734375
1127_0.91_0.61.png,0.08602142333984375,0.15066146850585938,-0.06464004516601562,0.051418304443359375,0.0830535888671875,0.15066146850585938
1133_0.68_1.41.png,-0.003841400146484375,0.11742019653320312,-0.1212615966796875,0.08592987060546875,0.081451416015625,0.11742019653320312
1134_0.69_1.2.png,0.008617401123046875,0.13131332397460938,-0.1226959228515625,0.10303497314453125,0.095794677734375,0.13131332397460938
1139_0.58_1.05.png,0.5222358703613281,0.09458541870117188,0.42765045166015625,0.08008575439453125,0.19128799438476562,0.09458541870117188
113_0.65_1.81.png,-0.01207733154296875,0.01242828369140625,-0.024505615234375,-0.003238677978515625,0.005279541015625,0.01242828369140625
1147_0.56_1.1.png,-0.13426589965820312,0.012851715087890625,-0.14711761474609375,0.02857208251953125,0.002040863037109375,0.012851715087890625
1152_0.65_1.76.png,0.3108940124511719,0.09936904907226562,0.21152496337890625,0.0954742431640625,0.11107254028320312,0.09936904907226562
1154_0.96_0.62.png,-0.0629730224609375,-0.07957839965820312,0.016605377197265625,-0.10359954833984375,-0.09024429321289062,-0.07957839965820312
1155_0.63_1.27.png,0.3313560485839844,0.051471710205078125,0.27988433837890625,0.12607955932617188,0.130889892578125,0.051471710205078125
1157_0.56_1.98.png,1.1889533996582031,0.6495170593261719,0.5394363403320312,0.6650123596191406,0.7115859985351562,0.6495170593261719
1163_0.95_1.89.png,0.10164642333984375,0.0881195068359375,0.01352691650390625,0.08608245849609375,0.0850830078125,0.0881195068359375
1164_0.79_1.96.png,-0.01654815673828125,-0.00263214111328125,-0.013916015625,-0.004367828369140625,-0.00739288330078125,-0.00263214111328125
1167_0.95_0.68.png,0.1091461181640625,0.047088623046875,0.0620574951171875,-0.00751495361328125,0.02425384521484375,0.047088623046875
1174_0.74_1.33.png,-0.06341171264648438,-0.08876800537109375,0.025356292724609375,-0.10779571533203125,-0.07654953002929688,-0.08876800537109375
1178_0.68_0.85.png,0.22554397583007812,0.006587982177734375,0.21895599365234375,0.0600433349609375,0.0765533447265625,0.006587982177734375
1182_0.63_1.77.png,0.5551414489746094,0.3810844421386719,0.1740570068359375,0.3766670227050781,0.44141387939453125,0.3810844421386719
118_0.72_0.71.png,-0.01255035400390625,0.004207611083984375,-0.016757965087890625,-0.07506561279296875,-0.044826507568359375,0.004207611083984375
1195_0.65_1.61.png,-0.16306304931640625,-0.03159332275390625,-0.1314697265625,0.01236724853515625,-0.00444793701171875,-0.03159332275390625
1199_0.86_0.65.png,0.28739166259765625,0.11037826538085938,0.17701339721679688,0.10898971557617188,0.15250396728515625,0.11037826538085938
1207_0.7_1.43.png,0.034450531005859375,-0.030101776123046875,0.06455230712890625,-0.005924224853515625,0.0069122314453125,-0.030101776123046875
1216_0.65_1.09.png,-0.25896453857421875,-0.10512924194335938,-0.15383529663085938,-0.08660125732421875,-0.12436676025390625,-0.10512924194335938
1217_0.82_0.83.png,0.22175979614257812,0.12826156616210938,0.09349822998046875,0.13738632202148438,0.14406967163085938,0.12826156616210938
1220_0.82_1.9.png,0.19613075256347656,0.13364601135253906,0.0624847412109375,0.14716529846191406,0.14386749267578125,0.13364601135253906
1226_0.82_0.78.png,-0.3386955261230469,-0.3153648376464844,-0.0233306884765625,-0.2611198425292969,-0.3061103820800781,-0.3153648376464844
1232_0.77_0.99.png,-0.056751251220703125,-0.12941360473632812,0.072662353515625,-0.09978103637695312,-0.12366867065429688,-0.12941360473632812
1233_0.54_0.63.png,-0.10469436645507812,0.0719146728515625,-0.17660903930664062,0.08808135986328125,0.07335281372070312,0.0719146728515625
1246_0.62_2.0.png,0.11639022827148438,0.054656982421875,0.061733245849609375,0.02231597900390625,0.043193817138671875,0.054656982421875
1267_0.75_1.55.png,0.4803619384765625,0.122344970703125,0.3580169677734375,0.124786376953125,0.136444091796875,0.122344970703125
1270_0.74_1.52.png,-0.020023345947265625,-0.02988433837890625,0.009860992431640625,0.000270843505859375,-0.0080413818359375,-0.02988433837890625
