run_id,candidate,airlight_mode,depth_mode,granularity,target_coverage,actual_coverage,count,mean_psnr_delta,median_psnr_delta,p5_psnr_delta,p95_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,worst10pct_mean_psnr_delta,best10pct_mean_psnr_delta,worst10img_mean_psnr_delta,best10img_mean_psnr_delta,mean_ssim_delta,positive_ratio,non_degradation_ratio_delta_ge_-0.01,strong_reference_cut_psnr,strong_reference_count,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,patch,25.0,0.24415903508663178,600,0.1428031194148567,0.11647424830858455,0.017139347628429745,0.3358697676292997,0.094706914207559,0.1700484787329008,0.01572605860678576,0.37341073178264417,0.0037125432388748435,0.5364777477349328,3.722141186396281e-05,0.9966666666666667,1.0,42.755946791850995,150,0,0,0.03218630997710002,0.028413988188182915,0.029204309799293005
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,patch,40.0,0.3737492108096679,600,0.16520948519978054,0.1314923904360974,0.017278773383455712,0.42196853537614837,0.1119139531866262,0.19449531333951167,0.016031367737351292,0.44499285157335045,0.0037027485055663332,0.6330160095212684,4.808227221171061e-05,0.9966666666666667,1.0,42.755946791850995,150,0,0,0.040147119809271326,0.035382319626204056,0.03636482545556413
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,patch,60.0,0.4848785394678513,600,0.17540128087184959,0.13426788814355106,0.017363591212237496,0.4599321794680289,0.12024102661022086,0.20480819050114984,0.01607972781846314,0.4843619819568446,0.0037027485055663332,0.6956288360823877,5.547573169072469e-05,0.9966666666666667,1.0,42.755946791850995,150,0,0,0.04440715323801822,0.03909375176239682,0.040169337432462066
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,patch,80.0,0.5186764376610518,600,0.17747528534423762,0.1350767179799952,0.017363591212237496,0.46485521219378856,0.1220052533599539,0.20588166896708335,0.01607972781846314,0.4956622637322312,0.0037027485055663332,0.7218389593563692,5.766292413075765e-05,0.9966666666666667,1.0,42.755946791850995,150,0,0,0.045312446785812144,0.03985947331039544,0.04096529070359872
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,patch,100.0,0.5221441874156395,600,0.1776527281530905,0.1350767179799952,0.017363591212237496,0.46485521219378856,0.12214075140099384,0.20589075673454607,0.01607972781846314,0.496712923702367,0.0037027485055663332,0.7263577492234298,5.783627430597941e-05,0.9966666666666667,1.0,42.755946791850995,150,0,0,0.045394457487295564,0.0399311543831086,0.04104541628531333
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,pixel,25.0,0.2470624779413144,600,0.1756140104495201,0.15081854796243022,0.02961167152513262,0.3990935043937465,0.1070976403992512,0.2208372317209999,0.02793951097482837,0.4221234252816802,0.011401941202456457,0.5836217124713997,0.00010841995477676391,1.0,1.0,42.755946791850995,150,0,0,0.03812882996636227,0.033379222806681375,0.03441656245008995
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,pixel,40.0,0.3799099548906088,600,0.19912840604788215,0.16619825972361113,0.03054905256457516,0.4630036721000751,0.12482447928765117,0.24772201626361037,0.029223123705190503,0.493963296939056,0.01153120182366969,0.6792828825481407,0.00012484351793924967,1.0,1.0,42.755946791850995,150,0,0,0.0467225238655708,0.04086748148742947,0.042116138668081976
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,pixel,60.0,0.48706560887396333,600,0.20842551508028703,0.1709235035729293,0.03054905256457516,0.4976700683091927,0.13303660855381244,0.25656520912338765,0.029539982790585916,0.5302524310613003,0.011532588230470254,0.7427163480283248,0.00013034810622533164,1.0,1.0,42.755946791850995,150,0,0,0.050712528051060884,0.044339074720676774,0.045681835667342074
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,pixel,80.0,0.5113258271167676,600,0.20970179963922164,0.17093291220754736,0.03054905256457516,0.5033140985468821,0.13439740657971727,0.2568717422801391,0.029542687868473236,0.5368755355996052,0.011532588230470254,0.7601995224135016,0.000130695104598999,1.0,1.0,42.755946791850995,150,0,0,0.05130357901086269,0.04484148280759248,0.04620142340266209
v33_routerfusion_d3_router_seed3407_f0_triage5full,d3_router,fallback,invert,pixel,100.0,0.5131448294470707,600,0.20975802297950763,0.17132475074929587,0.03054905256457516,0.5052174955638324,0.13445265827987166,0.2568717422801391,0.029542687868473236,0.5370962311470876,0.011532588230470254,0.7610875563971028,0.00013062030076980592,1.0,1.0,42.755946791850995,150,0,0,0.051346410784263,0.044877369174024295,0.0462416478413378
