name,accept_depth_action,selector_score,selected_delta_psnr,selected_delta_ssim,true_delta_psnr,zero_delta_psnr,shuffle_delta_psnr,normal_delta_psnr,true_vs_zero_surplus_if_selected,label_gain,label_risk
1126_0.73_0.82.png,False,0.7427872373137053,0.0,0.0,-0.076171875,-0.0191802978515625,-0.022655487060546875,-0.016693115234375,-0.0569915771484375,False,True
1127_0.91_0.61.png,False,0.7430675000880825,0.0,0.0,-0.09160232543945312,-0.08652877807617188,-0.09287261962890625,-0.09600830078125,-0.00507354736328125,False,True
1133_0.68_1.41.png,False,0.49256022446645975,0.0,0.0,0.01500701904296875,0.08412933349609375,0.073486328125,0.079559326171875,-0.069122314453125,False,False
1134_0.69_1.2.png,False,0.47278288122944073,0.0,0.0,0.056629180908203125,0.12325286865234375,0.11034774780273438,0.11935043334960938,-0.06662368774414062,True,False
1139_0.58_1.05.png,False,0.6231963088591864,0.0,0.0,0.3311767578125,0.09299087524414062,0.14150619506835938,0.10280227661132812,0.23818588256835938,True,False
113_0.65_1.81.png,False,0.8162084770680991,0.0,0.0,-0.20430374145507812,-0.1652679443359375,-0.16716384887695312,-0.16051864624023438,-0.039035797119140625,False,True
1147_0.56_1.1.png,False,0.8052558078454359,0.0,0.0,-0.09282302856445312,0.0168304443359375,0.011749267578125,0.01816558837890625,-0.10965347290039062,False,True
1152_0.65_1.76.png,False,0.7035796763045031,0.0,0.0,0.20518875122070312,0.05242156982421875,0.06280136108398438,0.058685302734375,0.15276718139648438,True,False
1154_0.96_0.62.png,False,0.6910959715829562,0.0,0.0,-0.021816253662109375,-0.022197723388671875,-0.020275115966796875,-0.0228271484375,0.0003814697265625,False,False
1155_0.63_1.27.png,False,0.6931955401384338,0.0,0.0,0.2903861999511719,0.12259292602539062,0.15924835205078125,0.1451416015625,0.16779327392578125,True,False
1157_0.56_1.98.png,False,0.79418863126067,0.0,0.0,0.5491180419921875,0.15565872192382812,0.18912506103515625,0.166839599609375,0.3934593200683594,True,False
1163_0.95_1.89.png,False,0.8062227144170374,0.0,0.0,-0.087615966796875,-0.076934814453125,-0.10475540161132812,-0.1022796630859375,-0.01068115234375,False,True
1164_0.79_1.96.png,False,0.805956865156771,0.0,0.0,-0.3575096130371094,-0.3357658386230469,-0.35378265380859375,-0.3786735534667969,-0.0217437744140625,False,True
1167_0.95_0.68.png,False,0.6564815170704053,0.0,0.0,0.11172103881835938,0.06953048706054688,0.07617950439453125,0.07159805297851562,0.0421905517578125,True,False
1174_0.74_1.33.png,False,0.8567637016466639,0.0,0.0,-0.1381683349609375,-0.15612411499023438,-0.14857864379882812,-0.15822601318359375,0.017955780029296875,False,True
1178_0.68_0.85.png,False,0.8396680727850433,0.0,0.0,0.00585174560546875,-0.08391189575195312,-0.06426239013671875,-0.0716400146484375,0.08976364135742188,False,True
1182_0.63_1.77.png,False,0.7770093239421282,0.0,0.0,0.052829742431640625,-0.10897445678710938,-0.07032394409179688,-0.1084747314453125,0.16180419921875,True,False
118_0.72_0.71.png,False,0.4830396980208644,0.0,0.0,-0.0690765380859375,-0.07247161865234375,-0.0679473876953125,-0.07592391967773438,0.00339508056640625,False,True
1195_0.65_1.61.png,False,0.7223965189761921,0.0,0.0,-0.18361282348632812,-0.06707000732421875,-0.0626068115234375,-0.054584503173828125,-0.11654281616210938,False,True
1199_0.86_0.65.png,False,0.8508237323314339,0.0,0.0,0.14250946044921875,0.03195953369140625,0.052692413330078125,0.03293609619140625,0.1105499267578125,True,False
1207_0.7_1.43.png,False,0.30879632743660457,0.0,0.0,0.001758575439453125,-0.026458740234375,-0.017559051513671875,-0.02170562744140625,0.028217315673828125,False,True
1216_0.65_1.09.png,False,0.828458762936129,0.0,0.0,-0.1686859130859375,-0.036495208740234375,-0.05663299560546875,-0.03733062744140625,-0.13219070434570312,False,True
1217_0.82_0.83.png,False,0.6393966983443676,0.0,0.0,0.07477188110351562,0.0270843505859375,0.032001495361328125,0.02939605712890625,0.047687530517578125,True,False
1220_0.82_1.9.png,False,0.6324269635209973,0.0,0.0,0.06278610229492188,0.023714065551757812,0.025615692138671875,0.023181915283203125,0.03907203674316406,True,True
1226_0.82_0.78.png,False,0.758921564859212,0.0,0.0,-0.036624908447265625,0.019168853759765625,0.013042449951171875,0.02198028564453125,-0.05579376220703125,False,True
1232_0.77_0.99.png,False,0.8066130804242058,0.0,0.0,-0.4236640930175781,-0.41751861572265625,-0.4191131591796875,-0.4186286926269531,-0.006145477294921875,False,True
1233_0.54_0.63.png,False,0.6092228073041284,0.0,0.0,-0.1126708984375,-0.017330169677734375,-0.018985748291015625,-0.019313812255859375,-0.09534072875976562,False,True
1246_0.62_2.0.png,False,0.7719758045143126,0.0,0.0,0.12127685546875,0.08626937866210938,0.08926773071289062,0.08929824829101562,0.035007476806640625,True,False
1267_0.75_1.55.png,False,0.7145992082176248,0.0,0.0,0.55267333984375,0.29283905029296875,0.29935455322265625,0.2959175109863281,0.25983428955078125,True,False
1270_0.74_1.52.png,False,0.7830033439352737,0.0,0.0,-0.0609893798828125,-0.041210174560546875,-0.03911590576171875,-0.03942108154296875,-0.019779205322265625,False,True
1275_0.54_1.73.png,False,0.8531415054755339,0.0,0.0,0.06398773193359375,-0.14546585083007812,-0.11867141723632812,-0.13711166381835938,0.20945358276367188,True,True
1284_0.58_1.58.png,False,0.7022808585329605,0.0,0.0,0.3000373840332031,0.09228897094726562,0.0944976806640625,0.11002731323242188,0.2077484130859375,True,False
1290_0.95_1.76.png,False,0.8136508790642106,0.0,0.0,0.20926284790039062,0.11490631103515625,0.11664962768554688,0.12027740478515625,0.09435653686523438,True,False
12_0.9_1.75.png,False,0.6497620168670145,0.0,0.0,-0.04047393798828125,-0.034832000732421875,-0.037418365478515625,-0.03729248046875,-0.005641937255859375,False,True
1307_0.92_1.87.png,False,0.8381942909672109,0.0,0.0,0.01731109619140625,0.07717514038085938,0.07386398315429688,0.07318878173828125,-0.059864044189453125,False,False
1310_0.53_1.28.png,False,0.8581738237771734,0.0,0.0,0.0297393798828125,-0.060436248779296875,-0.0621490478515625,-0.05933380126953125,0.09017562866210938,True,True
1323_0.89_0.88.png,False,0.7989046530026553,0.0,0.0,0.0860748291015625,0.0981903076171875,0.09763717651367188,0.09996795654296875,-0.012115478515625,True,True
1324_0.55_1.43.png,False,0.8005866300243107,0.0,0.0,0.03351593017578125,0.02854156494140625,0.034900665283203125,0.037380218505859375,0.004974365234375,True,False
1333_0.79_1.62.png,False,0.7163160178983815,0.0,0.0,-0.1110382080078125,-0.09967803955078125,-0.10017776489257812,-0.09972381591796875,-0.01136016845703125,False,True
1338_0.83_1.25.png,False,0.7234178766011012,0.0,0.0,0.0178375244140625,0.00283050537109375,0.003665924072265625,0.0058135986328125,0.01500701904296875,False,True
1339_0.65_1.47.png,False,0.7223644889448346,0.0,0.0,0.13629150390625,0.08086395263671875,0.08563232421875,0.09109115600585938,0.05542755126953125,True,False
133_0.75_1.91.png,False,0.8046144064675039,0.0,0.0,0.00592041015625,0.05652427673339844,0.0487060546875,0.04637336730957031,-0.05060386657714844,False,True
1348_0.85_0.74.png,False,0.811513675221888,0.0,0.0,0.24840164184570312,0.11113739013671875,0.11516189575195312,0.12517166137695312,0.13726425170898438,True,False
1349_0.94_1.22.png,False,0.8471979327817762,0.0,0.0,-0.08795928955078125,-0.08960914611816406,-0.08986663818359375,-0.08933067321777344,0.0016498565673828125,False,True
1354_0.79_1.67.png,False,0.8274486158221949,0.0,0.0,-0.00453948974609375,-0.022029876708984375,-0.023681640625,-0.023082733154296875,0.017490386962890625,False,True
1357_0.64_1.26.png,False,0.6658855342769381,0.0,0.0,-0.2543754577636719,-0.2481689453125,-0.24750518798828125,-0.24840545654296875,-0.006206512451171875,False,True
1359_0.92_1.46.png,False,0.6630544798803358,0.0,0.0,0.014537811279296875,-0.004207611083984375,0.002391815185546875,0.0013885498046875,0.01874542236328125,False,True
135_0.95_0.78.png,False,0.793892353470614,0.0,0.0,0.05106353759765625,0.06232452392578125,0.058917999267578125,0.06006622314453125,-0.011260986328125,True,True
1376_0.65_1.6.png,False,0.8031406246496715,0.0,0.0,-0.023956298828125,-0.02951812744140625,-0.038433074951171875,-0.03044891357421875,0.00556182861328125,False,True
1381_0.96_0.82.png,False,0.787053941775809,0.0,0.0,0.004634857177734375,0.00083160400390625,0.001453399658203125,-0.001861572265625,0.003803253173828125,False,False
1383_0.75_0.81.png,False,0.7859216801673249,0.0,0.0,-0.0655975341796875,-0.10068511962890625,-0.09799575805664062,-0.09938812255859375,0.03508758544921875,False,True
1392_0.87_0.83.png,False,0.79623374876284,0.0,0.0,0.018085479736328125,-0.09295654296875,-0.09193038940429688,-0.08801651000976562,0.11104202270507812,False,True
1395_0.71_1.8.png,False,0.5424742238322652,0.0,0.0,0.18764495849609375,0.09221267700195312,0.10465621948242188,0.0976715087890625,0.09543228149414062,True,False
1397_0.94_0.79.png,False,0.46552567687463764,0.0,0.0,0.07906341552734375,0.01074981689453125,0.017574310302734375,0.01798248291015625,0.0683135986328125,True,False
1399_0.81_0.95.png,False,0.46694781026690624,0.0,0.0,0.229522705078125,0.10982894897460938,0.1147308349609375,0.11763381958007812,0.11969375610351562,True,False
1401_0.77_1.54.png,False,0.7780006534126397,0.0,0.0,0.10469818115234375,0.07484054565429688,0.07875823974609375,0.0746307373046875,0.029857635498046875,True,False
140_0.99_1.0.png,False,0.6853613948438055,0.0,0.0,-0.0394439697265625,-0.03598785400390625,-0.034473419189453125,-0.03586578369140625,-0.00345611572265625,False,False
1416_0.95_1.15.png,False,0.5750483653473497,0.0,0.0,0.06553268432617188,0.06739044189453125,0.06319427490234375,0.06966018676757812,-0.001857757568359375,True,True
1417_0.88_0.75.png,False,0.8277613090033216,0.0,0.0,-0.02091217041015625,-0.007152557373046875,-0.00731658935546875,-0.0088348388671875,-0.013759613037109375,False,True
1418_0.79_1.51.png,False,0.8291005646894528,0.0,0.0,-0.06614303588867188,-0.05574798583984375,-0.052654266357421875,-0.04915618896484375,-0.010395050048828125,False,True
1423_0.68_1.59.png,False,0.6169480504921414,0.0,0.0,-0.005710601806640625,0.043365478515625,0.042469024658203125,0.038578033447265625,-0.049076080322265625,False,True
1425_0.84_1.75.png,False,0.7757004967857863,0.0,0.0,-0.5227546691894531,-0.5211257934570312,-0.5261955261230469,-0.5338592529296875,-0.001628875732421875,False,True
1428_0.86_1.18.png,False,0.7714212845964377,0.0,0.0,-0.30185699462890625,-0.2976951599121094,-0.3025169372558594,-0.3107337951660156,-0.004161834716796875,False,True
1431_0.81_0.84.png,False,0.7726464332958582,0.0,0.0,0.022418975830078125,0.02623748779296875,0.02623748779296875,0.0291290283203125,-0.003818511962890625,True,True
1434_0.83_1.44.png,False,0.1496795395362692,0.0,0.0,0.055599212646484375,0.046955108642578125,0.048919677734375,0.052600860595703125,0.00864410400390625,True,False
1436_0.66_1.76.png,False,0.14882473807441857,0.0,0.0,0.12844467163085938,0.07831573486328125,0.09032440185546875,0.09998321533203125,0.050128936767578125,True,False
1437_0.74_1.01.png,False,0.6095503143747578,0.0,0.0,0.19084548950195312,0.07143020629882812,0.08461761474609375,0.06154632568359375,0.119415283203125,True,False
1441_0.58_1.73.png,False,0.6824330492269552,0.0,0.0,-0.3120880126953125,-0.199798583984375,-0.22245025634765625,-0.2114715576171875,-0.1122894287109375,False,True
1442_0.62_0.81.png,False,0.6660809174682182,0.0,0.0,-0.24493026733398438,-0.17862701416015625,-0.17974090576171875,-0.17844390869140625,-0.06630325317382812,False,True
1444_0.58_1.95.png,False,0.6816190860550853,0.0,0.0,-0.2856941223144531,-0.18360137939453125,-0.19386672973632812,-0.19478988647460938,-0.10209274291992188,False,True
1447_0.8_1.55.png,False,0.6509647445444849,0.0,0.0,0.11600875854492188,0.06325912475585938,0.06793212890625,0.07678604125976562,0.0527496337890625,True,True
1463_1.0_1.22.png,False,0.8557987969520222,0.0,0.0,0.13588333129882812,0.11915206909179688,0.12125015258789062,0.12080001831054688,0.01673126220703125,True,False
1468_0.81_0.54.png,False,0.6282822774633496,0.0,0.0,0.07022857666015625,0.09125900268554688,0.09665298461914062,0.09795379638671875,-0.021030426025390625,True,False
146_0.96_1.51.png,False,0.4066388645994484,0.0,0.0,-0.021734237670898438,-0.026491165161132812,-0.024976730346679688,-0.022249221801757812,0.004756927490234375,False,True
1482_0.59_1.05.png,False,0.8487209607728206,0.0,0.0,-0.4188995361328125,-0.12577056884765625,-0.12655258178710938,-0.12343597412109375,-0.29312896728515625,False,True
1484_0.75_0.81.png,False,0.8469605101743395,0.0,0.0,-0.25225830078125,-0.02701568603515625,-0.03394317626953125,-0.025630950927734375,-0.22524261474609375,False,True
1486_0.98_1.1.png,False,0.536080629197936,0.0,0.0,-0.17666244506835938,-0.158233642578125,-0.16080093383789062,-0.16507339477539062,-0.018428802490234375,False,True
1487_0.99_1.08.png,False,0.5360818303241119,0.0,0.0,-0.12995147705078125,-0.11714935302734375,-0.11742401123046875,-0.12322998046875,-0.0128021240234375,False,True
1505_0.8_0.86.png,False,0.8462874791404421,0.0,0.0,0.2673149108886719,0.13588333129882812,0.14945220947265625,0.17989730834960938,0.13143157958984375,True,False
1507_0.87_0.95.png,False,0.8474317520106852,0.0,0.0,0.15910720825195312,0.07295989990234375,0.08023452758789062,0.10330581665039062,0.08614730834960938,True,False
1510_0.72_1.09.png,True,0.926312110234556,0.0914764404296875,1.1086463928222656e-05,0.0914764404296875,0.00530242919921875,0.002651214599609375,0.0016937255859375,0.08617401123046875,True,False
1551_0.97_1.18.png,False,0.8116834343880822,0.0,0.0,-0.011928558349609375,-0.007175445556640625,-0.012073516845703125,-0.01416778564453125,-0.00475311279296875,False,True
1563_0.95_1.85.png,False,0.8806304791372391,0.0,0.0,0.14275741577148438,0.10677719116210938,0.11058807373046875,0.11112594604492188,0.035980224609375,True,False
1564_0.56_1.56.png,False,0.8603498640325169,0.0,0.0,0.16638946533203125,0.033580780029296875,0.0411834716796875,0.07326507568359375,0.13280868530273438,True,False
157_0.81_1.26.png,False,0.6353276832358019,0.0,0.0,0.005611419677734375,-0.032329559326171875,-0.031009674072265625,-0.030548095703125,0.03794097900390625,False,True
1587_0.73_1.54.png,True,0.9636106813748571,0.09662246704101562,7.718801498413086e-05,0.09662246704101562,0.06601333618164062,0.0680389404296875,0.07110977172851562,0.030609130859375,True,False
1588_0.93_1.69.png,True,0.9639774252338993,0.0815887451171875,8.749961853027344e-05,0.0815887451171875,0.04938507080078125,0.051021575927734375,0.052829742431640625,0.03220367431640625,True,False
158_0.56_1.42.png,False,0.6359955093896037,0.0,0.0,0.14147186279296875,0.06527328491210938,0.07263565063476562,0.07051467895507812,0.07619857788085938,True,False
1590_0.78_0.63.png,True,0.8935982377076748,-0.07970046997070312,-5.602836608886719e-06,-0.07970046997070312,-0.000797271728515625,-0.017246246337890625,-0.0118865966796875,-0.0789031982421875,False,True
1594_0.71_0.5.png,False,0.8617627887907702,0.0,0.0,-0.01438140869140625,0.10467910766601562,0.10238265991210938,0.09685897827148438,-0.11906051635742188,False,True
1603_0.54_0.74.png,True,0.9066500751104235,0.1557769775390625,9.751319885253906e-05,0.1557769775390625,0.01871490478515625,0.0356597900390625,0.02948760986328125,0.13706207275390625,True,False
1605_1.0_1.37.png,False,0.8839988373098617,0.0,0.0,0.05028533935546875,0.029499053955078125,0.030055999755859375,0.0279541015625,0.020786285400390625,True,True
1611_0.9_1.98.png,False,0.8771828466370069,0.0,0.0,0.08375930786132812,0.01522064208984375,0.01343536376953125,0.01432037353515625,0.06853866577148438,True,False
1614_0.81_0.78.png,True,0.9317924485998071,0.2715415954589844,1.3589859008789062e-05,0.2715415954589844,-0.04721832275390625,-0.039218902587890625,-0.0268096923828125,0.3187599182128906,True,False
1623_0.78_1.81.png,True,0.9210820064892844,0.010173797607421875,-6.687641143798828e-05,0.010173797607421875,-0.02370452880859375,-0.015895843505859375,-0.019012451171875,0.033878326416015625,False,True
1626_0.53_1.25.png,False,0.8774599064082483,0.0,0.0,-0.4432945251464844,-0.14589309692382812,-0.19858932495117188,-0.15018081665039062,-0.29740142822265625,False,True
1628_0.8_1.49.png,True,0.909909931551823,-0.008708953857421875,-0.00016367435455322266,-0.008708953857421875,0.015960693359375,0.017162322998046875,0.015655517578125,-0.024669647216796875,False,True
162_0.75_0.98.png,False,0.7970561198179413,0.0,0.0,-0.007625579833984375,-0.13872146606445312,-0.134429931640625,-0.1362152099609375,0.13109588623046875,False,True
1638_0.83_1.06.png,False,0.8570207426483071,0.0,0.0,0.05092620849609375,-0.0589752197265625,-0.0504913330078125,-0.04296875,0.10990142822265625,True,False
1643_0.77_0.66.png,True,0.9001399712370318,0.5528373718261719,1.6868114471435547e-05,0.5528373718261719,0.2326202392578125,0.2511482238769531,0.249298095703125,0.3202171325683594,True,False
1645_0.87_1.02.png,True,0.9311014006732713,0.006061553955078125,5.364418029785156e-06,0.006061553955078125,-0.039684295654296875,-0.040981292724609375,-0.023082733154296875,0.045745849609375,False,False
1647_0.89_1.55.png,True,0.9463096599371571,0.08548355102539062,2.6941299438476562e-05,0.08548355102539062,0.010448455810546875,0.008747100830078125,0.024707794189453125,0.07503509521484375,True,False
1653_0.9_1.01.png,True,0.9444114802038391,0.10501861572265625,-0.00014930963516235352,0.10501861572265625,0.06827926635742188,0.06731796264648438,0.06817245483398438,0.036739349365234375,True,True
1655_0.54_1.38.png,True,0.9310605623832906,-0.39562225341796875,-0.0002689361572265625,-0.39562225341796875,-0.170654296875,-0.22562026977539062,-0.17395401000976562,-0.22496795654296875,False,True
166_0.58_1.66.png,False,0.5352034067141351,0.0,0.0,0.07542037963867188,0.015499114990234375,0.01990509033203125,0.040302276611328125,0.0599212646484375,True,True
1672_0.86_1.68.png,True,0.888246419843245,-0.031650543212890625,-1.7762184143066406e-05,-0.031650543212890625,-0.09536361694335938,-0.07852935791015625,-0.09428024291992188,0.06371307373046875,False,True
1678_0.95_0.64.png,False,0.7996537553610265,0.0,0.0,0.0413360595703125,0.0279693603515625,0.027645111083984375,0.0302276611328125,0.01336669921875,True,False
1680_0.79_1.69.png,False,0.8078682572780239,0.0,0.0,0.04309844970703125,-0.0742034912109375,-0.06607437133789062,-0.06278610229492188,0.11730194091796875,True,True
1681_0.98_1.69.png,False,0.8216744019192395,0.0,0.0,0.027904510498046875,-0.035663604736328125,-0.034152984619140625,-0.030223846435546875,0.063568115234375,True,True
1684_0.61_1.24.png,False,0.8100543069181665,0.0,0.0,0.1718902587890625,0.048511505126953125,0.054401397705078125,0.0462646484375,0.12337875366210938,True,False
1685_0.79_1.99.png,False,0.8357507999500331,0.0,0.0,0.146148681640625,0.00858306884765625,0.056873321533203125,0.01556396484375,0.13756561279296875,True,False
1688_0.94_1.37.png,False,0.834483211459064,0.0,0.0,0.11804580688476562,0.045680999755859375,0.05670928955078125,0.052593231201171875,0.07236480712890625,True,False
1693_0.51_1.03.png,False,0.5598353015787603,0.0,0.0,-0.17240524291992188,-0.12254714965820312,-0.14095687866210938,-0.13231658935546875,-0.04985809326171875,False,True
1697_0.87_1.23.png,False,0.8324276841967029,0.0,0.0,0.006092071533203125,-3.4332275390625e-05,0.006221771240234375,0.008556365966796875,0.00612640380859375,False,False
1702_0.69_0.67.png,False,0.5913168186491654,0.0,0.0,0.08532333374023438,0.01580810546875,0.026882171630859375,0.03612518310546875,0.06951522827148438,True,False
1712_0.9_0.74.png,False,0.8464668473160435,0.0,0.0,0.024753570556640625,0.009857177734375,0.013027191162109375,0.015445709228515625,0.014896392822265625,True,False
1718_0.92_1.01.png,True,0.9023860771859695,0.038875579833984375,-3.814697265625e-06,0.038875579833984375,0.029880523681640625,0.028614044189453125,0.030780792236328125,0.00899505615234375,True,True
1726_0.54_0.7.png,False,0.8591443337273027,0.0,0.0,-0.09280014038085938,-0.037044525146484375,-0.043487548828125,-0.036045074462890625,-0.055755615234375,False,True
1729_0.85_0.57.png,False,0.8384156985589689,0.0,0.0,-0.0245208740234375,0.0028839111328125,0.000518798828125,0.001094818115234375,-0.02740478515625,False,False
1731_0.84_1.3.png,False,0.8389005531586415,0.0,0.0,-0.04000091552734375,-0.01192474365234375,-0.025691986083984375,-0.0134735107421875,-0.028076171875,False,False
1732_0.87_0.59.png,False,0.8387640251499806,0.0,0.0,-0.016117095947265625,0.002552032470703125,0.001346588134765625,0.00455474853515625,-0.01866912841796875,False,False
1735_0.72_0.9.png,False,0.7716066584029185,0.0,0.0,0.10882949829101562,-0.03884124755859375,-0.017704010009765625,-0.026336669921875,0.14767074584960938,True,False
1737_0.98_0.6.png,False,0.8116313855871264,0.0,0.0,0.010890960693359375,0.000202178955078125,0.003078460693359375,-0.0012359619140625,0.01068878173828125,False,True
1742_0.9_1.59.png,False,0.7851613672979786,0.0,0.0,-0.00762939453125,-0.033550262451171875,-0.02915191650390625,-0.02819061279296875,0.025920867919921875,False,True
1747_0.63_1.37.png,False,0.8471975324063842,0.0,0.0,0.31169891357421875,0.09796142578125,0.10873031616210938,0.1147613525390625,0.21373748779296875,True,False
1749_0.73_1.97.png,True,0.9041020861159423,0.05908203125,8.702278137207031e-06,0.05908203125,-0.02626800537109375,-0.021389007568359375,-0.019733428955078125,0.08535003662109375,True,False
1750_0.82_1.35.png,True,0.9100816925949771,-0.029163360595703125,-1.7285346984863281e-06,-0.029163360595703125,-0.0442657470703125,-0.040187835693359375,-0.047149658203125,0.015102386474609375,False,True
1752_0.83_1.89.png,True,0.905312821301252,0.044826507568359375,2.6226043701171875e-05,0.044826507568359375,-0.00228118896484375,0.00350189208984375,0.000949859619140625,0.047107696533203125,True,False
1753_0.96_1.66.png,True,0.8926689664229182,0.12754058837890625,3.1948089599609375e-05,0.12754058837890625,0.06092071533203125,0.0863494873046875,0.06421661376953125,0.066619873046875,True,False
1758_0.81_1.38.png,True,0.8900489098578828,0.0631561279296875,1.138448715209961e-05,0.0631561279296875,0.038791656494140625,0.047649383544921875,0.037700653076171875,0.024364471435546875,True,False
1762_0.95_0.95.png,True,0.9295095081148085,0.210113525390625,3.832578659057617e-05,0.210113525390625,0.11606597900390625,0.12185287475585938,0.12127685546875,0.09404754638671875,True,False
1767_0.55_0.58.png,True,0.9438001069803047,-0.5090179443359375,-9.059906005859375e-06,-0.5090179443359375,-0.3077239990234375,-0.3777313232421875,-0.32830810546875,-0.2012939453125,False,True
1772_0.62_1.44.png,True,0.9388987114318385,0.4526176452636719,5.7220458984375e-05,0.4526176452636719,0.16699600219726562,0.17913055419921875,0.17492294311523438,0.28562164306640625,True,False
1786_0.64_1.19.png,True,0.9104244139305012,0.4441184997558594,4.458427429199219e-05,0.4441184997558594,0.13428497314453125,0.18429946899414062,0.15803909301757812,0.3098335266113281,True,False
1792_0.62_1.77.png,True,0.889429929501901,-0.03907012939453125,0.00012940168380737305,-0.03907012939453125,0.005290985107421875,0.016605377197265625,0.020843505859375,-0.044361114501953125,False,False
1793_0.92_1.79.png,False,0.8739566217285327,0.0,0.0,0.02899932861328125,0.00260162353515625,0.018550872802734375,0.020015716552734375,0.026397705078125,True,True
