feature,direction,threshold,objective,count,selected_count,coverage,mean_psnr_delta,median_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,mean_ssim_delta,positive_ratio,strong_reference_cut_psnr,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,>=,0.9947712421417236,-0.010029894431432096,600,400,0.6666666666666666,0.03290744463602702,0.0,0.015363934834798178,0.04637346903483073,-1.0019441445668538e-05,0.44,42.755948066711426,32,34,0.03417746543884277,0.030042298634847007,0.031101446151733398
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,<=,0.9968628048896789,-0.08246910850207011,600,240,0.4,-0.00626198132832845,0.0,-0.00481268564860026,0.0002621714274088542,-1.6447206338246663e-05,0.205,42.755948066711426,9,50,0.00564997673034668,0.00482031504313151,0.004938131968180339
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,>=,0.9968628048896789,-0.002187831958134964,600,360,0.6,0.030665915807088218,0.0,0.011172345479329427,0.04294214884440104,-6.859004497528076e-06,0.4,42.755948066711426,30,26,0.03098069190979004,0.027320454915364584,0.02814542770385742
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,<=,0.9973856806755066,-0.08968960285186768,600,280,0.4666666666666667,-0.005633656183878581,0.0,-0.003935432434082032,0.0056440226236979165,-1.989285151163737e-05,0.24,42.755948066711426,13,55,0.007984870274861654,0.007213074366251628,0.007256011962890625
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,>=,0.9973856806755066,-0.002187831958134964,600,360,0.6,0.030665915807088218,0.0,0.011172345479329427,0.04294214884440104,-6.859004497528076e-06,0.4,42.755948066711426,30,26,0.03098069190979004,0.027320454915364584,0.02814542770385742
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,<=,0.9986928701400757,-0.08992386234601339,600,319,0.5316666666666666,-0.0033294296264648436,0.0,-0.004350077311197916,0.013497314453125,-2.344300349553426e-05,0.27666666666666667,42.755948066711426,15,57,0.010607226689656576,0.00959286371866862,0.009748204549153646
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,>=,0.9986928701400757,0.00503266239166259,600,320,0.5333333333333333,0.030037590662638346,0.0,0.010295092264811198,0.03756029764811198,-3.4133593241373697e-06,0.365,42.755948066711426,26,21,0.028645798365275064,0.024927695592244465,0.025827547709147136
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_airlight_fallback_mean,>=,1.0,0.005264186032613119,600,281,0.4683333333333333,0.02773336410522461,0.0,0.010709737141927083,0.029707005818684896,1.3679265975952148e-07,0.3283333333333333,42.755948066711426,24,19,0.026023441950480144,0.022547906239827473,0.023335355122884115
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_depth_mean,>=,0.9759661197662354,-0.09623928085962931,600,570,0.95,0.017416356404622396,0.022333145141601562,-0.008985137939453125,0.0432043202718099,-2.168397108713786e-05,0.5633333333333334,42.755948066711426,39,75,0.032548653284708656,0.02844461441040039,0.029191112518310545
DTA_v31_v31_wg18_base_s008_b14_seed3407_f0_fallback_invert_depth_mean,>=,1.15679532289505,-0.09350613737106324,600,540,0.9,0.01647045135498047,0.012731552124023438,-0.013272501627604167,0.0432043202718099,-1.8081068992614747e-05,0.53,42.755948066711426,39,71,0.03040631612141927,0.026186126073201497,0.026978721618652345
