feature,direction,threshold,objective,count,selected_count,coverage,mean_psnr_delta,median_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,mean_ssim_delta,positive_ratio,strong_reference_cut_psnr,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.06056765653192997,-0.06504716102282206,600,510,0.85,0.0228624693552653,0.008249282836914062,0.0013985824584960937,0.04405932108561198,-2.530127763748169e-05,0.52,42.755948066711426,33,62,0.034993499120076495,0.031195157368977863,0.032424392700195315
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.060884103178977966,-0.029683051824569703,600,120,0.2,-0.0027130953470865886,0.0,-0.00317626953125,-0.005844573974609375,-6.391704082489014e-06,0.105,42.755948066711426,8,16,0.0019038899739583332,0.0014691352844238281,0.0012361780802408854
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.060884103178977966,-0.05333731134732565,600,480,0.8,0.024010972976684572,0.0,0.004754778544108073,0.04655616760253906,-1.845628023147583e-05,0.49333333333333335,42.755948066711426,30,56,0.03366429328918457,0.030110079447428384,0.031414419809977216
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.06111007835716009,-0.04200740051269531,600,150,0.25,-0.00574368158976237,0.0,-0.004262288411458333,-0.006891962687174479,-8.823076883951823e-06,0.12666666666666668,42.755948066711426,11,21,0.0014566294352213543,0.0009353001912434896,0.0006926695505777995
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.06111007835716009,-0.04101296265920003,600,450,0.75,0.027041559219360353,0.0,0.005840797424316407,0.04760355631510416,-1.6024907430013022e-05,0.4716666666666667,42.755948066711426,27,51,0.03411155382792155,0.030643914540608722,0.0319579283396403
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.061308876425027845,-0.04129337453842163,600,180,0.3,-0.0033986949920654297,0.0,-0.002505633036295573,-0.005714925130208334,-8.942484855651856e-06,0.16,42.755948066711426,12,23,0.0038211568196614585,0.003027757008870443,0.0028058528900146485
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.061308876425027845,-0.04172698863347371,600,420,0.7,0.02469657262166341,0.0,0.004084142049153646,0.04642651875813802,-1.590549945831299e-05,0.43833333333333335,42.755948066711426,26,49,0.031747026443481444,0.02855145772298177,0.02984474500020345
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.061505483277142045,-0.05127587453524272,600,210,0.35,-0.004287980397542318,0.0,-0.006307856241861979,-0.003908030192057292,-1.086364189783732e-05,0.185,42.755948066711426,14,28,0.004112685521443685,0.0030772082010904946,0.0028128687540690104
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.061505483277142045,-0.03174448863665262,600,390,0.65,0.0255858580271403,0.0,0.007886365254720052,0.04461962381998698,-1.3984342416127523e-05,0.41333333333333333,42.755948066711426,24,44,0.03145549774169922,0.02850200653076172,0.02983772913614909
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.061687151342630385,-0.060603476285934446,600,240,0.4,-0.005557947158813477,0.0,-0.009551429748535156,-0.004542516072591146,-1.4052490393320719e-05,0.20666666666666667,42.755948066711426,17,32,0.004246756235758464,0.003338305155436198,0.003076616923014323
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.061687151342630385,-0.022416886885960895,600,360,0.6,0.026855824788411458,0.0,0.011129938761393229,0.045254109700520836,-1.0795493920644125e-05,0.39166666666666666,42.755948066711426,21,40,0.03132142702738444,0.028240909576416017,0.029573980967203775
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.06183797512203455,-0.06756361897786457,600,270,0.45,-0.0071330801645914715,0.0,-0.010731188456217448,-0.0047363026936848955,-1.7184813817342122e-05,0.235,42.755948066711426,19,35,0.004691909154256185,0.0036888027191162107,0.0034929625193277996
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.06183797512203455,-0.015456744194030767,600,330,0.55,0.028430957794189454,0.0,0.012309697469075521,0.045447896321614584,-7.663170496622721e-06,0.36333333333333334,42.755948066711426,19,37,0.030876274108886718,0.027890412012736003,0.0291576353708903
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.06197160854935646,-0.06853085247675578,600,300,0.5,-0.004986108144124349,0.0,-0.0038875071207682293,-0.0029024251302083334,-1.8129944801330567e-05,0.27166666666666667,42.755948066711426,19,39,0.006579462687174479,0.005523389180501302,0.005259005228678385
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.06197160854935646,-0.014489510695139563,600,300,0.5,0.026283985773722332,0.0,0.0054660161336263025,0.04361401875813802,-6.718039512634277e-06,0.32666666666666666,42.755948066711426,19,33,0.028988720575968425,0.02605582555135091,0.027391592661539715
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.062097760848701,-0.07824861764907837,600,330,0.55,-0.005400339762369792,0.0,-0.010000788370768229,-0.0027917734781901043,-2.2677381833394367e-05,0.3,42.755948066711426,21,44,0.007710933685302734,0.006543992360432942,0.006319239934285481
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.062097760848701,-0.00477174552281698,600,270,0.45,0.026698217391967774,0.0,0.011579297383626301,0.043503367106119795,-2.170602480570475e-06,0.29833333333333334,42.755948066711426,17,28,0.02785724957784017,0.02503522237141927,0.026331357955932617
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,<=,0.062268920987844464,-0.08208178830146788,600,360,0.6,-0.002065327962239583,0.0,-0.01203046162923177,-0.003512140909830729,-2.3760696252187092e-05,0.33166666666666667,42.755948066711426,23,49,0.010932737986246745,0.009721075693766276,0.00948444684346517
DTA_v31_v31_wg18_light_hinge_seed3407_f0_scout5full_post_gt_invert_dta_stage3_beta_abs_mean,>=,0.062268920987844464,-0.0009385748704274516,600,240,0.4,0.023363205591837567,0.0,0.013608970642089845,0.04422373453776041,-1.0872880617777507e-06,0.26666666666666666,42.755948066711426,15,23,0.024635445276896158,0.021858139038085936,0.02316615104675293
