run_id,candidate,airlight_mode,depth_mode,alpha,count,mean_psnr_delta,median_psnr_delta,p5_psnr_delta,p95_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,worst10pct_mean_psnr_delta,best10pct_mean_psnr_delta,worst10img_mean_psnr_delta,best10img_mean_psnr_delta,mean_ssim_delta,positive_ratio,non_degradation_ratio_delta_ge_-0.01,strong_reference_cut_psnr,strong_reference_count,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,zero,0.75,600,-0.008158738871954162,0.002473078361230563,-0.1686380352684445,0.12334707131163851,-0.012552931662831454,0.00506231992482905,-0.19777312537780253,0.13879174602375083,-0.3563998816978504,0.23146540087101358,-1.7921427885691326e-05,0.5216666666666666,0.5766666666666667,42.755946791850995,150,25,21,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,zero,1.0,600,-0.012226774436072443,0.0019264222978954137,-0.22617394577029942,0.16415982487863978,-0.017292137539110942,0.00451975790507447,-0.264679078369422,0.18226839471950468,-0.4742908448010915,0.3003883853733186,-2.480924129486084e-05,0.5166666666666667,0.565,42.755946791850995,150,33,38,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,shuffle,0.1,600,-0.0002070441111024953,0.0011175246839130182,-0.02517187220227619,0.020066492320328054,-0.0014306411961375906,0.002171365505982313,-0.02813818865798504,0.02177227712279309,-0.05082953153711713,0.0362208316846143,-1.983344554901123e-06,0.5516666666666666,0.84,42.755946791850995,150,0,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,shuffle,0.2,600,-0.0005396228900126232,0.0020730393546237735,-0.05053458603779113,0.0401263739853796,-0.002909329969603694,0.004128866420299128,-0.05638855817859021,0.04330045611420393,-0.10157540905772819,0.07184026799773306,-4.072686036427816e-06,0.55,0.7383333333333333,42.755946791850995,150,6,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,shuffle,0.35,600,-0.001274289718810504,0.003410872627309658,-0.08892629651496727,0.07020334052745979,-0.005217443085894781,0.006661768573697392,-0.09896655645500954,0.07512209095161039,-0.17752705886107592,0.12409467009751082,-7.392565409342448e-06,0.5433333333333333,0.6633333333333333,42.755946791850995,150,17,2,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,shuffle,0.5,600,-0.0022924297286655046,0.004419359192414873,-0.12772419225463594,0.10026289423336578,-0.007633030858122325,0.008707269045038686,-0.14178374889643194,0.10638964723181558,-0.25326451643019254,0.1748796638934884,-1.0898311932881673e-05,0.5416666666666666,0.6216666666666667,42.755946791850995,150,20,6,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,shuffle,0.75,600,-0.004620152963464109,0.005491001434350551,-0.19325046781544764,0.1474469628423157,-0.011896861655230495,0.011025608035269651,-0.21368616849667899,0.15724867429955586,-0.3789797696063843,0.25609534251094246,-1.7229914665222168e-05,0.5366666666666666,0.5916666666666667,42.755946791850995,150,25,25,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,shuffle,1.0,600,-0.007736892354093143,0.005533943954723952,-0.2597605112696776,0.1962491627331718,-0.016456538793324805,0.011972512351407734,-0.28622917682801613,0.20664634973668974,-0.5040026142005238,0.3328364311418824,-2.4133125940958658e-05,0.5333333333333333,0.575,42.755946791850995,150,30,45,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,normal,0.1,600,-0.0003265175216879553,0.0008522536785271484,-0.02349548256420242,0.01874501232497817,-0.0014993336009741871,0.0020754561841207437,-0.02748091301095723,0.020862816230508525,-0.050165785776599844,0.034887429765720415,-1.926223436991374e-06,0.5416666666666666,0.8416666666666667,42.755946791850995,150,0,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,normal,0.2,600,-0.0007730100505650839,0.001595515086872723,-0.047118054912415275,0.03744830924079772,-0.0030456262224617583,0.003947760929964138,-0.05506171369835708,0.041496404193593746,-0.1002647052024507,0.06918922617039343,-3.9434432983398435e-06,0.5416666666666666,0.7416666666666667,42.755946791850995,150,4,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,normal,0.35,600,-0.0016681518379129774,0.0025981521399884855,-0.08278351468807159,0.0654236454647658,-0.005452655225743162,0.006372562288998675,-0.09661316958750703,0.07200535468281372,-0.17527711837007515,0.11949998285267824,-7.1356693903605144e-06,0.5416666666666666,0.66,42.755946791850995,150,17,2,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,normal,0.5,600,-0.0028341618637380012,0.0034430711145354564,-0.1187180230808238,0.09330091384694532,-0.007964571162043702,0.008333985861927053,-0.13838107117894688,0.10198711918466905,-0.25011274567132347,0.1683869512806126,-1.0538597901662191e-05,0.5366666666666666,0.62,42.755946791850995,150,20,5,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,normal,0.75,600,-0.005380187249329846,0.004293586224758172,-0.18052976405008536,0.13881083588625243,-0.012383106136996058,0.010565851012259582,-0.20845759555714238,0.1508905289457917,-0.37465776488763397,0.2465585535033803,-1.6658504803975424e-05,0.5333333333333333,0.585,42.755946791850995,150,24,25,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,fallback,normal,1.0,600,-0.008679773865870342,0.004268196130070123,-0.24125494350102947,0.17907519855996892,-0.017090210499881783,0.011493650652140369,-0.2791745674935027,0.19845020450065937,-0.4991195073800235,0.3204324779521365,-2.335031827290853e-05,0.5283333333333333,0.5616666666666666,42.755946791850995,150,31,41,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,invert,0.1,600,0.0031725534101565956,0.004037164508325475,-0.03283775589158573,0.036097496266448495,0.00042564106734317876,0.006152792234447967,-0.037281135742409315,0.039719908236964585,-0.06358574467733576,0.05730102192931241,-1.734296480814616e-06,0.615,0.7966666666666666,42.755946791850995,150,1,0,0.004162373547412515,0.00370033590271395,0.0038241130318864987
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,invert,0.2,600,0.0061013082020770016,0.007952729788584634,-0.0666998488130286,0.07215610442244037,0.0007848912217813364,0.011833287986790945,-0.07480958590594433,0.07908937645699173,-0.12723220823119874,0.11395069168957761,-3.6741296450297037e-06,0.6116666666666667,0.7216666666666667,42.755946791850995,150,14,1,0.008183981880960882,0.00727529402996178,0.007518423168004228
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,invert,0.35,600,0.010035178555786893,0.013582870511992695,-0.11965505621427326,0.1261627174472084,0.0011996551255434914,0.01946112974863278,-0.1315522156911341,0.13745488733066188,-0.2227802702374376,0.19762166273853338,-6.8725148836771645e-06,0.6083333333333333,0.675,42.755946791850995,150,20,4,0.013950698118711767,0.012400803389776989,0.012814727383500268
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,invert,0.5,600,0.013415039664557208,0.01830863383454684,-0.17136464845855776,0.1800601433776796,0.0014661559654576214,0.026007983019448157,-0.18885462691719943,0.19503096550784882,-0.3183759538313339,0.2796176633914079,-1.0459621747334797e-05,0.6083333333333333,0.645,42.755946791850995,150,30,17,0.019395967752874933,0.01723961324533399,0.017814290523277886
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,invert,0.75,600,0.017809337293278795,0.026618892286439433,-0.25771194798282976,0.26969511410555014,0.0015826401546447737,0.03449139859341632,-0.28552253698958385,0.2891675025446575,-0.47767634825935656,0.41267648859938433,-1.728147268295288e-05,0.605,0.63,42.755946791850995,150,36,50,0.02775011350913673,0.024660434480650757,0.025480462073332058
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,invert,1.0,600,0.02064550973036156,0.03196131877606945,-0.3444255924398196,0.3595657673212701,0.0012916107237948655,0.03990848328599497,-0.3836133799054424,0.3809003380970818,-0.6367672088326103,0.5462274650521209,-2.5149683157602946e-05,0.5983333333333334,0.625,42.755946791850995,150,38,71,0.03519289761883124,0.03126706386819131,0.03230402148229446
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,zero,0.1,600,-0.0009898201372559197,0.0004295020893501089,-0.02161563985580166,0.01577941556921515,-0.0017871383756745019,0.0009748295123255938,-0.025673974394205837,0.018210989233180836,-0.04709215194470815,0.0316238783455514,-2.236664295196533e-06,0.53,0.835,42.755946791850995,150,0,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,zero,0.2,600,-0.002082673678883881,0.0008027033901392144,-0.04321411679688438,0.0315433766121348,-0.003617974445418781,0.0017828717574655665,-0.05142462471170291,0.036217491108525006,-0.09411242704263004,0.0626625151410316,-4.564026991526286e-06,0.5283333333333333,0.7316666666666667,42.755946791850995,150,2,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,zero,0.35,600,-0.0039155195629248735,0.0012960723342629876,-0.07557725076283858,0.05515852721168454,-0.006445839801809872,0.0026799073681474774,-0.09018907036553608,0.06283393833734656,-0.1645000642204714,0.10808222277549717,-8.188486099243164e-06,0.5266666666666666,0.6416666666666667,42.755946791850995,150,12,2,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,zero,0.5,600,-0.0059809280883177255,0.0016626818602283322,-0.10789933863186789,0.0787375948863882,-0.009371339338312575,0.003196178408979951,-0.1291125697026476,0.08898400760707066,-0.23470531031170125,0.15215464041577603,-1.1955102284749348e-05,0.5233333333333333,0.6016666666666667,42.755946791850995,150,21,5,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,zero,0.75,600,-0.009940776215857934,0.0015966995173322118,-0.16569813294544958,0.11795035037146168,-0.014463267910479777,0.0032038281980488153,-0.19435368071970416,0.13148438384849084,-0.35127867480896596,0.2225329502171185,-1.8640458583831788e-05,0.5183333333333333,0.5733333333333334,42.755946791850995,150,25,21,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,zero,1.0,600,-0.014547387888469678,0.0013122972902124275,-0.22251002599102848,0.15572512160014357,-0.019824032499996657,0.0021391638571085516,-0.26008181539933467,0.172651782140996,-0.46726714920192053,0.2888621356611701,-2.5749107201894124e-05,0.51,0.5616666666666666,42.755946791850995,150,31,34,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,shuffle,0.1,600,-0.0005277824925573545,0.000972737193464468,-0.024141591737929246,0.018211235535455454,-0.0017607633963547186,0.001828252805589443,-0.027532098882172385,0.020296588339455114,-0.04935072380442662,0.03460510870738816,-2.1219253540039063e-06,0.5466666666666666,0.8383333333333334,42.755946791850995,150,0,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,shuffle,0.2,600,-0.001173985827884779,0.0017924818877581572,-0.04840653876537111,0.03635352933780493,-0.003568143095533595,0.003456182886573108,-0.055159703532053864,0.0403623597041974,-0.0986358027980259,0.06861217654792143,-4.338920116424561e-06,0.5416666666666666,0.7316666666666667,42.755946791850995,150,4,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,shuffle,0.35,600,-0.002365624833990096,0.0027822595248174764,-0.08503127528765404,0.06342249998672109,-0.00636631116287866,0.005519814059960453,-0.09677312045148133,0.07001659345693122,-0.17243346392061767,0.11845589428490229,-7.879137992858887e-06,0.54,0.65,42.755946791850995,150,15,2,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,shuffle,0.5,600,-0.003824573580776782,0.0035452258153831906,-0.12191900264195751,0.09023365390909638,-0.009268448250490285,0.007126398595837979,-0.13858714058877286,0.09912230728276465,-0.24606050793718523,0.16684121831193863,-1.1589924494425455e-05,0.535,0.605,42.755946791850995,150,21,5,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,shuffle,0.75,600,-0.00685109718737196,0.004333647467824164,-0.18394835847612184,0.1328930543842694,-0.014335614800623848,0.008780687540719563,-0.20870399592155106,0.14655183802754934,-0.3683559702777764,0.24408792640627083,-1.8251935640970864e-05,0.53,0.58,42.755946791850995,150,25,24,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,shuffle,1.0,600,-0.010621554137829748,0.004614710173697745,-0.2469451311004672,0.17645104016855792,-0.019688901960078765,0.009148104054911716,-0.2793571543925442,0.1926184873327155,-0.490080499739021,0.31690662048929286,-2.5486548741658527e-05,0.5283333333333333,0.565,42.755946791850995,150,32,44,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,normal,0.1,600,-0.0006515596217299031,0.000708036868466877,-0.022996150900661406,0.017741838787232553,-0.0018299117795312013,0.0017356009376374478,-0.02700628152102785,0.019610528588494287,-0.04946215533015206,0.03333385879017285,-2.0544727643330892e-06,0.5433333333333333,0.8333333333333334,42.755946791850995,150,0,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,normal,0.2,600,-0.0014171149659272272,0.0013348093787470816,-0.04605523473083224,0.03543633119317346,-0.003705416496320003,0.003279366505015465,-0.054097383887597654,0.03900626837302941,-0.09884454174767185,0.06608176700510882,-4.2220950126647945e-06,0.5433333333333333,0.74,42.755946791850995,150,4,0,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,normal,0.35,600,-0.0027795488277133746,0.002175314549319296,-0.08075741174731377,0.06188839744154281,-0.006603732206676748,0.005232820330982643,-0.094886509705489,0.06768695705124893,-0.17275846837486383,0.11406293274535032,-7.637838522593181e-06,0.54,0.655,42.755946791850995,150,16,2,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,normal,0.5,600,-0.004399250858720679,0.002783912770947694,-0.11559246924538762,0.08804369235425788,-0.009603793450296223,0.006748675179967071,-0.13585236692709124,0.09586121441559582,-0.24646930518792018,0.16062224585549814,-1.1254648367563883e-05,0.5333333333333333,0.605,42.755946791850995,150,21,5,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,normal,0.75,600,-0.007671124780053263,0.0035390508888042405,-0.17392979855217092,0.1268867161125369,-0.014829023284165785,0.008295471117029081,-0.2045406305784772,0.14173896093997276,-0.36919270248104824,0.23492360508196058,-1.7731388409932455e-05,0.53,0.575,42.755946791850995,150,25,24,,,
v32_ctdg_diag_wg18_base_s008_b14_seed3407_f0,wg18_base_s008_b14,gt,normal,1.0,600,-0.011658511751932898,0.003985099416603077,-0.2325953420238502,0.16180902063453478,-0.02033411175938163,0.008610544930535344,-0.273719104260443,0.18628594832397288,-0.49172867016330174,0.305026512680346,-2.4782915910085044e-05,0.5266666666666666,0.5633333333333334,42.755946791850995,150,30,42,,,
